Leading.proteins.Positions.within.proteins;log2 eat2_d15_01;log2 eat2_d15_02;log2 eat2_d15_03;log2 eat2_d15_04;log2 eat2_d1_01;log2 eat2_d1_02;log2 eat2_d1_03;log2 eat2_d1_04; -Log Student's T-test p-value eat2_d15_eat2_d1;Student's T-test q-value eat2_d15_eat2_d1; Student's T-test Difference eat2_d15_eat2_d1;Student's T-test Test statistic eat2_d15_eat2_d1;Sign p-val: 0.05 
D4YWC3(59);28,3872;26,1729;26,5648;25,0929;26,1208;25,6806;26,0864;27,6045;0,081297;0,817339;0,181375;0,225219;
D4YWC3(68);26,3976;23,2654;24,2041;23,7284;21,8896;23,0164;23,8282;21,933;1,07784;0,0856405;1,73205;2,07256;
D4YWC3(69);22,0872;20,3755;21,199;21,0296;24,1722;24,9597;24,2955;24,4554;3,80793;0,00231481;-3,29787;-8,39455;+
D5MCN2(642);20,7793;19,1281;18,2763;20,6026;20,0091;21,4229;21,753;21,1571;1,00717;0,098514;-1,38896;-1,95508;
D5MCQ2(258);23,4853;24,8378;25,0097;24,0681;21,6908;21,6015;22,5819;20,5493;2,622;0,00520325;2,74435;5,02683;+
O17698(246);22,1082;23,4655;25,0932;23,4196;23,0986;24,4448;22,2894;22,8749;0,175839;0,63818;0,344684;0,45214;
D5SGZ9(55);25,0401;23,4298;22,9621;21,7778;21,7439;23,2456;22,6293;24,1669;0,16192;0,659475;0,355998;0,420479;
D5SGZ9(7);21,6599;21,139;21,8208;20,6356;20,4144;20,3889;21,4911;19,3456;0,888938;0,12483;0,903804;1,75863;
D5SGZ9(3);22,1737;27,9752;27,8341;27,1099;21,0305;21,5461;21,2657;20,4079;2,00649;0,014389;5,21068;3,72006;+
D6R8W5(331);21,4111;19,8683;20,5899;20,0127;20,5775;20,6584;20,4089;20,089;0,0343532;0,919311;0,0370464;0,0995473;
D6VPA0(272);24,6351;22,9607;23,1795;24,7299;20,1119;20,988;21,5651;20,6464;2,80275;0,00456964;3,04847;5,45842;+
D7SFI3(84);21,7864;20,9101;20,8262;20,7634;20,6607;21,3496;20,2431;21,1154;0,276335;0,490227;0,229323;0,667534;
D7SFI3(114);22,043;20,7618;20,7598;21,2172;20,6835;20,736;21,5539;19,5172;0,508666;0,284488;0,572801;1,10878;
D7SFI3(13);21,2841;21,0327;20,8541;21,3301;19,5614;21,8254;21,8673;18,672;0,336874;0,424872;0,643713;0,788544;
D7SFP5(20);20,7459;21,1784;20,0593;20,0774;20,8534;21,5535;21,5379;21,2778;1,32394;0,0524682;-0,790421;-2,4858;
D7SFP5(70);21,7601;19,6512;21,4424;20,87;20,1464;20,9426;21,4599;20,0281;0,196552;0,603882;0,286711;0,498333;
D7UU24(368);21,0685;20,3292;21,7643;19,8816;22,3934;22,9942;22,3499;23,3506;2,23965;0,0100899;-2,01112;-4,18847;+
D7UU24(370);21,1658;20,3953;20,8076;21,2648;20,6237;20,117;20,3076;19,5204;1,34145;0,0507241;0,766197;2,51561;
Q9U3I3(603);21,3365;20,1142;21,5621;20,1326;20,8559;20,9348;20,5486;19,8233;0,212253;0,580736;0,24569;0,532667;
D9PTP5(209);21,1895;21,3824;20,7794;20,8273;20,9855;21,3954;20,5594;20,7183;0,223497;0,564735;0,129977;0,556918;
D9PTP5(210);21,9078;21,0749;20,6752;21,6477;20,8272;20,816;21,7892;21,195;0,184245;0,624256;0,169549;0,471015;
D9PTP5(190);23,4527;23,6869;25,4489;23,7594;19,7705;20,8345;21,7663;20,8192;2,76235;0,00468085;3,28938;5,35981;+
E0AHE1(13);21,3898;18,491;20,1687;19,5341;20,1416;21,7248;19,8681;21,1995;0,515025;0,280331;-0,837594;-1,12015;
Q20396(252);26,3412;24,9138;25,5935;25,8107;20,933;20,9969;19,6464;21,2581;4,38754;0,00228;4,95621;10,6241;+
E1B6S4(182);20,6296;20,8935;19,8945;21,0667;21,0927;21,6643;21,327;21,0267;1,16609;0,0719751;-0,656595;-2,21977;
E1B6U2(28);24,3201;24,1817;24,6763;23,9232;24,8068;22,1096;22,3523;22,1385;1,10441;0,0811973;1,42353;2,1168;
E1B6W0(690);24,9578;24,3201;24,1971;22,7185;25,7082;27,6887;27,6647;26,3795;2,20759;0,010686;-2,8119;-4,12231;+
E3W743(373);21,9386;23,4778;24,4359;24,2272;23,683;25,806;25,0407;23,0614;0,471067;0,310699;-0,877899;-1,04095;
E3W743(720);19,5082;20,8382;21,6014;21,2696;19,48;21,4577;21,0537;20,8928;0,0462292;0,891209;0,0833302;0,132365;
E3W743(803);20,0967;20,5342;21,3376;19,9676;23,8426;23,9153;24,3983;24,8814;4,14286;0,00255639;-3,77538;-9,62562;+
E3W743(764);21,0965;20,3727;20,8975;19,7538;22,7842;23,4928;22,6452;23,5871;3,28658;0,00207444;-2,5972;-6,74657;+
E3W743(841);20,3161;20,8165;18,9292;21,2438;20,7085;21,192;21,5474;20,3623;0,50654;0,285983;-0,626147;-1,10497;
E3W743(761);22,7731;22,9649;23,0483;23,8142;20,8697;19,7825;21,7638;21,0557;2,55022;0,00560814;2,28217;4,86206;+
E3W743(1340);19,8778;19,6808;20,2872;19,5568;21,0332;21,2105;20,7529;19,7911;1,26615;0,0582664;-0,846243;-2,38789;
E3W743(1261);20,3463;20,7011;20,9954;19,0019;22,5866;23,5466;24,2028;22,9432;2,78274;0,00475309;-3,05857;-5,40943;+
E3W743(1269);23,3805;21,5589;22,1562;23,5521;23,5746;23,2003;23,0437;22,3095;0,279119;0,487086;-0,37006;-0,673222;
E3W743(785);21,6621;20,3521;21,3111;21,1318;20,225;21,1236;21,6591;21,0512;0,0892582;0,80248;0,0995398;0,245542;
E3W743(874);20,8658;19,8694;20,6688;19,3774;27,083;23,8738;23,1201;22,3789;1,93767;0,0164731;-3,91859;-3,58716;+
E3W743(745);21,0205;21,1301;19,5903;20,2084;23,417;24,8483;24,9713;24,9752;3,61217;0,00194286;-4,06564;-7,74025;+
E3W743(369);27,0915;24,7179;25,0206;26,8758;26,1476;27,7598;25,699;26,599;0,355417;0,407298;-0,624905;-0,824588;
E3W743(971);20,9259;19,2507;20,5517;20,661;19,5841;20,0197;21,4333;20,1896;0,0255062;0,938735;0,0406594;0,074596;
E3W759(44);20,5132;20,7883;21,8488;21,4643;20,7136;20,8377;21,7322;21,3593;0,0061053;0,983691;-0,00705099;-0,0182379;
Q21162(96);22,0285;24,4394;23,5579;22,3935;20,6212;21,3923;19,5863;21,4249;1,81325;0,0207131;2,34864;3,35245;+
Q21162(35);23,2265;25,4416;24,7661;24,9221;20,7202;19,4023;21,1648;20,7119;3,27142;0,00214634;4,08925;6,70295;+
Q21162(77);24,9493;23,3104;23,4371;24,8981;18,412;21,9761;22,437;20,9131;1,72968;0,0245367;3,21415;3,19852;+
Q21162(69);23,992;22,54;24,1117;23,0936;21,3979;23,1015;23,6577;22,2046;0,649131;0,207217;0,843882;1,35463;
F5GU98(1033);21,3846;20,9293;21,5155;21,2786;21,3739;22,7872;23,1814;22,0419;1,35805;0,0493026;-1,06913;-2,54393;+
F5GU98(595);26,8549;23,2062;22,7867;23,1564;26,039;28,0582;27,9882;26,886;1,63485;0,0293057;-3,24176;-3,02718;+
F5GU98(474);21,6217;21,2926;20,385;20,6937;26,3064;24,329;25,2574;25,1132;3,87003;0,0023;-4,25327;-8,61178;+
F5GU98(989);20,8656;21,1248;20,5603;20,9503;19,8325;21,4652;19,5098;20,6719;0,509461;0,284102;0,505384;1,1102;
F5GU98(932);20,4508;19,8037;19,5303;21,0572;21,0236;21,0779;20,8861;21,0805;1,23674;0,0617311;-0,806527;-2,33831;
F5GUH0(79);21,3352;19,8311;20,9052;21,5067;24,8774;26,1593;24,1917;25,0649;3,54656;0,00211221;-4,17878;-7,53087;+
F5GUH0(108);23,0706;24,9485;25,6519;24,0355;22,6943;22,5066;23,945;23,1711;1,08678;0,084218;1,34736;2,08743;
F5GUH0(115);24,4989;24,3886;24,4009;25,7436;19,8154;22,8482;22,7736;21,4886;2,07917;0,0134286;3,02655;3,86296;+
F5GUH5(198);22,3971;21,7024;23,008;23,2716;20,8572;21,1005;21,5266;20,4866;2,0927;0,0132;1,60205;3,88988;+
F5GUH5(200);24,7102;23,6755;24,8627;25,3188;20,254;21,4854;19,9515;19,2787;3,57348;0,00200687;4,39941;7,6162;+
F5GUH5(169);23,3103;23,708;22,3517;22,6862;19,821;19,2827;21,5172;20,6672;2,46274;0,00669091;2,69204;4,66604;+
F5GUH5(171);26,8608;26,5936;26,7202;26,0229;21,7975;22,704;21,4572;23,3792;3,95042;0,00220765;4,21489;8,90024;+
F5GUH5(249);26,9483;24,938;24,9145;24,8782;20,9402;21,8762;21,1425;21,2165;3,54376;0,00209836;4,12588;7,52204;+
F5GUH5(251);21,0351;20,2858;21,4442;21,1238;20,3627;21,5457;21,0648;20,2835;0,156326;0,669447;0,158051;0,407604;
F5GUH5(311);28,0274;23,7744;23,6518;23,4601;21,0545;21,8849;21,8216;20,093;1,61007;0,0302965;3,51496;2,98294;+
F5GUH5(313);23,6029;25,8141;26,6963;25,9984;23,4186;24,4089;27,2696;24,4006;0,249613;0,526234;0,653506;0,612246;
F5GUH5(209);25,3681;21,7453;22,5474;24,1038;20,8985;21,3318;20,4516;20,5618;1,71028;0,0255048;2,63021;3,1632;+
F5GUH5(20);26,5153;25,2969;25,8824;25,8314;23,1031;22,9656;23,0712;20,7868;2,81939;0,004672;3,39982;5,49941;+
F5GUH5(340);24,3787;26,0296;26,4646;26,0389;21,0137;19,8782;20,768;21,1812;4,03478;0,00250932;5,01767;9,21204;+
F5GUH5(351);23,1722;23,9112;24,355;23,9757;20,1489;21,6272;20,6154;20,4555;3,62027;0,00197101;3,14174;7,76644;+
F5GUH5(178);26,761;25,4641;26,1456;26,293;19,3893;20,4472;21,0859;20,5933;4,88619;0,00133333;5,787;12,9592;+
F5GUH5(180);21,7264;21,281;20,3229;20,8425;19,856;20,7126;20,72;21,074;0,526781;0,273346;0,452539;1,1411;
F5GUH5(49);26,333;24,2896;25,0401;24,7787;19,7828;21,3799;20,9951;20,3884;3,69079;0,00215873;4,47379;7,99761;+
F5GUH5(282);21,3451;20,6661;20,8898;20,8606;20,4893;21,1275;21,4089;20,2303;0,156996;0,667985;0,126455;0,409152;
F5GUH5(189);20,9158;20,159;21,4155;20,014;20,7088;21,7923;20,0592;21,3362;0,289926;0,475452;-0,348048;-0,695184;
F5GUH5(11);27,0649;24,9231;24,3599;24,0368;21,0052;23,5474;23,1617;22,0679;1,6066;0,0304936;2,65062;2,97676;+
F5GUH5(76);24,4286;23,9994;24,3944;22,7156;20,9288;21,0335;21,738;20,018;2,83021;0,00461836;2,95487;5,52618;+
F5GUH5(87);24,732;24,358;25,4216;23,9287;21,0233;21,1303;21,6585;20,3881;3,89034;0,00235897;3,56002;8,68388;+
F5GUH5(218);21,5297;21,0369;19,7435;19,9986;20,1463;20,5766;21,0103;21,4246;0,16187;0,659273;-0,21226;-0,420364;
F5GUH5(40);26,5965;25,0261;25,2502;25,5303;22,5733;22,2498;23,2868;23,0305;3,28513;0,00206931;2,81568;6,74239;+
F5GUH5(58);24,3152;23,0867;22,4724;22,8281;20,1843;21,5453;20,7164;21,4378;2,29344;0,00907424;2,20465;4,30083;+
F5GUH5(123);25,9723;27,2508;26,7559;26,2842;19,7974;21,3139;21,7209;21,261;4,46584;0,00182979;5,54251;10,963;+
F5GUH5(136);20,1419;20,5963;21,7582;21,4694;19,6806;21,6508;21,2409;22,1941;0,112783;0,748131;-0,20013;-0,304147;
F5GUH5(160);23,9597;24,7906;24,6239;23,1529;20,2016;21,1026;21,545;19,7442;3,12038;0,00308211;3,48341;6,28052;+
F5GUH5(273);23,0337;22,7188;24,1464;23,4974;20,3641;21,1661;21,8661;21,2385;2,61522;0,0051752;2,19035;5,01111;+
F5GUH5(138);26,6691;24,6571;24,7509;23,2271;22,8859;21,441;21,7146;23,1368;1,66373;0,0275538;2,53145;3,07901;+
F5GUH5(375);26,1573;22,5932;23,1238;22,2627;20,704;21,8648;21,3522;21,4281;1,26053;0,0588005;2,19697;2,37842;
F5GUH5(29);24,5338;23,5819;25,6041;23,5794;20,5895;21,9127;18,4564;18,7559;2,45763;0,00670999;4,39617;4,65477;+
F5GUH5(107);24,8574;23,4775;25,0688;22,9989;20,6099;19,2115;21,3366;19,1262;2,78659;0,00476043;4,0296;5,41884;+
F5GUH5(364);20,4629;19,7544;21,6315;19,6563;20,3545;20,8769;21,4374;19,6733;0,133612;0,707689;-0,209268;-0,354388;
F5GUH5(355);22,4641;23,5171;24,6332;22,697;21,0578;20,8812;21,4376;18,5263;1,87539;0,018547;2,85208;3,4688;+
F5GUH5(236);25,5136;23,8297;22,6928;25,011;20,6805;21,2729;21,8814;20,1657;2,36687;0,00778132;3,26165;4,45704;+
F5GUH5(94);21,4835;20,3747;20,4082;21,4701;20,6454;21,3524;21,324;20,3719;0,00900272;0,977162;0,0106792;0,0268059;
G1K0V8(71);21,8438;20,0385;19,2465;20,5168;19,7996;21,3635;20,5268;21,184;0,184817;0,623839;-0,307064;-0,472294;
G1K0V8(72);21,0412;19,3657;20,5122;21,4351;19,7205;21,3146;21,4483;19,5613;0,0397384;0,907195;0,0773478;0,114522;
Q1ZXU6(614);26,617;28,0607;27,7717;27,6807;20,8381;21,9179;20,206;19,2636;4,44944;0,0017732;6,97609;10,8912;+
G3MU14(260);20,5402;21,5489;20,6184;20,6828;23,1553;24,0799;24,2504;23,1323;3,50653;0,00201893;-2,80689;-7,40546;+
G3MU81(396);21,0378;19,7004;21,3837;20,2623;19,527;19,9907;20,4487;20,3092;0,572948;0,245777;0,527138;1,22257;
G3MU88(76);25,6764;26,2766;25,2539;27,2704;19,6961;21,6461;21,1584;20,2503;3,91269;0,00214894;5,43161;8,76382;+
G3MU88(361);22,9032;25,4098;25,2602;26,7061;19,7597;19,4549;19,9067;21,1023;2,92349;0,00397188;5,01393;5,7609;+
G4RTI0(155);21,1913;20,4608;21,2906;20,8532;22,3206;23,6245;23,3724;23,7725;3,07208;0,00326104;-2,32349;-6,1499;+
G4S034(2016);21,9251;20,0503;21,4131;19,8407;19,6853;21,0597;21,4391;20,9118;0,0177574;0,95629;0,033299;0,0523664;
G4S034(1135);24,1975;20,5258;22,0918;23,4809;19,0348;21,775;22,3421;22,4258;0,468281;0,312484;1,17958;1,03589;
G4S034(458);21,2161;17,4424;21,0169;20,5315;21,9042;22,8536;22,6742;22,2365;1,39496;0,0453177;-2,36544;-2,60713;+
G4S034(461);21,2868;20,4063;21,3809;20,4732;20,1481;19,438;21,5672;21,1794;0,221225;0,567696;0,303641;0,552041;
G4S1A4(58);20,9749;21,1936;18,246;21,6419;24,3862;24,041;25,7179;25,2913;2,62904;0,00488462;-4,34498;-5,04319;+
G4S1A4(210);20,4105;20,225;20,922;19,8277;24,9485;27,6966;27,4842;26,1017;4,00888;0,00237647;-6,21147;-9,11531;+
G4S1A4(130);20,7575;21,045;20,0703;19,6645;18,4634;20,7715;21,5109;20,2495;0,0669013;0,843448;0,135482;0,187788;
G4S1A4(139);21,3058;21,1954;20,0281;19,7989;19,9635;21,7908;21,1171;20,8908;0,273068;0,494555;-0,358482;-0,660841;
G4S1A4(63);21,0707;20,0703;21,6791;21,6224;24,296;22,6981;23,4719;21,7269;1,57616;0,0319226;-1,9376;-2,92274;+
G4S1A4(3);20,8517;21,3959;21,2816;20,3051;24,2557;25,7883;25,5714;25,1184;4,25266;0,0019322;-4,2249;-10,0627;+
G4S3P8(307);21,3145;20,3924;20,6135;21,2163;22,1278;22,9808;23,3795;23,0406;2,90925;0,00398621;-1,99801;-5,72461;+
Q20314(82);21,7567;21,5087;20,7334;21,5691;19,8769;19,8227;20,8505;21,088;1,31612;0,0531486;0,982442;2,47253;
G4SI07(405);21,4758;20,5714;21,023;20,5831;23,5769;24,388;25,2703;23,1269;3,06344;0,00322863;-3,1772;-6,12676;+
G4SI07(267);21,5975;20,3775;21,3099;21,6495;18,3496;21,4037;21,1458;20,1697;0,608388;0,226377;0,966422;1,28433;
G4SL51(394);20,6406;21,4308;21,3943;20,668;19,9513;21,9104;21,4921;20,2955;0,084738;0,810174;0,121089;0,234035;
G4SLH0(5002);19,6536;20,1357;20,188;20,6883;21,7835;24,5996;24,8666;23,9346;2,59777;0,00524868;-3,62964;-4,97081;+
G4SLH0(5714);20,4811;21,1149;18,6789;21,4028;20,4708;20,9035;21,6661;21,3508;0,459901;0,318034;-0,678392;-1,02061;
G4SLH0(4662);20,4948;21,1327;20,4976;20,7944;20,1354;21,4085;21,2647;19,6786;0,0870908;0,805096;0,108107;0,240035;
G4SLH0(12613);21,0621;21,344;21,2815;21,2308;25,8059;26,727;28,0567;27,77;4,54391;0,00207229;-5,86033;-11,3107;+
G4SLH0(4770);25,8015;26,1338;27,8057;28,1513;24,2942;25,6289;26,6844;25,3033;1,00316;0,0991758;1,49536;1,94843;
G4SLH0(5877);22,0813;20,3171;20,6802;20,4823;20,8491;21,6054;21,7083;20,0814;0,114575;0,745213;-0,170799;-0,308526;
G4SPY1(23);22,3323;24,7163;25,4314;23,9657;22,0083;23,8569;23,0159;23,4041;0,64468;0,208695;1,04014;1,34698;
G4SRU7(40);21,9204;20,5561;19,6473;21,6818;22,8051;24,6733;23,6944;23,735;2,27764;0,00932328;-2,77554;-4,26764;+
G5EBF0(9);21,7004;22,5378;23,341;23,3482;21,0169;22,8644;21,7492;21,5142;0,858063;0,132172;0,945673;1,70719;
G5EBF3(141);27,3892;23,0048;22,2044;22,5566;22,4799;23,6809;23,7829;23,2607;0,149197;0,682238;0,487639;0,391067;
G5EBF3(43);27,9958;29,1259;27,9943;29,1184;20,9002;21,272;20,4751;21,4344;5,91186;0;7,53816;19,3722;+
G5EBF3(46);27,4315;27,0833;26,0691;27,699;23,7034;25,4905;25,5832;25,269;1,95985;0,0157718;2,05918;3,62973;+
G5EBF3(58);26,8293;24,4629;24,8163;24,2459;20,0727;21,5761;21,0776;19,7939;3,0714;0,003248;4,45853;6,14806;+
G5EBF3(74);22,3019;26,8085;25,9655;24,327;20,4578;20,576;21,6703;20,3629;2,11284;0,0127725;4,08398;3,93009;+
G5EBF3(88);27,4312;25,4729;25,7257;25,2647;20,171;20,4904;19,99;20,5098;4,50242;0,00193258;5,68331;11,1247;+
G5EBF3(27);22,9062;20,7042;19,3883;20,0104;19,7389;21,0516;21,8641;19,9408;0,0392509;0,908115;0,103421;0,113173;
G5EBF3(21);21,4219;19,8419;21,0735;19,0517;23,8578;24,3076;24,0987;23,4976;3,10555;0,00301235;-3,59321;-6,24018;+
G5EBF3(130);24,4716;23,2671;22,2498;23,0638;22,8904;23,3172;24,4485;23,0921;0,111918;0,749726;-0,17399;-0,302027;
G5EBF3(134);26,2201;25,1668;24,6933;24,2404;22,1063;22,9959;22,7432;23,2599;2,47412;0,00640392;2,3038;4,69127;+
G5EBF3(79);23,3287;25,3207;25,8379;24,261;24,1621;22,9086;22,4579;23,0699;1,21923;0,0637506;1,53744;2,30886;
G5EBF4(346);21,3204;21,101;21,485;19,6857;19,8797;21,1657;21,601;20,5923;0,0561006;0,865418;0,0883245;0,159089;
G5EGE0(1033);21,8123;20,4366;21,4944;20,6818;20,2947;20,2666;20,895;21,2041;0,505833;0,286333;0,441163;1,1037;
G5EBI0(163);24,3373;25,4892;24,8489;24,4332;22,5647;21,8384;22,8298;21,2135;2,98815;0,00360584;2,66552;5,92783;+
G5EBJ9(424);21,3136;19,6528;21,2419;20,4213;22,5199;24,2835;24,6204;22,076;1,97317;0,0155736;-2,71756;-3,65542;+
G5EBJ9(223);20,8737;21,1848;20,5911;21,5465;21,0297;21,5343;21,5988;21,1243;0,497656;0,291695;-0,272738;-1,08902;
G5EBJ9(271);21,2497;21,4922;21,5901;21,3153;27,1258;25,5377;24,9788;24,1507;3,15745;0,00289381;-4,03647;-6,3822;+
G5EBJ9(414);21,1165;21,4996;20,9996;21,6522;20,454;20,9897;21,4866;20,371;0,810166;0,146883;0,49159;1,62718;
G5EBJ9(45);21,1237;21,0945;20,1543;19,9623;24,7154;25,342;25,4311;24,8503;4,84082;0,00121429;-4,50099;-12,7284;+
G5EBK3(318);21,4374;20,2198;21,2326;20,7635;19,9665;20,7805;21,7457;20,6464;0,103859;0,766942;0,128583;0,282159;
G5EBK3(324);21,965;20,403;20,8863;21,0408;21,083;23,1606;22,4863;23,451;1,25623;0,0590484;-1,47144;-2,37115;
G5EBK3(402);21,7143;20,2563;21,8184;21,1028;19,267;21,7226;20,5414;21,3299;0,333278;0,428747;0,50773;0,781504;
G5EBK3(308);21,3216;20,878;21,239;19,7854;22,8239;22,6429;22,3694;22,352;2,47232;0,00647131;-1,74102;-4,68726;+
G5EBK3(375);20,2376;21,104;20,7594;19,987;20,5679;21,3977;21,3494;21,281;1,0143;0,0971043;-0,626983;-1,96693;
G5EBK3(164);24,0923;25,419;26,5799;26,2978;24,2089;24,9795;25,6138;23,6622;0,671351;0,198193;0,981179;1,39269;
G5EBK3(501);21,3342;20,8368;21,0467;20,956;24,1651;24,1078;23,0068;22,3108;2,65117;0,00497343;-2,35418;-5,09484;+
G5EBN9(17);23,7749;21,1172;22,3107;25,0444;23,8414;24,7116;24,556;23,5842;0,581568;0,240797;-1,11149;-1,23765;
G5EBN9(582);21,6838;18,9917;21,5184;20,2111;20,3232;21,3899;21,0213;20,8718;0,174886;0,638638;-0,300294;-0,449988;
G5EBN9(15);23,2847;24,937;24,6071;24,4251;20,317;20,8284;21,327;21,0295;3,76373;0,00217391;3,43798;8,24281;+
G5EBN9(593);25,3754;24,7487;24,4507;24,0757;24,6222;23,5929;24,4;24,5232;0,473819;0,308506;0,378021;1,04596;
G5EBP5(373);27,2846;24,4488;23,2448;23,7091;25,2225;23,9593;24,9783;23,5426;0,0904124;0,800409;0,246145;0,248467;
G5EBP5(389);25,4307;26,8448;25,3751;26,1326;20,0526;20,2944;20,6238;21,3019;4,7422;0,00178462;5,37762;12,2402;+
G5EBP5(374);27,3309;22,6377;21,8839;23,3326;20,8902;20,5215;21,4984;21,0901;1,19621;0,0671486;2,79625;2,27021;
G5EBP5(380);27,5481;26,0941;26,3443;25,7894;22,9237;24,1627;23,58;23,372;3,14076;0,00296552;2,93438;6,33628;+
G5EBP5(382);25,7257;21,989;22,2642;24,1613;26,2855;25,5856;25,9779;26,1732;1,49462;0,0372523;-2,47054;-2,77953;+
G5EBP5(2302);22,0959;17,7578;21,2498;20,5691;19,6927;21,3805;20,4212;21,1022;0,0823988;0,815997;-0,231004;-0,228047;
G5EBP5(466);21,9839;20,3525;19,5676;21,2729;20,6485;21,4333;21,8083;21,2279;0,361098;0,402829;-0,485298;-0,835547;
G5EBP5(2148);21,1162;18,3432;21,2886;20,091;20,3419;20,9672;20,172;19,6891;0,0395748;0,907263;-0,0827827;-0,114069;
G5EBP5(2595);21,107;21,346;20,4688;20,1948;20,9429;21,3375;20,3809;20,042;0,0958483;0,787616;0,103337;0,262171;
G5EBP5(450);22,0151;20,7755;20,3926;20,6856;26,0237;26,36;26,6508;26,0399;5,01696;0,00178947;-5,30137;-13,6463;+
G5EBP5(451);21,2955;20,4363;21,0173;20,4881;24,5907;25,9343;26,8591;25,1521;3,98296;0,00228249;-4,82475;-9,0194;+
G5EBP5(457);19,9326;20,7086;20,9762;21,029;20,4535;19,8459;20,6635;19,6702;0,705022;0,184866;0,503306;1,45004;
G5EBR3(393);21,1143;20,7373;21,3124;20,511;19,8031;20,8847;21,8632;20,879;0,0467259;0,890598;0,0612402;0,133721;
G5EBR3(400);20,1474;20,7623;20,6718;20,8006;20,3676;21,1691;21,3507;19,6312;0,0276241;0,934305;-0,0341449;-0,0806096;
G5EBT8(502);20,8646;20,8451;20,6565;20,5712;20,9554;22,5005;21,9052;22,5408;1,78216;0,0221309;-1,2411;-3,29485;+
G5EBV4(134);21,5519;21,1707;21,0758;20,7535;20,5745;21,1886;20,6082;20,5299;0,929021;0,114888;0,412663;1,82529;
Q965J2(370);22,2302;21,3886;22,6796;22,4806;22,5307;23,4796;23,0443;23,4913;1,38475;0,0460246;-0,941746;-2,58961;+
G5EBY4(5);25,8533;22,8064;22,0831;22,7842;24,7549;23,8902;23,2728;22,8077;0,118738;0,737504;-0,299633;-0,31866;
G5EBY6(95);24,4914;23,8983;24,7535;23,1924;19,0933;21,0588;21,0646;19,0359;3,00624;0,00348603;4,02078;5,97519;+
G5EBZ4(1639);21,7151;21,1406;20,8314;20,9986;20,9065;21,3035;21,7079;20,6018;0,0471757;0,8894;0,041503;0,134949;
G5EC03(588);20,9716;19,9314;21,1705;20,989;20,9433;20,6768;21,6929;20,267;0,116972;0,740841;-0,1294;-0,314368;
G5EC05(772);21,2653;21,3987;21,0794;21,3992;19,8135;21,7262;21,4781;21,2886;0,187548;0,619395;0,209083;0,478383;
G5EC10(58);22,4996;24,1121;25,2431;24,8058;19,525;21,5843;19,9981;20,9316;2,52984;0,00576545;3,65539;4,81593;+
G5EC10(60);22,4996;21,7245;22,9067;22,3941;20,5993;21,521;21,0781;19,0804;1,67407;0,0269914;1,81154;3,09764;+
G5EC43(577);19,5951;21,5739;20,798;21,3091;21,0195;21,6597;21,737;20,5488;0,348093;0,414115;-0,422268;-0,810403;
I2HAI6(177);21,8264;21,1061;21,6041;21,0867;24,3962;24,9846;24,5373;23,8736;4,32276;0,00213084;-3,04206;-10,351;+
I2HAI6(91);21,3399;21,5393;21,7578;20,0374;20,5387;20,814;21,3127;20,7688;0,311759;0,449245;0,310036;0,738998;
I2HAI6(8);20,7476;20,1316;21,7535;18,4977;18,9052;21,6807;21,5865;20,5929;0,168501;0,648193;-0,408715;-0,435514;
G5EC78(67);19,9986;20,7351;21,304;20,4753;19,5352;21,4852;21,293;21,1925;0,184318;0,624748;-0,248237;-0,471178;
G5EC78(58);26,2739;24,0925;20,8693;22,3082;22,9508;25,4451;24,6934;24,2199;0,310314;0,450683;-0,941354;-0,73612;
G5EC78(18);22,0602;20,2713;20,0203;21,6036;19,7793;21,3233;20,9741;19,8926;0,336379;0,425125;0,496511;0,787576;
G5EC86(246);20,774;20,6381;21,7103;20,8804;20,4631;19,9914;20,0053;21,3328;0,67148;0,19818;0,552559;1,39291;
G5EC91(115);20,6306;20,4353;20,9478;20,6904;25,1034;24,4146;25,1481;22,8374;3,28041;0,00216216;-3,69985;-6,7288;+
G5EC91(102);20,05;21,2343;21,8171;21,037;26,214;23,4985;23,884;23,2736;2,21142;0,010697;-3,1829;-4,13017;+
G5EC97(108);20,5483;18,9962;21,8433;20,8971;24,7072;24,1835;23,3561;23,8785;2,72683;0,00479762;-3,46009;-5,27415;+
G5EC97(433);21,4547;20,8483;21,4792;20,9937;25,9583;23,9646;23,6982;24,8935;3,16458;0,00291314;-3,43464;-6,40193;+
G5EC97(208);21,0905;19,9551;21,2834;19,9658;19,1952;19,5865;21,5585;20,7765;0,176466;0,637201;0,294567;0,453554;
G5EC98(320);19,9316;20,14;21,7791;21,2895;19,8579;21,5983;21,5402;20,9423;0,12416;0,72607;-0,199601;-0,331769;
G5ECC7(202);21,8819;21,2084;21,6142;20,2336;25,0048;24,6486;25,8655;24,3353;3,57427;0,00201379;-3,72907;-7,61872;+
G5ECF6(216);20,161;19,3868;20,7175;20,4464;24,2663;23,5188;22,9541;24,3812;3,73971;0,00212766;-3,60222;-8,16139;+
G5ECG0(227);21,5714;21,2455;19,4916;21,5625;22,8787;20,1492;19,8849;22,3542;0,14623;0,687289;-0,348981;-0,384142;
G5EFK7(3081);20,7284;21,3211;21,0364;20,1078;20,1473;21,5613;20,6116;21,2969;0,0932584;0,794643;-0,105826;-0,255656;
G5ECL1(162);20,3621;20,5309;21,6159;20,0065;20,6915;21,7483;20,7345;20,3718;0,226487;0,561223;-0,257685;-0,563322;
