ProteinAccessions;log2 eat2_d5_01;log2 eat2_d5_02;log2 eat2_d5_03;log2 eat2_d5_04;log2 N2_d5_01;log2 N2_d5_02;log2 N2_d5_03;log2 N2_d5_04; -Log Student's T-test p-value eat2_d5_N2_d5;Student's T-test q-value eat2_d5_N2_d5; Student's T-test Difference eat2_d5_N2_d5;Student's T-test Test statistic eat2_d5_N2_d5;Sign p-val: 0.05 
Q8MPR4;15,8291;16,1413;15,8502;16,1167;16,0683;12,4552;16,441;15,01;0,502372;0,196057;0,990677;1,0975;
Q8MPW0;16,3571;16,3644;16,2452;16,2013;14,904;15,2267;15,3444;15,221;4,44603;0,000137931;1,11797;10,8763;+
Q8MPX3;15,9605;16,0855;15,8123;15,8155;15,5018;15,7086;15,7234;15,9002;1,03884;0,045755;0,209945;2,0077;+
Q8MPX7;15,4486;15,4006;16,2022;15,7405;15,8741;14,8078;14,3574;13,1711;1,00062;0,0503788;1,14539;1,9442;
Q8MQ23;14,096;13,6111;13,3908;13,6924;15,727;16,1478;16,2354;15,7523;4,58022;0,000158273;-2,26807;-11,4758;+
Q8MQ25;13,2105;13,5601;13,5762;13,2684;15,0269;14,6337;15,1551;14,2831;3,10438;0,000569721;-1,37092;-6,237;+
Q8MQ73;12,0306;11,9388;11,8384;11,7936;10,7001;11,1462;11,2102;11,3554;2,73152;0,000992296;0,797371;5,2854;+
Q8MQ89;11,7849;10,6568;12,137;11,4998;10,2655;12,1051;11,1848;6,52464;0,552255;0,17095;1,49962;1,18621;
Q8MQ99;13,5707;12,5361;12,8355;12,7744;10,5421;12,9291;12,4629;11,4284;0,961433;0,0558795;1,08855;1,87913;
Q8MQC1;14,5315;14,7385;14,5968;14,2263;14,9443;14,7112;14,8518;15,5161;1,23186;0,0271698;-0,482585;-2,3301;+
Q8MQG6;15,8742;15,8167;16,63;15,8122;17,0406;16,5529;16,7506;17,5177;1,74275;0,00773486;-0,932153;-3,22241;+
Q8MXF1;17,5163;17,4784;17,3169;17,4226;17,9569;17,2552;16,9338;17,4523;0,0547439;0,81981;0,0339904;0,155445;
Q8MXH3;15,2689;15,2736;16,0939;15,6849;14,3664;14,1988;15,0446;14,8207;1,89136;0,00540152;0,972707;3,49898;+
Q8MXH7;15,8881;15,8225;15,5021;15,732;15,7821;15,965;15,4902;15,2739;0,253107;0,416449;0,108355;0,619548;
Q8MXI1;16,7893;16,3195;16,532;16,6275;15,8851;15,0765;15,8654;16,5299;1,22818;0,0274258;0,727835;2,3239;+
Q8MXJ1;14,3464;14,2302;14,538;14,4732;15,6005;14,5919;15,1194;15,7504;1,73608;0,00783224;-0,868582;-3,21023;+
Q8MXQ7;15,2451;15,3672;14,8849;14,8671;14,8934;14,7922;14,7646;14,6994;1,20437;0,0290796;0,303675;2,28391;+
Q8MXR2;15,2071;15,0749;15,0521;15,1034;15,0848;15,2126;15,4681;14,9953;0,315265;0,345519;-0,0808175;-0,745969;
Q8MXR3;11,8732;11,7495;11,6816;11,7299;12,2755;12,2714;11,1176;12,8591;0,456346;0,224459;-0,372341;-1,01411;
Q8MXR6;18,0337;17,7887;17,8325;17,744;18,8905;18,6953;18,9495;19,1395;4,13102;0,000101617;-1,06894;-9,57953;+
Q8MXS1;15,7534;16,0575;15,6213;15,5418;15,5669;15,7831;16,0987;15,9127;0,247624;0,424046;-0,0968497;-0,60808;
Q8MXS8;16,9587;16,6845;16,6719;16,7693;16,5607;16,5534;16,6511;16,7662;0,836407;0,0781686;0,13827;1,67106;
Q8MXT1;14,6335;14,7576;14,3754;14,6889;14,4905;14,5177;14,6027;14,0862;0,636423;0,135854;0,189597;1,33278;
Q8MXT6;14,8235;14,8809;14,8653;14,9012;14,3738;13,984;14,4661;14,8363;1,37633;0,0186027;0,45267;2,57519;+
Q8MYL7;13,9615;13,9375;14,2076;14,0337;13,6188;13,4035;13,1069;13,2718;2,8256;0,000858313;0,684845;5,51477;+
Q8MYM4;14,4539;14,3386;14,3611;14,4113;16,4162;15,118;15,5599;16,6136;2,30831;0,00234689;-1,53571;-4,33219;+
Q8MYM8;14,9224;15,0354;14,0636;14,9924;14,0987;14,0315;13,7945;14,11;1,65942;0,00900503;0,744812;3,07125;+
Q8MYM9;11,9911;12,2944;11,5122;12,6075;13,1792;12,5794;12,3365;13,7688;1,14218;0,0343162;-0,864722;-2,1798;+
Q8T3C8;14,3584;14,3371;14,2924;14,2042;14,4734;13,8846;13,933;14,7331;0,0713765;0,771955;0,0419803;0,199522;
Q8T3G2;14,2961;13,8987;13,9268;13,9587;12,8675;13,1485;13,227;13,4059;2,97601;0,000662443;0,857837;5,89623;+
Q8T5S1;15,807;15,6822;15,4415;15,5352;14,8835;15,4245;14,9986;15,4215;1,43377;0,0158972;0,43444;2,67394;+
Q8T8B9;15,4657;16,9514;16,4539;16,7904;15,1214;15,6302;15,5889;15,2186;1,54744;0,0122879;1,02556;2,87207;+
Q8TA47;17,586;17,6656;17,6163;17,6348;17,8511;17,4939;17,2909;17,9647;0,0548988;0,819542;-0,0244846;-0,155861;
Q8TA83;13,9025;13,3651;13,6625;13,3088;14,7797;13,6279;13,0642;14,469;0,461937;0,221516;-0,425453;-1,02432;
Q8WQ99;14,9165;14,7762;14,6049;14,8469;12,3759;13,8598;13,2215;13,6536;2,38527;0,00194802;1,50841;4,49669;+
Q8WQA4;15,867;15,9292;15,7822;15,8453;15,8356;16,6099;16,1575;15,7037;0,493947;0,201062;-0,220738;-1,08235;
Q8WQA8;18,4605;18,4617;18,3649;18,3793;19,7499;20,2273;19,2113;19,8888;3,14735;0,000587269;-1,35269;-6,35439;+
Q8WQB0;12,0536;11,6536;11,5679;11,824;11,3953;11,1424;11,1887;11,661;1,43831;0,015661;0,427899;2,68178;+
Q8WQB3;14,4492;14,3952;14,3629;14,3961;14,6242;13,561;13,981;15,3725;0,0137884;0,95115;0,0161574;0,0408384;
Q8WQB4;12,7321;13,3289;13,4438;13,1337;12,909;12,9842;13,1697;11,9649;0,612927;0,144438;0,40268;1,2922;
Q8WQB6;13,6119;13,5079;13,3129;13,5028;12,7545;12,7985;13,4239;12,9065;1,66546;0,00890534;0,51301;3,08212;+
Q8WQD7;13,8151;14,5827;14,017;14,4325;15,0453;14,8753;15,1959;13,2485;0,332674;0,325669;-0,379413;-0,780319;
Q8WQF7;13,065;13,5857;12,9121;12,822;11,4356;11,137;11,0083;11,6406;3,70302;0,000548287;1,79083;8,03829;+
Q8WQG1;15,3634;14,8495;15,2923;15,4528;14,3304;13,9007;14,5015;14,5568;2,42473;0,00182163;0,91717;4,58248;+
Q8WQL7;15,6298;15,7111;15,5788;15,4467;16,0682;15,9416;16,0748;16,7105;1,80489;0,00687687;-0,607198;-3,33692;+
Q8WSL9;15,4992;15,4943;15,3574;15,5193;14,4256;14,4266;14,4366;14,8209;3,97308;0,000385827;0,940095;8,98308;+
Q8WSW2;12,0421;11,8826;11,5502;11,6535;11,3856;11,191;11,2746;11,5752;1,65772;0,00903636;0,425484;3,0682;+
Q8WT52;14,4487;14,3834;14,3061;13,7968;12,949;12,5945;12,3924;13,733;2,13932;0,00302265;1,31656;3,98331;+
Q8WTJ4;15,51;15,5032;16,3073;16,4014;15,5267;15,8061;15,4829;15,5365;0,638415;0,134862;0,342443;1,33621;
Q8WTK0;11,7501;12,0392;11,762;11,8546;11,3211;10,8743;11,1765;11,4127;2,54024;0,00148168;0,655338;4,83944;+
Q8WTL6;15,8556;15,8794;15,7872;15,8792;15,0871;15,2226;15,4806;15,3445;3,20869;0,000608511;0,566638;6,52489;+
Q8WTM6;15,7012;15,5992;15,6041;15,6499;15,1971;14,7106;15,302;13,7667;1,36013;0,0196324;0,894527;2,54747;+
Q93167;14,122;13,3403;14,454;13,5433;16,0428;16,3432;13,6274;13,3188;0,540455;0,176568;-0,968145;-1,16536;
Q93168;16,488;16,3984;16,2303;16,3203;15,6897;15,873;15,8378;15,7557;3,77987;0,000386023;0,570217;8,29797;+
Q93169;13,4085;14,1771;13,609;13,9679;15,2573;14,0112;13,4617;14,4785;0,574072;0,160849;-0,511563;-1,22454;
Q93173;12,066;12,0042;11,686;11,8233;11,3173;11,8926;9,74796;12,1911;0,5053;0,194525;0,607644;1,10275;
Q93204;17,0511;17,2774;16,8867;16,9246;17,5339;17,1694;17,3992;17,6783;1,58652;0,0111926;-0,41028;-2,9411;+
Q93233;14,8948;14,734;15,1398;15,0905;16,6612;15,8008;16,3945;16,5683;3,19424;0,000602105;-1,39144;-6,48441;+
Q93235;17,308;17,1733;16,7676;16,8654;16,6524;16,3518;16,3817;16,4233;2,14491;0,00301625;0,576281;3,99459;+
Q93240;16,0315;15,7477;15,9788;15,925;14,3848;14,483;14,1704;14,6501;4,84329;0,000217822;1,49871;12,7409;+
Q93242;16,3046;16,0331;15,8775;16,152;16,235;15,7446;15,5878;16,1882;0,357364;0,30237;0,152945;0,828349;
Q93243;15,6837;15,7622;15,7801;15,7908;14,4471;14,3315;14,1456;14,4238;5,92914;0,000709677;1,4172;19,5029;+
Q93244;17,141;16,9786;17,009;17,0104;17,075;16,9642;17,0378;16,9837;0,171765;0,542796;0,0195522;0,442928;
Q93249;15,5759;16,1255;16,2891;15,2809;14,1119;14,0753;13,834;15,5156;1,72786;0,0078106;1,43368;3,1952;+
Q93254;13,2556;11,8578;12,8569;12,7784;11,4341;11,2296;11,0434;11,4804;2,36539;0,00200367;1,39034;4,45386;+
Q93315;15,2549;15,556;15,8007;15,7232;15,255;14,8426;15,3548;14,4719;1,36338;0,0194672;0,602623;2,55303;+
Q93338;13,2372;12,9647;13,5349;13,4231;14,1021;13,9106;13,9046;13,0142;0,804122;0,085029;-0,442917;-1,61706;
Q93339;15,0436;14,88;14,7987;14,7108;14,9404;13,9204;14,2125;15,9124;0,0905321;0,720776;0,111822;0,24877;
Q93341;13,0452;13,0776;12,774;12,4445;12,9106;13,1293;12,955;11,3314;0,230101;0,447719;0,25377;0,571038;
Q93353;16,8543;16,7879;16,7168;16,711;16,3934;16,212;16,2811;16,7658;1,48959;0,0138398;0,354453;2,77076;+
Q93379;18,569;18,615;18,3692;18,5114;18,2222;18,293;18,1537;18,4211;1,68495;0,00855905;0,243652;3,11729;+
Q93382;12,5566;13,0899;12,9025;13,0649;11,4774;11,1999;11,1639;11,5567;4,20554;0,000110553;1,55398;9,87301;+
Q93408;15,9507;15,9338;16,0903;15,7983;17,5319;17,2449;17,4093;17,7719;4,74848;0,000191304;-1,54623;-12,2707;+
Q93410;13,3729;13,2952;12,5528;12,9632;11,4714;10,9851;9,76503;11,7221;2,3183;0,00220325;2,06014;4,35335;+
Q93413;13,0517;12,5617;12,1877;12,7445;12,1942;11,8414;12,0463;12,2775;1,43464;0,015811;0,546572;2,67545;+
Q93425;14,0061;14,6551;14,3488;13,9788;13,5907;14,0229;14,256;13,6273;0,821537;0,0811302;0,37299;1,64621;
Q93454;15,3308;15,0104;14,8073;14,951;15,4408;14,6156;14,8225;15,4622;0,0907289;0,720367;-0,0604076;-0,249268;
Q93459;16,5581;17,0639;16,7582;16,6312;15,7032;15,6876;15,7713;15,9377;3,62981;0,000523031;0,97792;7,79739;+
Q93511;13,7513;13,718;14,2846;13,9017;14,948;14,033;14,3597;15,1337;1,30764;0,0226886;-0,70467;-2,45812;+
Q93513;12,0284;11,9504;11,449;11,7846;13,4042;13,3439;13,9734;11,737;1,41197;0,0166961;-1,31152;-2,63636;+
Q93535;16,6947;16,1006;16,0166;16,1355;16,4197;15,7661;15,7933;16,5712;0,145254;0,594267;0,0992751;0,381859;
Q93540;16,015;15,8878;15,8184;15,8352;14,7228;14,9349;15,0374;13,6518;2,17241;0,00287631;1,30239;4,05035;+
Q93545;16,1602;16,0368;15,8532;16,0821;15,3059;15,4848;15,7064;16,0651;1,17236;0,0315661;0,392547;2,23027;+
Q93546;19,0617;18,9939;18,7438;18,4589;16,4894;15,9976;15,382;16,5096;4,00693;8,87E-05;2,71993;9,10807;+
Q93561;16,1725;16,2928;16,1145;16,2089;16,0455;16,0078;15,9724;16,0693;2,1649;0,00289655;0,17341;4,0351;+
Q93565;15,3477;15,2269;15,2306;15,197;14,9645;14,8215;14,3905;15,0919;1,4928;0,0138093;0,433453;2,77636;+
Q93568;15,4886;15,408;15,4746;15,6529;13,7343;14,3652;14,6723;14,4136;2,96906;0,00066065;1,20967;5,87819;+
Q93572;20,5009;20,6587;20,4796;20,5221;21,0242;21,1376;21,0203;20,6752;2,1113;0,0032127;-0,424035;-3,92701;+
Q93573;19,7538;19,419;19,362;19,3764;20,2162;20,0638;20,213;20,3029;3,32342;0,000616103;-0,721176;-6,85348;+
Q93576;20,3138;20,5088;20,4128;20,4311;21,4975;21,2381;20,8279;20,7669;2,01776;0,00410942;-0,666;-3,74204;+
Q93591;18,727;19,031;19,2691;19,305;14,2746;15,775;16,4718;14,409;3,37039;0,000635379;3,8504;6,99175;+
Q93594;13,8664;13,6633;13,6951;13,6937;14,8547;14,78;15,2008;15,6018;3,41528;0,000657534;-1,37971;-7,12603;+
Q93595;12,7395;13,1849;14,4846;14,3257;12,633;12,5949;13,2642;12,7355;0,990494;0,0517991;0,876767;1,92739;
Q93615;19,7873;19,8507;19,7435;19,8347;20,5461;20,591;20,7122;20,2905;3,67561;0,000534954;-0,7309;-7,94737;+
Q93618;15,9197;15,8963;15,7516;15,8246;16,343;16,546;16,6068;16,9107;3,05522;0,000646776;-0,753547;-6,10479;+
Q93619;15,6709;15,6516;15,4992;15,3265;15,4824;15,2642;15,4209;15,951;0,0148717;0,948125;0,00739288;0,0439945;
Q93637;16,8704;16,9154;16,8007;16,8309;16,6738;16,6584;16,578;15,444;0,865535;0,0727069;0,515828;1,71965;
Q93641;15,5355;14,9797;14,9417;15,2771;13,9854;13,9564;14,1471;14,2287;3,43415;0,000665826;1,1041;7,18309;+
Q93694;21,0143;20,9702;20,8358;20,9911;20,2373;20,3445;20,4568;20,3127;4,27055;0,000119891;0,61505;10,1356;+
Q93697;13,8619;12,1453;13,4386;11,4163;11,2533;10,0329;11,1802;11,6497;1,35432;0,0198555;1,68655;2,53757;+
Q93698;12,7029;13,8348;14,1064;13,9023;12,7316;13,1554;13,4257;9,08027;0,702361;0,112635;1,53838;1,44552;
Q93703;11,763;10,7441;11,846;11,8808;13,6664;12,6307;12,4909;13,4826;2,02065;0,00407911;-1,50916;-3,74769;+
Q93712;14,8823;14,892;14,5899;14,5726;12,5368;11,2305;13,097;12,1087;3,08141;0,000660118;2,49093;6,17496;+
Q93714;18,7702;18,6416;18,576;18,5364;17,9722;17,993;18,0266;18,0078;4,69777;0,00018107;0,631133;12,0259;+
Q93716;15,499;15,2112;15,5186;15,1419;15,6124;15,1595;14,8537;15,3198;0,230963;0,446937;0,106358;0,572875;
Q93725;15,8048;15,5874;15,7275;15,9871;18,0658;16,7764;16,9045;17,7957;2,54794;0,00143541;-1,60891;-4,8569;+
Q93726;13,1062;13,0874;12,7882;12,212;11,5747;11,1757;11,1897;11,716;2,8403;0,000817881;1,38445;5,55124;+
Q93746;11,8559;11,9517;11,793;11,7848;11,31;11,1435;11,1485;11,6105;2,46879;0,00168612;0,54323;4,67945;+
Q93758;12,3421;13,0797;13,212;12,7967;13,4052;15,124;16,4564;15,6716;1,848;0,00610458;-2,30666;-3,41731;+
Q93759;11,9491;11,5064;11,7929;11,7436;12,046;12,0876;12,6965;12,3042;1,65545;0,00902128;-0,53558;-3,06412;+
Q93761;16,1852;16,4821;15,3916;15,4997;15,0309;15,1646;15,0273;16,2274;0,642496;0,133446;0,527092;1,34323;
Q93778;17,7086;17,6917;17,8249;17,9512;17,7534;17,305;17,6762;17,9817;0,318497;0,34204;0,115014;0,752378;
Q93786;14,9488;14,7269;14,707;14,8341;15,0477;13,8631;13,8111;14,2803;0,975193;0,0540775;0,55365;1,90198;
Q93789;13,4136;14,1275;13,9943;13,4175;12,8604;13,7637;13,8134;13,9925;0,158931;0,568094;0,130717;0,41361;
Q93795;14,5916;14,3468;14,3804;14,5963;14,1368;14,1311;13,9461;14,3697;1,64157;0,00934936;0,332833;3,03922;+
Q93796;15,9482;16,106;15,8042;15,8015;15,1566;15,1621;15,1341;15,5595;2,73056;0,000991532;0,66187;5,28309;+
Q93805;15,2986;14,251;14,5627;13,0145;15,1397;14,5457;14,7164;15,2189;0,582399;0,157511;-0,623478;-1,2391;
Q93831;18,7129;18,714;18,6245;18,7744;18,8818;18,5851;18,6132;18,6969;0,0584437;0,809915;0,0121756;0,165362;
Q93839;13,7236;13,3527;13,5965;12,9207;11,215;11,1835;11,0642;11,6489;4,1662;0,000106796;2,12048;9,71707;+
Q93841;15,0487;15,2783;15,1023;15,3349;14,1837;14,5714;14,5411;14,4782;3,25697;0,000632743;0,747458;6,66161;+
Q93871;12,711;12,2089;14,067;13,517;12,6179;15,091;15,7267;13,3653;0,60923;0,145911;-1,07423;-1,28579;
Q93873;17,79;17,3387;17,4416;17,3185;16,2241;16,4456;16,4654;15,9822;3,56261;0,000735376;1,19285;7,58164;+
Q93874;15,2554;15,2133;14,961;14,9021;14,8279;14,703;14,4507;15,0875;1,02247;0,047578;0,31567;1,98051;+
Q93878;12,048;11,9493;11,875;11,5119;13,1583;12,8781;13,3163;12,978;3,73299;0,00056051;-1,23663;-8,13872;+
Q93890;15,1007;15,1348;15,2346;15,1611;12,0317;14,1295;13,4383;10,3899;1,73868;0,00781977;2,66041;3,21497;+
Q93896;15,3617;15,3965;15,437;15,3519;15,0192;14,5119;14,8327;14,8493;2,78801;0,000875099;0,583492;5,42231;+
Q93930;15,4665;15,4036;15,5223;15,6247;15,5665;15,2683;14,7786;15,2436;0,861481;0,0733286;0,290012;1,71289;
Q93931;12,6957;14,4999;13,2998;13,8584;13,2838;13,7148;13,7331;14,6898;0,219628;0,462615;-0,266967;-0,548604;
Q93932;15,0595;15,1798;15,0294;15,2589;15,1319;14,9233;14,8894;15,3177;0,237438;0,437229;0,066335;0,586621;
Q93934;18,6473;18,0047;17,8494;18,0198;18,149;18,1469;17,7176;18,0432;0,22936;0,448378;0,116102;0,56946;
Q93968;14,7331;14,9719;14,3813;14,2436;13,7775;13,5654;13,4943;14,602;1,26072;0,0257405;0,722657;2,37873;+
Q94010;17,2308;17,239;17,0789;17,129;16,3155;16,0615;16,3493;16,7706;2,70845;0,00101746;0,79524;5,23019;+
Q94013;14,1944;13,9775;13,1475;13,9432;10,291;12,2741;13,4484;13,8176;0,819894;0,0816231;1,35788;1,64346;
Q94045;14,8692;14,6913;14,874;14,5513;15,4449;15,4488;14,5849;14,4724;0,379448;0,283211;-0,241327;-0,870679;
Q94051;16,5055;16,2802;16,226;16,4166;17,5168;17,2309;16,9833;17,639;3,07088;0,00065561;-0,985413;-6,14669;+
Q94053;16,0686;15,8385;15,9522;15,9288;17,9743;17,4444;17,5333;18,753;3,21388;0,000610459;-1,97924;-6,53949;+
Q94055;17,0342;17,041;16,9832;16,8925;17,9637;17,7045;17,4894;17,666;3,34809;0,000626335;-0,718164;-6,92584;+
Q94148;17,2866;17,8741;16,7911;17,1146;17,0904;16,9433;16,3153;16,7052;0,899716;0,065669;0,503056;1,77656;
Q94162;19,8292;19,6564;19,4679;19,5279;19,26;18,8131;19,669;19,841;0,40809;0,258997;0,224563;0,924776;
Q94207;15,857;16,1806;15,1895;15,6974;15,2285;14,7867;15,0564;15,7999;0,868268;0,0721148;0,513255;1,7242;
Q94215;15,0824;15,2233;15,0982;15,5242;15,044;15,1816;14,3508;15,2283;0,577707;0,159388;0,280858;1,2309;
Q94216;14,4804;13,9107;13,3993;14,1296;14,3364;14,1057;13,8874;14,1756;0,242637;0,430744;-0,146265;-0,597598;
Q94218;14,9692;14,7012;14,3957;14,3483;14,216;14,0862;14,0955;14,7843;0,675994;0,121155;0,308083;1,40062;
Q94230;18,0429;17,9222;17,8627;17,9083;18,2889;18,1822;18,5078;18,2645;2,49845;0,00151852;-0,376865;-4,74545;+
Q94234;15,8748;15,8184;15,7809;15,8165;16,6922;17,0261;16,5351;16,792;3,96864;0,000383562;-0,938687;-8,96678;+
Q94241;14,9316;14,0916;14,2111;14,7543;13,7502;13,888;14,3742;14,0006;1,04729;0,0449907;0,493908;2,02175;+
Q94246;19,8529;19,898;19,9;19,8053;18,955;18,7857;19,3393;19,3855;2,63007;0,00114244;0,74766;5,04559;+
Q94259;13,6357;13,5673;13,6175;13,7601;13,9891;12,8863;12,7785;13,2815;0,725521;0,106332;0,411313;1,48478;
Q94261;17,1397;17,2347;17,1989;17,128;15,6962;15,8699;15,8743;15,7024;6,55527;0;1,38962;24,8653;+
Q94263;13,8017;14,2944;13,6664;13,9045;13,8718;13,7843;14,5113;14,072;0,281703;0,380743;-0,14312;-0,678491;
Q94269;16,7489;16,9568;16,7785;16,8343;17,1439;17,4197;17,2355;17,3242;3,02552;0,000632768;-0,451233;-6,02594;+
Q94271;18,2149;18,0012;18,0296;18,0004;17,4648;17,5337;17,4105;17,7147;3,13496;0,000578362;0,530603;6,32037;+
Q94272;18,9111;18,6359;18,5377;18,598;18,8089;18,6301;18,6871;18,3781;0,137543;0,609035;0,0446248;0,36371;
Q94300;18,4263;18,5807;18,8414;18,2939;18,6714;18,711;18,9242;18,9034;1,0265;0,0471689;-0,266907;-1,9872;+
Q94360;17,2954;16,8843;17,2392;16,8837;16,4467;16,5161;16,7294;17,1836;0,90426;0,0650009;0,356708;1,78412;
Q94361;13,2027;12,9561;12,4305;12,9187;11,4672;11,1871;11,2405;11,3835;3,96494;0,000381323;1,55743;8,95326;+
Q94401;12,0561;11,9184;11,7536;11,5477;11,1381;10,7232;11,2614;11,6755;1,48259;0,0140386;0,619411;2,75857;+
Q94402;14,8138;14,5672;14,0516;14,3774;14,7572;14,8912;14,5355;14,9921;0,920225;0,0626084;-0,341532;-1,81067;
Q94416;14,459;14,9336;14,1745;14,7708;14,142;13,7281;13,7292;14,4825;1,19777;0,0297579;0,564022;2,27284;+
Q94417;14,6047;14,5416;14,9153;14,6885;14,9294;14,663;15,0406;15,319;0,971563;0,0544409;-0,30047;-1,89595;
Q94986;15,9698;14,7889;14,4866;14,7084;14,6756;14,4489;14,5521;14,8302;0,478111;0,211014;0,361723;1,05374;
Q95005;19,0376;19,0402;18,9869;19,0338;18,6855;19,0799;18,8441;18,9989;0,670026;0,123101;0,122522;1,39042;
Q95008;18,1301;17,9163;17,9345;17,9009;17,2694;17,4608;17,4279;17,7564;2,28435;0,00236042;0,49185;4,28173;+
Q95017;16,7299;16,7559;16,5528;16,699;16,8786;16,8376;16,6312;17,0179;0,857727;0,0741458;-0,156922;-1,70663;
Q95NM6;14,5645;14,4866;14,3747;14,1313;14,7146;14,2217;14,4502;14,9388;0,477804;0,211067;-0,192044;-1,05318;
Q95NU5;13,4983;13,1233;13,6139;13,6239;14,6104;14,3881;13,6515;14,6455;1,79173;0,00706847;-0,859047;-3,31254;+
Q95PV7;12,8217;12,8645;13,3839;13,0919;12,5941;12,876;9,34853;11,7497;0,867833;0,0722342;1,39842;1,72348;
Q95PW9;15,9028;15,846;15,8442;15,815;16,562;16,4523;16,7694;16,6375;4,45231;0,000140575;-0,75329;-10,9037;+
Q95PX7;15,7326;15,6554;15,5504;15,6109;16,7722;16,8245;16,4962;16,7827;4,85995;0,00022449;-1,08156;-12,8252;+
Q95PY8;14,0041;13,7153;13,8471;12,2449;10,7354;11,6345;13,2213;12,3606;1,1517;0,0334528;1,46488;2,19571;+
Q95PZ1;17,3171;17,3764;17,1937;17,1866;16,4604;16,6486;16,4508;16,6524;4,17935;0,000108108;0,715386;9,76896;+
Q95PZ4;14,0048;13,7359;13,8515;14,3541;13,839;13,5867;13,476;13,448;1,31867;0,0219921;0,399164;2,47686;+
Q95PZ6;15,1294;15,2589;15,3452;15,3376;12,8021;14,2423;12,5633;13,1725;2,83503;0,000815182;2,07271;5,53815;+
Q95PZ7;16,9744;16,7125;16,8141;16,7342;16,4684;16,1339;16,5939;16,5026;1,7801;0,00714528;0,384135;3,29105;+
Q95Q11;15,0941;15,1437;14,775;14,5481;13,8238;14,9965;15,1108;14,8573;0,239093;0,435073;0,19313;0,590121;
Q95Q17;12,2086;11,3781;11,8228;11,8598;13,439;10,3753;13,1222;14,0983;0,517161;0,188111;-0,941356;-1,12396;
Q95Q18;15,7379;15,3883;15,5344;15,4096;15,8693;15,8288;15,8036;15,5389;1,15963;0,0325615;-0,242558;-2,20897;+
Q95Q34;15,234;14,1129;14,3272;14,1249;13,7279;13,4181;13,0104;13,6915;1,70413;0,00822945;0,987723;3,15202;+
Q95Q68;14,7854;14,6713;14,5387;14,8448;14,4515;13,7622;14,2169;14,2463;1,8251;0,00645746;0,540823;3,37451;+
Q95Q95;12,7504;13,4456;13,2362;13,5564;12,008;8,57953;11,2799;11,7009;1,5774;0,0114817;2,35507;2,92493;+
Q95QA6;17,2275;17,1108;17,1606;17,0614;17,8423;17,5681;17,5329;18,1255;2,34076;0,00205825;-0,627148;-4,40111;+
Q95QB1;14,4104;14,5695;14,4972;14,2537;13,3168;13,454;14,1511;13,4517;2,23834;0,0026203;0,839325;4,18576;+
Q95QC2;15,1388;15,0876;15,0875;15,0963;16,1041;15,8357;15,7234;16,2397;3,47559;0,0006875;-0,873173;-7,30971;+
Q95QD1;12,293;12,0079;11,8211;11,1998;11,2738;11,5064;11,1534;11,5551;0,932023;0,0605484;0,458278;1,83027;
Q95QD7;12,0171;11,8854;11,7968;11,7382;12,7349;12,7297;12,6834;13,2375;3,31933;0,00061324;-0,987017;-6,84154;+
Q95QG7;12,056;12,0114;11,7507;11,8219;11,3145;11,2388;11,2171;11,5418;2,84866;0,00082402;0,581962;5,57206;+
Q95QG8;15,8848;15,6417;15,8033;15,1573;15,4508;18,2504;18,2026;17,4366;1,35446;0,0198627;-1,71332;-2,5378;+
Q95QH1;12,0995;11,8719;11,7738;11,8068;14,3706;13,6666;13,8915;14,1686;4,7933;0,000200913;-2,13633;-12,4909;+
Q95QH4;15,3048;14,9055;14,8279;14,9041;13,7911;14,0332;14,0844;14,5755;2,33791;0,002057;0,864518;4,39504;+
Q95QI1;15,3482;15,0972;14,8698;14,7072;14,2452;14,6247;14,6103;14,321;1,7634;0,00732329;0,555263;3,26029;+
Q95QI6;14,6288;14,6072;14,0376;14,4722;14,6977;14,3865;14,585;14,9682;0,569061;0,163102;-0,222905;-1,21576;
Q95QL1;14,8484;14,6198;14,9824;14,9093;15,3436;14,7998;15,2111;15,7779;1,06413;0,0428836;-0,443137;-2,04975;+
Q95QL2;13,3706;12,9121;12,6543;12,9971;13,7371;13,2399;13,4617;13,482;1,48547;0,0139475;-0,49665;-2,76358;+
Q95QL3;15,1991;15,1529;14,4446;14,7036;14,5132;13,7833;13,7071;13,9715;1,85311;0,00602694;0,881285;3,42688;+
Q95QN1;16,2126;15,5908;15,3399;15,2171;16,2606;16,3236;16,5682;16,5836;1,92691;0,00492929;-0,843925;-3,56658;+
Q95QN2;14,5969;14,4287;14,5297;14,7174;15,0313;14,7535;14,6649;14,7076;1,12884;0,035727;-0,221102;-2,15753;+
Q95QN6;12,0548;11,8533;11,8649;11,7206;11,9516;11,6059;11,8884;12,3221;0,16259;0,560703;-0,0686054;-0,422015;
Q95QQ4;15,9653;15,5906;15,9547;15,9094;15,3854;15,5023;15,5392;15,2823;2,15729;0,00294771;0,427745;4,01965;+
Q95QR5;14,4573;14,4302;14,3419;14,3175;12,9623;12,9135;12,7238;13,3275;4,41784;0,000133333;1,40496;10,7541;+
Q95QS2;12,0613;11,6995;11,7739;11,8193;12,3518;11,8593;12,9145;11,6509;0,569781;0,162724;-0,355601;-1,21702;
Q95QS3;15,8909;15,7325;15,4433;15,5513;15,8998;15,868;15,8453;15,4027;0,266548;0,39932;-0,0994701;-0,64743;
