Leading.proteins.Positions.within.proteins;log2 daf2_d5_01;log2 daf2_d5_02;log2 daf2_d5_03;log2 daf2_d5_04;log2 daf2_d1_01;log2 daf2_d1_02;log2 daf2_d1_03;log2 daf2_d1_04; -Log Student's T-test p-value daf2_d5_daf2_d1;Student's T-test q-value daf2_d5_daf2_d1; Student's T-test Difference daf2_d5_daf2_d1;Student's T-test Test statistic daf2_d5_daf2_d1;Sign p-val: 0.05 
D4YWC3(69);26,0116;25,8555;24,1559;24,3014;17,9078;18,8007;17,1994;17,885;4,69752;0,00108475;7,13287;12,0247;+
D5MCN2(642);17,2313;20,6695;18,3591;19,5717;18,4817;18,8316;15,6772;19,5832;0,301859;0,604709;0,814484;0,719222;
D5MCQ2(258);17,9227;19,9393;19,5391;17,3401;18,3212;17,9172;16,3847;18,5122;0,526859;0,439946;0,901462;1,14124;
O17698(246);23,0391;22,009;20,2045;23,8427;21,9131;23,5392;22,5392;23,2833;0,257185;0,63612;-0,544878;-0,628043;
D5SGZ9(55);17,8236;16,838;17,7001;18,4325;19,1785;17,4938;18,295;18,9011;0,761668;0,309959;-0,768538;-1,54578;
D5SGZ9(7);18,5782;19,1054;18,9314;19,7368;16,3839;17,2058;19,7448;17,9061;0,847955;0,270911;1,27777;1,69033;
D5SGZ9(3);19,2124;18,363;19,9581;18,6648;17,9832;17,359;18,4486;20,0378;0,385957;0,538879;0,592395;0,883049;
D6R8W5(331);18,6919;16,7921;18,383;17,8697;16,2043;19,325;18,8588;18,2469;0,102663;0,82231;-0,224542;-0,279191;
D6VPA0(272);18,6233;17,6865;16,5484;19,3795;22,7379;22,7649;23,5545;21,8104;3,22892;0,00288542;-4,6575;-6,58191;+
D7SFI3(84);19,2424;20,1849;18,4733;19,7762;18,0334;18,1742;16,4381;18,748;1,3575;0,109066;1,57077;2,54299;
D7SFI3(114);23,9188;24,2242;21,5644;24,1572;17,7077;19,1202;18,0992;17,8227;3,50311;0,00171617;5,27871;7,39483;+
D7SFI3(13);16,7408;19,3416;20,1922;17,1592;21,5865;20,8103;17,4299;19,4012;0,543435;0,428567;-1,44849;-1,17063;
D7SFP5(20);19,9629;15,9795;19,2029;19,7663;18,7318;19,6653;18,0283;16,7016;0,152288;0,755748;0,44616;0,398256;
D7SFP5(70);18,4406;18,876;19,9751;19,434;18,3499;18,5536;18,3749;16,3886;1,07699;0,178807;1,26468;2,07114;
D7UU24(368);18,7199;20,1057;19,7472;17,1511;18,8284;20,5203;20,2781;17,8555;0,189041;0,706505;-0,439589;-0,481706;
D7UU24(370);20,6186;16,3164;19,3272;19,9648;17,3079;19,172;20,3262;16,5919;0,221815;0,670309;0,707217;0,553308;
Q9U3I3(603);17,917;17,5194;19,6139;19,1015;17,7135;17,859;19,0451;19,3164;0,0292961;0,943719;0,0544782;0,0853391;
D9PTP5(209);18,9501;17,4877;17,3676;18,2004;18,8612;17,8201;18,1309;16,5825;0,0928949;0,838804;0,152742;0,25474;
D9PTP5(210);18,1982;17,1095;17,5436;18,7706;20,2684;17,699;20,4096;18,5692;0,890916;0,250505;-1,33106;-1,76192;
D9PTP5(190);20,1563;20,0681;17,6404;19,7356;19,5603;18,3735;16,5895;19,2143;0,495281;0,457992;0,965689;1,08475;
E0AHE1(13);19,4613;20,0602;20,3536;18,6439;19,6904;19,4901;17,4837;16,7939;0,765266;0,309081;1,26524;1,55184;
Q20396(252);20,207;18,4441;19,9087;18,6184;19,1852;18,9676;17,9874;17,431;0,724312;0,326055;0,901709;1,48274;
E1B6S4(182);19,3829;16,8624;17,6904;18,9784;18,79;17,7108;16,7027;19,9953;0,0266068;0,948466;-0,071177;-0,0777243;
E1B6U2(28);19,5296;21,1591;17,6789;19,306;18,7191;17,4653;18,7946;18,8198;0,580275;0,405904;0,968701;1,23539;
E1B6W0(690);24,9551;24,1159;23,5002;25,2381;22,3618;24,9835;22,7879;23,3868;0,75586;0,312713;1,07231;1,536;
E3W743(373);19,547;19,9962;20,2106;19,1675;19,7766;18,6456;17,8215;16,8302;1,14951;0,157094;1,46182;2,19204;
E3W743(720);18,0582;19,2922;16,0016;19,4036;17,452;17,753;20,014;18,877;0,128038;0,784993;-0,335096;-0,341085;
E3W743(803);19,2044;16,8807;20,7064;18,7964;16,9017;18,4499;19,4578;18,3241;0,266792;0,629898;0,613592;0,647934;
E3W743(764);19,3432;17,6381;17,5407;18,7316;16,1404;19,4136;15,8382;20,2118;0,129156;0,784646;0,412411;0,343762;
E3W743(841);19,7452;16,765;17,7615;20,667;20,216;18,1136;18,836;20,9645;0,30395;0,602223;-0,797877;-0,72341;
E3W743(761);18,9018;19,1844;18,8953;19,7013;16,8635;17,0633;18,9258;18,2023;1,44523;0,0936541;1,40697;2,69375;
E3W743(1340);17,3879;16,4346;17,9881;19,1527;17,6605;18,4434;17,3271;18,2196;0,10118;0,825423;-0,171824;-0,275503;
E3W743(1261);19,8213;18,8827;17,538;17,9822;19,1205;19,3037;17,3643;17,8703;0,0730886;0,869067;0,141345;0,203987;
E3W743(1269);20,517;15,8201;17,3967;17,0359;17,4035;19,2976;18,9258;16,5597;0,110225;0,809202;-0,354174;-0,297873;
E3W743(785);18,1945;19,3613;16,6316;19,4901;17,811;18,8737;18,0861;17,3906;0,205052;0,688225;0,379082;0,51699;
E3W743(874);19,0073;19,0653;19,073;19,9532;18,2107;16,8014;17,9402;16,2531;2,05807;0,0295978;1,97333;3,82119;+
E3W743(745);19,2338;19,1613;19,0069;19,3654;16,7619;18,1636;18,8676;19,0882;0,933961;0,232193;0,971564;1,83349;
E3W743(369);24,9826;25,381;25,0634;25,6682;17,3845;18,7381;19,742;16,8438;4,36194;0,000695652;7,09674;10,5154;+
E3W743(971);18,7811;20,5743;16,772;17,5605;16,1093;16,8926;17,9966;17,0052;0,767014;0,308734;1,42104;1,55478;
E3W759(44);18,844;19,4638;17,8415;16,8116;18,4991;16,1048;18,2855;16,7717;0,450042;0,486451;0,824946;1,00255;
Q21162(96);17,7303;18,5051;18,7712;15,91;18,359;19,9653;18,6789;18,5958;0,783493;0,300686;-1,17059;-1,58247;
Q21162(35);19,632;18,302;16,8884;19,3154;18,4185;21,5596;20,1891;20,575;0,933449;0,231903;-1,65108;-1,83264;
Q21162(77);23,2891;23,9078;21,9115;22,8533;22,0138;22,84;22,497;21,7357;0,721029;0,328213;0,718773;1,47718;
Q21162(69);22,0779;22,4879;22,419;23,7866;18,4382;18,3235;16,863;19,6889;3,13909;0,00383374;4,36447;6,33169;+
F5GU98(1033);19,2045;18,361;17,1598;17,9293;18,5784;19,4521;19,9061;19,4451;1,22689;0,137737;-1,18177;-2,32174;
F5GU98(595);20,2586;21,1184;18,8919;19,4559;18,5796;18,3756;18,0061;17,7713;1,82566;0,0458053;1,74806;3,37555;+
F5GU98(474);24,2671;25,8131;22,7794;24,4152;23,7159;22,7109;25,3643;24,1949;0,148076;0,759357;0,322212;0,388455;
F5GU98(989);19,6186;19,7369;17,9234;20,1187;20,0394;19,3792;18,7638;18,2218;0,151798;0,756115;0,24833;0,397118;
F5GU98(932);19,8305;17,5601;17,6381;19,0328;15,9018;19,2946;19,1418;17,5319;0,227359;0,668057;0,547872;0,565187;
F5GUH0(79);23,2868;22,652;20,3721;24,2007;23,0027;22,3128;23,279;22,3053;0,0394698;0,927178;-0,0970311;-0,113779;
F5GUH0(108);19,0757;17,1763;17,5026;19,1344;19,0854;18,5705;18,8809;18,8093;0,543089;0,428737;-0,614275;-1,17002;
F5GUH0(115);23,9683;22,2842;22,7994;23,0311;18,0343;15,6677;19,2851;19,5863;2,64937;0,00902674;4,87743;5,09061;+
F5GUH5(198);16,1282;19,0328;18,3836;17,9764;19,3211;18,6283;17,7929;17,7645;0,284121;0,616893;-0,496407;-0,683412;
F5GUH5(200);22,7953;21,1132;21,2569;23,2775;24,3025;24,7055;23,9551;25,6974;2,07733;0,0287608;-2,55439;-3,85932;+
F5GUH5(169);21,2695;18,3834;17,4933;19,8233;18,6445;16,2897;16,7828;18,1681;0,897501;0,247313;1,77109;1,77288;
F5GUH5(171);18,0157;16,3623;15,3168;18,8944;19,6396;18,3529;19,7333;15,466;0,394409;0,530987;-1,15065;-0,899044;
F5GUH5(249);23,3963;23,632;24,8505;24,2734;23,8217;25,7395;23,8625;22,5737;0,0179721;0,964233;0,0387053;0,0529871;
F5GUH5(251);19,3429;19,1755;20,7787;18,059;15,5349;16,9526;17,845;20,0357;0,790369;0,297031;1,747;1,59401;
F5GUH5(311);20,0131;19,4438;17,116;16,232;17,0325;16,7836;16,8474;17,6723;0,560915;0,416919;1,11726;1,20145;
F5GUH5(313);20,7027;15,6207;19,2839;18,6435;15,5414;21,0327;19,098;15,3359;0,179917;0,716268;0,810718;0,461321;
F5GUH5(209);28,2664;26,0812;23,9666;26,3468;17,5096;17,3465;18,3804;20,5667;3,27277;0,00269519;7,71447;6,70684;+
F5GUH5(20);19,5464;16,61;18,3565;20,6507;17,5646;19,2346;18,5736;20,376;0,0489397;0,913434;-0,146292;-0,139751;
F5GUH5(340);24,53;24,7951;26,9555;25,8081;18,3403;18,8694;20,1627;19,1008;4,12071;0,000882353;6,40383;9,53953;+
F5GUH5(351);21,8704;20,0192;17,3414;17,6734;17,6824;20,5169;17,7661;18,259;0,21276;0,680354;0,66996;0,533766;
F5GUH5(178);23,5671;24,808;23,9038;22,6462;19,17;17,9868;18,2918;15,6517;3,311;0,00262983;5,95622;6,81727;+
F5GUH5(180);17,3684;20,5309;21,4465;21,2159;19,8628;17,9775;16,396;16,8514;0,999143;0,205505;2,3685;1,94176;
F5GUH5(49);21,5803;16,5886;19,9195;20,6197;19,4106;19,2899;16,0998;17,5106;0,555767;0,421021;1,59933;1,1924;
F5GUH5(282);17,9054;18,3065;18,6909;17,5021;16,6683;18,9406;18,183;20,6137;0,235249;0,657794;-0,500167;-0,581984;
F5GUH5(189);22,8334;22,9626;20,9457;22,3414;20,305;21,1964;21,5357;21,7382;0,988517;0,209466;1,07694;1,92411;
F5GUH5(11);22,4596;21,6986;22,8232;23,4455;17,5226;15,8789;20,0918;18,2136;2,58902;0,0109583;4,67999;4,95069;+
F5GUH5(76);21,1265;18,0414;20,123;18,5142;15,7799;16,4868;18,2904;17,0476;1,54371;0,0785379;2,55011;2,8655;
F5GUH5(87);18,3093;17,1913;17,3109;18,6329;17,0301;18,4535;17,5712;17,503;0,186356;0,709526;0,221652;0,475728;
F5GUH5(218);20,7949;19,3636;19,008;18,7172;20,1232;18,3735;18,3453;18,0944;0,516578;0,446706;0,736845;1,12292;
F5GUH5(40);18,8539;19,3487;17,497;20,6169;18,2656;17,6916;17,1434;17,4029;1,10091;0,171657;1,45326;2,11097;
F5GUH5(58);17,809;16,5662;17,9658;20,2197;18,2549;18,0341;19,1974;17,2877;0,0211989;0,95741;-0,0533352;-0,0622837;
F5GUH5(123);16,188;16,1658;18,6981;21,0654;20,296;18,3701;18,3453;16,04;0,0563834;0,900495;-0,233567;-0,159847;
F5GUH5(136);24,7787;25,0526;23,2331;24,0452;22,6875;23,8562;21,5126;22,5674;1,37696;0,105996;1,62148;2,57627;
F5GUH5(160);23,588;22,7319;20,6385;22,4885;14,2889;18,2698;18,5462;19,7857;1,86736;0,0424485;4,63905;3,45368;+
F5GUH5(273);21,7904;23,5967;22,4161;22,3857;16,4216;15,6642;19,5402;19,3899;2,3783;0,0162564;4,79321;4,48164;+
F5GUH5(138);25,5657;26,9212;23,8979;25,7458;23,2604;24,6131;24,3541;23,9212;1,13665;0,160102;1,49542;2,17057;
F5GUH5(375);24,2688;25,0544;23,5757;24,0749;17,6835;17,4721;16,1236;19,4247;3,93038;0,00151351;6,56749;8,82754;+
F5GUH5(29);18,538;19,3641;18,8392;19,4258;15,4551;19,1262;19,1296;17,1608;0,707148;0,33655;1,32385;1,45365;
F5GUH5(107);20,6609;16,8161;17,1588;16,6558;17,2842;17,5225;19,7556;16,4015;0,0235098;0,954821;0,0819635;0,068903;
F5GUH5(364);18,8109;16,9084;17,0349;18,2826;17,752;19,2292;18,0829;17,1005;0,168859;0,732543;-0,281936;-0,436328;
F5GUH5(355);19,5141;17,6832;16,3737;16,0396;19,6123;18,5967;19,8591;18,1805;0,959861;0,221561;-1,65954;-1,87652;
F5GUH5(236);19,8192;19,7192;20,5042;16,2329;15,8576;17,203;19,4688;19,7397;0,316611;0,592195;1,0016;0,748638;
F5GUH5(94);16,948;17,3342;19,6615;18,7059;20,4737;18,0376;18,2707;15,8817;0,00104746;0,996993;-0,00355053;-0,00314705;
G1K0V8(71);19,056;18,7178;19,2214;20,3885;16,7701;17,9626;17,3326;17,2143;2,44195;0,0142374;2,02604;4,62023;+
G1K0V8(72);18,9457;19,2813;17,4859;19,3442;17,1804;20,89;17,6616;21,6691;0,190141;0,705009;-0,58598;-0,484149;
Q1ZXU6(614);23,4047;23,2361;22,1172;23,8701;17,6136;15,2942;17,4128;18,0052;3,84484;0,0016699;6,07558;8,52307;+
G3MU14(260);20,4454;19,3177;18,8778;20,6444;18,1969;16,4139;18,9248;17,2211;1,65097;0,0635084;2,13215;3,05607;
G3MU81(396);19,7266;19,6806;18,2704;18,2835;17,8894;15,9537;19,4495;18,4656;0,586089;0,402821;1,05071;1,24554;
G3MU88(76);20,7127;17,5306;18,9406;18,4541;16,6329;18,152;16,8299;19,4845;0,563476;0,415715;1,13467;1,20596;
G3MU88(361);17,0123;17,2836;15,5761;18,3164;19,9605;20,4658;17,8436;17,9719;1,20746;0,142252;-2,01333;-2,2891;
G4RTI0(155);18,3542;20,6857;16,5845;19,0903;18,6638;18,7681;18,9537;19,6357;0,140966;0,76839;-0,326626;-0,371789;
G4S034(2016);23,3165;22,8442;25,8596;23,1726;21,4652;20,9387;23,7074;22,1884;0,959709;0,221374;1,72331;1,87627;
G4S034(1135);19,7318;18,3843;18,025;19,2279;21,0199;21,5835;19,0785;19,9751;1,22346;0,138972;-1,57199;-2,31596;
G4S034(458);17,0261;20,5934;15,8918;20,0124;17,5738;17,4035;18,8443;15,4683;0,338828;0,572051;1,05842;0,792363;
G4S034(461);21,8121;16,3755;17,883;18,0914;18,8481;19,082;18,798;17,1519;0,0193398;0,961424;0,0704775;0,0569354;
G4S1A4(58);17,6961;17,2276;18,8478;19,1529;18,0994;18,4564;17,4082;18,8044;0,0243365;0,952589;0,0389853;0,0712632;
G4S1A4(210);18,0272;16,626;18,007;19,6012;23,3231;24,6269;24,261;23,9056;3,95668;0,00154696;-5,96381;-8,92307;+
G4S1A4(130);20,0698;19,946;18,9681;18,8436;17,4874;19,5767;17,8583;14,814;1,0061;0,203351;2,02278;1,9533;
G4S1A4(139);20,0704;20,0175;19,2069;19,2703;16,8937;17,4041;18,9265;17,7684;2,07667;0,0288156;1,89307;3,858;+
G4S1A4(63);19,7395;18,3887;18,3874;17,1718;15,7131;16,8635;18,3812;18,1206;0,690138;0,34495;1,15223;1,42473;
G4S1A4(3);20,5371;19,9098;17,3968;19,3322;16,816;15,4486;17,7639;20,4037;0,647702;0,367932;1,68595;1,35217;
G4S3P8(307);18,8927;19,2835;17,7602;19,5892;19,3097;21,5035;15,769;17,3166;0,115805;0,80313;0,406704;0,311526;
Q20314(82);18,5772;18,8107;18,7897;18,4258;16,1656;16,8994;17,1832;16,2013;3,54861;0,0015945;2,03847;7,53734;+
G4SI07(405);17,6344;19,5574;17,1166;20,1746;15,8888;19,2226;19,2775;19,7673;0,0241058;0,953115;0,0817108;0,0706049;
G4SI07(267);19,1723;18,826;18,4474;18,4466;18,9847;17,5616;20,4233;21,5825;0,464114;0,479598;-0,914969;-1,0283;
G4SL51(394);25,2764;26,1682;25,8883;26,253;21,1928;17,5444;16,4654;17,76;3,4752;0,002;7,65582;7,30854;+
G4SLH0(5002);19,5836;19,5027;19,3925;19,3418;20,2677;16,1402;19,0729;17,9754;0,584185;0,404141;1,09114;1,24222;
G4SLH0(5714);17,6823;18,7886;17,4325;17,7553;16,466;19,1249;16,4383;17,5819;0,307848;0,599694;0,511887;0,731202;
G4SLH0(4662);19,1532;19,7306;18,3234;19,2483;19,8154;17,9645;17,2495;19,2405;0,360907;0,555195;0,54638;0,835178;
G4SLH0(12613);17,384;19,5244;20,4197;17,2866;16,6697;18,2991;17,8406;15,7189;0,76947;0,30745;1,52161;1,55891;
G4SLH0(4770);22,6822;22,879;21,4321;23,4398;22,5585;24,4746;23,7811;23,9075;0,933797;0,232147;-1,07216;-1,83322;
G4SLH0(5877);19,7795;17,0399;19,0509;18,3692;15,4383;19,156;18,6431;18,3742;0,264881;0,632053;0,657006;0,643991;
G4SPY1(23);15,7258;17,1917;17,2306;20,5179;16,4379;18,5909;18,433;19,9725;0,222572;0,670759;-0,692105;-0,554935;
G4SRU7(40);17,7187;16,519;18,7918;19,8532;18,1771;15,1874;20,6268;18,7577;0,00839234;0,984511;0,0334044;0,0250056;
G5EBF0(9);19,6439;19,4119;18,6593;18,094;17,8527;17,8221;19,3003;17,7662;0,729448;0,324031;0,766973;1,49143;
G5EBF3(141);24,8732;24,1092;24,19;24,559;17,1453;19,197;16,8142;18,8475;4,31526;0,000621359;6,43186;10,3198;+
G5EBF3(43);18,9135;19,1403;17,893;19,1972;20,2121;19,2535;18,2279;20,0695;0,556998;0,42031;-0,654728;-1,19456;
G5EBF3(46);20,981;18,2957;18,9506;16,8646;15,6648;15,9164;19,7479;19,0195;0,382307;0,54111;1,18584;0,876118;
G5EBF3(58);19,7877;15,7872;17,8842;18,8932;18,6262;18,0753;19,0477;18,8731;0,263334;0,632294;-0,567477;-0,640793;
G5EBF3(74);17,8986;20,7891;16,2736;18,7901;22,3081;23,8216;22,8723;21,7057;2,17922;0,0246746;-4,23911;-4,06424;+
G5EBF3(88);16,6865;16,8172;19,6498;19,5133;17,7524;16,3921;19,042;15,5447;0,382593;0,540962;0,983888;0,876661;
G5EBF3(27);20,0222;18,7857;16,2581;19,4256;18,3022;19,0755;21,6803;18,5051;0,279981;0,619625;-0,76792;-0,67498;
G5EBF3(21);16,0442;18,4031;19,8245;18,8803;24,9374;23,5094;26,017;24,4446;3,27603;0,00271698;-6,4391;-6,7162;+
G5EBF3(130);19,3157;18,1904;20,9657;18,3822;19,4646;19,2719;18,1518;19,1703;0,104864;0,818086;0,198844;0,28465;
G5EBF3(134);21,1517;19,818;20,031;17,0143;15,9744;21,332;20,6296;20,1543;0,00420962;0,991723;-0,0188253;-0,0126021;
G5EBF3(79);18,0987;17,7143;18,8171;19,9331;20,0216;14,8364;18,3753;16,7343;0,420031;0,510613;1,14889;0,947082;
G5EBF4(346);18,4102;19,6102;18,2071;19,3109;17,4327;19,0951;20,4384;17,2668;0,151324;0,75644;0,326369;0,396018;
G5EGE0(1033);22,6581;23,5541;19,6303;22,5619;20,4944;17,0506;17,7802;17,6284;1,81948;0,0462222;3,86268;3,36404;+
G5EBI0(163);20,2173;17,636;18,0735;20,0171;17,5188;17,8604;17,856;19,2993;0,507313;0,452867;0,852378;1,10636;
G5EBJ9(424);16,5431;19,0387;16,6053;16,7565;17,8734;17,8922;19,6817;16,829;0,441115;0,493184;-0,833154;-0,986139;
G5EBJ9(223);19,0641;17,3757;18,1021;19,6936;15,6855;15,9716;18,5973;19,0393;0,573673;0,408827;1,23544;1,22384;
G5EBJ9(271);20,3068;17,419;16,986;20;22,7591;25,8692;23,896;23,1787;2,50786;0,0127625;-5,24781;-4,7665;+
G5EBJ9(414);18,6659;19,0776;18,0444;18,7813;23,7624;21,4636;20,8506;23,4499;2,59609;0,0106411;-3,73932;-4,96693;+
G5EBJ9(45);19,6014;21,1472;19,133;19,0185;18,0107;17,5837;20,1351;17,1106;0,931229;0,232797;1,51503;1,82895;
G5EBK3(318);16,5051;19,2564;18,254;17,6778;21,5878;21,53;22,5622;22,1538;3,18555;0,00329648;-4,03512;-6,46015;+
G5EBK3(324);21,707;21,481;20,2409;21,5881;20,2669;19,9491;20,1353;13,7419;0,838307;0,275453;2,73093;1,67423;
G5EBK3(402);16,5097;15,6843;18,0806;18,3649;16,7458;17,1394;19,1128;18,6127;0,378008;0,543523;-0,742803;-0,867935;
G5EBK3(308);17,6798;18,4704;21,3115;18,1261;14,6889;22,0272;17,8465;19,9223;0,0549839;0,902281;0,275726;0,15609;
G5EBK3(375);19,1905;19,5367;18,0416;19,3524;14,9811;19,1032;16,4641;17,3221;1,17335;0,150917;2,06268;2,23192;
G5EBK3(164);19,1974;21,4666;16,6132;17,945;17,6373;17,3113;18,7364;18,472;0,295164;0,609058;0,766294;0,705762;
G5EBK3(501);18,2832;16,8963;17,5621;19,5743;19,8591;19,2174;19,8095;19,6276;1,4021;0,101181;-1,5494;-2,6194;
G5EBN9(17);19,9021;19,0781;17,8527;18,259;16,661;16,279;18,908;19,1376;0,54825;0,425942;1,02656;1,17914;
G5EBN9(582);20,8923;17,0318;19,7052;20,1703;18,1411;21,0175;16,9159;19,1872;0,208462;0,68464;0,63443;0,524428;
G5EBN9(15);16,6039;17,7492;16,7973;19,3611;18,126;18,0708;17,6817;19,5204;0,430195;0,501027;-0,721877;-0,965961;
G5EBN9(593);17,2992;15,653;16,4748;20,0077;17,6533;18,8007;19,0086;17,9855;0,451264;0,486443;-1,00336;-1,0048;
G5EBP5(373);24,4461;25,8097;23,7407;25,4215;16,8954;18,6942;19,7103;16,5873;3,64125;0,00133852;6,88272;7,83461;+
G5EBP5(389);16,6973;16,9857;18,7341;19,0065;18,6109;18,2772;16,3977;19,547;0,151911;0,756084;-0,352307;-0,397382;
G5EBP5(374);23,6656;23,348;21,0361;24,5264;24,3865;25,3441;25,2971;25,1589;1,29978;0,122128;-1,90261;-2,4448;
G5EBP5(380);25,4202;26,9271;24,8529;25,7679;16,8921;18,0208;17,9894;17,0077;5,33776;0;8,26453;15,4814;+
G5EBP5(382);23,3018;23,0002;21,892;23,8179;18,5821;17,7694;18,4441;20,3123;3,10445;0,00414151;4,22603;6,23719;+
G5EBP5(2302);17,5741;19,0461;18,6516;21,2551;17,7842;21,1994;18,9874;19,0787;0,043356;0,923044;-0,130667;-0,124494;
G5EBP5(466);21,1139;20,4386;15,3361;18,5873;17,5264;18,155;18,0966;18,0641;0,291383;0,612333;0,908457;0,698131;
G5EBP5(2148);25,4015;24,6782;23,4051;25,4082;18,1427;18,5455;18,9961;17,6111;4,58732;0,000941176;6,3994;11,5084;+
G5EBP5(2595);19,7271;19,3878;16,2691;19,3548;16,7982;18,4839;18,792;15,6812;0,527164;0,43982;1,24588;1,14178;
G5EBP5(450);25,5837;25,446;24,524;26,0218;25,3542;26,249;26,5106;26,3604;0,898002;0,247521;-0,724688;-1,77371;
G5EBP5(451);25,5837;25,055;24,0662;24,7897;25,3542;26,249;26,5106;25,521;1,30616;0,120586;-1,03503;-2,45561;
G5EBP5(457);21,7048;20,6196;16,5884;17,3196;17,86;16,8955;21,1623;16,6501;0,227291;0,667897;0,916143;0,565042;
G5EBR3(393);17,497;18,7566;19,1011;21,9668;20,9946;16,7029;17,0542;18,3389;0,332621;0,577841;1,05775;0,780215;
G5EBR3(400);19,4762;20,7359;19,7525;17,4827;19,5212;19,7472;20,694;18,142;0,0679876;0,877032;-0,164307;-0,190645;
G5EBT8(502);21,2619;21,2229;21,0124;21,4749;17,662;17,1006;18,4724;18,9892;3,50783;0,00172757;3,18699;7,40951;+
G5EBV4(134);19,8227;18,3961;19,7178;20,4264;20,5336;15,0662;17,2151;17,8721;0,789501;0,296996;1,91897;1,59255;
Q965J2(370);23,1267;23,8949;22,7863;22,8206;19,2535;16,0876;17,8611;18,5515;3,43438;0,00204255;5,21868;7,18378;+
G5EBY4(5);19,8007;19,1218;20,4513;20,3732;16,5813;21,1661;19,003;18,9542;0,462443;0,480438;1,01063;1,02525;
G5EBY6(95);20,0489;19,5512;18,0751;18,4311;19,2338;18,8828;15,8952;16,8585;0,683333;0,349106;1,30898;1,41314;
G5EBZ4(1639);17,6725;18,5659;17,4587;18,2131;17,5472;21,3172;19,0285;19,4816;0,837359;0,275994;-1,36609;-1,67265;
G5EC03(588);18,085;19,5515;19,1861;16,517;18,1298;17,4039;19,3761;20,1851;0,186269;0,708895;-0,438808;-0,475534;
G5EC05(772);16,1518;20,3336;17,6604;17,9153;18,6979;16,6303;17,5418;20,0771;0,0692636;0,874747;-0,221511;-0,193993;
G5EC10(58);19,3859;18,2302;16,8246;20,9906;20,2069;18,2132;19,1264;17,5633;0,026117;0,949152;0,0804005;0,076333;
G5EC10(60);18,3812;19,2217;18,9991;21,195;15,8293;15,853;17,5635;18,9511;1,32021;0,117567;2,40003;2,47946;
G5EC43(577);15,6225;19,936;18,5669;16,863;19,7041;18,3878;19,4171;16,6971;0,287442;0,614415;-0,80441;-0,690153;
I2HAI6(177);20,351;18,4153;20,8364;15,3589;19,5533;16,7592;17,3784;19,9864;0,0783716;0,860397;0,321096;0,217686;
I2HAI6(91);18,432;18,2373;18,6985;17,0229;19,0204;17,4741;17,0981;16,8895;0,334964;0,5753;0,477151;0,784807;
I2HAI6(8);20,0062;18,5534;17,1436;18,5121;16,4293;19,6065;16,222;17,7557;0,491866;0,458761;1,05046;1,0786;
G5EC78(67);24,0335;24,7159;24,194;24,2233;18,0578;17,0825;18,4755;18,8541;5,27407;0;6,17422;15,0993;+
G5EC78(58);25,3888;25,6631;24,4812;24,1843;25,0489;23,2708;22,8692;24,0995;0,943747;0,227347;1,10719;1,84975;
G5EC78(18);18,3776;19,1776;17,785;19,8379;18,9254;17,9885;19,1952;16,4053;0,374011;0,546511;0,665934;0,86031;
G5EC86(246);17,7377;19,6154;17,8878;18,1001;19,634;16,837;18,7727;21,4039;0,338882;0,572223;-0,826648;-0,792469;
G5EC91(115);23,511;22,808;23,3191;23,0957;19,0693;17,9076;19,2274;15,9544;3,26414;0,002688;5,14375;6,68211;+
G5EC91(102);17,6923;15,68;17,8715;18,1033;19,3386;17,927;19,4823;20,0188;1,38754;0,10368;-1,85491;-2,59439;
G5EC97(108);23,9171;23,3451;22,9005;25,0126;22,2819;22,8865;22,548;23,0094;1,20907;0,14191;1,11236;2,2918;
G5EC97(433);18,2156;20,1295;20,2607;19,9723;23,5164;23,9589;23,905;23,3364;3,69743;0,00143933;-4,03463;-8,01968;+
G5EC97(208);19,3031;19,5525;17,4873;18,4502;16,8253;18,5024;17,5008;18,6115;0,632148;0,375571;0,838295;1,32541;
G5EC98(320);17,6793;18,5362;17,2824;19,6391;18,1572;18,3069;20,1334;16,873;0,0338235;0,937069;-0,0833488;-0,0980659;
G5ECC7(202);18,423;19,3266;18,058;17,5834;15,201;16,767;18,9088;17,0288;0,807779;0,288325;1,37134;1,62319;
G5ECF6(216);18,0658;20,042;14,2052;20,8614;19,3541;20,7933;20,041;17,5252;0,288283;0,613668;-1,13479;-0,691859;
G5ECG0(227);20,1507;17,3708;17,2144;20,3258;16,6044;17,7566;17,1389;16,8821;0,964215;0,219678;1,66991;1,88375;
G5EFK7(3081);18,2287;18,3231;18,4422;20,0868;16,2952;17,0032;18,8337;18,4926;0,729221;0,323827;1,11403;1,49104;
G5ECL1(162);20,3046;17,6952;21,2456;19,5186;20,0193;18,1126;18,7033;17,1439;0,583637;0,40397;1,19623;1,24126;
G5ECM2(655);19,8529;18,4837;20,7354;19,5934;18,9154;17,983;16,9348;18,4547;1,35379;0,10974;1,59438;2,53665;
G5ECR7(56);19,866;18,8688;17,8915;18,5991;18,0804;19,0187;18,0992;15,6479;0,628761;0,377264;1,09481;1,31957;
G5ECT6(49);17,1853;17,8038;17,7579;19,0882;17,8406;19,056;18,4127;16,1565;0,0434635;0,923657;0,0923791;0,124789;
G5ECT6(3);17,6771;16,8722;18,9229;21,1839;18,3919;17,0079;18,4142;17,8169;0,321918;0,585941;0,756305;0,759146;
