ProteinAccessions;log2 daf2_d15_01;log2 daf2_d15_02;log2 daf2_d15_03;log2 daf2_d15_04;log2 N2_d15_01;log2 N2_d15_02;log2 N2_d15_03;log2 N2_d15_04; -Log Student's T-test p-value daf2_d15_N2_d15;Student's T-test q-value daf2_d15_N2_d15; Student's T-test Difference daf2_d15_N2_d15;Student's T-test Test statistic daf2_d15_N2_d15;Sign p-val: 0.05 
A9CZN9;14,2146;13,1544;14,5077;14,4678;13,5063;14,6415;13,1017;13,4613;0,387982;0,333878;0,408433;0,886889;
A9D0C6;13,995;13,5158;12,9306;13,2305;14,8469;14,3982;14,5281;15,1594;2,451;0,00460837;-1,31518;-4,64014;+
A9D2X7;17,0325;15,6411;17,5124;17,3968;14,7925;15,0166;14,4831;15,8356;1,94077;0,0117607;1,86375;3,59309;+
A9D4S6;12,9999;12,141;13,1681;12,821;14,6065;13,8259;14,5867;14,7022;2,79254;0,00301599;-1,64781;-5,4334;+
A9QY28;17,7188;17,518;17,4603;17,5216;14,0059;12,6624;12,7111;13,4368;4,96404;0;4,35063;13,3642;+
A9UJN4;13,7278;14,827;14,7624;14,6;14,9886;14,7531;15,0268;15,008;0,894388;0,096037;-0,464828;-1,7677;
A9UJN7;16,0029;16,0209;15,5035;15,813;16,1288;16,188;16,2562;16,4243;1,64494;0,0200339;-0,414278;-3,04524;+
A9UJP1;12,4381;13,3186;13,4707;13,236;13,8785;12,268;13,6672;13,9229;0,291594;0,430075;-0,318286;-0,698557;
A9Z1J8;14,6689;14,7456;14,2943;15,8741;15,4267;14,5694;14,1716;14,0789;0,306291;0,413683;0,334081;0,728094;
A9Z1L6;14,4044;13,9259;13,3902;13,7133;12,313;11,9857;12,0919;12,794;2,86556;0,0029601;1,56231;5,61429;+
B0M0L9;14,7081;15,7549;14,512;15,0412;14,713;15,0301;14,9335;15,2326;0,0312813;0,910382;0,0267;0,090934;
B0M0N9;9,77481;11,9945;11,7347;11,8205;12,3866;13,5398;14,3451;12,63;1,48023;0,0278329;-1,89426;-2,75446;+
B1GRJ8;11,8056;11,9138;11,7407;12,0543;12,4155;12,1587;12,0249;12,6821;1,47683;0,0280997;-0,441648;-2,74855;+
B1GRK5;16,7119;15,975;15,1193;16,0961;12,5784;11,4851;12,2282;11,9884;4,17655;0,000988048;3,90558;9,75789;+
B1GRL0;14,3402;16,1052;13,7766;14,4037;14,4026;13,7691;14,3725;14,5838;0,293283;0,428203;0,374409;0,70197;
B1GRL5;12,0734;12,0534;11,7527;11,7332;11,8149;11,3409;12,2075;12,6438;0,126176;0,684994;-0,0985863;-0,336619;
B1Q241;11,9673;11,9419;11,765;12,0534;12,5759;12,0735;12,0252;12,483;1,23794;0,0467776;-0,35747;-2,34033;+
B1Q250;16,7255;16,8912;16,9778;16,6827;18,0284;17,7685;17,9088;18,645;3,08268;0,0020711;-1,26839;-6,17837;+
B1Q254;13,7459;13,5908;13,8251;13,7747;12,772;13,591;14,4269;14,5811;0,0942016;0,752316;-0,10863;-0,258032;
B1Q273;22,568;22,2263;20,6158;21,3815;20,8343;20,1885;20,2513;19,8619;1,57908;0,0231174;1,41391;2,92791;+
B1V898;14,8705;15,7066;15,1552;14,8473;14,7657;14,1918;13,9001;15,0937;1,00661;0,0755375;0,6571;1,95416;
B1V8A0;16,5005;16,6488;16,2658;16,1537;16,4355;15,7936;15,7784;16,3274;0,731466;0,137867;0,30847;1,49484;
B2D6L4;14,1406;15,1518;14,6364;14,3952;14,566;14,082;14,0349;14,8838;0,262467;0,465558;0,189308;0,638999;
B2D6L8;12,2209;12,0471;11,7263;12,0835;12,5246;11,7917;12,3329;12,7441;0,697031;0,150469;-0,328911;-1,43646;
B2D6L9;12,2769;12,0666;11,4002;12,012;12,5702;11,9189;12,2968;12,7069;0,850189;0,105413;-0,434267;-1,69406;
B2D6P1;15,9483;15,8675;16,1066;16,2368;16,4182;16,4345;16,4881;16,9181;1,96157;0,0113692;-0,524943;-3,63306;+
B2FDA8;14,0905;14,8382;14,3363;16,7001;15,4888;14,8274;15,2908;15,6941;0,215524;0,529192;-0,334032;-0,539751;
B2MZA9;13,1325;13,5858;13,1848;13,1494;14,2804;14,1794;14,358;13,7457;2,62585;0,00341112;-0,877731;-5,03577;+
B3CJ34;15,3476;15,2937;15,6422;15,8263;16,5938;16,6;16,6426;16,8312;3,77688;0,00117711;-1,13945;-8,2877;+
B3CKG1;17,1774;18,0315;17,2854;18,3447;17,5769;17,0488;17,1785;16,7428;0,866989;0,101672;0,572999;1,72207;
B3GWA1;15,1702;14,8948;15,4025;15,4066;15,673;15,6498;15,7711;15,919;2,11662;0,008782;-0,534692;-3,93767;+
B3GWA6;12,2061;10,1152;10,7511;12,0843;12,2447;12,1667;12,2923;12,7511;1,05469;0,0694133;-1,07454;-2,03405;
B3GWB9;14,858;15,0131;15,2171;15,5669;15,1176;15,115;15,879;15,6468;0,515444;0,238566;-0,275823;-1,1209;
B3GWC0;13,7658;14,0527;14,4328;14,3923;14,1176;14,2149;14,7745;15,4022;0,670931;0,160242;-0,466416;-1,39197;
B3WFT8;16,6404;16,7444;16,0033;16,341;17,0743;16,7466;16,7905;17,1877;1,39666;0,0335297;-0,517508;-2,61004;+
B3WFV9;14,3159;15,2395;14,536;15,2902;15,5613;14,9492;14,6119;15,7683;0,468643;0,268466;-0,377253;-1,03655;
B3WFW5;15,0086;15,2149;15,0919;14,681;15,4659;15,657;15,2002;15,696;1,69954;0,0182908;-0,505673;-3,14369;+
B3WFW9;17,9674;17,0747;18,113;18,2647;18,2318;16,4168;16,9968;17,5397;0,553276;0,215758;0,558657;1,18801;
B3WFX4;13,6872;14,0007;13,1014;12,8084;14,531;13,9606;13,8532;14,7755;1,33914;0,0374792;-0,88063;-2,51168;+
B3WFY7;12,2473;11,5909;11,7042;12,0789;12,4801;11,7592;12,2735;12,5928;0,759171;0,130553;-0,37113;-1,54158;
B3WFZ3;11,8124;11,8665;11,7558;12,0602;14,2741;13,7518;14,1349;13,9263;5,4536;0;-2,14806;-16,2003;+
B4DCT1;19,0571;19,1291;19,3324;19,3871;15,0449;13,7903;17,8904;15,0507;2,31259;0,00544882;3,78231;4,34125;+
B4E3X6;14,0927;13,9812;14,5702;14,689;15,6153;15,9737;15,711;15,2431;2,87758;0,00292188;-1,30246;-5,6445;+
B5BM32;15,4755;15,8147;14,5494;15,1629;15,7102;14,8373;15,3226;15,1635;0,00807209;0,976238;-0,00780511;-0,02406;
B5BM45;12,1775;11,8283;11,3341;11,947;14,6245;14,7698;14,4548;14,7148;5,21825;0;-2,81921;-14,7719;+
B5BM47;15,5542;15,4394;15,0181;15,0947;15,0982;14,852;14,8823;15,6493;0,287911;0,434275;0,156128;0,691104;
B5U8N2;17,2402;14,9625;16,9881;17,0609;16,1296;16,8009;16,1411;16,155;0,177959;0,590265;0,256268;0,456918;
B5U8P0;15,1331;14,8652;15,6108;15,7044;15,0935;15,2968;14,6281;16,1005;0,0464177;0,867985;0,0486279;0,13288;
B5WWL2;13,8997;14,902;14,2135;15,2657;16,0818;15,4881;14,8347;15,8686;1,27548;0,0428126;-0,998067;-2,40365;+
B5WWM0;14,9339;14,8026;14,2711;14,5763;13,5142;11,7001;13,9189;13,6842;1,46472;0,0287319;1,44163;2,72752;+
B6EU63;18,5081;18,1757;18,2629;18,3821;18,2574;17,4922;16,6841;19,0327;0,402394;0,320687;0,465627;0,914086;
B6VQ41;14,7399;14,3949;14,5822;14,7969;13,9858;13,2417;14,0713;14,0186;1,99282;0,0106857;0,79909;3,69348;+
B6VQ55;15,8473;15,4508;16,5064;16,4586;14,7664;15,5792;14,6456;15,1225;1,70277;0,0181662;1,03734;3,14956;+
B6VQ59;14,9744;12,9853;11,7292;11,1246;12,5164;11,391;11,8456;13,2837;0,18379;0,580565;0,444206;0,469999;
B7FAR9;19,2706;19,4666;19,5263;19,6806;17,7428;18,1708;17,8004;18,1964;4,30757;0,000824561;1,50843;10,288;+
B7FAS6;14,8285;14,3867;13,7602;15,1108;14,9479;14,4477;14,5155;14,3486;0,046989;0,866771;-0,0433712;-0,134439;
B7WN63;18,3925;18,7416;18,8066;18,7175;18,197;18,3481;17,927;18,3317;1,86494;0,0135764;0,463613;3,44912;+
B7WN66;10,8252;10,2688;11,9091;12,1162;10,0465;12,364;11,8275;13,0945;0,294833;0,42685;-0,553299;-0,705096;
B7WN71;13,3531;11,8929;14,2782;13,8098;16,8418;16,1891;14,8655;16,9858;2,1878;0,00745188;-2,88708;-4,08174;+
B7WN91;16,4771;16,3563;16,4808;16,4589;16,296;16,2261;15,923;16,5767;0,65628;0,166113;0,187828;1,36689;
B7WN92;14,6681;14,9702;15,0556;14,9742;15,6346;14,6323;14,3843;15,3678;0,104901;0,729571;-0,0877399;-0,284742;
B7WN95;18,05;18,1982;18,297;18,2902;17,885;18,7763;18,5146;18,6269;0,550843;0,217018;-0,241853;-1,18372;
B7WNA1;13,7809;13,1192;14,92;14,9638;14,5876;13,7001;14,4765;14,2175;0,0346239;0,901112;-0,049428;-0,100304;
B7WNB3;15,6902;15,5246;15,8598;15,8705;15,5149;15,6863;16,0166;14,8442;0,36816;0,351081;0,220765;0,849112;
B9WRS6;16,6045;16,6623;16,2472;16,657;15,5295;15,1868;15,6781;15,1789;3,43615;0,00132797;1,14945;7,18917;+
B9WRT9;14,5535;9,62702;11,1504;11,7021;14,412;13,7365;14,3783;13,9422;1,19091;0,0514255;-2,35899;-2,26134;
B9WRU1;14,4662;14,6331;13,2404;14,411;7,76826;12,8303;8,64075;12,801;1,42805;0,0314736;3,67756;2,66406;+
C0KDV0;13,2126;13,3637;13,8645;15,0998;16,0706;13,8504;13,1924;14,6809;0,315923;0,402965;-0,56339;-0,747273;
C0P274;11,9805;11,9369;11,5771;11,9576;12,4635;12,0263;12,3203;12,6762;1,64904;0,0198327;-0,508562;-3,05261;+
C0P278;15,289;15,298;15,1402;14,886;14,6472;14,5612;14,9441;15,1241;1,07049;0,0667063;0,334172;2,06033;
C0P283;12,1669;12,0411;11,3091;12,0876;13,9214;13,1448;13,3374;12,9056;2,54264;0,00378049;-1,42612;-4,84487;+
C0VXV6;16,2775;15,2663;15,7424;14,8388;16,6552;15,6461;15,6652;14,8976;0,148214;0,642908;-0,184767;-0,388776;
C0Z1Y6;12,1906;12,0549;11,6223;11,4529;12,4221;11,9443;11,6546;12,2135;0,420004;0,30619;-0,228462;-0,94703;
C0Z1Y9;13,1233;12,0998;13,6269;13,9439;14,7586;15,1781;14,747;14,5021;2,01779;0,00967873;-1,59797;-3,7421;+
C0Z3L6;13,4736;14,2475;13,914;13,671;13,0197;12,6694;12,4905;12,958;2,61569;0,00339631;1,04209;5,01219;+
C1P622;16,9736;17,0354;16,3044;16,9514;16,7482;16,2701;18,5598;16,3673;0,112343;0,714034;-0,170135;-0,303069;
C1P627;14,6183;14,7313;15,1385;14,5949;15,4058;15,454;15,5792;15,8502;2,60475;0,0035627;-0,801533;-4,9869;+
C1P629;14,8909;15,4346;14,7283;15,4105;15,3783;15,3502;15,2616;15,5918;0,702691;0,148283;-0,279405;-1,44608;
C1P633;16,0256;14,4749;16,5853;15,8284;10,246;15,0294;15,0309;9,09199;1,07948;0,065555;3,37897;2,07529;
C1P648;11,5205;11,6311;11,7519;12,0146;13,8462;13,626;14,1855;13,5106;4,54197;0,000276596;-2,06255;-11,3019;+
C2BR91;14,291;14,8803;14,8566;14,0974;14,1261;12,7317;14,3617;13,7601;0,982347;0,0796662;0,786415;1,91386;
C2BR94;12,3237;11,5264;11,73;12,1067;14,5057;16,1689;13,3735;15,1346;2,47594;0,00448109;-2,87397;-4,69529;+
C2BR97;12,0218;12,0225;11,7385;12,0221;13,5923;13,0195;13,3614;14,2868;2,9484;0,00282094;-1,61383;-5,8248;+
C3JXE2;17,0848;17,6045;14,5696;15,9333;14,34;11,7704;13,2255;13,1388;2,00624;0,0100029;3,17941;3,71957;+
C5NU64;12,2504;11,7576;11,766;12,0265;12,1254;12,0943;12,3093;12,7688;0,984673;0,079048;-0,374321;-1,91773;
C5VUK2;15,2457;14,9339;14,8288;15,0303;15,6605;14,7843;15,067;15,9131;0,594313;0,194762;-0,34656;-1,25988;
C6KRG1;16,347;16,0506;15,6001;15,9156;16,2844;15,6633;16,1479;16,2139;0,185175;0,57809;-0,0990572;-0,473093;
C6KRI7;15,8161;16,0187;15,9099;15,9159;15,169;15,9066;15,7664;16,1966;0,295312;0,426374;0,1555;0,706061;
C6KRI9;15,9593;17,1581;15,8869;16,0722;16,5984;16,1775;15,828;18,1129;0,292679;0,428937;-0,410075;-0,70075;
C6KRJ5;15,2128;15,984;15,042;15,5405;14,8662;14,1865;14,2029;14,433;2,1078;0,0089157;1,02269;3,92001;+
C6KRK8;15,4655;16,0578;15,813;16,933;15,4008;15,2958;15,4335;15,7229;0,94515;0,0870224;0,60408;1,85208;
C6KRN1;15,5581;16,3136;15,5818;15,7192;15,0947;14,4313;14,6079;14,5827;2,55926;0,00362179;1,11403;4,88261;+
C6KRN4;19,6242;19,4868;19,6318;19,8581;20,0646;19,4587;19,7649;19,2179;0,0413555;0,881033;0,0237269;0,118988;
C6KRP5;16,0946;15,8705;15,5621;15,8351;14,0319;14,9547;14,2772;13,2496;2,45382;0,00462595;1,71221;4,64635;+
C7FZU3;16,1452;16,8;16,243;16,4718;16,0571;15,795;16,0172;15,8461;1,65323;0,0197255;0,486163;3,06014;+
C7FZU5;15,9726;15,879;15,1982;15,7253;17,2608;16,9587;16,1715;16,8248;2,07849;0,00915933;-1,11019;-3,86161;+
C7IVR4;14,3347;14,3438;15,5618;13,6857;15,3925;14,8906;15,4981;15,49;1,03624;0,0717842;-0,836285;-2,00337;
C7IVS4;14,093;14,8843;13,5321;14,7458;15,5358;14,3496;15,2198;15,2981;0,996967;0,0771439;-0,786968;-1,93814;
C9IY22;15,7471;16,4704;16,7887;16,0979;16,207;16,347;16,4039;16,1374;0,00306741;0,990406;0,0021522;0,00919468;
D0G915;15,0161;14,2131;13,1977;13,3048;12,3637;12,1552;12,3273;12,7661;1,85476;0,0137737;1,52984;3,42998;+
D0IMZ5;18,4197;18,7629;18,7876;18,5753;19,2743;19,3958;19,2577;19,7969;2,70012;0,00325144;-0,794782;-5,21035;+
D0PV95;15,552;15,4188;15,2923;15,5912;15,9185;16,4081;16,0542;16,1609;2,78906;0,00299756;-0,67185;-5,42488;+
D0VWM4;12,9738;12,0483;12,3757;12,2383;12,2687;12,192;11,7831;12,3624;0,495831;0,249234;0,257492;1,08574;
D0VWM8;14,378;14,4325;14,7812;15,099;15,2158;14,6007;14,777;14,7114;0,298929;0,422813;-0,153583;-0,713339;
D0Z5N1;16,0202;15,9227;14,9935;15,302;13,4732;15,0829;15,2402;12,5466;1,10612;0,0615152;1,47385;2,11965;
D0Z5P0;13,3981;12,6773;13,0358;12,6559;13,1944;13,4158;13,2615;13,5736;1,12786;0,0587408;-0,419578;-2,1559;
D1MN75;19,6369;18,8255;20,2733;20,0571;21,6155;22,5413;21,4125;22,9684;2,60001;0,00353617;-2,43621;-4,97596;+
D1MN80;14,5903;14,8626;15,0386;13,8493;15,7402;14,2761;13,0394;14,5411;0,112542;0,713731;0,186027;0,303555;
D3NQ92;12,3249;8,47663;11,1003;11,1988;12,4151;12;12,2061;12,3092;0,900517;0,0946071;-1,45745;-1,77789;
D3NQA9;16,6618;17,0013;16,5082;17,0656;16,4426;15,1539;15,6468;17,2634;0,685691;0,154815;0,682528;1,41716;
D3YT13;14,6753;14,6298;14,3346;14,1405;15,2371;15,3191;15,3447;15,6389;3,0554;0,00223369;-0,93988;-6,10527;+
D3YT36;16,1754;16,1909;16,5008;16,3187;14,8605;14,534;14,6237;15,7319;2,51768;0,00414386;1,35889;4,78856;+
D3YT46;15,5206;14,3807;13,6505;14,1776;16,2077;15,3524;14,9869;15,7134;1,2721;0,0430243;-1,13275;-2,39794;+
D3YT50;12,1543;11,8963;11,7726;12,0395;12,5683;12,1219;11,6127;12,7499;0,511475;0,240752;-0,297511;-1,1138;
D3YT56;17,3982;18,053;17,389;17,4661;18,1828;18,0964;18,2407;18,3383;2,05044;0,00944189;-0,637972;-3,80615;+
D3YT78;12,7241;14,5428;12,6402;13,0855;14,0031;14,1086;14,6002;13,9569;1,01679;0,0740506;-0,919048;-1,97108;
D4YW53;19,1185;17,9508;19,625;20,2312;19,865;19,6033;18,6823;20,7712;0,328138;0,38993;-0,499097;-0,771409;
D4YWC3;21,3456;21,2044;21,838;21,2903;19,7692;19,3144;19,9785;19,786;3,84565;0,00125217;1,70756;8,52592;+
D5MCN2;18,236;17,0769;17,304;17,2238;17,7518;18,2921;17,6816;17,6494;0,597421;0,193334;-0,383548;-1,26529;
D5MCQ1;16,1132;16,539;16,404;16,3644;14,793;13,7589;14,1867;14,193;4,0346;0,00104167;2,12224;9,21136;+
D5MCQ2;18,2101;18,0751;17,931;18,3481;17,0991;16,9088;16,5546;17,2806;3,23092;0,00194558;1,1803;6,58755;+
D5SGZ9;14,5088;14,0251;12,747;13,8593;11,9632;12,294;11,9698;12,7869;1,96918;0,0112589;1,53159;3,64773;+
D6R8W5;12,9261;14,0739;13,7686;13,3289;14,5602;14,7635;15,1083;13,8754;1,57018;0,0235446;-1,05246;-2,91218;+
D6R8W9;13,9984;14,2735;13,8526;13,211;13,8429;13,7453;14,3304;14,1567;0,293772;0,427809;-0,184933;-0,702957;
D6RYD3;15,1571;15,3042;14,936;15,809;17,2362;15,8424;15,8405;16,033;1,29795;0,0406352;-0,936435;-2,4417;+
D7SFI3;17,5076;17,0525;17,9615;17,5465;17,3983;16,965;17,2991;17,2384;0,678753;0,15724;0,291848;1,40533;
D7SFQ5;14,3009;12,7451;13,3873;14,6174;14,6642;13,9744;14,3208;14,606;0,663032;0,163416;-0,628684;-1,37846;
D7UU24;15,0659;10,1035;11,6677;12,4681;14,4261;14,7031;15,0624;15,0386;1,25438;0,0450484;-2,48128;-2,36804;+
D9N122;14,7126;14,552;14,6283;14,3277;14,9103;14,5917;14,6165;14,9447;0,845413;0,106395;-0,21067;-1,68609;
D9PTP5;15,632;15,342;15,0146;15,1962;15,1097;14,822;15,4318;15,0547;0,480624;0,260139;0,191665;1,05829;
E0AHA7;15,5371;15,6374;14,7962;14,5111;14,1569;14,696;15,6214;15,2288;0,179929;0,586778;0,194682;0,461348;
E0R7L2;14,9892;14,6664;15,5028;15,1994;15,8487;15,6391;15,5814;15,3028;1,27937;0,0423264;-0,503552;-2,41023;+
E1B6Q6;15,4762;15,7342;15,5478;15,8062;12,583;12,1602;12,206;12,7508;5,95026;0;3,21612;19,6638;+
E1B6Q7;14,274;14,164;13,6474;14,0996;14,787;14,6529;14,9356;14,76;2,58099;0,00359081;-0,737613;-4,93225;+
E1B6R3;14,5832;14,1417;13,6582;13,8368;14,4655;14,4498;14,7009;16,7392;0,88698;0,0974901;-1,03387;-1,75537;
E1B6S4;12,3214;0;11,7047;11,9914;12,3926;12,1802;12,1427;12,789;0,515515;0,238622;-3,37176;-1,12102;
E1B6T7;14,9381;14,7206;16,1159;16,5592;13,9738;15,9663;15,8508;16,4928;0,00590931;0,981946;0,0125182;0,0176564;
E1B6V1;14,8148;17,4561;14,6747;14,6588;17,3207;18,0626;17,8293;18,0974;1,85091;0,0140013;-2,42637;-3,42277;+
E1B6W2;14,4495;14,3705;14,2845;13,9811;12,1093;13,8533;13,4525;12,9971;1,62442;0,0212858;1,16834;3,00854;+
E2JKY9;12,3189;11,4556;10,249;11,8265;12,3716;12,1543;12,2703;12,7117;1,03355;0,0718856;-0,91449;-1,99892;
E2JKZ0;14,6508;14,4577;15,0022;14,9486;15,5971;15,3998;15,8324;14,7457;1,25057;0,0455102;-0,628973;-2,36161;+
E2JL03;14,4293;15,3027;14,1279;14,3262;14,6177;14,6683;14,6584;17,0199;0,488612;0,254267;-0,694501;-1,07273;
E3CTH1;14,0255;14,0343;14,1762;12,7206;12,582;12,0586;12,3062;12,7326;1,91382;0,0122131;1,31927;3,54163;+
E3W741;18,8977;18,588;19,1061;19,1797;16,0881;16,0674;16,1904;15,3595;4,89078;0;3,01651;12,9827;+
E3W759;21,0373;20,4352;20,9391;21,1752;18,6472;18,5339;18,6307;18,6406;5,07662;0;2,28358;13,9712;+
E3WIS3;17,7637;17,9748;17,2773;17,9457;17,5673;17,4267;16,6914;17,6208;0,75637;0,131167;0,413845;1,53686;
E5QCE7;14,9322;15,5621;14,9611;15,3824;14,4947;14,8087;17,9092;12,9415;0,0573655;0,840808;0,170923;0,162478;
E5QCF6;14,8335;14,931;14,8159;14,8921;15,0313;14,7579;14,747;14,6124;0,385496;0,336512;0,0809677;0,882174;
E5QCI8;13,3768;13,5771;15,6795;14,6395;13,2126;12,755;13,1701;12,7282;1,31439;0,0397088;1,35177;2,46958;+
E5QCJ3;14,1052;13,5435;13,9038;14,3959;12,5698;12,1729;12,3147;12,6845;3,45902;0,00135246;1,55164;7,25887;+
E8MDW0;16,2184;16,5813;16,0947;17,073;15,5016;14,4932;15,1508;15,6536;2,05463;0,00936101;1,29207;3,81441;+
E9P8A3;15,2777;14,6299;15,7083;15,1165;15,3316;15,5071;15,7449;16,416;0,877881;0,0996934;-0,566787;-1,74022;
E9RKC7;14,7397;14,4647;14,1399;13,8412;15,4429;14,3386;15,1145;15,1257;1,22708;0,0475516;-0,709064;-2,32206;+
F0IWV1;12,3032;11,7832;11,701;12,0508;12,3341;12,1084;12,1212;12,6829;0,936966;0,0883901;-0,352129;-1,83849;
F1LIM6;17,005;16,4086;16,2056;16,0279;17,2166;15,8777;16,6339;17,628;0,438694;0,292691;-0,427245;-0,981673;
F3Y5P3;19,3549;19,0509;19,1396;19,4564;17,3907;17,7993;18,173;17,992;3,48824;0,00138947;1,41174;7,34875;+
F5GU60;12,7979;12,4058;14,1621;13,9786;14,9606;14,7504;14,8017;14,9395;1,8927;0,0125855;-1,52695;-3,50152;+
F5GU86;15,0962;14,7551;14,9466;15,0551;15,598;15,3826;15,605;15,6267;3,08752;0,0019969;-0,5898;-6,19143;+
F5GU98;16,4776;15,6558;16,7905;17,2649;14,1504;14,1243;14,6193;14,6614;2,96202;0,00270932;2,15835;5,85995;+
F5GUF6;14,6707;13,8811;13,82;15,1932;16,1074;15,2053;15,5495;14,9254;1,35146;0,0368755;-1,05568;-2,53268;+
F5GUG4;12,0412;12,0452;11,6149;12,0735;15,7027;14,6147;14,6941;15,414;4,45581;0,000253659;-3,16268;-10,919;+
F5GUG6;16,3748;16,2848;16,6229;16,9344;16,3339;15,7566;15,7285;17,2061;0,339595;0,379053;0,29796;0,79386;
F5GUH5;16,6308;14,9897;15,2348;15,5692;15,035;14,2654;14,4364;14,5084;1,40605;0,0329363;1,04485;2,62618;+
F5GUI0;15,6595;15,0786;15,4809;15,6196;16,2425;16,4594;16,6988;16,6779;3,09713;0,00193769;-1,05998;-6,21737;+
G1K0V8;18,7976;18,7028;18,8871;18,8971;18,9825;18,8282;19,2043;18,629;0,28838;0,433942;-0,0898395;-0,692055;
G1K0V9;12,2532;11,7249;11,545;12,1102;16,2879;15,8873;16,1419;16,6368;5,87061;0;-4,33016;-19,0637;+
G1K0X0;16,0968;16,0618;15,9388;16,1185;18,1126;17,8546;18,0814;18,0711;6,83065;0;-1,97598;-27,6593;+
G1K108;19,0054;14,5518;17,3951;14,6685;15,4179;15,3022;14,9462;13,8917;0,633425;0,176648;1,5157;1,32761;
G2HK02;15,0277;14,9057;14,938;14,9396;15,2383;14,6537;14,657;15,3567;0,0436627;0,874743;-0,0236599;-0,125336;
G2HK16;14,5732;14,8808;14,8117;14,4373;14,9837;13,7744;15,5805;14,2619;0,0212518;0,939609;0,0256307;0,0624356;
G3MTX2;15,9914;16,2593;16,0654;15,8641;12,154;12,1544;12,2325;12,5663;6,9846;0;3,76822;29,3539;+
G3MU08;14,6424;15,1221;14,5973;13,5137;12,4733;12,1123;12,3444;12,7856;2,8392;0,00310773;2,03997;5,54849;+
G3MU11;12,3136;11,9066;11,6871;11,9764;13,614;13,5652;14,0303;14,0613;4,22905;0,00103766;-1,84675;-9,96727;+
G3MU14;16,1619;16,3639;15,9811;16,0236;16,3961;16,3502;16,892;15,5485;0,226752;0,513392;-0,164088;-0,563889;
G3MU28;14,5826;15,0338;14,2382;14,9485;14,7988;14,4226;14,6605;15,0998;0,0690498;0,809781;-0,0446754;-0,193432;
G3MU38;13,5627;13,3282;14,6236;15,2138;16,0089;16,2552;16,3477;16,6224;2,43255;0,00475259;-2,12648;-4,5996;+
G3MU79;15,3985;15,8366;15,7822;15,6784;16,6698;16,3694;16,3874;17,0069;2,70965;0,00308943;-0,934422;-5,23306;+
G3MU88;17,8052;18,0153;17,8443;17,937;17,9284;17,9965;18,0574;17,9889;0,858224;0,103665;-0,0923548;-1,70746;
G4RT11;14,3399;12,4478;9,65518;16,5253;11,1037;13,7462;15,0019;14,7184;0,0849913;0,772894;-0,400472;-0,234682;
G4RYA5;15,631;15,0029;14,9338;15,3133;15,3117;15,2793;15,3349;15,1195;0,0893556;0,763503;-0,0410726;-0,245789;
G4S034;16,6157;16,7386;16,9281;16,9272;17,4838;17,4252;17,7833;17,7538;3,2969;0,00168984;-0,809107;-6,77638;+
G4S035;12,746;12,932;13,512;12,6913;12,4894;12,1544;12,2974;12,7428;1,28579;0,041807;0,549284;2,4211;+
G4S185;11,9545;11,9491;11,6843;11,928;12,4802;12,4021;11,7624;11,3436;0,163551;0,612524;-0,118126;-0,424215;
G4S428;12,1728;11,8632;11,4877;12,0216;12,3452;12,0638;12,0888;12,7572;1,01016;0,0750826;-0,427386;-1,96006;
G4S708;13,246;14,558;13,5918;13,6065;14,0367;13,1266;13,9543;13,8263;0,0140978;0,959755;0,0146096;0,0417407;
G4S7A1;19,0257;19,0436;18,64;18,7932;17,6736;17,3701;17,3757;17,7827;4,04991;0,000870175;1,32511;9,26898;+
G4SF15;14,8296;15,6327;14,7764;15,6083;14,8902;14,5752;14,7879;15,2169;0,598799;0,192495;0,344165;1,26768;
G4SF79;17,8019;17,4447;17,1818;17,4379;18,8265;18,2223;18,581;18,6087;3,06127;0,0020458;-1,09307;-6,12094;+
G4SGU1;14,4269;15,0687;13,8285;14,3653;14,5179;14,8361;14,5353;14,1959;0,13024;0,675993;-0,0989201;-0,346352;
G4SI07;17,1369;17,6681;17,1424;17,4219;16,6021;16,778;16,8189;17,0229;1,88583;0,0126989;0,536858;3,48851;+
G4SJZ3;14,1119;15,0035;14,383;14,2858;15,7565;14,921;15,2948;14,966;1,5529;0,0243335;-0,788543;-2,88168;+
G4SL51;16,417;16,5043;16,3652;16,4797;16,2466;15,5994;16,0012;15,5655;1,90124;0,0123936;0,588375;3,51771;+
G4SLH0;17,5378;17,8571;17,2682;17,3274;17,4393;16,7972;16,9867;17,7455;0,454021;0,280552;0,255458;1,00985;
G4SLU9;11,9512;11,8238;11,7156;12,0823;12,3312;12,1232;11,753;12,7891;0,76184;0,12961;-0,355885;-1,54607;
G4SNB8;13,6411;13,6559;13,2948;13,4941;12,852;12,0215;12,1979;14,5071;0,500839;0,246436;0,626836;1,09474;
G4SP89;15,1378;16,1727;16,0737;15,8198;15,4822;14,9747;15,3786;15,5791;0,834063;0,10924;0,44741;1,66714;
G4SPY0;14,665;14,7009;13,4597;13,3521;15,3309;15,1785;15,3667;15,7793;1,89283;0,0125939;-1,36945;-3,50177;+
G4SQY7;14,0927;13,7978;14,7493;14,7503;13,4506;14,353;14,8717;15,0711;0,0735433;0,798289;-0,0890749;-0,205171;
G4SRS5;16,2656;16,1528;16,4164;16,4226;15,1252;14,9193;15,0885;15,5504;3,5898;0,00107834;1,14351;7,66834;+
G4SRU7;15,1255;15,6851;15,0126;15,2291;13,999;14,044;15,119;17,7475;0,0135006;0,961428;0,0356505;0,0399985;
