Leading.proteins.Positions.within.proteins;log2 daf2_d15_01;log2 daf2_d15_02;log2 daf2_d15_03;log2 daf2_d15_04;log2 daf2_d1_01;log2 daf2_d1_02;log2 daf2_d1_03;log2 daf2_d1_04; -Log Student's T-test p-value daf2_d15_daf2_d1;Student's T-test q-value daf2_d15_daf2_d1; Student's T-test Difference daf2_d15_daf2_d1;Student's T-test Test statistic daf2_d15_daf2_d1;Sign p-val: 0.05 
O01634(400);17,552;21,5146;18,6874;19,5274;19,0593;18,5133;16,9377;16,7784;0,723835;0,129788;1,49822;1,48193;
O01634(393);25,0122;25,292;24,7044;23,6404;16,8675;18,4491;16,6766;19,9752;3,64073;0,000990596;6,67019;7,83293;+
O01634(183);19,2952;21,0302;20,3881;20,1994;17,5666;15,5218;17,5174;20,0873;1,36254;0,0329804;2,55497;2,5516;+
O01681(240);25,3782;25,7224;24,8989;25,5976;24,3715;26,8723;25,4784;25,726;0,149195;0,609208;-0,212778;-0,391063;
O01692(128);19,1552;21,9707;20,9874;21,0906;16,7885;17,9056;16,3767;18,4491;2,38144;0,00496306;3,421;4,48842;+
O01692(72);18,0005;19,0824;19,451;19,9282;20,7621;17,0588;19,0265;19,205;0,0412522;0,871132;0,102415;0,118703;
O01692(32);19,783;22,21;22,3456;21,4323;19,2238;20,9329;18,1362;20,5946;1,01665;0,068626;1,72086;1,97084;
O01692(110);18,6629;18,5962;20,9925;19,9857;18,6727;15,5125;18,1503;17,7526;1,18833;0,0470725;2,03726;2,25701;+
O01692(19);24,5845;24,8399;24,0104;24,6519;24,4964;27,1592;25,3675;26,7973;1,16454;0,0502035;-1,43341;-2,21717;
O01761(2325);19,8374;20,0731;19,6612;18,6588;16,6726;18,2939;18,0244;15,751;1,90829;0,0122835;2,37216;3,53111;+
O01802(32);20,1083;18,8431;18,9351;21,292;19,7949;15,8387;17,6746;18,8719;0,852753;0,0956815;1,74963;1,69834;
O01802(52);18,8516;18,8163;18,1779;17,6173;16,98;19,2983;20,1226;19,7096;0,378447;0,314773;-0,661842;-0,868773;
O01802(74);20,5422;20,2262;19,5981;20,7808;16,5846;18,2674;16,7071;16,7368;3,29624;0,00107657;3,21287;6,77447;+
O01802(144);20,9987;20,1406;20,577;18,892;19,7014;18,8941;16,0073;18,3288;1,09312;0,0583978;1,91919;2,09799;
O01802(123);18,8768;19,3604;20,6596;21,3788;16,5938;19,9217;17,3139;17,1057;1,32014;0,0366073;2,33516;2,47934;+
O01802(62);18,2124;21,3419;19,8834;20,8539;16,7887;16,4349;19,4733;16,7028;1,47552;0,0261733;2,72297;2,74627;+
O01802(120);19,8519;21,5865;18,7225;20,5476;19,5;18,0515;19,7095;18,952;0,788469;0,110371;1,12386;1,59082;
O01805(50);18,7071;20,9846;20,0932;20,0939;18,3233;18,8017;18,0737;19,8314;1,02633;0,0677247;1,21217;1,98692;
O01805(16);19,3283;18,9489;20,3216;18,37;18,2452;18,8926;17,5481;17,7361;1,17488;0,0489109;1,13671;2,23448;+
O01805(13);21,0732;20,3272;21,4366;19,7185;18,7042;18,4103;21,0739;16,1857;0,979857;0,0733701;2,04535;1,90973;
O01806(15);23,7027;23,7239;23,1991;23,2659;17,6858;18,0219;15,0572;17,8905;3,9148;0,000392157;6,30902;8,7714;+
O01806(108);20,336;18,5681;17,6955;17,3145;18,9919;18,4574;16,0533;18,9987;0,137366;0,631531;0,353222;0,363293;
O01806(220);21,8232;22,5833;21,1648;22,0518;19,524;19,6679;21,0185;16,4646;1,46069;0,0269376;2,737;2,72052;+
O01812(38);21,273;18,2799;18,3099;21,7116;20,1808;16,9773;16,9297;18,2847;0,733887;0,126411;1,80047;1,49893;
O01812(22);18,2828;19,9972;20,1165;19,2056;20,3591;19,4959;21,0088;17,8807;0,134968;0,636589;-0,285603;-0,357609;
O01868(96);17,7357;20,4923;20,5543;18,8973;18,7068;17,147;17,8956;18,4351;0,915689;0,083883;1,37376;1,80313;
O01869(30);25,0166;25,3452;26,3344;26,8382;20,4279;17,1577;19,4351;18,3807;3,85971;0,000739623;7,03325;8,57533;+
O01869(45);25,4435;26,5007;27,0656;27,1184;23,3599;23,615;24,997;24,3815;2,40405;0,0047348;2,44374;4,53739;+
O01869(48);20,6495;19,9982;18,4563;19,9221;18,5519;15,5157;19,0045;19,0158;0,916461;0,0836273;1,73456;1,80441;
O01869(125);31,2045;31,0391;30,468;30,86;32,3398;31,3218;30,3447;31,9062;0,602045;0,174479;-0,585233;-1,27332;
O01869(57);17,988;20,8327;19,5635;19,9386;19,1448;15,7151;18,1405;19,0996;0,767938;0,116084;1,5557;1,55633;
O01869(93);23,277;23,7029;22,7957;24,4168;18,5715;19,7799;19,4575;19,3004;4,22974;0,000301075;4,27078;9,97002;+
O01869(95);19,9217;21,8108;19,4954;17,3375;17,3851;16,9733;19,5555;18,9825;0,605438;0,172541;1,41729;1,27921;
O01869(25);19,5115;18,6339;21,0897;18,8151;19,1141;18,9418;18,0558;17,1246;0,833436;0,100214;1,20346;1,66609;
O01893(308);18,4188;19,7263;21,3769;19,6599;16,9121;18,7947;19,216;20,3125;0,480252;0,239603;0,986657;1,05762;
O01893(641);17,7688;18,3709;19,4028;21,842;18,7798;17,7733;19,6741;17,8811;0,351909;0,338087;0,819062;0,817803;
O01927(505);18,513;20,0026;18,0474;19,3819;16,597;18,2413;19,0191;18,1727;0,711139;0,133382;0,978727;1,46042;
O01927(35);24,8975;24,7119;23,0178;24,493;24,0568;24,9485;24,7838;23,9581;0,117417;0,674762;-0,156731;-0,315452;
O01927(5);22,2401;22,3172;20,623;23,4141;23,6504;23,7521;25,7485;24,0073;1,52315;0,0234468;-2,14101;-2,82941;+
O01963(457);18,011;21,1803;20,4145;18,3026;20,1986;18,9987;17,3571;15,8193;0,51566;0,21754;1,38367;1,12128;
O02051(190);21,2319;19,7869;19,9359;20,8425;19,3411;16,2305;19,2471;17,2718;1,55552;0,0223186;2,4267;2,8863;+
O02056(274);16,1419;21,0412;18,9726;20,3598;17,6874;18,6252;17,7171;18,1578;0,436423;0,270463;1,082;0,977482;
O02056(238);20,0194;19,1184;20,3276;20,6165;19,9421;15,0442;19,2856;19,782;0,58652;0,181056;1,50701;1,2463;
O02056(13);18,9397;21,1918;19,9178;19,5308;16,8616;19,1263;19,1;18,1903;1,15685;0,0511129;1,57547;2,20432;
O02056(300);19,7023;19,294;20,4795;19,2941;19,7486;16,049;17,3347;17,2681;1,35609;0,0333945;2,09239;2,54057;+
O02082(153);26,4457;26,063;26,5776;26,5183;25,1773;26,0703;26,3598;26,118;0,826541;0,101504;0,469812;1,65457;
O02092(135);17,4809;20,6184;19,8565;21,7045;17,9424;18,0625;17,0056;17,5785;1,30148;0,0380608;2,26782;2,44767;+
O02115(165);21,3046;18,434;18,8145;18,8499;17,9961;20,1441;16,4688;18,1518;0,537288;0,205842;1,16056;1,15975;
O02115(13);16,5055;18,1895;21,1607;19,2483;19,7213;15,0436;18,8767;18,6706;0,192965;0,53204;0,697947;0,490408;
O02155(130);19,3298;19,9097;20,687;18,6188;17,8087;18,786;19,3911;14,7334;0,878219;0,0905424;1,95651;1,74078;
O02155(116);19,4448;21,4821;19,0648;20,0372;17,4149;20,2072;19,3917;16,5935;0,802636;0,107075;1,6054;1,61457;
O02286(64);18,9854;19,4063;20,6988;19,7169;24,3827;25,3445;22,3125;24,9083;2,99253;0,00214074;-4,53517;-5,93927;+
O02286(12);20,9422;20,2468;20,0049;17,4381;18,1824;17,4306;18,2778;15,5597;1,22222;0,0439976;2,2954;2,31388;+
O02328(676);21,0759;20,3383;20,3416;20,9675;17,5586;16,8451;18,1399;19,1649;2,69921;0,00325994;2,75369;5,2082;+
O02345(377);21,6313;20,273;21,0123;20,4078;18,6707;19,1001;18,212;18,1105;3,00907;0,00205224;2,3078;5,98262;+
O02345(389);23,0711;22,1331;23,7743;23,1756;24,1829;22,3785;24,0844;24,4134;0,593189;0,178053;-0,726296;-1,25792;
O02365(256);20,1227;19,1248;18,2637;20,4548;17,8581;17,5516;19,2406;18,4334;1,01408;0,0688889;1,22059;1,96657;
O02365(411);18,9846;20,1474;17,6082;20,2869;16,8138;15,9149;17,1925;18,6738;1,32571;0,0361603;2,10799;2,48882;+
O02365(378);24,6447;24,4468;25,4168;24,3801;18,1604;17,0269;18,9889;17,9341;5,13411;0,000965517;6,69452;14,2911;+
O02495(71);30,1509;30,3425;30,3851;30,4032;28,6253;30,4449;29,2032;29,5263;1,1914;0,0468041;0,870531;2,26216;+
O02495(77);27,5434;28,188;26,6856;27,888;16,7756;17,3538;15,8909;19,9417;4,44075;0,000408759;10,0858;10,8533;+
O02495(51);26,8872;26,8917;26,962;27,208;26,2178;25,5029;25,6609;26,529;2,15879;0,00734852;1,00958;4,02269;+
O02495(39);20,0518;18,7707;18,497;20,4744;18,3968;19,659;19,1099;20,452;0,0231748;0,924978;0,0440564;0,0679454;
O02495(44);26,6339;26,6955;27,1692;25,2477;21,2955;24,0167;20,9994;20,3312;2,71511;0,00320247;4,77586;5,2461;+
O02495(22);21,024;19,0183;18,7798;19,5156;17,1198;18,8845;17,1332;19,8819;0,774483;0,113883;1,32955;1,56734;
O02621(88);20,8918;20,5611;19,992;19,4997;18,4222;17,7215;19,7227;18,7539;1,65077;0,0190407;1,58108;3,05571;+
O02628(253);20,601;19,0638;18,5208;21,6843;16,8573;17,3356;20,3534;16,4525;0,997866;0,0709365;2,21776;1,93964;
O02639(153);20,1684;19,503;19,1164;19,041;18,1722;18,4047;17,2732;16,5008;1,98905;0,0102218;1,86952;3,68615;+
O02639(92);18,0606;19,1621;17,0019;18,5929;16,2968;17,6714;17,8192;19,4168;0,203106;0,516428;0,40333;0,512733;
O02640(229);20,5835;19,1099;18,9996;20,728;16,7885;14,6204;16,8286;17,9718;2,11477;0,00790265;3,30293;3,93396;+
O02640(318);17,2661;20,391;21,0737;19,1763;17,4967;16,8007;18,7371;18,4409;0,854274;0,095359;1,60793;1,70088;
O02641(94);21,2041;21,1754;21,0257;21,1463;20,952;16,2983;20,3988;19,5429;0,89341;0,0878037;1,83987;1,76607;
O02641(104);20,3555;18,3014;21,0968;18,7483;16,4636;18,4616;19,7111;16,4217;0,906976;0,08492;1,86101;1,78864;
O16000(242);17,9311;18,8428;19,7398;19,062;17,659;16,1635;17,0212;18,9089;1,10351;0,057447;1,45579;2,1153;
O16000(96);20,3374;20,2511;18,7517;19,0895;17,2888;16,9955;18,0895;17,1453;2,49126;0,00420596;2,22764;4,7294;+
Q8MXK1(330);19,5592;18,3263;19,7226;20,7995;20,4397;22,8043;21,4307;20,112;1,0473;0,0648862;-1,59476;-2,02177;
O16297(34);20,7331;20,8693;19,5239;19,8586;17,3872;18,4393;15,9374;18,4489;2,13244;0,00763352;2,69301;3,96946;+
O16303(298);20,0727;19,1938;21,3769;20,9016;13,8135;17,7644;18,7974;16,5657;1,67543;0,0183595;3,65101;3,10009;+
O16303(374);20,7189;19,7314;20,5248;20,4122;18,4855;18,2925;18,7341;17,6797;3,23088;0,00129231;2,04886;6,58743;+
O16303(332);19,6917;20,4397;18,9699;20,4635;18,627;20,221;19,6498;16,9458;0,608923;0,171326;1,03032;1,28526;
O16305(22);19,2604;21,7612;20,4468;19,8345;16,0173;18,61;18,1393;20,5059;0,963434;0,0758445;2,00761;1,88245;
O16305(31);18,1409;18,4287;20,1475;17,9699;18,2513;19,3532;19,2967;18,6608;0,147065;0,613187;-0,218741;-0,386095;
O16305(76);20,7742;21,5929;20,6371;22,3642;18,7724;14,2701;17,5071;18,041;2,10528;0,00799562;4,19447;3,91496;+
O16305(78);23,0076;23,6194;24,8754;22,3642;17,4443;17,8506;19,6404;17,3268;3,41558;0,00121149;5,40114;7,12693;+
O16305(95);26,069;26,1057;25,6222;25,7723;16,9399;18,6688;18,0478;18,9849;5,51525;0;7,73192;16,5957;+
O16331(26);20,1826;19,8139;21,2378;21,3608;18,1342;19,675;18,8583;17,4169;1,86172;0,0132517;2,12767;3,44305;+
O16331(709);23,9941;24,6384;26,6628;25,3999;24,1336;25,3787;26,1615;24,6021;0,0506198;0,843902;0,104803;0,144311;
O16368(261);18,6988;19,9742;20,2998;20,6077;19,0673;18,6414;18,7466;19,0422;1,24962;0,0416836;1,02076;2,36001;+
O16368(379);20,552;19,9884;18,5712;20,8496;17,2834;19,0684;20,5149;18,4703;0,660877;0,150185;1,15602;1,37477;
O16406(193);20,052;19,7597;20,0601;18,4711;19,8658;18,6544;21,1782;20,3343;0,2686;0,423099;-0,42248;-0,651658;
O16454(43);20,372;19,9354;20,1566;21,4638;17,1972;17,9779;17,5756;19,9487;1,78261;0,0148152;2,30712;3,29568;+
O16517(35);20,7653;20,9529;19,6796;19,5867;18,1788;18,3902;18,733;17,4868;2,44442;0,00454642;2,0489;4,62566;+
O16517(72);18,1953;21,6506;19,291;18,0314;19,1674;18,437;18,4081;17,3271;0,472956;0,24386;0,957182;1,04439;
O16517(49);19,5266;20,195;19,3141;19,5231;17,9011;17,0492;19,4129;19,4034;1,00271;0,070364;1,19801;1,94768;
Q8MXJ7(299);20,2434;20,3291;21,3678;20,7513;19,4393;19,9072;16,6143;18,6956;1,39325;0,0309309;2,00883;2,60419;+
O16541(225);18,74;20,8107;20,5319;20,5845;18,7562;19,6217;18,708;20,6846;0,495547;0,229953;0,724168;1,08523;
O16547(244);22,9734;25,2993;25,7272;25,6892;27,4227;25,3101;23,4052;26,4476;0,276453;0,412892;-0,724097;-0,667774;
O16547(248);20,1665;19,2523;19,2767;20,0407;19,3552;16,4625;18,3467;14,8583;1,25061;0,0416401;2,42838;2,36168;+
O16547(488);21,0721;20,5746;18,9649;19,7862;16,5089;15,8253;18,6652;20,0486;1,13635;0,0537808;2,33746;2,17008;
O16680(83);19,9632;21,3322;19,9363;18,9967;18,1521;21,3719;19,951;20,2583;0,052887;0,837866;0,123768;0,150442;
O16682(64);17,6601;19,1729;18,2727;20,1703;18,9281;17,4385;16,5922;20,2097;0,217086;0,495213;0,526875;0,543124;
O16682(76);19,7243;19,2145;20,9942;19,2672;16,1835;16,218;21,3306;18,329;0,670831;0,146913;1,7848;1,3918;
O16682(60);19,6737;19,9926;20,1142;18,5669;17,3432;18,3111;20,1748;19,5754;0,4556;0,255198;0,735707;1,01274;
O16682(139);19,0954;21,3648;21,152;21,2765;17,0909;17,752;16,7381;19,2523;2,08518;0,00801297;3,01385;3,87491;+
O16682(300);23,6871;23,0869;24,0422;22,9936;24,2381;25,7554;24,1942;24,9664;1,62337;0,0198404;-1,33608;-3,00665;+
O16682(232);19,7406;20,1115;20,6334;20,2159;20,2307;19,4921;17,8459;19,066;0,980577;0,0734227;1,0167;1,91092;
O16682(234);24,4818;24,83;25,9184;25,2657;25,2463;23,7889;23,804;25,4361;0,459537;0,252179;0,555104;1,01994;
O16682(78);19,1985;21,1084;19,1959;17,6604;25,0398;26,7735;24,6983;24,5378;3,31761;0,00109693;-5,97156;-6,83652;+
O16682(164);21,2644;18,2671;19,0252;21,1201;18,0753;18,9174;18,6245;18,1453;0,974381;0,0739502;1,47856;1,90063;
O16682(130);18,3094;19,8276;20,9413;19,8167;19,6886;16,3271;17,2624;16,2879;1,28511;0,0388349;2,33227;2,41995;+
O16682(82);18,7886;19,3907;20,8622;20,6913;15,9804;17,1464;19,0464;16,0766;1,7804;0,0148318;2,87078;3,29161;+
O16684(179);22,9146;24,3858;24,1628;23,3656;25,4695;26,1669;25,0106;24,5119;1,74172;0,0159226;-1,58254;-3,22054;+
O16697(11);18,5621;18,6458;20,7551;20,551;17,6561;18,8565;16,1478;19,8946;0,727789;0,128378;1,48975;1,48862;
O16697(12);19,5499;20,2424;19,7155;19,1271;17,1967;20,5767;18,0442;18,0993;0,759732;0,118367;1,17948;1,54253;
O16785(23);17,9645;18,8586;21,5763;18,6214;16,9694;13,6094;18,8671;18,3444;0,805024;0,106786;2,30761;1,61857;
O16922(458);19,672;20,321;18,8882;18,246;19,3963;16,6361;16,376;19,5919;0,624753;0,165614;1,28172;1,31265;
O16922(235);19,3431;20,2273;21,2573;21,2756;19,4161;20,2496;21,1742;18,2702;0,431649;0,273733;0,748294;0,968652;
O16997(227);19,532;19,7761;19,8558;20,9475;18,3882;18,0928;15,1579;18,7122;1,49452;0,0252161;2,44004;2,77935;+
O16997(164);19,3651;21,003;20,7189;17,6583;17,4089;19,8122;16,8792;18,9033;0,680378;0,143263;1,4354;1,4081;
O17069(566);23,8701;25,6519;24,9418;25,6689;20,1452;22,2017;21,0367;20,9867;3,232;0,00129801;3,94064;6,5906;+
O17069(27);18,7696;18,5919;20,2701;21,6089;20,8509;21,0959;19,8422;21,1201;0,555592;0,195606;-0,91714;-1,19209;
O17071(177);17,0351;19,6563;18,6349;20,754;18,8544;21,4139;19,4453;17,9834;0,142799;0,621883;-0,404194;-0,3761;
O17071(24);23,3937;24,0351;24,1524;24,067;16,3646;19,338;18,3853;17,1791;3,97445;0,000239316;6,0953;8,98809;+
O17167(422);18,395;19,4551;18,3706;17,534;14,3585;19,2606;20,0668;19,3883;0,0431399;0,866249;0,170103;0,1239;
O17168(21);20,2159;19,8119;18,8674;18,2378;16,6233;16,8826;19,9947;20,0002;0,380812;0,313144;0,908074;0,873274;
O17199(199);20,6523;19,444;20,2985;18,9213;17,26;20,1209;17,2328;17,9208;1,12628;0,0547548;1,69543;2,15327;
O17218(88);24,4165;24,016;22,3976;23,4096;16,8267;17,7648;18,1735;18,4292;4,29574;0,000329412;5,76135;10,239;+
O17218(71);22,0239;23,2006;23,3106;22,1742;22,4174;21,2021;20,2064;22,4512;0,880109;0,0901151;1,10803;1,74393;
O17218(19);24,1803;25,6246;24,2003;25,5247;22,6014;24,7122;22,6895;21,8364;1,40315;0,0303324;1,92258;2,62119;+
O17328(261);18,3111;20,5212;18,8645;20,3424;16,5977;18,95;16,4996;18,9481;1,03202;0,066773;1,76091;1,99636;
O17328(359);21,9797;22,7403;23,0006;22,3851;23,1476;23,8551;25,1468;23,4052;1,47452;0,0262037;-1,36225;-2,74453;+
O17328(372);17,9252;19,5828;20,2805;19,6283;17,8949;17,812;16,7462;18,7412;1,27454;0,0395379;1,55564;2,40207;+
O17328(352);19,364;20,924;20,957;19,1381;19,2573;18,9159;17,7219;17,3157;1,42195;0,0290042;1,79307;2,65354;+
O17328(257);18,8608;18,2022;17,1171;19,925;17,861;18,6751;19,5956;17,1205;0,098432;0,71771;0,213252;0,268645;
O17328(235);21,0113;20,2682;20,3045;20,1584;16,8079;15,3162;17,2552;18,5763;2,57826;0,00347084;3,44672;4,926;+
O17389(45);20,4476;19,2368;21,2798;18,5942;15,8482;19,0893;17,4124;19,5019;0,954931;0,0772352;1,92664;1,86833;
O17389(101);18,1728;21,0345;19,8289;19,0566;19,8367;19,5504;18,9034;16,6749;0,359819;0,331194;0,781852;0,833082;
O17389(80);18,2296;19,3044;18,6079;19,9035;17,3057;17,1664;16,1331;18,1254;1,79063;0,0145213;1,82869;3,3105;+
O17389(83);21,2377;21,0443;20,7342;18,1033;16,3952;18,7592;18,2867;18,5677;1,32926;0,0358762;2,27769;2,49485;+
O17389(38);22,4271;21,8926;21,7501;22,083;20,1051;19,2429;19,519;18,1716;3,18354;0,00148211;2,77858;6,45456;+
O17390(102);18,5503;20,1222;18,5587;20,3535;17,1485;15,3356;20,1106;17,0712;0,909222;0,0847341;1,97972;1,79237;
O17397(103);20,059;19,2754;19,8653;19,5728;23,7791;23,9288;25,4364;24,3346;4,55418;0,000466667;-4,6766;-11,3572;+
O17397(324);24,9729;25,2637;24,634;25,2861;24,5658;25,6661;27,326;23,3081;0,0733926;0,782605;-0,177318;-0,204779;
O17397(7);21,0613;20,3341;20,2758;20,5469;17,8137;17,4111;20,4794;18,435;1,54431;0,0228235;2,0197;2,86656;+
O17406(112);20,1524;20,844;18,2617;20,5151;19,3486;20,7049;19,2101;16,2904;0,429009;0,275583;1,05482;0,963763;
O17406(113);19,455;18,6323;20,8041;18,295;15,5289;17,9264;20,0019;20,7368;0,233048;0,470855;0,748061;0,577311;
O17406(125);17,6511;18,9517;17,1408;20,0588;18,1664;17,4487;17,7406;19,4351;0,119308;0,67144;0,252919;0,320042;
O17406(192);18,1156;20,3902;19,8922;19,3309;18,7257;16,557;15,3884;16,0497;1,70499;0,0170095;2,75202;3,15359;+
O17406(126);20,0536;21,8363;19,6356;18,9483;14,4734;18,9619;20,5665;20,5588;0,418485;0,28392;1,47829;0,944201;
O17406(136);20,5102;18,9101;20,766;20,1203;15,4808;17,2566;20,4157;17,6792;1,12619;0,0547236;2,36862;2,15311;
O17406(104);19,6074;18,4481;19,0182;19,4654;17,8906;17,8303;20,5053;19,221;0,151997;0,604014;0,272931;0,397581;
O17406(84);18,8816;20,6832;18,5153;20,7429;19,4254;19,8725;15,4738;16,4145;0,759422;0,118357;1,9092;1,542;
O17524(75);17,4187;21,1043;19,1673;19,998;18,6259;20,789;17,5451;19,4596;0,113689;0,682672;0,317203;0,306362;
O17599(170);20,0853;21,3847;18,4939;19,7027;18,0549;17,4846;20,1389;18,6;0,814005;0,104225;1,34705;1,63361;
O17607(24);17,8791;20,4497;20,2563;17,9344;15,5531;17,0446;19,1812;18,2139;0,762755;0,117593;1,63165;1,54761;
O17680(381);19,2335;18,3784;19,2882;19,571;17,0622;16,7158;21,3092;19,5264;0,160314;0,587858;0,464378;0,416791;
O17682(193);20,8612;17,6995;18,207;19,5117;17,692;18,5812;17,4013;16,4052;0,942807;0,0789556;1,5499;1,84819;
O17687(194);19,5383;19,6743;20,3749;20,9576;20,063;18,341;17,9452;19,7721;0,90888;0,0846522;1,10596;1,7918;
O17687(503);20,0689;21,5999;19,6384;19,1014;17,8169;20,3948;19,5006;17,3714;0,732297;0,126704;1,33121;1,49624;
O17687(133);17,4704;19,6041;20,32;20,1005;23,3478;24,5406;24,6776;23,4408;3,10761;0,00164329;-4,62797;-6,24576;+
O17687(356);20,4616;18,9629;20,5025;19,4768;18,8884;19,5648;18,7698;15,1432;0,822363;0,102531;1,7594;1,64759;
O17687(460);19,3051;17,7958;20,0277;21,279;19,3818;17,3074;19,1075;17,369;0,695748;0,138286;1,31049;1,43428;
O17687(135);16,9687;20,7141;19,4099;20,5822;20,388;20,8163;18,8557;19,7312;0,218928;0,492063;-0,529059;-0,547097;
O17687(394);25,317;26,4297;25,5968;26,0606;18,3661;14,9227;16,7918;18,1901;4,36505;0,000366013;8,78335;10,5286;+
O17687(400);19,7607;21,1362;21,1552;18,356;18,0876;17,4911;16,0635;17,238;1,96704;0,0105025;2,88197;3,6436;+
O17687(375);24,9043;24,8479;23,0489;25,7089;16,4374;16,7289;20,3152;18,5744;3,10093;0,00163673;6,61355;6,22765;+
O17687(454);25,5884;24,8332;25,4655;24,77;22,1401;21,7247;23,7034;22,0815;2,8749;0,00248537;2,75187;5,63776;+
O17687(239);19,0321;18,5487;19,3749;19,0137;16,8788;19,4073;20,6724;21,2012;0,224773;0,482692;-0,54756;-0,559654;
O17687(260);19,3271;20,315;20,5129;21,2949;17,7564;19,0381;16,2001;20,4148;1,05689;0,0639107;2,01015;2,03771;
O17687(552);17,5015;20,4363;21,1629;17,654;17,4272;19,2845;17,7199;17,9533;0,483141;0,237898;1,09245;1,06285;
O17687(15);20,4848;18,9536;19,9839;19,7864;15,0947;19,747;17,4366;17,2432;1,28225;0,0389015;2,42181;2,41512;+
O17687(20);16,9044;18,5097;18,5503;17,3984;17,9388;18,5779;16,9041;14,2586;0,388764;0,306328;0,920847;0,88837;
O17695(89);19,8364;19,9961;19,2897;19,002;20,4798;17,8336;18,2133;16,2776;0,723377;0,129932;1,32996;1,48115;
O17742(42);21,2753;19,9312;17,8177;17,2843;16,5375;16,7445;19,0074;16,6764;0,834298;0,100082;1,83568;1,66754;
O17759(536);22,263;24,2461;23,0439;23,5301;18,0934;21,1001;19,4749;19,6726;2,59298;0,00351585;3,68548;4,95977;+
O17759(259);20,372;19,8083;19,1343;19,2318;17,3578;17,8116;20,7465;18,5774;0,594542;0,177453;1,01329;1,26028;
O17773(198);18,298;18,7706;20,3628;19,3535;17,6181;16,7491;19,3739;17,3363;1,02526;0,0678101;1,42687;1,98515;
O17785(263);19,9502;19,3995;19,739;19,7076;23,4624;23,3007;21,8736;24,002;3,50247;0,00105263;-3,46061;-7,39285;+
O17785(503);19,4482;20,189;21,6151;17,692;19,566;18,2815;18,8702;18,5264;0,488342;0,234446;0,925073;1,07225;
O17893(143);26,0863;27,3865;27,2396;25,2319;27,559;27,1753;23,35;27,0685;0,0633691;0,809161;0,197893;0,178463;
O17907(79);26,0292;24,3302;25,7031;25,7475;16,2153;18,5091;18,6052;19,1453;4,17119;0,000290155;7,33377;9,73673;+
O17907(256);17,237;20,64;18,0202;18,4397;17,037;20,9074;19,252;17,3816;0,017681;0,941791;-0,0603042;-0,0521455;
O17907(271);20,6088;20,6435;20,1975;21,6811;16,2639;15,2885;18,5957;15,9869;2,78733;0,00266232;4,24896;5,42064;+
O17907(272);23,1311;23,4397;23,0538;22,9784;19,3749;17,0098;18,8043;18,7396;3,96676;0,000231405;4,66859;8,95989;+
O17914(143);25,8665;25,0273;24,2854;24,533;24,6439;25,6952;25,8389;25,8114;0,595463;0,177423;-0,569293;-1,26188;
O17915(70);19,3978;19,9691;20,7532;19,1459;18,5791;21,0588;18,8469;18,6777;0,322842;0,363233;0,52588;0,76097;
O17915(140);21,2959;19,2299;18,7127;19,5089;20,5962;17,7352;17,3704;16,1345;0,778455;0,112932;1,72776;1,57401;
O17915(141);19,9873;20,4934;17,9266;19,8932;17,5511;18,599;16,2625;18,4725;1,25731;0,0411065;1,85382;2,37298;+
O17919(45);18,1891;20,1248;18,772;19,2444;18,7705;20,0392;18,0461;18,4256;0,170733;0,569098;0,262214;0,440586;
O17921(37);19,8653;20,3722;18,9424;20,2796;20,7822;18,978;17,1395;18,3692;0,599395;0,175657;1,04766;1,26872;
O17921(58);26,1359;25,4624;24,2012;24,4587;19,0964;16,9669;15,0914;16,7418;3,87809;0,000753846;8,09042;8,64034;+
O17921(276);21,2667;19,126;19,4894;21,5036;18,1888;19,7224;18,9293;17,6465;1,20323;0,0456789;1,72468;2,282;+
O17981(400);24,0569;23,7229;22,4682;25,049;16,2805;18,3428;15,8166;17,9479;3,76488;0,000843537;6,72733;8,24674;+
O18131(91);20,2682;19,1247;21,5809;20,8164;16,2073;19,6038;17,2005;14,6884;1,64941;0,0191244;3,52253;3,05326;+
O18158(871);19,4257;20,7299;20,1119;20,332;16,5133;16,8503;16,8558;16,6189;4,69616;0,000533333;3,44029;12,0182;+
O18158(1013);22,6379;21,911;23,5312;21,0888;18,2791;17,8542;19,4286;16,7895;2,85025;0,00244746;4,20439;5,57601;+
O18188(69);19,6528;19,6938;19,6933;20,9264;18,9118;17,9397;17,4988;16,2071;1,97741;0,0102687;2,3522;3,66362;+
O18224(89);23,8729;24,9399;23,8468;23,2824;18,8925;18,1763;14,8226;19,1626;2,96536;0,0021211;6,22199;5,86858;+
O18224(70);19,4108;19,4155;21,7869;18,7717;19,0882;15,7766;18,6001;18,7183;0,90115;0,0861246;1,80042;1,77895;
O18229(76);19,4306;18,5574;21,8223;19,0847;18,6653;17,9895;16,2292;17,5086;1,27183;0,0397585;2,12559;2,39748;+
O18240(54);21,3947;19,894;18,5849;20,0041;16,9588;17,3392;19,1302;20,5772;0,701958;0,136178;1,4681;1,44483;
O18240(106);19,4202;18,6748;21,6287;19,867;22,418;24,6481;24,1557;24,9181;2,57307;0,00345609;-4,1373;-4,91411;+
O18307(29);23,5711;24,1843;22,8174;24,784;17,3112;19,164;19,7146;19,2634;3,48597;0,0010411;4,97587;7,34173;+
O18307(30);25,7723;24,9985;24,322;24,784;19,3519;16,3521;17,0238;17,7435;4,31784;0,00035;7,35138;10,3306;+
