ProteinAccessions;log2 N2_d15_01;log2 N2_d15_02;log2 N2_d15_03;log2 N2_d15_04;log2 N2_d1_01;log2 N2_d1_02;log2 N2_d1_03;log2 N2_d1_04; -Log Student's T-test p-value N2_d15_N2_d1;Student's T-test q-value N2_d15_N2_d1; Student's T-test Difference N2_d15_N2_d1;Student's T-test Test statistic N2_d15_N2_d1;Sign p-val: 0.05 
Q17361;17,304;17,3813;19,7012;17,4935;16,5113;16,8729;16,6989;16,7203;1,14027;0,0355221;1,26916;2,17661;+
Q17389;15,0094;15,0457;16,3551;16,1616;17,228;17,511;17,4663;16,9724;2,3232;0,00268643;-1,65148;-4,36374;+
Q17390;15,8782;15,1501;14,8549;16,0573;13,9821;14,1643;14,289;14,4228;2,24659;0,0030669;1,27059;4,20286;+
Q17391;14,07;13,2386;13,8851;12,6003;12,812;13,1681;12,6403;12,5841;0,915175;0,0624012;0,647365;1,80227;
Q17392;15,5076;15,9145;15,7477;14,542;16,6331;16,082;16,0947;15,1954;0,641115;0,127657;-0,573367;-1,34085;
Q17399;14,9571;14,5868;15,2603;16,532;15,5409;15,605;15,652;15,7505;0,299084;0,342869;-0,303085;-0,713651;
Q17403;14,471;14,8888;15,1509;14,8999;14,9551;15,8068;15,5893;15,4712;1,40897;0,0177561;-0,60293;-2,6312;+
Q17404;13,9922;13,71;13,8802;12,4311;12,332;13,7452;13,5161;12,0871;0,48032;0,198737;0,58329;1,05774;
Q17405;17,5195;16,8048;17,0716;17,5001;16,5397;16,3285;16,388;16,4888;2,32617;0,00263108;0,787737;4,37005;+
Q17410;14,1766;15,5913;15,0856;14,3619;12,9891;13,6908;13,2975;12,8125;2,25816;0,00303456;1,60636;4,22694;+
Q17413;15,0343;15,5634;15,0237;15,0813;14,8771;14,9233;15,0455;14,6854;1,00678;0,049423;0,292845;1,95445;+
Q17425;12,5068;12,1837;12,1525;12,2388;14,2152;13,1161;13,8891;14,3374;2,88225;0,00100579;-1,61903;-5,65626;+
Q17426;15,2747;14,8165;15,5591;16,0845;14,7954;14,6925;14,4927;14,9794;1,29743;0,0240705;0,693692;2,44081;+
Q17427;14,9662;14,6899;14,639;15,1906;14,9163;14,1246;14,4675;14,7906;0,649489;0,124907;0,296713;1,35524;
Q17428;14,3682;13,6749;13,2662;13,8872;13,0959;12,0902;11,6567;12,6089;1,9995;0,00529975;1,43621;3,70646;+
Q17430;15,3998;15,1035;15,155;15,4692;14,6934;14,5614;14,6312;15,0605;2,0536;0,0045839;0,545245;3,81239;+
Q17431;13,3666;12,2235;13,0702;14,1621;14,5162;13,1164;12,7584;13,938;0,276394;0,368195;-0,376608;-0,667654;
Q17432;15,4782;15,2841;15,46;15,7166;14,8642;14,9843;14,9501;14,7317;2,91029;0,000915055;0,60215;5,72725;+
Q17433;14,237;14,1407;14,7412;14,4305;14,2019;13,8798;13,8713;13,9459;1,44225;0,0165591;0,41262;2,6886;+
Q17435;17,0719;16,3455;16,7615;17,0514;16,5898;16,3654;16,3921;16,6319;0,861534;0,0716572;0,312782;1,71298;
Q17436;13,7298;14,5241;15,3879;14,2916;12,9091;11,7545;11,4271;12,0682;2,7009;0,00129985;2,44362;5,21223;+
Q17437;16,7739;15,4493;16,8148;15,8466;15,1019;15,0489;13,9629;14,2486;1,97766;0,00541071;1,63058;3,6641;+
Q17438;14,9325;15,3335;15,6891;14,8586;14,4994;15,0248;14,967;14,684;0,908747;0,0635027;0,409602;1,79158;
Q17439;14,2975;14,3258;14,8964;14,1456;14,2517;14,4291;15,0246;14,3976;0,179843;0,50584;-0,109438;-0,461153;
Q17446;18,3791;14,2173;14,4779;18,3584;13,0948;13,4521;13,6394;13,4962;1,3414;0,0215345;2,93757;2,51553;+
Q17447;14,1192;14,1267;13,306;12,0762;12,9615;12,9477;13,7741;13,3523;0,10458;0,662454;0,14813;0,283947;
Q17449;13,6457;13,3673;12,8999;12,2838;12,5536;12,1602;12,3623;13,3638;0,505821;0,185166;0,439197;1,10368;
Q17450;12,4729;12,0735;12,1989;12,751;12,505;11,2313;11,8545;12,2275;0,638256;0,128659;0,419542;1,33593;
Q17452;14,3459;13,1517;13,6991;13,0181;15,6194;15,3643;14,6968;15,3156;2,48097;0,00182665;-1,69532;-4,70648;+
Q17455;13,8489;11,9376;12,9581;13,2392;12,7616;14,3639;13,9641;13,8768;0,68551;0,113743;-0,745657;-1,41685;
Q17457;15,2477;15,1628;15,0931;15,325;14,8923;14,3916;14,2701;14,4704;2,54908;0,00160645;0,701055;4,85948;+
Q17473;19,4246;19,2462;19,1256;19,3376;17,5484;17,3713;17,483;17,4107;6,50442;0;1,83016;24,3807;+
Q17474;17,2786;17,1922;17,2242;17,5164;17,1292;17,3497;17,3537;17,2604;0,122598;0,618728;0,0296192;0,328002;
Q17475;12,5498;12,1757;12,2173;12,3507;13,8274;13,9809;13,9958;14,3545;4,74908;0;-1,71628;-12,2736;+
Q17489;17,5488;16,5852;16,4978;16,1277;16,7279;16,8867;16,7197;16,5726;0,0413442;0,847811;-0,0368428;-0,118957;
Q17490;15,6784;15,0164;15,0614;15,8678;15,8527;15,0429;15,2111;15,3456;0,0544427;0,803583;0,0429001;0,154634;
Q17499;14,6052;15,1919;14,8625;14,7167;15,6923;15,7107;15,6793;15,6834;3,25063;0,000519313;-0,847337;-6,64351;+
Q17512;17,6165;17,2435;17,1613;17,5854;17,8261;17,5779;17,6393;17,6144;1,05707;0,043978;-0,262753;-2,038;+
Q17522;13,2397;13,1408;12,7128;14,1113;13,1909;12,4824;12,2458;12,7239;0,91304;0,0627391;0,640407;1,79872;
Q17525;13,3327;13,4551;13,2068;11,8278;11,4583;12,1827;12,7712;10,9862;1,04824;0,0448674;1,10602;2,02333;+
Q17527;11,8818;13,3411;13,1966;13,3539;14,059;13,4724;13,6599;14,4657;1,22539;0,0286099;-0,970882;-2,31921;+
Q17532;12,4848;11,9368;12,3368;12,4363;12,8457;13,7165;10,8242;11,8855;0,0102223;0,960257;-0,0193021;-0,030396;
Q17533;13,6298;14,7206;13,2017;13,2075;15,8493;15,9895;16,0257;16,182;3,1537;0,000676677;-2,32171;-6,37186;+
Q17539;15,1768;15,0051;15,207;15,4722;14,7557;14,6696;14,7034;14,7726;2,58022;0,0013919;0,489938;4,93049;+
Q17542;12,2885;12,6989;11,715;12,7669;11,2129;11,8291;10,6879;11,2283;1,81594;0,0078131;1,12781;3,35744;+
Q17543;15,9641;15,7435;15,7354;15,9443;14,9273;14,6414;14,6246;14,3837;4,09509;0;1,20255;9,44082;+
Q17556;14,5163;15,1965;15,1611;15,7431;14,9444;15,3614;15,1132;15,1496;0,0154076;0,94115;0,0120778;0,0455532;
Q17557;15,9115;15,3569;15,5914;15,6397;15,8887;15,7433;15,7738;15,9899;0,892044;0,0662006;-0,224025;-1,7638;
Q17558;14,4126;13,6756;13,8189;13,6993;13,7101;13,5329;13,2809;13,5615;1,00573;0,0495792;0,380287;1,9527;+
Q17561;16,2087;15,0545;15,729;15,8908;15,1161;15,0916;15,0832;15,5309;0,993914;0,051343;0,515305;1,93307;
Q17568;14,4491;14,7114;14,5161;15,1453;13,0355;13,3479;11,7039;13,7823;1,97594;0,00539733;1,73806;3,66078;+
Q17569;15,6968;15,3898;15,2565;16,0239;13,9565;14,0506;14,1578;14,427;3,45803;0,000276382;1,44377;7,25584;+
Q17571;12,5017;12,1951;12,138;12,5686;16,9017;16,7878;16,9166;16,9578;7,77904;0;-4,54016;-39,8727;+
Q17572;18,4283;17,9271;18,0374;18,6959;15,8485;15,7214;15,6708;15,8547;5,01252;0;2,49832;13,6225;+
Q17574;14,9613;15,0658;15,1532;15,1277;15,097;15,2513;15,0792;15,3716;0,741406;0,0977363;-0,12277;-1,51163;
Q17577;14,5831;13,9058;12,692;13,7539;12,4158;12,2346;12,3643;12,9933;1,55903;0,0129044;1,2317;2,89248;+
Q17585;13,9059;13,9178;13,9196;13,9454;13,1105;11,7949;12,1583;12,9623;2,37507;0,00233557;1,41566;4,47468;+
Q17592;18,4794;17,538;17,4047;18,8207;14,4958;15,6072;15,6729;15,1775;3,16249;0,000678715;2,82233;6,39613;+
Q17593;14,0378;14,5358;15,0303;15,3217;16,6611;15,445;15,6352;15,2542;1,27915;0,0249736;-1,0175;-2,40986;+
Q17598;15,5343;15,814;15,5232;14,9728;14,5221;14,1212;13,7635;14,975;1,91543;0,00645887;1,11562;3,54468;+
Q17602;14,5997;14,2936;13,9577;14,3874;13,8073;13,2855;13,5396;13,8922;1,91199;0,00646759;0,67844;3,53813;+
Q17603;13,8962;14,7496;13,5167;13,9603;13,0804;13,4647;13,2491;13,3714;1,46016;0,0158315;0,739278;2,7196;+
Q17606;17,0606;16,3035;16,5511;16,905;16,3604;15,8681;16,1657;16,3151;1,38283;0,0191854;0,527713;2,58632;+
Q17624;16,7015;16,2686;16,5377;16,8773;15,6065;15,3153;15,2865;15,4542;3,67262;0,000176471;1,18067;7,93748;+
Q17625;14,9024;15,8525;15,1849;14,8509;14,207;14,0897;13,7055;13,6178;2,50611;0,0017769;1,2927;4,76258;+
Q17626;16,3845;15,6924;16,5193;16,9396;14,0974;14,7404;14,7083;13,8325;2,99033;0,000850534;2,0393;5,93354;+
Q17631;12,4229;11,9421;12,3279;12,2357;10,0144;7,54239;0;9,73919;1,2187;0,0290714;5,40816;2,30797;+
Q17632;14,6938;15,3694;15,226;14,4595;14,3132;14,2998;14,0704;14,5127;1,46611;0,0157242;0,63819;2,72992;+
Q17633;16,295;16,0928;15,2662;16,2014;15,5448;15,3078;15,4776;15,6901;0,93856;0,0588277;0,458735;1,84114;
Q17635;13,9311;13,2889;13,769;14,0872;11,6578;14,3689;12,9306;10,1725;0,812236;0,0819328;1,48661;1,63065;
Q17636;12,4886;12,0554;12,0931;12,7057;11,998;12,9594;13,115;12,6573;0,550522;0,163037;-0,346727;-1,18315;
Q17648;12,5566;12,1332;12,1504;12,7263;10,6246;9,85557;9,2778;10,4064;3,37125;0,00039483;2,3505;6,99431;+
Q17663;14,6838;13,9838;14,3561;15,284;15,0363;14,9826;15,6288;15,2601;1,0829;0,0414367;-0,649955;-2,08099;+
Q17667;13,0963;13,7654;13,6932;13,6501;12,8819;12,833;13,3835;13,2721;1,16727;0,0333846;0,458652;2,22174;+
Q17676;16,4735;15,6941;15,11;14,2378;12,6485;10,1641;11,2374;11,6226;2,89204;0,00095587;3,96069;5,68097;+
Q17684;12,933;14,788;15,3362;14,7138;16,2053;15,9326;15,5992;15,8032;1,43997;0,0165861;-1,44231;-2,68465;+
Q17687;15,0345;14,747;15,1495;14,6833;14,4245;14,1953;14,2601;14,3941;2,47665;0,00190587;0,585078;4,69687;+
Q17688;15,4347;15,4938;15,5011;15,8728;15,3105;16,0738;15,6045;15,4794;0,0777129;0,733777;-0,0414572;-0,215984;
Q17693;18,7346;18,2492;18,1639;18,2363;18,234;18,2992;17,8628;18,072;0,678207;0,115707;0,229007;1,40439;
Q17698;20,3477;20,3475;20,107;20,7435;20,802;20,4759;20,8266;20,8488;1,16621;0,0335312;-0,351907;-2,21996;+
Q17703;16,1906;14,8412;14,9209;15,0645;13,3558;13,553;13,7837;14,0322;2,39822;0,00234611;1,57314;4,52473;+
Q17705;12,4599;12,1843;12,2668;12,5732;13,621;14,5085;14,2957;14,3116;3,83929;0,000114865;-1,81314;-8,50366;+
Q17740;16,3529;15,8555;15,8627;16,0007;15,7355;15,7109;15,7608;15,7059;1,31521;0,0228972;0,289662;2,47098;+
Q17745;15,9937;15,292;15,2718;16,051;13,8611;13,9373;13,8988;14,2657;3,41248;0,000345079;1,66142;7,11761;+
Q17750;14,4169;13,7788;15,4536;14,4969;14,7131;14,5436;14,4803;15,0531;0,169132;0,523961;-0,160978;-0,436949;
Q17754;16,9066;17,0724;15,753;17,0138;15,6013;15,3547;15,8959;16,8155;0,866338;0,0707253;0,769583;1,72099;
Q17758;14,3513;15,0034;13,7306;13,9206;11,9351;12,5109;13,1763;11,9373;2,41393;0,00225577;1,86157;4,55891;+
Q17761;17,5233;17,1497;17,1846;17,6087;17,5618;17,5631;17,6442;17,8271;1,11513;0,0381754;-0,282457;-2,13466;+
Q17763;19,5405;19,7879;19,9566;19,6317;20,4129;20,7671;20,7292;20,4363;3,21525;0,000567288;-0,85719;-6,54333;+
Q17764;13,5249;13,7435;14,3426;13,6796;13,6252;14,1744;14,6395;13,7735;0,34084;0,300898;-0,230515;-0,796291;
Q17765;14,1584;16,8295;14,3234;13,7876;17,3379;18,6228;18,2579;16,8931;2,02131;0,00505906;-3,00323;-3,74898;+
Q17770;19,5173;19,643;19,8265;19,7609;20,5745;20,7275;20,7392;20,6194;4,76413;0;-0,978272;-12,3472;+
Q17778;15,79;15,6615;15,6145;15,3865;15,9301;15,7521;16,0324;15,6808;1,04803;0,0448672;-0,235688;-2,02298;+
Q17780;13,0792;13,0974;12,9388;13,0504;10,4635;11,0638;10,9505;10,2679;4,71978;0;2,35504;12,1316;+
Q17784;12,3117;11,5625;12,2771;12,0206;12,2693;12,2002;12,5009;12,8455;0,925458;0,0607723;-0,410986;-1,81936;
Q17795;15,3487;14,9506;13,9096;15,7547;11,6597;13,2904;14,314;14,2005;1,16966;0,0331794;1,62474;2,22575;+
Q17796;15,2895;14,8377;14,9073;14,8623;14,6751;14,8342;14,7147;14,683;1,15654;0,0341753;0,247478;2,20379;+
Q17802;17,6893;17,4588;17,8173;17,7941;16,4744;16,6611;17,0797;17,1232;2,51505;0,00171316;0,855236;4,78265;+
Q17819;14,7594;14,181;14,4298;14,6086;14,2258;13,7137;14,0815;14,2704;1,26115;0,0263144;0,421828;2,37945;+
Q17820;15,7268;15,7874;15,6628;16,3183;15,0583;15,2968;15,1697;15,3479;2,14857;0,00354023;0,655617;4,00199;+
Q17827;17,0623;16,6902;17,1641;17,4081;16,9142;17,1744;17,0977;16,9287;0,120594;0,623574;0,0524497;0,323159;
Q17828;16,9836;16,1753;16,4324;17,7227;14,407;13,5827;13,5962;14,2649;3,39493;0,00034012;2,86584;7,06492;+
Q17829;14,6875;14,9638;15,1588;14,7003;14,9036;14,3588;13,801;14,7657;0,760884;0,0933929;0,42033;1,54446;
Q17832;17,5728;18,0207;18,2092;18,1179;19,7387;19,4744;18,9506;19,0974;2,96006;0,000856153;-1,33512;-5,85489;+
Q17848;15,1359;14,3792;14,2766;14,3455;14,6665;13,5268;13,9508;14,5336;0,501807;0,187183;0,36483;1,09648;
Q17849;18,2791;17,5436;17,1515;18,1633;17,5177;16,237;16,037;16,5057;1,54215;0,01332;1,21004;2,86276;+
Q17850;13,4198;13,1911;12,2581;12,6979;11,8552;10,9745;12,2876;12,9516;0,907169;0,0637649;0,874483;1,78896;
Q17868;13,8779;17,9032;19,6176;14,9778;16,6539;15,0405;15,2643;15,5207;0,298918;0,342853;0,974281;0,713317;
Q17872;15,6622;15,0912;15,1358;15,9379;14,6878;14,1624;14,2044;14,7708;2,0698;0,00441198;1,00044;3,84439;+
Q17880;14,9883;16,7205;16,1088;16,2113;16,5802;17,2328;17,0692;16,7449;1,20331;0,0302713;-0,899551;-2,28214;+
Q17886;16,6309;16,9657;16,5097;16,8968;15,0021;14,975;15,2806;14,9922;4,88534;0;1,68827;12,9548;+
Q17896;16,7776;18,0427;15,9408;18,3718;14,1423;12,0147;18,3596;13,391;0,972491;0,0542812;2,80633;1,8975;
Q17899;15,8765;15,9827;15,3107;16,2765;15,3294;15,3586;15,1719;15,1735;1,56181;0,0128065;0,603303;2,89738;+
Q17902;14,3368;12,7149;14,1238;14,0688;13,6578;13,4683;13,4951;13,7384;0,238517;0,415676;0,22118;0,588905;
Q17935;16,8454;16,7783;17,1567;16,4444;16,4306;16,7903;16,0688;16,2453;1,02691;0,0470326;0,422445;1,98787;+
Q17938;12,55;12,1154;6,90201;12,4994;13,4252;13,0635;12,5298;13,9441;0,782479;0,0881294;-2,22399;-1,58077;
Q17941;15,0379;14,9945;14,8571;15,0257;13,4871;13,6374;13,3972;13,4251;6,23795;0;1,49206;21,9887;+
Q17949;17,0783;16,1172;16,156;16,5415;15,695;15,0506;15,008;15,5741;2,15191;0,00354411;1,14134;4,00876;+
Q17963;15,6711;14,9734;15,0567;15,7216;14,0886;13,9234;14,3356;14,1842;2,88693;0,00100997;1,22278;5,66806;+
Q17964;13,7696;14,0113;13,7317;13,7355;13,5359;12,2935;12,3377;12,5703;2,03996;0,00485685;1,12769;3,78554;+
Q17967;19,1956;18,6974;18,9336;18,919;18,5386;18,3345;18,3139;18,4121;2,48322;0,00182783;0,53664;4,71148;+
Q17974;13,7024;13,5435;14,7835;13,8159;14,5249;14,8611;14,8969;14,7595;1,47054;0,0155485;-0,799318;-2,73762;+
Q17993;15,3036;15,317;15,1961;16,1817;16,5628;16,4647;16,6291;16,2485;2,15242;0,00354605;-0,976697;-4,00979;+
Q17994;17,2794;17,5511;17,6994;17,2841;18,7617;18,9567;18,9178;18,803;4,77263;0;-1,40633;-12,3889;+
Q18006;12,5727;12,0452;12,2984;12,5067;7,71953;9,40653;9,36075;8,86991;3,85969;0,000116838;3,51656;8,57526;+
Q18010;12,119;11,933;12,2571;12,5904;9,89412;9,78573;9,81041;9,94915;5,49242;0;2,36501;16,4482;+
Q18012;15,4735;14,4561;14,5008;15,1097;14,7408;14,566;14,7697;14,8052;0,269304;0,376455;0,164608;0,653108;
Q18013;15,7403;15,1856;16,33;15,7981;13,5606;11,8895;12,3789;13,2412;3,25469;0,00052099;2,99594;6,6551;+
Q18014;12,55;12,0743;12,2268;12,7613;11,9219;13,142;11,1456;12,8091;0,115845;0,634451;0,148487;0,311624;
Q18020;14,9076;14,4342;14,3661;13,6233;16,3918;16,9332;17,3463;16,8132;3,59603;0,000168067;-2,53832;-7,6883;+
Q18025;15,0754;15,0694;15,3585;15,0557;13,3077;14,5224;14,4851;14,0944;1,92396;0,00620164;1,03738;3,56096;+
Q18026;17,1211;17,2073;16,8188;17,3816;16,3074;16,2982;16,2272;16,1373;3,42958;0,000348039;0,889675;7,16922;+
Q18028;13,0491;13,8524;13,4199;13,6779;12,8117;12,9811;12,4249;13,614;0,906741;0,0637991;0,541901;1,78825;
Q18031;13,8826;14,0142;14,0837;13,824;13,9486;13,504;13,5483;13,8591;0,959723;0,0559489;0,23615;1,87629;
Q18032;18,0712;17,6297;18,1194;18,3725;18,2318;18,0453;17,9812;17,8775;0,0284682;0,891928;0,0142245;0,0829995;
Q18033;14,2765;14,4226;14,3856;15,2312;13,0551;12,9743;12,5663;13,2906;3,02834;0,00087787;1,60742;6,03339;+
Q18034;15,5733;15,5981;16,0044;12,3901;14,5188;14,8495;14,6866;14,2904;0,135899;0,590492;0,305163;0,359818;
Q18035;12,5605;12,5297;12,2237;12,7622;13,6076;12,5764;12,37;11,5412;0,0036186;0,986519;-0,00476098;-0,0108401;
Q18036;16,9953;16,3993;16,716;16,8562;17,6507;17,1516;17,3314;17,4991;2,14479;0,00357665;-0,666468;-3,99437;+
Q18037;16,8667;16,3077;16,4388;16,8441;15,9789;15,8602;15,9571;16,1523;2,1797;0,00349443;0,627225;4,06521;+
Q18038;15,7958;15,7529;15,5998;16,1714;15,3233;15,2604;16,6329;15,6546;0,123614;0,616544;0,112182;0,330454;
Q18040;19,0863;18,6793;19,1776;19,4718;18,6045;18,3307;18,2411;18,3627;2,13217;0,00371444;0,718956;3,96891;+
Q18048;12,4628;12,1529;12,1271;12,7681;9,97782;9,85264;9,97554;9,80661;5,38401;0;2,4746;15,7647;+
Q18066;19,3886;19,6246;19,4927;19,9125;19,4891;19,7347;19,7755;19,8113;0,305974;0,335421;-0,0980744;-0,727459;
Q18074;16,5262;15,3693;15,3735;16,2632;16,4037;16,4188;16,4908;16,7287;1,05064;0,0446665;-0,627473;-2,02731;+
Q18075;15,2773;15,5307;15,9659;16,6223;15,4076;15,4504;15,4409;15,4035;0,697487;0,110188;0,423435;1,43724;
Q18076;16,3311;16,075;16,2256;16,343;17,3166;16,9977;16,9931;17,0572;3,86534;0,000117444;-0,847455;-8,59521;+
Q18081;15,4922;13,856;13,6125;14,3806;13,9654;14,6148;14,437;13,8783;0,0891568;0,702225;0,111438;0,245285;
Q18089;12,5094;11,8297;12,2137;12,7912;14,2711;13,9827;14,228;14,9329;3,36453;0,000390244;-2,01769;-6,97439;+
Q18090;17,3063;17,4423;17,4843;18,032;17,4839;16,9133;17,4075;17,6508;0,394225;0,256759;0,202335;0,898696;
Q18091;16,2427;15,8564;15,6666;16,6296;15,1149;14,3922;14,5861;15,1271;2,41424;0,00225718;1,29373;4,55957;+
Q18093;13,6502;14,3274;12,7337;14,9523;14,4851;14,5542;14,4455;14,9329;0,681479;0,114804;-0,688528;-1,40998;
Q18095;16,716;16,7081;17,3972;16,3542;16,7101;16,8732;16,8913;17,1404;0,182315;0,501737;-0,109898;-0,466697;
Q18115;17,1553;17,1177;17,3677;17,4699;16,8983;17,32;17,2623;16,8292;0,63437;0,130325;0,200247;1,32924;
Q18120;16,734;16,5325;15,8462;16,7694;16,1234;15,1825;15,1676;14,9872;1,78755;0,00817438;1,10538;3,30481;+
Q18126;14,5598;14,5222;14,9706;14,3236;13,4872;14,1021;14,1671;13,6865;1,86339;0,00709901;0,733299;3,4462;+
Q18136;16,8248;15,8661;16,1356;16,3933;15,2909;14,7515;14,6568;15,0171;2,83033;0,00120317;1,37583;5,52649;+
Q18143;18,3394;18,7696;18,7276;18,9545;14,9087;15,3746;15,493;15,4062;5,78831;0;3,40213;18,4623;+
Q18157;18,0452;16,6997;17,1934;17,6425;13,1041;12,871;12,2593;12,8753;4,99188;0;4,61773;13,5119;+
Q18158;16,9524;16,7378;16,8382;16,9301;14,384;14,7819;14,244;14,9581;4,90608;0;2,27261;13,0615;+
Q18159;15,7825;15,1282;14,6205;15,2948;13,0136;11,8675;12,6677;13,1075;3,32984;0,000437923;2,54239;6,87224;+
Q18164;16,4472;16,525;16,7897;16,7099;16,968;17,2027;17,2258;17,224;2,7418;0,00122586;-0,537185;-5,31013;+
Q18167;14,7294;12,6595;13,9253;13,2738;13,8984;13,8794;13,741;13,2387;0,0310239;0,883062;-0,0423839;-0,0902098;
Q18183;13,9342;13,6134;12,7154;13,5885;12,2461;12,6082;12,786;12,2607;1,82144;0,00778676;0,987629;3,36768;+
Q18187;16,6726;16,9797;16,8888;16,8401;15,2355;15,402;15,5258;15,3085;5,4904;0;1,47738;16,4352;+
Q18194;11,7142;11,8216;12,2626;12,6121;13,1248;11,4548;11,925;12,7551;0,192561;0,48421;-0,212272;-0,489513;
Q18195;13,5859;12,3637;13,732;14,5687;13,0057;12,6893;12,801;12,5076;0,878099;0,0686094;0,811663;1,74058;
Q18198;16,3655;15,7128;16,3794;16,0551;16,2381;16,0543;16,4127;16,2793;0,281338;0,362221;-0,117887;-0,677747;
Q18200;12,4488;11,7344;11,9426;12,7743;13,8112;13,5573;13,2171;13,5209;2,56273;0,00147525;-1,30158;-4,89052;+
Q18211;17,216;17,6011;17,0746;17,4848;16,794;17,1203;16,9463;17,2078;1,12653;0,0368735;0,327042;2,15368;+
Q18212;18,518;18,1907;18,3334;18,8498;17,5976;17,3579;17,3974;17,6373;3,07085;0,00074812;0,975484;6,14659;+
Q18217;16,1933;14,9171;15,7108;15,6747;15,0946;14,4944;14,6219;14,8779;1,55261;0,0130868;0,851733;2,88116;+
Q18218;14,9155;13,4874;12,2704;13,8111;13,902;13,8391;13,9082;13,9198;0,196439;0,478165;-0,27121;-0,498084;
Q18224;15,8028;15,8049;15,9231;16,0817;15,0277;14,4992;14,9307;15,0368;3,43727;0,000270936;1,02954;7,19257;+
Q18227;15,7583;15,2608;14,9857;16,1335;14,2059;13,37;13,5319;13,6933;2,9598;0,000855411;1,8343;5,85422;+
Q18231;18,2471;18,5938;18,6429;18,4003;19,6847;19,4069;19,6322;19,6161;4,27324;0;-1,11391;-10,1466;+
Q18232;14,6951;14,405;13,6913;13,3207;13,8552;13,4876;13,915;14,4163;0,109595;0,650301;0,109487;0,296326;
Q18240;17,0902;17,5638;17,2502;17,587;15,6791;15,5833;15,7477;16,1763;3,92866;0,000121429;1,57626;8,82133;+
Q18244;14,6771;14,5515;13,8042;14,1712;14,7099;13,7664;13,6967;15,294;0,0533289;0,806594;-0,0657272;-0,151634;
Q18246;16,6159;16,3312;16,725;16,4637;14,8385;14,862;15,5893;14,9776;3,52368;0,000251001;1,4671;7,45899;+
Q18253;15,6503;15,9064;15,9762;15,9716;13,3787;13,5843;13,2345;13,8306;5,37725;0;2,36907;15,723;+
Q18257;13,3118;14,4218;14,4371;14,1878;13,5485;14,841;14,7664;13,5774;0,0753845;0,740266;-0,0936673;-0,209955;
Q18258;14,8819;13,7552;14,083;15,0161;16,7957;14,6459;14,0896;16,9652;0,731428;0,100659;-1,19005;-1,49477;
Q18265;16,6189;16,6752;15,8163;16,8512;16,0111;15,8053;16,1449;16,4071;0,745218;0,0967759;0,398285;1,51806;
Q18276;17,198;18,056;18,1726;17,7778;15,4255;16,7779;16,6472;16,2964;2,17071;0,00355383;1,51435;4,0469;+
Q18310;14,9222;15,2529;15,2451;16,1112;15,2172;15,0438;14,9513;15,4632;0,326582;0,314606;0,21396;0,768345;
Q18315;17,9993;17,5682;17,6507;18,1594;16,2818;16,2344;16,241;16,4579;4,30342;0;1,54065;10,2708;+
Q18318;12,5021;12,0523;12,2336;11,923;13,2287;12,6872;12,813;13,3064;2,25;0,00308453;-0,831069;-4,20996;+
Q18336;14,6007;15,7938;13,5043;13,3082;12,998;13,5351;13,267;13,1905;0,917518;0,0620556;1,05411;1,80617;
Q18357;14,8536;13,4688;14,3852;14,962;13,822;13,695;13,7532;13,6245;1,04905;0,0448201;0,693765;2,02467;+
Q18358;15,3281;13,4991;13,1372;15,0344;11,6618;11,7453;12,0355;12,5155;2,09893;0,00405532;2,26019;3,9023;+
Q18359;18,0154;18,2061;18,1956;18,3093;18,1325;18,209;18,2125;18,1216;0,0690976;0,757607;0,0127149;0,193558;
Q18361;12,2248;11,9415;12,2438;12,7288;14,1087;13,3994;13,6397;14,1121;3,1435;0,000670635;-1,53025;-6,3438;+
Q18390;14,9485;12,394;14,6131;15,5315;14,4078;13,7243;14,0774;13,7854;0,211086;0,454248;0,373027;0,530135;
Q18399;14,3502;13,8935;15,2047;13,4381;13,0395;13,2286;13,7596;13,2028;1,17817;0,0324402;0,914025;2,23998;+
Q18406;17,4002;17,6958;17,1229;16,8183;16,1766;15,6846;15,729;15,9673;3,10301;0,000681992;1,36996;6,2333;+
Q18407;12,4407;12,0191;12,2041;12,7966;13,1543;12,8354;12,5853;13,4302;1,36296;0,0203666;-0,636168;-2,55231;+
Q18409;17,0235;16,8797;17,547;18,1144;17,5208;17,3465;17,3988;17,0727;0,0680152;0,760634;0,0564551;0,190717;
Q18421;16,0086;15,3552;15,7129;16,0473;17,1032;16,9422;17,3107;17,0888;3,53653;0,000252688;-1,33023;-7,49928;+
Q18429;13,5877;13,8089;12,9454;14,5816;13,8291;13,6126;13,3653;13,0015;0,307681;0,33373;0,278764;0,73087;
Q18444;14,0584;14,5273;14,5541;11,715;14,8677;16,3718;16,3923;15,8153;1,51191;0,0142421;-2,14808;-2,80972;+
Q18445;16,5494;15,7646;15,1788;16,8822;15,1157;15,6379;15,4691;15,1181;0,954493;0,0565938;0,758562;1,8676;
Q18446;15,5527;16,1108;16,2384;15,9095;14,429;13,9838;14,2294;13,7802;3,96922;6,63E-05;1,84727;8,96891;+
Q18449;12,4748;12,1319;12,0576;12,7945;13,4355;12,8164;13,2248;13,5903;2,03752;0,0048786;-0,902031;-3,78074;+
Q18453;12,6421;13,0865;12,46;13,3326;13,4747;13,3054;13,148;13,349;1,08172;0,041417;-0,43896;-2,07901;+
