ProteinAccessions;log2 N2_d5_01;log2 N2_d5_02;log2 N2_d5_03;log2 N2_d5_04;log2 N2_d1_01;log2 N2_d1_02;log2 N2_d1_03;log2 N2_d1_04; -Log Student's T-test p-value N2_d5_N2_d1;Student's T-test q-value N2_d5_N2_d1; Student's T-test Difference N2_d5_N2_d1;Student's T-test Test statistic N2_d5_N2_d1;Sign p-val: 0.05 
O18236;16,2751;16,1395;15,8775;15,9772;16,7964;17,0466;16,784;16,587;2,9066;0,00179379;-0,736191;-5,71786;+
O18240;20,2969;20,0106;19,7027;19,7446;20,5838;20,7188;20,5949;20,3688;2,16609;0,0054886;-0,627874;-4,0375;+
O18256;12,729;11,7576;11,897;12,5187;11,8966;12,2685;12,2243;10,7533;0,467479;0,233112;0,439893;1,03443;
O18282;14,1018;13,5393;14,2004;14,0241;14,3046;13,7553;13,9403;14,6002;0,326758;0,346062;-0,183672;-0,768692;
O18307;15,9319;15,1436;15,2954;15,7679;14,8881;14,5892;14,7465;14,7137;2,17432;0,00551921;0,800325;4,05424;+
O18650;18,6659;19,0873;18,8806;18,5551;19,916;20,0487;20,1274;19,8058;3,85131;0,000554371;-1,17722;-8,54579;+
O18686;12,052;12,0619;11,7314;11,471;10,5472;9,85374;10,6383;10,8913;2,65835;0,00223;1,34644;5,11166;+
O18687;14,8572;13,8691;14,8238;14,7171;16,423;16,2737;16,2026;15,3336;2,33544;0,00442524;-1,49143;-4,38977;+
O18693;13,5547;13,8788;14,2717;14,1123;14,8609;15,0084;14,9399;15,2515;3,01149;0,00158963;-1,06078;-5,98896;+
O18694;15,1191;14,8709;15,1529;15,5584;13,7697;14,0147;14,2237;14,7187;2,16047;0,00555665;0,993637;4,02609;+
O44133;14,8781;15,1432;14,4142;15,1788;15,049;15,5828;15,481;14,857;0,659323;0,140504;-0,338888;-1,37211;
O44144;20,0996;20,2171;20,0666;20,3482;18,4391;18,5154;18,4605;18,7949;5,36359;0;1,63041;15,639;+
O44145;20,5746;20,8057;20,9762;20,9754;18,8216;18,6998;18,8795;19,1126;5,29211;0;1,95463;15,2067;+
O44156;17,4412;16,9609;17,1713;17,5277;17,1537;17,0225;17,0047;17,1771;0,651539;0,143323;0,185793;1,35876;
O44158;14,8727;15,6403;15,6248;15,4712;14,4036;14,4259;14,5821;14,725;2,35858;0,0044187;0,868068;4,43922;+
O44159;14,9767;14,9744;14,8797;15,9484;15,0792;15,4081;15,4689;15,3062;0,176482;0,545513;-0,12082;-0,453591;
O44167;10,815;12,3379;11,9436;9,9062;11,7228;11,5512;11,7934;11,34;0,255995;0,424066;-0,351199;-0,625567;
O44175;14,8501;14,0619;14,1021;15,0438;15,0838;14,6369;14,9788;15,2581;0,834368;0,0918662;-0,474923;-1,66765;
O44183;13,3764;13,3415;13,0899;12,3844;14,3589;14,2491;14,2876;14,3985;2,81194;0,00180204;-1,27547;-5,48105;+
O44186;15,1323;14,8889;15,7219;15,1561;14,2274;13,5538;13,5889;13,7982;3,05544;0,00163556;1,43273;6,10538;+
O44191;13,9652;12,8707;12,645;13,3798;12,7369;12,3161;12,5418;12,3732;1,24085;0,0353323;0,723143;2,34524;+
O44195;14,6009;14,4902;15,1171;14,9465;14,4441;14,5862;14,3309;14,6913;0,827398;0,0932636;0,275525;1,65601;
O44400;19,6804;19,5061;19,2602;19,6415;18,6669;18,3327;18,7147;18,5975;3,50512;0,000729032;0,944083;7,40108;+
O44408;14,7652;14,0139;13,9318;14,8241;14,7448;14,8717;14,7788;14,6713;0,784394;0,103278;-0,382912;-1,58398;
O44410;14,4244;11,4001;11,899;15,0371;15,6079;14,8894;14,1683;14,4271;0,82577;0,0936152;-1,58304;-1,65328;
O44411;15,3374;15,9365;15,6598;16,0963;16,6021;16,8302;16,495;16,4523;2,37931;0,004271;-0,837423;-4,48382;+
O44412;13,5911;11,8441;12,575;12,3662;10,9357;11,8166;10,6825;10,7448;1,85864;0,00967942;1,54922;3,43727;+
O44441;21,8204;21,5896;21,265;21,0321;21,2239;21,2552;20,935;20,8919;0,894548;0,0800721;0,350278;1,76796;
O44442;11,3966;11,1382;11,2663;11,707;12,0814;13,5489;13,6146;13,7763;2,41067;0,00385859;-1,87828;-4,5518;+
O44443;15,3603;14,7126;14,6517;15,5616;15,1475;15,1515;15,5917;15,2387;0,36168;0,313139;-0,210775;-0,836666;
O44444;16,0589;16,4306;15,7633;16,3333;16,0879;16,2619;16,372;16,4156;0,356061;0,318531;-0,137798;-0,825832;
O44445;16,7667;16,7576;16,4902;16,8916;14,9145;15,9058;13,6421;16,0294;1,54398;0,018288;1,60355;2,86597;+
O44451;17,0642;17,2472;16,9711;16,6753;17,2701;17,1517;17,0217;17,092;0,507545;0,209244;-0,1444;-1,10677;
O44471;15,4592;14,9073;14,8644;15,8685;15,9438;15,2385;15,5237;15,4835;0,432405;0,25697;-0,272537;-0,970052;
O44476;16,3838;16,0762;16,075;16,7229;14,7186;14,3286;14,4541;14,7425;4,11012;0,000523161;1,75349;9,49864;+
O44477;11,4621;11,1898;11,1135;11,2566;10,915;6,57989;12,7079;11,0616;0,300217;0,372394;0,939415;0,715927;
O44480;17,7023;17,9331;17,7871;18,0275;18,2045;18,9684;19,1685;18,4148;1,87525;0,00937448;-0,826553;-3,46854;+
O44498;11,6085;11,6024;12,4048;10,8723;13,0512;12,5678;13,3983;13,167;2,1335;0,00600121;-1,42405;-3,97158;+
O44501;15,2092;15,8911;14,9343;14,7019;14,3079;14,4037;14,3263;14,5484;1,61534;0,015591;0,787563;2,99233;+
O44502;12,017;11,6894;12,05;10,9901;11,8939;12,0639;11,8248;12,4306;0,620703;0,154426;-0,366675;-1,30565;
O44503;16,2729;16,6379;16,6867;16,5452;16,9824;17,2652;17,3012;17,1843;2,8401;0,00184121;-0,647598;-5,55075;+
O44509;16,0315;15,8919;15,7416;15,8876;16,7767;16,4573;16,7588;16,5226;3,49198;0,00071746;-0,740724;-7,36033;+
O44510;11,4373;11,2373;11,2601;11,3633;9,82543;13,3947;10,7909;11,0989;0,0211328;0,926891;0,0470359;0,062094;
O44511;13,5447;13,3019;13,9185;13,8169;15,2432;15,0995;15,9208;15,606;3,65295;0,000526126;-1,82187;-7,87284;+
O44512;19,7536;20,0224;19,7868;20,0026;19,3607;20,5862;20,211;19,6429;0,0740933;0,767768;-0,0588551;-0,206602;
O44517;14,2444;15,0523;14,364;15,2913;15,4504;16,7005;16,3901;15,3055;1,53578;0,0186058;-1,22362;-2,85155;+
O44518;13,9457;14,1877;13,098;14,0091;13,2392;13,1078;13,0834;11,0068;1,06006;0,0537445;1,20082;2,04299;
O44549;17,6703;17,9121;17,5968;18,0131;17,6629;17,6482;17,6212;17,9681;0,230248;0,456515;0,0729556;0,571351;
O44551;12,4228;12,8282;12,8626;12,0032;13,3289;13,3024;12,9273;13,6439;1,67136;0,0137478;-0,771397;-3,09275;+
O44555;14,6198;14,8207;14,3616;14,6225;14,2852;14,8563;14,8569;15,1036;0,372846;0,302573;-0,169355;-0,858083;
O44561;13,9659;13,9866;14,2299;14,0345;14,3244;13,9185;14,3373;14,3411;0,713979;0,123611;-0,176152;-1,46523;
O44565;17,1549;16,7168;16,7356;17,2775;16,7377;16,5343;16,6453;16,8138;0,944297;0,0714643;0,288397;1,85067;
O44566;15,3421;15,7336;16,1635;15,2975;15,7276;15,867;15,7532;15,4258;0,0973289;0,706475;-0,0592201;-0,265884;
O44568;11,4003;9,52976;11,2701;11,6297;10,5911;9,19772;9,84919;10,5942;0,753099;0,112024;0,899411;1,53135;
O44572;14,3521;14,3975;14,7188;14,5436;14,7182;14,3728;14,3316;14,5346;0,0393427;0,869928;0,0136976;0,113427;
O44585;13,5991;13,4482;13,3248;13,679;14,3598;14,8559;14,6074;14,668;3,8636;0,000560345;-1,10999;-8,58907;+
O44608;14,0659;14,158;14,752;15,0605;14,585;15,8144;15,0053;15,2619;0,958993;0,0692627;-0,65753;-1,87508;
O44622;17,0379;17,0541;16,6465;16,9207;15,5554;15,7003;15,9132;16,006;3,71323;0,000555133;1,12107;8,07238;+
O44625;13,9187;13,9456;13,7621;14,3453;13,4662;13,6587;14,3111;13,7829;0,372589;0,302789;0,188217;0,857591;
O44649;11,4853;11,2313;11,1935;11,5699;9,96342;9,88244;9,74589;9,96253;5,07465;0;1,48143;13,9603;+
O44658;11,8145;12,7338;13,5867;13,0148;13,6083;13,3351;13,6713;12,9908;0,753111;0,112029;-0,613953;-1,53137;
O44662;15,3975;14,4618;15,0976;15,449;17,546;17,7484;17,942;18,3363;4,20751;0,000481928;-2,79167;-9,88087;+
O44670;11,4735;11,201;10,5556;11,6994;13,7291;14,2167;12,6495;14,9187;2,57775;0,00277291;-2,64614;-4,92484;+
O44675;18,4282;17,9074;18,4408;18,672;16,6745;15,6181;16,0141;16,0759;3,79589;0,000534979;2,26646;8,35299;+
O44727;16,7481;17,2969;17,1605;17,5421;16,1318;17,1367;17,2097;17,0427;0,457647;0,238759;0,30669;1,01649;
O44729;13,5751;12,8786;12,844;14,5616;12,8959;13,1812;13,2191;13,1839;0,364462;0,310312;0,344782;0,842016;
O44730;15,1995;14,3308;14,1249;14,6343;14,4777;13,8366;13,6812;14,1273;0,946042;0,0713013;0,541642;1,85357;
O44732;16,2463;16,8625;16,0978;16,161;15,4618;15,4996;15,4492;16,185;1,48285;0,0209314;0,692998;2,75901;+
O44734;12,7238;12,4999;12,863;12,5751;10,4015;11,776;13,2079;13,1638;0,335447;0,337928;0,528136;0,785752;
O44738;14,7192;13,407;13,6365;14,2587;13,9086;14,3909;15,7877;14,7806;0,692297;0,130341;-0,711597;-1,42841;
O44739;16,159;15,6776;16,0224;16,4405;16,2412;16,0942;16,0085;16,0781;0,0657858;0,790188;-0,0306571;-0,184849;
O44741;11,4314;11,1373;11,0226;11,7343;12,6123;13,0959;13,4544;12,1143;2,37636;0,00425598;-1,48781;-4,47746;+
O44750;17,3229;17,1838;17,1533;17,424;16,4776;16,0179;16,2457;16,4308;3,69711;0,000546816;0,978005;8,01862;+
O44781;16,8148;16,9818;16,9658;17,2205;16,7475;17,0975;17,0485;16,933;0,128441;0,63546;0,0391083;0,34205;
O44782;16,279;15,9674;16,1862;16,1833;16,4858;16,473;16,379;16,3944;2,10299;0,00624095;-0,2791;-3,9104;+
O44787;15,2965;12,7751;14,3168;14,5468;14,2042;13,5486;14,1286;14,4571;0,0969631;0,707504;0,149187;0,264968;
O44815;16,2424;15,6155;15,6906;16,8318;13,7992;9,78338;10,0159;12,4165;2,40862;0,00385025;4,59137;4,54734;+
O44827;15,3211;15,1828;15,3576;15,7687;15,9782;16,0698;16,3706;15,9614;2,31908;0,0045261;-0,687445;-4,35501;+
O44857;11,2018;11,889;10,9095;12,4033;13,8493;13,4854;13,7915;14,2663;3,0221;0,00160174;-2,24723;-6,01692;+
O44871;15,1781;15,0029;14,5067;15,2691;15,2194;15,1249;15,3999;15,5533;0,865429;0,0854157;-0,335153;-1,71947;
O44887;15,7602;15,6309;15,5085;14,8966;16,0838;16,0845;16,0575;16,1821;1,82835;0,0101488;-0,652945;-3,38057;+
O44895;15,404;15,1606;14,7535;15,1765;14,4391;14,0336;14,2569;14,4087;2,66019;0,00223559;0,8391;5,11599;+
O44897;14,842;14,7453;14,9002;15,3029;15,6471;15,4521;15,4127;15,8868;2,13808;0,00590893;-0,652088;-3,98081;+
O44898;16,0358;15,6151;14,8825;16,0384;16,3779;15,851;16,0241;16,442;0,87166;0,0843971;-0,53083;-1,72986;
O44906;18,0058;18,3499;17,8975;17,7758;17,9871;18,5873;18,5704;17,7415;0,380469;0,296681;-0,21434;-0,872622;
O44923;12,0588;12,9777;15,3716;13,3224;13,8463;14,1628;13,426;14,2852;0,285457;0,389222;-0,497447;-0,686127;
O44946;11,4789;11,0614;11,22;11,5672;13,9316;13,8521;13,8997;13,8899;6,21392;0;-2,56143;-21,7846;+
O44951;15,2623;14,9712;14,882;15,7696;14,7308;13,9938;13,8919;14,4884;1,80797;0,0105308;0,94502;3,34264;+
O44952;15,1125;15,1083;14,9385;15,4201;15,6453;15,7901;15,8143;15,7206;2,84885;0,00173764;-0,597713;-5,57252;+
O44953;14,7933;14,4463;13,9835;14,3654;15,2624;15,052;15,1237;14,8899;2,01396;0,00734459;-0,684853;-3,73462;+
O44954;16,3434;16,2629;16,0897;16,3365;15,7037;15,5793;15,4614;15,7658;3,38195;0,000975037;0,630578;7,02615;+
O44955;14,8961;15,4171;15,4434;15,0819;15,9698;15,9334;16,5839;15,8534;2,18951;0,0055675;-0,875465;-4,08525;+
O44959;14,0751;14,1233;12,9431;12,693;14,2842;14,3707;14,4573;14,3321;1,2762;0,0330391;-0,902445;-2,40487;+
O44975;15,64;15,1505;15,0042;15,9514;13,3635;13,6524;13,8384;13,5218;3,58289;0,000715503;1,84246;7,64623;+
O44983;15,4;14,859;15,1649;15,5294;14,9178;15,4683;15,3495;15,0704;0,0676862;0,784769;0,0368025;0,189853;
O44985;15,4197;15,325;15,4415;15,7146;14,7087;14,6113;14,6996;15,0103;2,99316;0,00172708;0,717707;5,94091;+
O44990;13,4098;13,0529;12,4923;13,381;14,2616;13,3818;12,372;13,7013;0,325736;0,346816;-0,34516;-0,766679;
O44991;14,2892;13,9571;14,1068;14,5972;14,727;14,7907;14,7148;15,0021;2,01266;0,00738617;-0,57105;-3,73209;+
O44992;11,9927;12,2461;12,3596;11,953;10,8619;12,4294;10,868;10,5135;1,15755;0,0425277;0,969615;2,20549;+
O44995;17,9314;18,0744;18,0931;17,9939;17,4687;17,5309;17,3687;17,5075;4,40605;0,000610687;0,554236;10,7034;+
O45011;17,5486;17,3038;17,3285;17,5913;18,1082;18,3825;18,3409;18,2609;3,89154;0,000501099;-0,830082;-8,68815;+
O45012;17,0387;16,7471;16,5679;16,9693;17,6967;17,3457;17,4141;17,6145;2,64076;0,00237417;-0,687;-5,0705;+
O45017;15,4018;15,6422;14,9091;13,688;14,9785;15,0934;15,2816;15,3919;0,253634;0,425903;-0,276075;-0,620647;
O45060;19,2747;19,1658;18,8203;19,0936;18,6252;18,609;18,676;18,4323;2,41144;0,00386137;0,503005;4,55348;+
O45069;13,3182;12,4674;12,066;13,1957;13,198;13,1595;13,0263;13,0776;0,54577;0,18886;-0,353525;-1,17476;
O45074;14,1663;14,2879;13,6089;13,4572;13,2651;14,0625;13,9817;13,7921;0,146734;0,599873;0,104713;0,385321;
O45075;14,2808;14,4123;14,0768;14,2875;13,558;13,2615;13,4893;13,4728;3,88676;0,000498906;0,818948;8,67111;+
O45078;15,3877;15,0379;15,4629;15,4855;16,3421;16,6238;16,7671;16,9077;3,76874;0,00052;-1,31667;-8,2599;+
O45082;14,2519;14,0826;14,3348;15,1407;13,9239;13,621;13,3902;13,5741;1,71562;0,0124648;0,825163;3,17291;+
O45083;12,9083;11,3104;12,1745;16,1902;13,1232;13,9647;13,9819;13,7224;0,201438;0,502047;-0,552215;-0,509078;
O45086;8,57231;10,7134;10,9201;11,2973;11,6729;12,0055;11,6671;13,6841;1,2806;0,0326265;-1,88164;-2,41231;+
O45087;15,1331;15,2501;14,8728;15,3589;15,6316;15,5123;15,3651;15,6418;1,69088;0,0130325;-0,383973;-3,12802;+
O45089;14,1879;11,8259;11,8517;13,8134;12,9521;12,9073;12,5088;12,8529;0,0638356;0,795894;0,114432;0,179697;
O45097;15,8195;16,1499;15,8661;15,9046;16,1648;16,2498;16,3806;16,7033;1,70624;0,0126972;-0,43959;-3,15587;+
O45100;13,4877;12,9555;13,0663;13,0283;13,8604;13,2534;12,7178;12,8682;0,0504343;0,835536;-0,0405006;-0,143809;
O45106;15,9681;16,42;16,8072;16,5622;16,9582;17,3941;17,48;17,3658;2,18329;0,00555362;-0,86015;-4,07253;+
O45110;15,0998;14,799;14,6205;14,5881;15,3545;14,9083;15,0098;15,1923;1,16251;0,042025;-0,339375;-2,21379;+
O45136;14,3445;14,518;14,4074;14,8791;14,3607;15,3039;14,3176;14,4265;0,0895915;0,726183;-0,06495;-0,246387;
O45144;16,6992;16,2758;16,3328;16,7401;14,5186;15,11;14,159;13,5422;3,1017;0,00155168;2,17949;6,22976;+
O45146;15,4253;15,0029;14,2248;14,0577;12,9077;12,0486;11,45;12,072;2,94039;0,00179012;2,5581;5,80419;+
O45148;19,2161;19,2155;18,128;18,5716;17,6517;18,2348;17,7835;17,3414;1,71806;0,0123805;1,02996;3,17735;+
O45149;15,4149;14,6348;14,6402;14,8832;14,4946;13,899;14,0474;14,2563;1,7326;0,0120097;0,71895;3,20386;+
O45159;13,474;14,0869;13,9262;14,1619;13,281;13,5569;13,2341;13,4401;1,68824;0,0132518;0,534193;3,12324;+
O45166;15,7168;13,7273;13,6493;14,2794;14,9447;15,2043;15,0259;14,9161;0,67928;0,133664;-0,67953;-1,40623;
O45168;15,2173;15,4599;15,6769;14,7487;16,3497;16,3928;16,8369;16,945;2,7834;0,00191478;-1,35541;-5,41103;+
O45181;16,4467;16,2746;15,9514;16,2883;17,4829;17,6085;17,727;17,392;4,31745;0,000542373;-1,31236;-10,3289;+
O45218;14,576;14,8768;14,6367;15,3275;15,9579;16,5749;16,6052;16,2565;3,2124;0,00141593;-1,49433;-6,53531;+
O45226;12,5293;12,5477;12,1021;11,699;16,3209;18,7046;18,7548;14,371;2,38057;0,00427703;-4,81827;-4,48654;+
O45227;19,0818;19,8116;19,6917;19,0307;17,3933;17,4316;17,316;17,5706;4,09405;0,000604775;1,97607;9,43683;+
O45228;14,1098;14,1826;13,5868;14,5386;15,1525;14,7825;14,9715;15,4471;2,18022;0,00553292;-0,983935;-4,06626;+
O45241;14,527;13,8797;13,7009;14,846;14,3776;14,112;14,3737;14,1479;0,0175176;0,939125;-0,0143924;-0,0516725;
O45244;13,4924;12,6886;11,9305;13,3046;12,8967;12,2783;11,8445;12,7975;0,412055;0,271353;0,39978;0,932197;
O45279;15,3494;15,4002;15,6008;15,3664;15,9094;15,9928;16,0287;15,7082;2,6979;0,00223064;-0,480558;-5,20507;+
O45293;14,1653;14,7538;14,9223;14,9322;15,8661;16,3643;16,3433;16,3708;3,38941;0,000902655;-1,5427;-7,0484;+
O45307;12,6743;16,2042;15,5681;12,6156;13,9299;14,6618;14,5566;14,4609;0,0500146;0,836879;-0,136765;-0,14267;
O45310;15,316;14,9018;15,1716;15,6109;15,1061;14,9269;14,9991;15,4628;0,275649;0,400338;0,126333;0,66613;
O45316;15,6069;16,1543;15,8012;15,6022;12,5319;13,3051;13,4284;12,2185;3,99902;0,000546763;2,92017;9,0787;+
O45319;18,2512;17,7338;18,0081;18,4196;17,3998;16,5277;16,938;16,895;2,60754;0,00250407;1,16306;4,99333;+
O45346;17,1854;16,5755;16,5177;16,9956;16,7558;16,6755;17,1479;17,1552;0,224319;0,465197;-0,115043;-0,558682;
O45367;14,5096;14,806;15,0061;14,4882;14,2272;13,208;12,9168;13,6377;2,08632;0,00641083;1,20506;3,87717;+
O45373;11,0461;12,705;13,3977;13,0189;13,535;14,2223;14,0501;13,4502;1,21701;0,0372543;-1,27247;-2,30513;+
O45380;13,5864;13,5628;13,9135;14,4344;13,9965;14,5191;14,2667;14,024;0,664746;0,138805;-0,32733;-1,38139;
O45381;11,4353;11,0611;11,1995;11,74;13,4986;11,9627;11,0931;12,435;0,853345;0,0882234;-0,88833;-1,69933;
O45386;13,1339;13,3803;13,3581;14,1709;15,7469;15,1668;15,9736;15,7003;3,543;0,000748344;-2,13607;-7,51965;+
O45394;15,6221;13,8466;14,8606;15,7252;14,5445;14,5236;14,4483;14,7728;0,450621;0,243272;0,441352;1,00362;
O45398;11,4267;9,25202;11,1157;11,7385;13,9794;12,2238;14,6686;13,2276;1,86514;0,00958381;-2,64164;-3,44949;+
O45405;12,5733;14,0889;13,2308;11,0732;13,9672;14,0754;13,9082;14,1975;1,04885;0,0553354;-1,29554;-2,02434;
O45406;14,5154;14,276;14,6594;14,4123;11,2087;10,9445;9,77322;10,1206;4,5579;0,000600939;3,95405;11,374;+
O45417;13,1449;12,3665;12,7008;13,36;13,1972;12,7922;12,8876;13,1485;0,18165;0,536156;-0,113338;-0,465207;
O45418;17,4958;17,8309;17,827;17,6142;17,0772;17,3916;16,9782;17,6804;1,20426;0,0382352;0,410152;2,28371;+
O45430;16,6805;16,338;16,4888;16,8852;17,0413;17,0599;17,5019;17,3474;2,10326;0,00624466;-0,639504;-3,91093;+
O45431;13,8483;14,4775;14,5716;14,7989;14,1588;13,8503;13,5907;14,114;1,06161;0,0535418;0,495578;2,04555;
O45440;14,0725;14,7985;14,0468;12,3559;12,5948;12,629;12,6705;13,411;0,90944;0,0772988;0,99209;1,79273;
O45443;19,4303;19,1116;18,942;19,4115;17,3547;16,2448;16,8361;16,9979;4,00192;0,000549398;2,36545;9,08946;+
O45444;19,1487;19,2063;18,7913;19,108;19,7479;19,403;19,575;19,7624;2,36093;0,00439161;-0,558492;-4,44428;+
O45445;15,5229;15,1468;14,7968;15,6227;14,6958;13,7169;14,0423;14,5243;1,89685;0,00905664;1,02748;3,50939;+
O45451;16,2615;15,9796;16,0366;16,3596;16,4488;16,4016;16,5376;16,6391;1,80005;0,0106385;-0,347457;-3,32795;+
O45470;13,2473;13,7412;13,5966;13,2784;13,1621;13,7349;13,4837;12,4915;0,36345;0,311455;0,247845;0,840071;
O45495;16,4054;16,8888;17,1022;17,0341;16,6305;17,0529;16,8519;16,7649;0,0641874;0,79481;0,0325847;0,180628;
O45496;15,1246;15,4628;15,5873;15,4644;15,0354;15,3867;15,4249;15,1684;0,531703;0,196121;0,155898;1,14985;
O45499;20,3487;20,4457;20,3246;20,1332;21,3024;21,8022;21,6583;21,2879;3,77837;0,000526316;-1,19964;-8,29281;+
O45502;16,5493;16,2543;16,1353;16,4083;16,3171;16,284;16,0513;16,3509;0,323232;0,348651;0,08601;0,761741;
O45503;15,493;15,5611;15,7423;15,4436;15,7964;15,5475;15,7309;15,5818;0,548168;0,187692;-0,104137;-1,179;
O45518;15,9441;12,9649;11,6422;16,6071;16,5923;12,1905;12,3993;17,08;0,0548869;0,822162;-0,275967;-0,155829;
O45525;17,9123;18,3235;18,3462;18,4674;18,691;19,9011;19,1886;18,4298;1,20641;0,0379452;-0,790283;-2,28733;+
O45526;14,2669;14,1871;14,0991;14,3325;13,2109;13,3333;13,3574;13,1189;4,86947;0;0,966289;12,8737;+
O45550;15,1527;14,7974;14,4094;15,5776;13,5814;13,6632;13,4724;14,1917;2,26731;0,00479109;1,25709;4,24605;+
O45551;15,42;15,3141;15,1825;15,8537;15,2899;15,6364;15,431;15,1021;0,162801;0,57005;0,0777552;0,422498;
O45552;18,8869;19,0303;19,2533;18,8272;18,0672;18,5729;18,2615;18,144;2,63199;0,00238291;0,738008;5,05006;+
O45569;17,4103;17,1482;17,0842;17,4487;17,8437;18,1863;18,1641;18,0862;3,23738;0,00132292;-0,797263;-6,60586;+
O45577;15,1005;16,6389;15,5126;16,2807;15,2892;15,0171;15,0436;14,6949;1,24144;0,0353027;0,871985;2,34622;+
O45595;11,3788;11,172;11,2687;11,6945;12,8132;12,631;13,622;12,3264;2,57223;0,00285895;-1,46964;-4,9122;+
O45596;13,1566;13,1582;13,398;13,4235;12,1325;12,8071;12,6935;13,3242;1,11514;0,0467945;0,544767;2,13469;+
O45599;17,0743;16,9029;16,9631;17,2272;16,2344;16,1319;16,1918;16,2846;4,3868;0,000590406;0,831181;10,621;+
O45622;17,3331;16,7412;16,8451;17,0217;16,3711;17,2542;17,1755;16,8857;0,0978828;0,704943;0,0636668;0,267271;
O45628;15,0924;15,7243;14,7068;14,6685;15,5801;15,1475;14,6635;15,341;0,166866;0,562683;-0,135032;-0,431789;
O45669;11,4411;11,1629;11,1441;11,4546;15,2782;13,2237;13,2114;14,2386;2,76781;0,00201439;-2,6873;-5,37306;+
O45679;18,1215;18,0328;18,083;18,6031;17,2997;17,4207;17,6344;17,9689;1,72274;0,0122596;0,629165;3,18587;+
O45686;12,5603;13,5598;13,4685;13,4005;13,1353;12,8785;12,3649;13,3882;0,427033;0,260312;0,30557;0,960098;
O45707;13,6593;13,6361;14,0691;14,5654;14,6013;14,1371;14,2256;14,3044;0,671017;0,136378;-0,334647;-1,39212;
O45712;19,7065;18,3782;18,3783;19,3089;17,596;17,176;16,9949;17,2093;2,49261;0,00324096;1,69892;4,73241;+
O45713;21,5634;21,4944;21,8735;21,4366;21,506;21,1565;20,9434;21,202;1,3767;0,0260409;0,390019;2,57582;+
O45717;15,5768;14,8043;14,7085;15,4486;13,658;13,4216;13,0594;13,9039;2,90081;0,00178664;1,62378;5,70319;+
O45719;13,2387;13,7177;13,4046;13,4901;12,8405;12,1311;11,7201;12,4592;2,40884;0,00385303;1,17505;4,54781;+
O45722;13,2981;14,5661;10,8696;13,0002;13,6913;14,3813;12,4569;14,606;0,415109;0,269302;-0,850374;-0,937905;
O45730;11,463;10,9882;11,1341;11,7432;14,3304;13,6238;14,2545;14,5932;4,42292;0,000627451;-2,86837;-10,776;+
O45734;20,2369;19,4883;19,4478;19,6321;18,7446;18,3864;18,569;18,7121;2,81309;0,0018037;1,09824;5,48389;+
O45757;15,8189;15,5396;15,4262;15,72;15,2443;14,9772;14,9747;15,0378;2,70364;0,00215225;0,567708;5,21873;+
O45764;11,1699;11,2053;11,1924;11,6899;10,1819;9,31324;10,0438;11,0238;1,70385;0,0128169;1,17368;3,15153;+
O45766;16,1535;15,8793;15,9868;15,9625;14,4883;14,7786;14,2983;15,292;2,9084;0,0017992;1,28123;5,72246;+
O45781;17,2577;16,9489;16,7867;16,6672;16,2946;16,3873;16,3971;16,4177;2,21364;0,00520913;0,540972;4,13475;+
O45783;19,6487;19,3355;19,2796;19,2238;18,4851;18,4638;18,5405;18,6797;3,62215;0,000624561;0,82962;7,77254;+
O45812;16,032;14,5312;14,3558;15,8203;14,6064;14,2823;14,2033;14,4205;0,932363;0,0733277;0,806712;1,83084;
O45815;19,951;19,9932;19,7893;20,1443;20,1205;19,9527;19,8695;20,0703;0,138165;0,616551;-0,033772;-0,365182;
O45819;16,5721;16,4025;16,5364;16,778;14,8291;14,8549;14,7519;14,7272;6,16119;0;1,78147;21,3433;+
O45855;12,4753;14,0833;14,1138;13,4127;13,5449;13,894;14,4373;13,1584;0,199287;0,50489;-0,237356;-0,504354;
O45864;18,833;18,8092;19,064;19,0947;18,2905;17,8284;18,0516;18,3642;2,9047;0,00179021;0,816563;5,71305;+
O45865;21,2642;21,4532;21,1667;21,0436;21,719;22,0781;21,4987;20,8233;0,488279;0,22122;-0,297865;-1,07213;
O45869;14,1619;13,7791;13,956;14,0585;13,9193;13,8093;13,7593;13,6293;1,07493;0,0517753;0,209583;2,06771;
O45870;12,2745;12,9191;12,0496;13,0223;13,1754;12,6772;12,4316;13,1213;0,424238;0,262547;-0,284993;-0,954907;
O45903;15,4555;15,6792;15,6142;16,3478;15,6161;15,8786;15,9395;15,8273;0,0704302;0,777502;-0,0411928;-0,197048;
O45904;16,0982;16,6551;16,8555;16,9821;18,2555;17,5535;18,1725;18,381;2,76995;0,0019874;-1,4429;-5,37826;+
O45924;16,4551;16,1107;16,0241;16,3993;17,0722;16,717;16,7235;16,9432;2,38492;0,00427253;-0,61668;-4,49594;+
O45933;14,5893;14,5891;14,0336;15,1503;13,6733;13,9309;13,8277;15,9792;0,154209;0,585632;0,237795;0,402709;
O45934;17,9388;17,95;17,9218;17,8592;16,8223;16,5952;16,675;16,7958;6,12432;0;1,19536;21,04;+
O45935;13,3283;13,876;14,6666;14,1589;14,5601;12,2252;12,2956;12,6502;0,878588;0,0830454;1,0747;1,74139;
O45936;15,2232;13,9465;13,5376;15,1004;13,8127;13,5409;13,3677;14,009;0,876994;0,0833682;0,76937;1,73874;
