Leading.proteins.Positions.within.proteins;log2 eat2_d15_01;log2 eat2_d15_02;log2 eat2_d15_03;log2 eat2_d15_04;log2 eat2_d10_01;log2 eat2_d10_02;log2 eat2_d10_03;log2 eat2_d10_04; -Log Student's T-test p-value eat2_d15_eat2_d10;Student's T-test q-value eat2_d15_eat2_d10; Student's T-test Difference eat2_d15_eat2_d10;Student's T-test Test statistic eat2_d15_eat2_d10;Sign p-val: 0.05 
D4YWC3(59);28,3872;26,1729;26,5648;25,0929;23,9589;24,9347;24,7792;24,7218;1,45957;0,0401843;1,95578;2,71858;+
D4YWC3(68);26,3976;23,2654;24,2041;23,7284;25,0168;22,7489;23,5382;24,3993;0,222631;0,580966;0,473076;0,555062;
D4YWC3(69);22,0872;20,3755;21,199;21,0296;22,0108;20,7942;21,9539;25,7404;0,607415;0,236445;-1,45198;-1,28264;
D5MCN2(642);20,7793;19,1281;18,2763;20,6026;21,1054;19,6121;21,0601;21,4013;0,746122;0,175438;-1,09816;-1,51959;
D5MCQ2(258);23,4853;24,8378;25,0097;24,0681;21,0324;20,305;20,7311;21,2944;3,84044;0,00132692;3,50951;8,50766;+
O17698(246);22,1082;23,4655;25,0932;23,4196;21,2444;19,3065;21,5333;20,9985;1,88325;0,0178702;2,75095;3,48363;+
D5SGZ9(55);25,0401;23,4298;22,9621;21,7778;21,3976;20,1255;20,0957;20,2174;2,05598;0,0131691;2,8434;3,81708;+
D5SGZ9(7);21,6599;21,139;21,8208;20,6356;21,0542;19,9669;19,7995;20,951;1,07179;0,088738;0,870924;2,06249;
D5SGZ9(3);22,1737;27,9752;27,8341;27,1099;21,7452;20,2396;19,7755;19,6621;2,17297;0,0114043;5,91763;4,05149;+
D6R8W5(331);21,4111;19,8683;20,5899;20,0127;21,4066;20,4052;21,1861;21,2875;0,699505;0,193073;-0,600863;-1,44067;
D6VPA0(272);24,6351;22,9607;23,1795;24,7299;25,4788;24,3411;25,1425;21,151;0,0486734;0,894964;-0,152033;-0,139028;
D7SFI3(84);21,7864;20,9101;20,8262;20,7634;20,5175;18,5403;21,6985;20,5181;0,492327;0,310062;0,752918;1,07943;
D7SFI3(114);22,043;20,7618;20,7598;21,2172;20,1356;20,356;21,7148;21,1298;0,325008;0,458446;0,361391;0,765244;
D7SFI3(13);21,2841;21,0327;20,8541;21,3301;20,2683;19,922;20,0086;19,8927;3,64505;0,00104545;1,10234;7,84702;+
D7SFP5(20);20,7459;21,1784;20,0593;20,0774;21,6512;21,2143;21,8261;20,8225;1,29641;0,0541242;-0,863296;-2,43907;
D7SFP5(70);21,7601;19,6512;21,4424;20,87;21,2036;21,166;21,5705;19,3383;0,0574693;0,877775;0,111344;0,162756;
D7UU24(368);21,0685;20,3292;21,7643;19,8816;21,9611;21,138;20,075;20,4457;0,0892421;0,812826;-0,144031;-0,245501;
D7UU24(370);21,1658;20,3953;20,8076;21,2648;20,816;20,0873;20,2643;20,2662;1,13945;0,0765574;0,549931;2,17524;
Q9U3I3(603);21,3365;20,1142;21,5621;20,1326;21,698;19,9376;19,6743;21,4237;0,0566315;0,879306;0,102941;0,160513;
D9PTP5(209);21,1895;21,3824;20,7794;20,8273;22,7973;22,9719;24,6081;24,7735;2,63098;0,00590099;-2,74309;-5,0477;+
D9PTP5(210);21,9078;21,0749;20,6752;21,6477;22,7973;22,1919;22,3804;23,9722;1,67537;0,02554;-1,50904;-3,09999;+
D9PTP5(190);23,4527;23,6869;25,4489;23,7594;21,3622;19,2111;20,0698;21,0408;2,80918;0,00376393;3,66602;5,47425;+
E0AHE1(13);21,3898;18,491;20,1687;19,5341;20,5217;19,3192;20,7679;20,4485;0,21405;0,593285;-0,368424;-0,536562;
Q20396(252);26,3412;24,9138;25,5935;25,8107;25,0589;24,8991;25,7743;25,6437;0,383359;0,398625;0,320844;0,878117;
E1B6S4(182);20,6296;20,8935;19,8945;21,0667;23,2166;22,5892;22,6245;25,0585;2,30804;0,00976443;-2,75112;-4,33163;+
E1B6U2(28);24,3201;24,1817;24,6763;23,9232;24,1822;23,1883;23,9172;24,5745;0,413073;0,370804;0,309777;0,9341;
E1B6W0(690);24,9578;24,3201;24,1971;22,7185;27,0429;26,9682;27,715;25,5443;2,25002;0,0107413;-2,76918;-4,21;+
E3W743(373);21,9386;23,4778;24,4359;24,2272;23,4785;22,5451;22,2794;22,9017;0,534482;0,28258;0,718727;1,15478;
E3W743(720);19,5082;20,8382;21,6014;21,2696;20,5711;19,3733;21,3114;21,0815;0,131267;0,728744;0,22004;0,348803;
E3W743(803);20,0967;20,5342;21,3376;19,9676;21,9722;21,2444;18,8298;17,4473;0,223661;0,5793;0,610622;0,557271;
E3W743(764);21,0965;20,3727;20,8975;19,7538;21,0424;20,5026;21,4125;20,691;0,480015;0,318561;-0,382039;-1,05719;
E3W743(841);20,3161;20,8165;18,9292;21,2438;20,2654;19,2622;21,0751;20,4301;0,0376408;0,916722;0,0681996;0,108708;
E3W743(761);22,7731;22,9649;23,0483;23,8142;21,371;20,6411;20,6673;20,2437;3,50068;0,00149196;2,41934;7,38729;+
E3W743(1340);19,8778;19,6808;20,2872;19,5568;21,3927;20,7671;21,0962;21,1604;3,05333;0,00284407;-1,25342;-6,09976;+
E3W743(1261);20,3463;20,7011;20,9954;19,0019;20,4159;20,996;21,7019;19,666;0,293828;0,49186;-0,433723;-0,70307;
E3W743(1269);23,3805;21,5589;22,1562;23,5521;20,8204;21,4409;18,7951;20,5006;1,65223;0,0264944;2,2727;3,05834;+
E3W743(785);21,6621;20,3521;21,3111;21,1318;20,0389;20,327;21,0417;19,6274;1,09651;0,0842877;0,8555;2,10363;
E3W743(874);20,8658;19,8694;20,6688;19,3774;21,1276;21,52;19,9632;19,6248;0,26092;0,531286;-0,363548;-0,635795;
E3W743(745);21,0205;21,1301;19,5903;20,2084;20,9533;21,2277;21,0674;19,8928;0,258386;0,533469;-0,297979;-0,630538;
E3W743(369);27,0915;24,7179;25,0206;26,8758;24,8303;23,2406;22,5627;26,9486;0,633813;0,222838;1,53089;1,32828;
E3W743(971);20,9259;19,2507;20,5517;20,661;23,0994;20,8578;22,7501;20,5856;1,02565;0,0984125;-1,47591;-1,98578;
E3W759(44);20,5132;20,7883;21,8488;21,4643;21,006;20,2356;19,6376;21,0252;0,731243;0,181097;0,677545;1,49446;
Q21162(96);22,0285;24,4394;23,5579;22,3935;20,4125;20,9919;20,1365;20,7898;2,30278;0,00988506;2,52215;4,32051;+
Q21162(35);23,2265;25,4416;24,7661;24,9221;21,8611;20,4563;19,7144;21,3679;2,8369;0,00360535;3,73913;5,54278;+
Q21162(77);24,9493;23,3104;23,4371;24,8981;25,6598;24,5876;26,5991;26,3522;1,38988;0,0452169;-1,65099;-2,59841;+
Q21162(69);23,992;22,54;24,1117;23,0936;25,5786;26,6759;25,3105;24,6104;1,99773;0,014397;-2,10954;-3,70302;+
F5GU98(1033);21,3846;20,9293;21,5155;21,2786;21,6326;20,9995;20,4899;21,3964;0,209486;0,599421;0,147376;0,526657;
F5GU98(595);26,8549;23,2062;22,7867;23,1564;29,0581;28,6953;28,833;25,3364;1,65074;0,0265573;-3,97964;-3,05566;+
F5GU98(474);21,6217;21,2926;20,385;20,6937;20,8372;20,395;20,469;20,1997;0,844115;0,142733;0,523019;1,68393;
F5GU98(989);20,8656;21,1248;20,5603;20,9503;23,8003;23,1075;23,6058;27,0348;2,09382;0,0123754;-3,51186;-3,89211;+
F5GU98(932);20,4508;19,8037;19,5303;21,0572;21,7716;21,3662;20,3378;21,3412;1,13528;0,0773325;-0,993688;-2,16828;
F5GUH0(79);21,3352;19,8311;20,9052;21,5067;25,4083;24,8316;24,7288;22,8805;2,76501;0,00446203;-3,56773;-5,36626;+
F5GUH0(108);23,0706;24,9485;25,6519;24,0355;24,2132;24,3688;25,0392;24,0397;0,00635621;0,986033;0,0114141;0,0189821;
F5GUH0(115);24,4989;24,3886;24,4009;25,7436;25,0425;23,5921;24,0249;25,3588;0,187021;0,635383;0,253429;0,47721;
F5GUH5(198);22,3971;21,7024;23,008;23,2716;21,786;21,325;20,4004;19,5194;1,61874;0,0277776;1,83709;2,99839;+
F5GUH5(200);24,7102;23,6755;24,8627;25,3188;22,1746;22,106;23,2125;21,7074;2,58989;0,00633015;2,34169;4,95268;+
F5GUH5(169);23,3103;23,708;22,3517;22,6862;19,6649;19,5664;21,8065;19,7986;2,41345;0,0083092;2,80496;4,55785;+
F5GUH5(171);26,8608;26,5936;26,7202;26,0229;21,6614;20,1857;21,0012;21,3633;5,24512;0;5,49648;14,9287;+
F5GUH5(249);26,9483;24,938;24,9145;24,8782;23,447;22,021;23,0596;23,2056;2,22203;0,0110606;2,48645;4,15202;+
F5GUH5(251);21,0351;20,2858;21,4442;21,1238;22,4922;23,2017;22,7273;22,534;3,01821;0,00274148;-1,76661;-6,00667;+
F5GUH5(311);28,0274;23,7744;23,6518;23,4601;21,6796;20,9741;19,8355;20,5693;1,83688;0,0191192;3,96381;3,3965;+
F5GUH5(313);23,6029;25,8141;26,6963;25,9984;21,7716;21,5214;20,6574;20,3461;2,98979;0,00281942;4,45382;5,93211;+
F5GUH5(209);25,3681;21,7453;22,5474;24,1038;21,7432;19,9116;20,8119;19,822;1,67734;0,0255057;2,86897;3,10354;+
F5GUH5(20);26,5153;25,2969;25,8824;25,8314;22,7463;23,971;23,5518;25,4282;1,72134;0,0236483;1,95719;3,18332;+
F5GUH5(340);24,3787;26,0296;26,4646;26,0389;22,6564;21,6212;22,3422;22,6022;3,2336;0,00252217;3,42245;6,59514;+
F5GUH5(351);23,1722;23,9112;24,355;23,9757;18,8293;20,5273;20,3828;20,4852;3,67019;0,00107813;3,79736;7,92948;+
F5GUH5(178);26,761;25,4641;26,1456;26,293;20,8449;21,7055;20,883;20,4;5,01385;0;5,20754;13,6296;+
F5GUH5(180);21,7264;21,281;20,3229;20,8425;22,636;22,6672;22,4652;22,7947;2,69098;0,00534535;-1,59758;-5,18867;+
F5GUH5(49);26,333;24,2896;25,0401;24,7787;21,2805;19,3518;20,9873;19,7246;3,51746;0,00134211;4,7743;7,43953;+
F5GUH5(282);21,3451;20,6661;20,8898;20,8606;20,8338;21,472;20,5808;19,9363;0,279043;0,50913;0,234703;0,673068;
F5GUH5(189);20,9158;20,159;21,4155;20,014;21,4858;19,618;21,8693;21,2958;0,31199;0,472516;-0,441138;-0,739457;
F5GUH5(11);27,0649;24,9231;24,3599;24,0368;21,9971;21,28;22,9369;23,0593;1,87686;0,0180708;2,77786;3,47157;+
F5GUH5(76);24,4286;23,9994;24,3944;22,7156;21,728;20,1696;21,0936;21,0676;2,85414;0,00355405;2,86979;5,58574;+
F5GUH5(87);24,732;24,358;25,4216;23,9287;19,9818;21,1377;19,8185;21,5478;3,54182;0,00139726;3,98862;7,51593;+
F5GUH5(218);21,5297;21,0369;19,7435;19,9986;21,5028;20,3416;21,886;19,6792;0,159538;0,682093;-0,275211;-0,415008;
F5GUH5(40);26,5965;25,0261;25,2502;25,5303;23,1614;22,9686;23,1971;20,5149;2,27304;0,0103423;3,14028;4,25801;+
F5GUH5(58);24,3152;23,0867;22,4724;22,8281;22,7409;23,0439;22,9925;24,1969;0,0460671;0,900691;-0,067977;-0,131922;
F5GUH5(123);25,9723;27,2508;26,7559;26,2842;20,9946;20,4929;21,1237;21,4663;5,43678;0;5,54641;16,0939;+
F5GUH5(136);20,1419;20,5963;21,7582;21,4694;23,2797;23,0881;23,6956;22,2436;2,29653;0,00997938;-2,08531;-4,30735;+
F5GUH5(160);23,9597;24,7906;24,6239;23,1529;22,2295;22,3028;23,9641;23,6982;0,938798;0,118522;1,08313;1,84153;
F5GUH5(273);23,0337;22,7188;24,1464;23,4974;20,5506;20,8002;21,3018;21,3421;3,17395;0,00245662;2,35038;6,4279;+
F5GUH5(138);26,6691;24,6571;24,7509;23,2271;25,6856;23,1551;24,5563;22,5573;0,36332;0,418182;0,837473;0,839821;
F5GUH5(375);26,1573;22,5932;23,1238;22,2627;21,0718;21,3705;20,1624;18,6527;1,60755;0,0281123;3,2199;2,97846;+
F5GUH5(29);24,5338;23,5819;25,6041;23,5794;20,5097;19,2598;19,985;20,7464;3,4375;0,00153571;4,19958;7,19327;+
F5GUH5(107);24,8574;23,4775;25,0688;22,9989;21,2945;18,797;20,3489;20,9265;2,61587;0,00609205;3,75895;5,01261;+
F5GUH5(364);20,4629;19,7544;21,6315;19,6563;21,0259;19,9321;19,4678;20,2406;0,141796;0,711418;0,20964;0,373742;
F5GUH5(355);22,4641;23,5171;24,6332;22,697;20,8603;20,0565;21,0867;20,8103;2,5536;0,00661192;2,6244;4,86973;+
F5GUH5(236);25,5136;23,8297;22,6928;25,011;22,583;21,1796;23,3115;22,0721;1,363;0,0478551;1,97521;2,55238;+
F5GUH5(94);21,4835;20,3747;20,4082;21,4701;19,3095;21,2785;21,7548;20,4126;0,150606;0,697064;0,245257;0,394348;
G1K0V8(71);21,8438;20,0385;19,2465;20,5168;19,2475;21,4985;19,9723;19,1706;0,230899;0,569208;0,439189;0,572738;
G1K0V8(72);21,0412;19,3657;20,5122;21,4351;21,87;19,9593;21,692;19,529;0,0844353;0,82138;-0,174036;-0,233262;
Q1ZXU6(614);26,617;28,0607;27,7717;27,6807;27,4105;27,5245;27,7932;26,6016;0,193563;0,62493;0,200033;0,491732;
G3MU14(260);20,5402;21,5489;20,6184;20,6828;24,3851;23,2318;24,0868;21,6718;2,06013;0,0131698;-2,4963;-3,82527;+
G3MU81(396);21,0378;19,7004;21,3837;20,2623;21,0256;20,0924;21,1434;20,4903;0,0729179;0,845922;-0,0918636;-0,203543;
G3MU88(76);25,6764;26,2766;25,2539;27,2704;20,2315;20,8807;21,0706;18,3942;3,67871;0,0010996;5,97509;7,95761;+
G3MU88(361);22,9032;25,4098;25,2602;26,7061;21,0555;20,1265;21,3889;20,8569;2,62829;0,00588434;4,21289;5,04144;+
G4RTI0(155);21,1913;20,4608;21,2906;20,8532;21,9839;21,1742;20,5383;21,2901;0,368006;0,41351;-0,297626;-0,848817;
G4S034(2016);21,9251;20,0503;21,4131;19,8407;24,6493;23,8398;22,2937;21,6693;1,44736;0,0407878;-2,30573;-2,69744;+
G4S034(1135);24,1975;20,5258;22,0918;23,4809;23,6352;22,1954;24,1979;21,9873;0,170989;0,661173;-0,429942;-0,441167;
G4S034(458);21,2161;17,4424;21,0169;20,5315;25,6433;23,4892;24,7416;23,5449;2,24964;0,0107293;-4,30305;-4,20921;+
G4S034(461);21,2868;20,4063;21,3809;20,4732;23,2801;22,0795;22,2808;21,0165;1,27544;0,0564246;-1,27741;-2,4036;
G4S1A4(58);20,9749;21,1936;18,246;21,6419;20,7735;20,9602;20,7048;21,3156;0,217288;0,587815;-0,42438;-0,543561;
G4S1A4(210);20,4105;20,225;20,922;19,8277;27,42;26,3162;27,3741;28,1204;5,41718;0;-6,96136;-15,9708;+
G4S1A4(130);20,7575;21,045;20,0703;19,6645;21,1023;21,2539;20,8424;19,8816;0,381826;0,400213;-0,385772;-0,875202;
G4S1A4(139);21,3058;21,1954;20,0281;19,7989;19,8132;21,4034;20,9491;19,9845;0,0279732;0,940274;0,0445056;0,0815986;
G4S1A4(63);21,0707;20,0703;21,6791;21,6224;21,4401;20,0601;21,1771;20,7819;0,203396;0,609678;0,245844;0,513369;
G4S1A4(3);20,8517;21,3959;21,2816;20,3051;20,6017;20,9969;20,0707;19,232;0,801347;0,156341;0,733231;1,61241;
G4S3P8(307);21,3145;20,3924;20,6135;21,2163;24,4314;23,938;24,1683;23,3203;4,08709;0,00106494;-3,08032;-9,41018;+
Q20314(82);21,7567;21,5087;20,7334;21,5691;20,7303;20,8137;20,6333;21,0189;1,31367;0,0524266;0,592929;2,46835;
G4SI07(405);21,4758;20,5714;21,023;20,5831;21,3425;19,9169;21,572;21,0847;0,0542896;0,884194;-0,0656953;-0,154222;
G4SI07(267);21,5975;20,3775;21,3099;21,6495;21,7031;20,217;22,6431;26,2076;0,512746;0,296829;-1,45908;-1,11608;
G4SL51(394);20,6406;21,4308;21,3943;20,668;23,0649;24,0659;22,4;25,6043;2,02983;0,0136292;-2,75033;-3,76567;+
G4SLH0(5002);19,6536;20,1357;20,188;20,6883;22,9139;22,476;22,9992;22,4683;4,24348;0,000780488;-2,54793;-10,0255;+
G4SLH0(5714);20,4811;21,1149;18,6789;21,4028;21,4225;20,883;20,3487;21,2938;0,375623;0,407174;-0,567582;-0,863387;
G4SLH0(4662);20,4948;21,1327;20,4976;20,7944;21,4188;21,3908;21,5906;18,9543;0,0593923;0,874227;-0,108735;-0,167894;
G4SLH0(12613);21,0621;21,344;21,2815;21,2308;20,0305;20,8962;21,5652;21,4413;0,289792;0,496763;0,246313;0,694913;
G4SLH0(4770);25,8015;26,1338;27,8057;28,1513;24,0232;24,2058;25,7332;25,5777;1,51997;0,0349477;2,08809;2,82383;+
G4SLH0(5877);22,0813;20,3171;20,6802;20,4823;21,5074;20,5347;20,928;20,6755;0,0156503;0,966142;-0,0211596;-0,0462586;
G4SPY1(23);22,3323;24,7163;25,4314;23,9657;25,1092;23,3021;23,3497;25,9035;0,122526;0,745405;-0,304693;-0,32783;
G4SRU7(40);21,9204;20,5561;19,6473;21,6818;24,294;23,215;23,2031;27,3128;1,74195;0,0225079;-3,55483;-3,22095;+
G5EBF0(9);21,7004;22,5378;23,341;23,3482;21,5645;21,0207;21,5325;21,173;1,8356;0,0191617;1,4092;3,39411;+
G5EBF3(141);27,3892;23,0048;22,2044;22,5566;20,953;21,259;21,0832;20,9878;1,17838;0,0705333;2,71798;2,24033;
G5EBF3(43);27,9958;29,1259;27,9943;29,1184;20,3221;21,0121;18,2571;19,2428;4,86979;0;8,85009;12,8753;+
G5EBF3(46);27,4315;27,0833;26,0691;27,699;20,21;20,4909;19,9259;19,3377;5,47299;0;7,0796;16,3236;+
G5EBF3(58);26,8293;24,4629;24,8163;24,2459;21,2582;19,808;21,634;20,3556;3,00598;0,00271968;4,32466;5,97449;+
G5EBF3(74);22,3019;26,8085;25,9655;24,327;21,8744;21,3014;21,0512;20,5618;1,91594;0,0164565;3,65352;3,54567;+
G5EBF3(88);27,4312;25,4729;25,7257;25,2647;24,7662;24,3367;24,7177;21,1204;1,16803;0,0720691;2,23836;2,22301;
G5EBF3(27);22,9062;20,7042;19,3883;20,0104;21,9906;21,4411;20,2696;21,5749;0,275693;0,513493;-0,566786;-0,666219;
G5EBF3(21);21,4219;19,8419;21,0735;19,0517;25,103;23,9145;24,4421;23,7156;3,11245;0,00264052;-3,94655;-6,25893;+
G5EBF3(130);24,4716;23,2671;22,2498;23,0638;20,5829;20,2487;21,2415;20,9796;2,57501;0,00633962;2,4999;4,91857;+
G5EBF3(134);26,2201;25,1668;24,6933;24,2404;22,5338;21,9166;21,2323;22,9916;2,65293;0,00561616;2,91155;5,09895;+
G5EBF3(79);23,3287;25,3207;25,8379;24,261;24,6522;23,1314;25,3758;23,7184;0,255849;0,536275;0,467627;0,625262;
G5EBF4(346);21,3204;21,101;21,485;19,6857;24,0524;23,6398;23,246;20,9329;1,36403;0,0478856;-2,06976;-2,55415;+
G5EGE0(1033);21,8123;20,4366;21,4944;20,6818;21,2036;21,5314;20,9069;20,7849;0,0003878;0,998744;-0,000427246;-0,00116602;
G5EBI0(163);24,3373;25,4892;24,8489;24,4332;23,8344;22,8864;23,8078;25,7474;0,492427;0,31014;0,708133;1,07961;
G5EBJ9(424);21,3136;19,6528;21,2419;20,4213;20,8847;21,3552;21,0372;21,0042;0,460774;0,333234;-0,41293;-1,0222;
G5EBJ9(223);20,8737;21,1848;20,5911;21,5465;21,0161;21,6608;22,294;22,0256;1,05327;0,0922655;-0,700089;-2,03169;
G5EBJ9(271);21,2497;21,4922;21,5901;21,3153;20,4075;19,4298;19,0337;21,4297;1,31337;0,0524291;1,33661;2,46785;
G5EBJ9(414);21,1165;21,4996;20,9996;21,6522;20,7013;20,3685;21,2592;21,3963;0,646119;0,217666;0,385648;1,34945;
G5EBJ9(45);21,1237;21,0945;20,1543;19,9623;20,5891;19,1029;20,2003;21,2874;0,208938;0,600468;0,288782;0,525464;
G5EBK3(318);21,4374;20,2198;21,2326;20,7635;21,0461;19,3552;21,1366;20,9448;0,235288;0,564666;0,292657;0,582066;
G5EBK3(324);21,965;20,403;20,8863;21,0408;22,9729;22,9496;24,2634;22,7268;2,38838;0,00856115;-2,1544;-4,50342;+
G5EBK3(402);21,7143;20,2563;21,8184;21,1028;21,047;19,458;21,4837;20,2791;0,529859;0,285639;0,656013;1,14657;
G5EBK3(308);21,3216;20,878;21,239;19,7854;19,8521;19,5987;21,6138;20,7857;0,239637;0,55954;0,343442;0,591271;
G5EBK3(375);20,2376;21,104;20,7594;19,987;19,4302;21,2923;21,2722;19,5308;0,0883317;0,814282;0,140647;0,24319;
G5EBK3(164);24,0923;25,419;26,5799;26,2978;25,6878;23,4731;24,7889;22,7708;0,822088;0,150289;1,41712;1,64713;
G5EBK3(501);21,3342;20,8368;21,0467;20,956;23,893;22,6305;24,309;24,8158;3,01198;0,00273054;-2,86861;-5,99025;+
G5EBN9(17);23,7749;21,1172;22,3107;25,0444;24,3889;23,3178;24,1556;24,3386;0,508867;0,299606;-0,988434;-1,10914;
G5EBN9(582);21,6838;18,9917;21,5184;20,2111;24,7458;23,9173;24,9731;24,5981;2,98232;0,00291329;-3,95733;-5,91263;+
G5EBN9(15);23,2847;24,937;24,6071;24,4251;25,6538;24,9197;26,5419;22,5275;0,263125;0,529103;-0,59725;-0,64036;
G5EBN9(593);25,3754;24,7487;24,4507;24,0757;23,5808;22,0858;22,5695;23,3721;2,13139;0,0118758;1,7606;3,96734;+
G5EBP5(373);27,2846;24,4488;23,2448;23,7091;23,3129;24,0671;23,5841;20,8862;0,726148;0,183331;1,70923;1,48584;
G5EBP5(389);25,4307;26,8448;25,3751;26,1326;22,9349;22,8058;23,294;22,6956;3,73885;0,00116949;3,01323;8,15847;+
G5EBP5(374);27,3309;22,6377;21,8839;23,3326;20,8087;20,9487;21,3205;20,8401;1,21874;0,0646342;2,81681;2,30803;
G5EBP5(380);27,5481;26,0941;26,3443;25,7894;21,0811;19,8883;19,9362;20,8305;4,73853;0;6,00996;12,2223;+
G5EBP5(382);25,7257;21,989;22,2642;24,1613;25,3888;25,3318;25,2015;22,6762;0,458014;0,334593;-1,11453;-1,01716;
G5EBP5(2302);22,0959;17,7578;21,2498;20,5691;21,6863;20,3734;20,1358;19,6781;0,0164557;0,964188;-0,0502567;-0,0485964;
G5EBP5(466);21,9839;20,3525;19,5676;21,2729;21,5438;21,5422;21,3494;20,1724;0,231839;0,568814;-0,35771;-0,57474;
G5EBP5(2148);21,1162;18,3432;21,2886;20,091;21,705;21,0318;21,6449;21,1821;0,851467;0,140807;-1,18121;-1,69619;
G5EBP5(2595);21,107;21,346;20,4688;20,1948;21,3027;19,9972;20,9164;20,9111;0,00232249;0,99402;-0,00268984;-0,00696766;
G5EBP5(450);22,0151;20,7755;20,3926;20,6856;23,4071;24,8626;25,2299;23,0314;2,56435;0,00638822;-3,16555;-4,89421;+
G5EBP5(451);21,2955;20,4363;21,0173;20,4881;24,8628;24,0739;24,5408;21,2488;1,82158;0,0196138;-2,87226;-3,36794;+
G5EBP5(457);19,9326;20,7086;20,9762;21,029;20,8864;20,1457;19,2162;21,5231;0,149869;0,698572;0,218728;0,392634;
G5EBR3(393);21,1143;20,7373;21,3124;20,511;21,4963;19,738;21,6086;19,8313;0,179948;0,647495;0,250189;0,461389;
G5EBR3(400);20,1474;20,7623;20,6718;20,8006;21,8245;20,3763;20,308;20,7154;0,220552;0,583981;-0,210539;-0,550592;
G5EBT8(502);20,8646;20,8451;20,6565;20,5712;24,6082;24,4383;24,1686;20,6416;1,55183;0,0320303;-2,72979;-2,87979;+
G5EBV4(134);21,5519;21,1707;21,0758;20,7535;21,6065;19,5048;20,6125;21,5497;0,250605;0,543896;0,319606;0,614322;
Q965J2(370);22,2302;21,3886;22,6796;22,4806;27,0677;25,1913;26,4964;20,9211;0,986783;0,106508;-2,72439;-1,92123;
G5EBY4(5);25,8533;22,8064;22,0831;22,7842;24,4757;23,6561;23,9576;25,6188;0,507058;0,300573;-1,04529;-1,1059;
G5EBY6(95);24,4914;23,8983;24,7535;23,1924;21,8873;20,5915;21,6154;18,3148;2,1195;0,0119464;3,48167;3,94344;+
G5EBZ4(1639);21,7151;21,1406;20,8314;20,9986;20,6994;21,2662;21,3937;21,4434;0,0394087;0,912328;-0,0292187;-0,11361;
G5EC03(588);20,9716;19,9314;21,1705;20,989;21,0583;21,9525;21,4757;24,3628;0,930482;0,119709;-1,44674;-1,82771;
G5EC05(772);21,2653;21,3987;21,0794;21,3992;34,4153;34,8092;34,2996;34,2517;9,876;0;-13,1583;-89,2771;+
G5EC10(58);22,4996;24,1121;25,2431;24,8058;21,4433;21,163;21,8903;18,8083;1,96983;0,0152045;3,33894;3,64898;+
G5EC10(60);22,4996;21,7245;22,9067;22,3941;20,0657;21,2359;21,7458;18,0869;1,31593;0,0525232;2,09769;2,4722;
G5EC43(577);19,5951;21,5739;20,798;21,3091;25,3832;23,9072;24,3774;23,6902;3,05037;0,0028323;-3,52052;-6,09186;+
I2HAI6(177);21,8264;21,1061;21,6041;21,0867;22,3683;22,9319;23,4946;23,7558;2,52988;0,00695425;-1,73178;-4,81602;+
I2HAI6(91);21,3399;21,5393;21,7578;20,0374;21,3436;21,4698;21,0432;20,3718;0,0884341;0,814497;0,111467;0,24345;
I2HAI6(8);20,7476;20,1316;21,7535;18,4977;21,7048;21,0634;21,199;20,4517;0,518875;0,293156;-0,822139;-1,12702;
G5EC78(67);19,9986;20,7351;21,304;20,4753;26,6775;26,0341;25,9795;25,2036;4,92501;0;-5,34541;-13,1597;+
G5EC78(58);26,2739;24,0925;20,8693;22,3082;25,8113;26,0341;26,206;27,4773;1,30027;0,0534514;-2,99623;-2,44562;
G5EC78(18);22,0602;20,2713;20,0203;21,6036;21,4715;20,6103;21,4574;20,4987;0,012347;0,973104;-0,0206466;-0,0366274;
G5EC86(246);20,774;20,6381;21,7103;20,8804;19,1103;20,9752;21,0936;18,4913;0,761887;0,168829;1,08308;1,54615;
G5EC91(115);20,6306;20,4353;20,9478;20,6904;27,0115;26,4194;26,5894;23,9489;3,56525;0,00113684;-5,31629;-7,59004;+
G5EC91(102);20,05;21,2343;21,8171;21,037;21,2945;21,3099;21,5682;20,2852;0,0609164;0,870239;-0,0798225;-0,171953;
G5EC97(108);20,5483;18,9962;21,8433;20,8971;24,7823;24,2241;24,5014;25,196;3,21532;0,00245564;-4,10469;-6,54354;+
G5EC97(433);21,4547;20,8483;21,4792;20,9937;25,1875;24,3978;25,2708;23,493;3,57972;0,00114894;-3,39328;-7,63609;+
G5EC97(208);21,0905;19,9551;21,2834;19,9658;21,0722;20,9022;21,3118;21,5347;0,825315;0,149301;-0,631488;-1,65252;
G5EC98(320);19,9316;20,14;21,7791;21,2895;21,8578;21,0123;20,2639;21,4795;0,269966;0,519956;-0,368323;-0,654471;
G5ECC7(202);21,8819;21,2084;21,6142;20,2336;23,5901;23,214;23,3201;23,2283;2,88415;0,00365278;-2,10363;-5,66104;+
G5ECF6(216);20,161;19,3868;20,7175;20,4464;21,4525;21,776;22,0523;23,5054;2,02837;0,0136683;-2,01868;-3,76279;+
G5ECG0(227);21,5714;21,2455;19,4916;21,5625;20,7561;21,3177;21,2904;20,8336;0,0554042;0,881963;-0,0816545;-0,157219;
G5EFK7(3081);20,7284;21,3211;21,0364;20,1078;21,9911;21,2059;21,8396;21,2019;1,20623;0,0662469;-0,761176;-2,28702;
G5ECL1(162);20,3621;20,5309;21,6159;20,0065;21,1503;21,1118;21,9516;23,6419;1,00187;0,103497;-1,33503;-1,94629;
