Proteins,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
Q18813,25.2924,25.0894,24.7273,23.3574,28.1514,25.0905,26.0497,25.8311
Q18846,19.5946,19.4305,19.8223,18.6676,23.3798,22.5651,21.2748,22.2119
Q18885,23.1805,23.5809,24.9728,24.3953,23.0221,20.3606,20.9841,20.0378
Q18885,20.6287,20.3103,16.2042,17.677,21.5942,20.7049,21.3193,21.1964
Q18885,20.5608,19.8387,18.3695,18.7521,22.1832,23.9978,23.3924,23.2808
Q18885,19.2907,19.6809,18.7219,20.0577,21.7422,19.9743,21.3318,21.2302
Q18885,21.1825,15.9744,17.8467,18.2711,24.846,24.6555,23.8356,26.0083
Q18885,19.5093,17.5907,21.2064,20.2928,24.5116,20.8663,23.2338,21.3028
Q18885,19.5237,18.9533,19.0964,19.5198,25.6598,25.3575,23.7297,23.8642
Q18885,16.2335,19.8047,20.2414,17.5063,21.8946,20.2638,20.8762,20.4496
Q18886,19.4513,19.1588,19.5259,20.6376,20.9547,20.7085,20.6912,21.163
Q19007,25.3783,24.914,25.135,25.2755,21.5938,21.1884,20.7525,20.4117
Q19007,19.4611,20.5541,20.9761,18.1397,20.8734,20.6219,20.3744,21.331
Q19015,20.3693,17.3359,18.7227,19.5527,21.8739,20.2152,20.3373,21.0855
Q19015,17.6319,18.6281,18.9326,18.6142,20.7254,20.994,21.2822,20.7113
Q19015,25.8101,25.7659,25.628,25.4222,24.5237,24.6971,24.0231,24.0223
Q19048,19.0294,20.2892,20.9193,17.2253,21.008,21.006,21.3053,20.9691
Q19056,21.5276,22.2695,21.8739,22.5345,21.4268,20.7858,20.8531,21.0469
Q19063,19.5673,19.8604,20.5933,16.9295,21.3986,20.5275,20.7346,20.4355
Q19064,19.454,17.9569,19.111,18.4724,21.6668,20.8448,20.5775,19.9423
Q19102,18.2733,20.5615,20.4441,20.0527,21.9218,20.8548,21.3117,21.3712
Q19102,18.6029,20.3345,20.3492,19.0258,21.8516,20.8704,21.0371,21.1414
Q19107,20.114,19.3348,16.8262,20.7518,23.9692,22.5471,20.4961,21.3185
Q19107,25.9015,25.913,26.2605,25.3858,20.5841,20.9328,21.0312,21.0603
Q19162,19.1102,18.7696,20.7882,18.7654,25.5038,23.4562,24.7811,25.2536
Q19162,19.1296,19.8664,19.9797,20.5596,22.6724,23.0343,22.381,25.0817
Q19162,23.3864,24.8197,22.796,27.2473,25.6171,23.1558,23.907,24.4648
Q19162,24.9209,25.3216,24.86,24.3762,25.4535,23.567,24.6181,22.9472
Q19162,18.0236,19.4034,20.5443,18.8667,25.3708,24.4837,24.5378,22.3447
Q19188,24.5602,24.5199,25.1825,24.7527,23.0383,23.7872,22.056,22.6939
Q19209,19.2934,19.4698,20.2803,17.3332,21.8537,21.0139,20.1493,20.9196
Q19240,24.3746,25.8736,24.7319,25.7004,25.0702,25.892,25.7014,26.4731
Q19240,19.5968,19.6901,19.2518,19.5366,21.9301,20.1075,20.2933,21.2254
Q19257,19.2423,18.2313,17.0679,18.1208,22.6175,22.566,21.9236,20.7829
Q19257,20.4475,17.402,18.1054,19.4982,22.1476,23.0553,22.9481,23.7901
Q19276,20.28,19.1174,17.2759,19.9544,20.9956,20.9562,21.1808,20.0762
Q19289,26.2677,26.7164,28.1118,25.8435,29.1,27.9959,28.772,28.2587
Q19289,27.2676,27.4266,26.6055,26.642,28.389,26.6445,26.1719,26.7215
Q19289,19.6777,20.6078,21.2646,18.9181,22.6709,22.2878,22.6438,22.6425
Q19289,19.0669,18.4389,20.3455,18.2234,25.3948,23.1184,21.4762,22.4968
Q19289,25.6195,26.2205,26.3715,26.1985,25.0734,21.7932,21.2373,22.3775
Q19289,18.6266,18.8035,21.1964,19.785,29.4678,26.3053,26.2253,27.4649
Q19289,22.3196,24.6551,25.0257,24.7993,24.655,24.5823,25.1585,24.4723
Q19289,19.9572,20.7562,19.793,18.7815,23.5958,21.1763,21.235,22.4005
Q19289,18.3282,19.0784,18.9565,18.5703,23.1414,23.7002,23.3932,21.9062
Q19289,18.0431,19.0738,19.0485,18.0413,24.6433,23.673,22,23.6745
Q19289,17.2409,16.5217,18.0925,18.3502,22.4755,23.7229,23.8923,23.1345
Q19289,21.9511,22.3244,23.3714,22.1832,22.4755,21.7026,20.5048,24.3905
Q19289,22.7828,22.3171,24.0381,22.6992,24.8851,24.0341,24.6762,24.1792
Q19289,20.7532,17.8069,17.9966,19.2912,27.5679,26.4378,27.6384,26.0003
Q19289,19.0848,18.1838,19.8288,17.8699,23.7849,22.39,21.7826,21.8808
Q19289,19.36,18.9756,18.8868,19.4785,21.857,20.5351,21.0096,20.1544
Q19289,22.8474,24.0975,23.6208,22.7305,25.5678,25.9008,25.0911,24.3351
Q19323,23.4942,24.1613,22.7748,23.4435,20.9312,20.9107,21.3899,21.3084
Q19325,17.4537,17.9126,20.9752,19.0696,21.8253,19.4294,21.2316,21.1302
Q19325,18.8634,19.8149,18.5965,17.4446,21.2608,20.9187,20.7011,21.1178
Q19335,20.3581,17.8758,20.3741,20.9373,21.8471,20.2889,19.6444,20.6943
Q19344,18.9571,18.1883,21.5132,18.9532,25.4439,26.0307,22.8225,23.5008
Q19360,19.1595,17.2216,18.8696,17.9471,24.1618,25.549,26.6602,25.5629
Q19366,20.0224,18.6285,18.38,16.5357,21.8714,21.2641,20.9479,21.4157
Q19376,21.5205,22.945,23.4742,23.6745,24.3769,22.5398,23.5963,20.7311
Q19442,18.7963,18.4892,19.5876,18.8287,20.6103,20.6262,20.9482,20.2364
Q19446,20.935,19.5441,17.5696,17.6075,25.4433,22.0526,23.1443,21.2794
Q19478,18.4667,18.8392,21.0596,16.2553,21.4108,19.8525,21.1553,20.5042
Q19545,20.0619,17.6575,20.0747,19.4851,22.8053,21.1258,22.8223,23.1312
Q19573,18.3984,17.679,19.7034,17.6653,21.5114,20.6899,21.2931,21.4108
Q19573,23.7563,22.2963,24.9071,22.972,23.7489,22.1582,25.0216,22.5987
Q19577,19.0222,19.7648,19.7451,21.5678,24.2869,22.1242,24.2803,22.5302
Q19579,16.7734,19.9797,19.3838,18.4733,21.9307,20.9064,20.7599,19.4247
Q19579,19.6655,20.0954,20.2002,17.0192,24.8171,21.5958,23.856,22.7689
Q19579,24.0497,24.2754,24.2944,24.0139,21.7464,21.2736,21.2542,20.3848
Q19579,21.6378,23.6695,23.594,24.2675,20.7114,20.5711,20.3494,20.9401
Q19625,20.0768,19.0529,19.8597,19.019,21.1112,21.1081,20.6931,21.2037
Q19625,18.9902,18.7069,19.9487,20.1513,21.7911,20.6869,21.3803,20.368
Q19626,21.0194,23.4588,22.3638,21.8884,27.4957,25.8197,25.856,26.0847
Q19680,19.3472,17.1696,20.4798,16.8528,21.9097,20.97,21.3365,21.3753
Q19680,16.6765,19.9582,19.3975,18.1622,21.6235,20.2273,20.7298,20.185
Q19680,21.4397,22.0814,22.1695,23.3837,21.433,20.6565,20.339,21.0956
Q19743,18.9914,20.4937,20.3371,19.7753,21.9409,20.5602,21.267,21.3596
Q19746,23.5051,22.199,23.3529,22.7219,22.3207,21.4832,22.0075,21.9451
Q19746,20.4439,20.0125,21.0605,18.1878,20.2589,21.0504,21.37,20.7413
Q19746,24.0455,24.3877,23.3529,22.4565,22.3207,22.8792,20.9473,21.756
Q19746,24.8029,25.0005,26.9176,24.672,25.3863,24.0967,23.9696,24.5005
Q19767,19.711,19.7754,20.9476,19.5457,24.7485,23.133,24.5688,23.3069
Q19767,22.6018,22.9072,23.64,23.1834,28.0784,27.1589,26.444,26.1515
Q19775,17.7853,21.0798,20.9134,18.0217,21.5171,21.1486,21.25,20.9843
Q19796,18.2848,19.424,20.525,20.5039,20.9357,20.6948,20.9096,20.8555
Q19825,16.8224,17.4059,18.8638,18.6785,21.5104,21.1257,20.7915,20.6723
Q19826,23.5021,23.965,23.7929,24.1088,25.5171,24.0435,23.528,23.9081
Q19843,19.636,20.8243,21.0739,19.5398,27.2301,24.1218,24.1154,24.6418
Q19869,18.7513,18.8658,18.0547,19.3258,23.1365,22.4998,21.875,23.4846
Q19872,18.4047,20.6745,18.3347,18.0759,21.7836,19.955,20.1697,21.3662
Q19895,17.9328,20.6589,21.703,17.8922,24.2479,21.6241,23.0488,21.7348
Q19895,19.4621,19.5627,19.5505,18.2642,27.8429,27.0077,27.8822,27.4907
Q19907,24.5386,24.2521,24.6179,24.2918,21.5811,20.9649,21.3792,20.7794
Q19932,18.5031,20.8269,20.3202,20.5752,23.8164,24.1005,24.1443,24.4599
Q19949,24.1008,23.28,23.8004,25.2529,25.3289,22.7436,23.4199,22.8416
Q19949,20.3135,19.8879,19.4962,17.6151,26.9908,21.8904,25.6008,25.8421
Q19952,18.8462,18.9472,19.5829,18.3056,21.1766,21.2333,21.0597,21.0909
Q19952,18.2638,16.4811,18.2939,19.3665,21.2812,20.591,20.6867,21.3368
Q19952,17.7283,17.5239,21.5545,17.393,21.4095,21.1152,20.9105,20.5419
Q19979,20.1734,21.601,20.5062,18.698,21.3761,21.2018,20.6985,20.7913
Q19986,18.8795,19.5993,17.714,18.2278,24.3337,24.1634,23.5955,23.8891
Q19986,19.2737,19.7756,20.4479,18.8915,20.871,21.143,21.3874,20.5989
Q1XFY9,19.8233,19.9858,19.5914,20.1007,25.0726,23.8144,25.4334,27.4019
Q1ZXU7,17.981,18.2186,21.2133,19.1121,21.288,20.8604,21.2855,19.8369
Q20022,17.6533,19.1893,20.5803,18.6383,24.4418,22.4138,23.6255,23.1771
Q20025,19.5189,18.4482,18.6258,19.4086,23.0094,22.6909,22.1484,23.6942
Q20034,20.343,20.0704,17.6385,18.8119,25.3071,22.6717,22.5175,23.4334
Q20034,19.2399,20.7827,19.9522,18.8052,26.4089,24.9426,24.5481,24.7578
Q20034,19.7629,18.5013,19.1372,18.6527,21.3597,20.8952,21.3621,21.2298
Q20034,21.7073,21.2711,21.8135,20.9923,24.419,25.0424,26.2896,25.9712
Q20040,19.9179,21.6338,21.3136,17.1158,21.6976,21.2565,20.7096,21.0016
Q20040,20.5741,19.7278,17.292,18.6717,21.3956,21.2645,21.2393,21.2448
Q20040,24.081,26.0557,25.2938,24.3974,23.9231,20.1982,21.3359,21.6788
Q20106,19.9842,17.6122,17.8981,17.0908,21.8184,20.303,21.0634,19.9752
Q20116,19.728,20.1041,18.8474,19.8567,21.8785,20.3588,19.9979,21.4092
Q20117,17.7523,19.1091,19.9027,18.7392,21.3473,21.0361,21.0113,21.3151
Q20121,20.4148,19.0518,17.8361,21.045,25.6837,23.0393,22.849,24.3588
Q20177,17.7146,20.7595,19.8159,18.5751,22.8057,20.1624,22.4425,21.8896
Q20177,21.7899,24.2164,24.1593,23.653,23.7667,24.226,23.4725,25.023
Q20177,22.9089,23.5581,24.1197,23.9972,21.382,21.1537,20.9021,21.3742
Q20206,16.8988,19.1919,18.0512,19.1698,21.7229,23.2461,21.6506,20.8056
Q20206,20.577,20.0703,18.8312,20.3444,20.8946,21.0359,20.7106,21.3547
Q20206,18.2666,17.3471,17.171,21.2274,24.2845,20.7891,21.2336,22.9474
Q20223,18.5069,17.7534,19.6173,18.608,24.0607,24.1484,23.692,22.1152
Q20223,17.9182,21.3388,20.8786,19.544,21.4806,21.1855,21.3407,21.4078
Q20223,20.3346,20.5865,22.1076,17.4484,21.4232,21.3272,20.5351,19.8593
Q20224,18.8322,18.344,18.7425,20.2647,21.343,20.3625,21.105,21.3891
Q20224,21.1773,17.7058,19.7311,20.4014,20.5229,21.1522,21.3477,21.1784
Q20228,18.1681,19.9415,19.4586,18.7562,22.8695,24.0077,22.8481,22.7204
Q20228,19.5111,18.1896,19.6982,18.6512,20.574,20.9687,20.1814,20.4007
Q20228,23.6493,22.167,22.6715,23.7727,23.6071,22.0783,22.7142,23.711
Q20241,22.0733,22.7824,23.7247,21.8959,26.6786,24.6951,24.2817,24.7588
Q20265,23.8512,23.7067,25.1954,25.226,25.3419,24.7,24.2678,23.6993
Q20265,17.7443,17.8983,19.1961,18.8607,24.1986,23.8662,24.92,21.8204
Q20277,23.1189,23.624,23.7766,22.8704,24.2261,23.0427,23.7567,21.9553
Q20287,19.2761,19.3682,19.9705,19.3635,21.4101,21.2415,19.7673,20.3333
Q20310,19.7279,17.8482,19.7711,20.4638,22.9165,22.9353,21.4241,22.1565
Q20310,20.7041,21.228,22.3076,20.9637,22.2306,21.8188,22.5908,21.1836
Q20310,19.6052,18.6841,19.6199,20.4148,21.5888,21.1949,20.5692,20.7867
Q20310,19.8126,20.9413,22.9886,21.8434,21.0291,20.6229,20.9773,20.8265
Q20310,22.6233,21.228,22.6905,21.1254,25.3534,21.8188,20.7359,22.2938
Q20334,17.6269,20.9648,18.6116,18.413,28.3652,26.0403,25.0923,26.7578
Q20334,17.1651,16.9346,16.0988,19.8158,21.1874,20.9282,20.7202,21.171
Q20363,20.557,21.2998,21.0388,18.864,26.6684,25.8413,24.0279,25.8005
Q20363,19.0774,18.0164,19.4621,20.3812,27.5667,25.7672,24.4883,25.5971
Q20363,21.554,19.5996,20.244,18.6985,29.5742,27.5551,26.8107,26.5609
Q20363,19.2905,20.8074,21.4878,19.1251,21.968,20.6713,21.0942,21.3093
Q20363,20.0916,21.636,20.6403,21.1504,26.5172,23.9577,24.3894,24.5957
Q20363,19.7478,19.3086,20.5338,18.2116,21.7864,20.55,21.2878,20.757
Q20363,23.0361,24.0071,25.4179,25.6435,30.5369,28.9305,27.7236,28.9037
Q20363,20.5572,19.2221,19.4069,19.8156,27.8992,26.2621,25.2339,25.8218
Q20363,20.3206,18.1129,19.6186,20.3119,25.8468,24.5849,24.7828,24.4708
S6F568,22.9448,23.9849,23.1509,22.8464,21.1993,20.947,19.8758,20.9146
Q20476,22.6858,22.9429,22.7904,22.5043,25.261,23.151,25.092,23.1863
Q20496,18.2217,19.1743,20.7232,18.1541,21.4147,21.2075,20.4919,20.8804
Q20525,19.8363,21.2675,20.3216,16.8182,21.7029,21.1926,20.9271,21.2241
Q20588,19.5659,19.4013,21.207,19.1454,22.2852,24.8353,23.393,22.6992
Q20588,18.2187,18.28,18.5195,19.3497,22.2852,21.3994,22.5532,22.2153
Q20626,20.5046,19.7711,16.0043,16.8285,21.3705,20.8575,21.3229,21.0694
Q20626,20.2241,18.0557,19.2036,21.3973,21.6106,20.4918,20.8379,21.1433
Q20626,19.5944,19.3755,21.1393,18.4158,21.3045,19.6883,20.7718,21.3115
Q20626,21.5896,20.5614,19.8307,18.8337,21.9309,20.8718,21.0023,20.9704
Q20626,17.7309,18.9885,19.945,20.9534,21.722,21.0533,20.6308,21.1233
Q20626,21.228,19.5212,20.3341,16.9735,21.7895,20.1086,21.1402,20.5397
Q20626,18.1419,21.2009,16.8788,21.1693,21.6075,21.0926,21.1758,20.8843
Q20627,22.7923,21.2543,23.2276,21.181,24.0673,22.2456,21.9641,23.0414
Q20631,24.4001,25.9792,24.6648,24.3579,23.2078,21.8614,21.1736,22.4109
Q20634,18.9275,19.5784,19.1155,19.012,21.2345,21.2249,20.6938,20.3677
Q20641,19.6679,20.7685,18.7057,19.2679,21.9746,20.9191,20.3299,21.0723
Q20641,20.6041,20.0858,19.316,18.3117,24.3953,22.8923,22.8312,24.1228
Q20647,20.3158,18.3841,18.6832,18.945,24.3426,24.4321,23.6804,24.3703
Q20647,19.4251,16.6109,21.5801,19.5354,21.5567,20.9901,20.9378,19.7354
Q20647,19.7158,18.1494,18.2535,17.9378,23.5663,24.1374,20.6504,22.2008
Q20655,17.8649,19.5479,19.2386,17.5206,22.8692,21.2017,20.3118,21.4101
Q20655,17.7006,19.7094,16.411,18.9108,21.662,20.8453,20.3887,21.2804
Q7JP52,18.8629,18.4545,20.435,21.0978,21.7074,20.8166,21.1133,20.2751
Q7JP52,25.5532,25.1076,25.6733,25.4808,23.4563,24.811,21.1412,23.2149
Q7JP52,18.6176,20.2389,18.6187,20.5148,21.6488,20.8444,20.7519,20.7614
Q7JP52,26.3897,27.3667,27.6522,27.4154,25.4633,23.4618,23.4867,22.6229
Q7JP52,19.2022,16.8715,21.3365,18.8111,21.8625,20.8656,21.0909,20.7033
Q20683,18.5612,21.0307,21.13,20.8025,21.5576,21.1248,20.5372,20.6527
Q20684,23.9544,25.0905,24.9445,24.3099,21.2407,21.2013,21.2563,19.4001
Q20684,17.7346,20.2331,20.5441,21.2262,21.2402,20.4962,21.2761,20.6716
Q20684,24.1655,23.6881,24.2773,24.006,19.1462,21.0937,21.3592,20.3896
Q20684,19.5373,21.4345,19.6965,20.7842,21.866,20.5757,21.2682,20.444
Q20684,23.377,21.9738,24.9974,24.9527,23.9027,22.7579,24.2685,22.7372
Q20684,28.6948,29.365,29.4604,29.9559,27.6069,27.5239,23.098,23.2276
Q20684,28.5224,26.7304,26.0321,26.5941,24.6913,23.3845,22.306,23.7557
Q20716,16.1067,18.5946,20.0211,20.177,21.7378,20.7806,20.8424,21.01
Q20716,19.426,19.3951,21.3534,19.5538,22.6278,22.3623,22.2389,22.1366
Q20756,26.7248,26.8608,27.5628,27.4494,25.1534,22.8514,23.6544,22.2949
Q20757,19.5612,16.5784,17.6685,18.8359,21.4776,21.0706,21.0733,20.5171
Q20762,19.5914,19.5229,19.6635,19.7609,25.3874,23.4856,24.511,23.8651
Q20762,24.8301,24.0926,24.6916,24.3993,25.863,24.6552,24.0188,23.9027
Q20762,24.6183,24.6821,23.9963,23.1536,25.6338,24.664,23.6877,24.0498
Q20771,19.1317,19.9447,18.5646,19.6663,22.709,22.2563,22.8464,23.2753
Q20774,23.5292,24.3155,23.4564,24.3424,21.9291,21.4787,21.88,21.2807
Q20774,19.7771,19.0934,19.1555,19.7,21.0423,20.876,21.1535,21.3432
Q20778,19.9555,21.0973,21.7804,21.5665,20.8924,20.0342,20.5937,21.257
Q20783,20.3956,18.9889,17.4239,19.1054,21.8276,21.1615,21.3787,20.4364
Q20797,19.7531,18.2989,20.6158,19.5952,23.4867,21.4138,22.3787,21.9132
Q20833,20.9155,17.5752,17.4117,21.1179,21.6951,21.1444,20.8897,20.7846
Q20864,23.7992,24.2813,24.6365,23.9299,23.1919,22.6535,22.0145,22.6226
Q20864,26.8033,26.3659,27.7579,27.5997,24.0547,25.3307,22.7263,24.2132
Q20864,19.8103,19.0782,19.9148,18.7928,21.3328,20.8176,20.9235,21.1546
Q20893,22.8915,23.9906,22.4604,22.21,26.0688,24.7681,24.6789,24.138
Q20893,17.4865,18.0749,20.3959,18.676,24.1651,22.9974,24.5206,24.2977
Q20898,19.3736,20.319,19.4426,15.0504,20.2267,20.742,21.1904,21.1139
Q20898,20.1053,18.1057,20.7906,20.0402,20.8365,20.9485,21.0606,21.1827
Q20922,23.6957,24.5326,23.1987,23.6613,26.0897,25.1933,24.8094,25.6284
Q20940,17.6692,17.6796,20.7958,17.3151,23.6155,23.543,21.5593,21.052
Q20970,17.0426,17.9223,17.5985,18.4938,20.1351,21.2679,19.9143,21.3916
Q20974,21.5352,18.0364,19.6612,20.6357,21.7959,20.5874,21.3074,21.2311
Q21000,22.2688,22.7389,23.7893,24.3712,25.2796,24.865,25.7013,24.3764
Q21000,19.1013,19.3466,19.4841,20.1234,23.1012,20.5398,22.1538,20.8904
Q21000,18.8377,19.6314,18.9346,20.5734,23.3263,21.0752,22.2972,21.0779
Q21000,22.8073,22.7503,25.568,23.0761,25.8713,23.7695,24.5051,24.3341
Q21000,20.2627,20.2247,21.1272,20.0359,21.4943,20.854,20.9822,21.0649
Q21000,19.9565,21.6423,20.8991,20.2825,21.8131,20.5358,20.9473,21.0144
Q21000,20.31,21.1869,17.5563,18.6166,24.857,24.5587,24.4472,26.8423
Q21000,18.3311,21.5014,19.5789,18.5512,22.5883,21.9523,23.9403,22.4739
Q21000,18.7058,19.802,19.5366,20.6662,26.5574,25.81,25.5643,24.4227
Q21000,20.2734,20.2949,19.1886,19.7173,25.7364,26.7365,26.7141,26.186
Q21021,21.4627,20.3815,21.2683,18.2488,24.687,24.8393,22.4313,25.4585
Q21021,19.3164,21.3681,19.8566,20.619,21.8073,21.1208,21.1483,21.3979
Q21049,19.0463,17.1394,19.918,21.5679,21.529,21.1398,19.2816,20.7656
Q21114,19.4897,20.0402,19.2481,18.8172,21.8229,21.1663,21.2957,21.1525
Q21131,23.6571,23.193,22.6838,21.6729,24.3219,22.4098,23.4481,22.2415
Q21166,20.7126,19.164,18.7718,19.2946,25.104,22.8961,23.0963,24.7543
Q21215,18.2605,20.1976,18.9988,17.9993,24.4118,23.123,25.0012,23.2854
Q21215,24.5516,25.1448,26.2003,25.6877,28.1486,25.9281,24.1731,25.4657
Q21215,22.5655,22.563,23.073,21.6752,26.5445,23.4725,24.107,24.846
Q21215,20.9096,18.3192,20.1256,19.0909,28.7075,28.5893,29.2297,27.7471
Q21219,27.157,27.427,27.0646,26.8991,28.508,26.096,26.3405,25.4597
Q21219,17.9118,20.008,19.5641,18.6621,20.6248,21.0086,20.6854,20.9429
Q21219,18.6356,16.0776,18.7534,20.0118,21.2125,22.2683,22.4407,22.1169
Q21219,21.1904,22.3414,23.1552,22.0436,21.9054,20.5398,21.1121,20.5815
Q21219,24.4301,25.2331,26.0196,24.4676,28.0997,25.7283,25.5742,26.1001
Q21276,19.668,18.5123,20.2249,21.2111,25.8873,25.3081,23.7882,24.5594
Q21276,16.6687,18.8777,20.8899,18.693,21.1493,20.668,20.9874,20.0093
Q21276,19.6719,19.4633,20.7777,21.0911,20.9008,20.6202,21.1618,21.3399
Q21285,19.3501,20.2533,19.4821,20.0367,21.9678,19.7632,20.5948,20.9801
Q21312,18.9345,19.9236,21.8172,17.8922,26.0116,24.3694,26.3717,26.6777
Q21351,19.4208,16.084,19.7643,19.2061,20.4917,21.2381,20.9431,21.2771
Q21351,17.9602,21.0164,20.7566,20.8483,21.9571,20.5874,21.0029,21.0166
Q21351,20.4987,19.361,19.5235,19.0082,21.7988,20.4309,21.358,20.3864
Q21351,20.2896,19.4923,19.0475,17.458,21.3256,20.2564,20.4844,21.066
Q21352,19.4327,16.7592,18.5199,19.48,21.7343,21.0411,21.3859,21.1592
Q21352,21.5095,19.0613,22.0828,17.8469,25.9431,24.5783,23.6196,24.2956
Q21352,18.076,20.3075,18.5451,18.0567,22.1297,22.8078,23.3052,22.0749
Q21381,24.4139,24.4014,24.105,24.3688,23.4489,21.5672,20.0175,20.4961
Q21385,20.7017,18.8354,21.0716,18.1398,23.5282,21.4804,20.7673,22.6238
Q21385,24.8752,24.5756,24.3638,24.5634,25.2029,24.3129,23.9501,25.4133
Q21443,19.6998,19.5617,19.783,19.6192,23.5275,20.7497,22.3042,20.6254
Q21443,18.9477,21.7868,20.3015,17.3302,26.4643,23.964,23.8071,23.2479
Q21443,19.4513,17.811,19.8002,18.9649,20.9238,19.6049,20.8332,20.5593
Q21443,22.912,24.8194,23.9946,25.2665,24.0972,22.0602,22.1248,24.1113
Q21443,20.7801,19.9432,20.7658,21.1096,21.2975,20.2342,20.5346,20.3036
Q21443,18.4173,19.6436,19.5152,20.1385,25.1208,24.5667,24.2858,24.8541
Q21443,19.2113,17.1069,18.3497,19.7257,21.2435,20.8471,21.1273,20.6748
Q21443,19.1469,19.4554,19.2741,19.2112,23.6566,24.6771,22.5047,23.3822
Q21443,23.8712,25.3238,25.7496,24.1821,22.6006,22.2922,23.9522,22.5009
Q21443,20.9701,19.3789,18.1878,20.2493,24.0719,23.7968,22.458,23.164
Q21443,18.2921,16.7173,21.7845,20.4441,21.3614,20.4531,20.8161,21.1035
Q21443,18.6732,21.3923,20.2668,21.5587,24.2642,22.4586,24.2096,23.1098
Q21443,18.4741,21.5241,20.7262,21.2737,21.7262,20.3832,20.8085,19.9179
Q21455,19.592,15.6907,18.9801,19.4974,23.5113,21.154,22.7235,22.1145
Q21455,19.6709,16.9738,22.1056,19.533,24.4747,24.8866,23.1043,24.4953
Q21463,18.4478,19.4182,19.2937,20.5695,21.8483,20.2181,21.3622,21.4074
Q21463,17.3592,19.2686,20.243,20.2349,24.8967,24.9738,24.4813,24.3655
Q21465,19.9607,19.2859,21.953,18.1054,24.981,24.5109,23.9732,23.9909
Q21473,18.6128,20.513,20.0101,20.2331,27.4984,24.3804,23.6258,24.3344
Q21502,20.8527,19.1247,17.3049,19.9996,19.9623,20.7421,21.174,20.3579
Q21525,19.7047,19.7343,21.0014,21.1432,23.5181,21.9858,23.4626,21.1995
Q21559,16.2763,20.9477,21.8805,20.6683,21.9118,20.6805,20.319,21.291
Q21568,18.9368,16.5203,19.7123,21.4347,21.8434,21.1159,22.5559,20.7285
Q21568,18.593,21.6461,20.2636,19.0418,21.554,21.1968,21.0311,21.4168
Q21574,19.5446,19.777,20.1586,19.318,21.751,20.6033,21.2084,19.8888
Q21574,26.1326,26.8153,26.5658,26.4927,24.5625,22.7514,21.9608,22.9775
Q8WQD8,21.2367,17.5968,19.3845,18.1263,24.1835,22.7757,22.4998,23.3685
Q8WQD8,26.688,26.3182,27.1864,27.0769,29.0738,26.7958,27.2055,27.8734
Q21629,22.5336,22.2335,22.7099,23.1346,26.1825,25.2308,24.3285,24.7776
Q21633,16.9794,21.0558,19.333,17.2292,25.1397,23.9688,25.6354,24.0566
Q21633,19.6654,18.9353,19.9231,21.2107,21.3228,20.6814,20.7116,20.8979
Q21633,19.7241,19.5834,20.9201,19.7066,24.1769,23.6166,26.2281,23.0436
Q21633,26.5356,26.4237,26.5669,26.0841,21.5435,20.7144,21.2887,21.1022
Q21633,26.519,27.0819,27.2426,26.5682,29.4055,27.8024,27.5965,28.9492
Q21633,26.9851,27.6326,28.576,28.8571,25.7378,24.2327,24.149,26.2002
Q21633,24.7256,26.492,27.3775,27.5677,24.8944,25.8536,22.6337,25.7717
Q21633,18.432,20.2741,20.9834,20.0045,22.0658,19.4781,22.3066,20.8141
Q21633,20.1204,19.6041,21.0794,20.9438,21.1053,20.9987,21.0559,20.9778
Q21633,19.9276,21.4176,19.4492,20.3039,21.4212,20.9916,21.1481,21.3556
Q21642,20.976,20.6346,19.159,19.6821,27.2718,25.4251,24.9841,25.5025
Q21642,20.1232,19.3189,20.7074,19.2162,26.7066,22.0502,23.0709,22.3728
Q21660,20.0858,15.4062,19.7854,19.3247,25.8522,23.9888,25.2998,23.7937
Q21693,21.4887,20.798,22.2576,20.1116,21.1001,20.6449,20.0265,21.1249
Q21735,19.8163,20.2459,19.915,20.7956,25.904,26.888,26.4305,24.6655
Q21746,18.8197,18.2683,19.4525,19.9625,21.9668,20.6057,19.1431,20.6378
Q21746,20.6721,20.7468,21.2033,20.2938,23.3931,23.0342,22.1992,22.135
Q21746,19.1745,20.4958,19.917,21.145,25.4696,22.6463,22.7312,23.5353
Q21746,25.1803,23.2778,23.3955,23.9114,22.4695,19.8899,21.8251,21.4371
Q21746,18.9851,18.8779,19.9584,19.6947,21.877,20.5242,20.6601,20.8664
Q21746,25.3777,26.1073,24.3671,25.1841,29.0447,27.5118,27.462,27.3116
Q21746,20.4472,18.3185,21.5791,20.5631,24.1213,22.7544,24.691,23.1661
Q21746,17.7729,19.5724,19.2897,19.7383,24.4575,23.3977,22.6693,23.2264
Q21752,17.3685,19.7024,21.2689,18.8495,25.9724,24.1493,24.3844,23.5929
Q21752,24.6114,25.3005,24.334,22.8023,29.1727,28.2556,28.1253,28.5817
Q21763,23.9157,23.7271,24.5283,23.9659,21.8278,21.022,21.1213,20.7054
Q21763,19.058,16.5241,19.11,18.682,20.9454,21.2034,20.8904,20.9092
Q21763,22.6713,23.1007,25.7473,23.9708,21.7025,20.9198,21.1402,21.032
Q21891,19.7585,19.0588,20.1251,19.9677,21.0659,21.0554,21.3461,20.4276
Q21891,23.7843,23.1796,23.7373,22.6558,21.5388,21.1418,21.1068,21.325
