Leading.proteins.Positions.within.proteins;log2 eat2_d10_01;log2 eat2_d10_02;log2 eat2_d10_03;log2 eat2_d10_04;log2 eat2_d5_01;log2 eat2_d5_02;log2 eat2_d5_03;log2 eat2_d5_04; -Log Student's T-test p-value eat2_d10_eat2_d5;Student's T-test q-value eat2_d10_eat2_d5; Student's T-test Difference eat2_d10_eat2_d5;Student's T-test Test statistic eat2_d10_eat2_d5;Sign p-val: 0.05 
Q22054(48);20,125;19,6704;20,921;21,238;22,3981;21,6824;22,8185;21,1453;1,58804;0,053697;-1,52246;-2,94379;
Q22054(58);21,7756;20,9623;21,7391;20,6983;19,4126;19,2664;21,2642;20,1584;1,26352;0,0937423;1,26846;2,38345;
Q22065(68);24,8997;24,2412;25,1585;25,2262;25,4385;23,1207;24,3328;23,3724;0,689499;0,281496;0,815303;1,42364;
Q22065(67);24,7711;23,8304;23,9327;27,1006;21,112;22,6202;22,3522;23,1312;1,61045;0,0518118;2,6048;2,98361;
Q22067(301);24,1431;23,0952;23,6585;23,432;24,9448;22,6013;22,9707;23,3615;0,0718913;0,882698;0,1126;0,200866;
Q22101(145);21,9411;21,5295;21,7223;21,2875;20,6565;21,4104;21,175;21,9684;0,469931;0,430675;0,317524;1,03889;
Q22215(128);20,6182;20,4681;21,1839;19,9932;19,8515;20,2968;21,0836;19,2527;0,434021;0,460168;0,444705;0,973042;
Q22240(1152);20,3776;19,4791;20,4681;19,1609;19,5766;21,5337;21,4054;21,3844;0,996859;0,157356;-1,10359;-1,93796;
Q22253(378);25,6257;25,1916;25,5965;23,7333;24,6723;23,6975;24,7059;25,3939;0,312808;0,577869;0,419405;0,741086;
Q22253(303);24,9698;23,9426;25,5708;23,9102;23,9262;25,3584;25,4085;24,8167;0,20812;0,696754;-0,279121;-0,523683;
Q22257(939);20,7579;19,8928;19,8839;19,3216;21,6341;20,3898;20,6424;20,8669;1,21284;0,104341;-0,919246;-2,29812;
Q22295(457);21,2665;19,9689;19,0361;20,9595;18,3535;21,4136;20,0051;21,1784;0,0278187;0,956742;0,0700831;0,0811611;
Q22295(233);20,8432;19,7442;21,5811;19,9131;19,9116;19,6834;21,5173;21,6831;0,0965162;0,841831;-0,178467;-0,263847;
Q22322(275);21,2145;20,2962;19,5766;21,342;21,3634;18,9629;19,4517;21,0743;0,218035;0,687157;0,394238;0,545173;
Q22322(276);21,1815;20,4645;21,2791;20,8786;24,3565;21,9547;23,1661;26,0278;1,78217;0,038276;-2,92534;-3,29487;+
Q22352(268);21,5037;21,2009;21,6201;20,8411;23,091;24,1215;23,5552;24,3045;3,56266;0,00404211;-2,4766;-7,58182;+
Q22371(195);20,6957;20,8851;21,3038;18,9325;18,7737;20,7817;21,0784;21,3717;0,0203582;0,966883;-0,0471244;-0,0598677;
Q22379(5);21,5924;22,6421;22,0182;18,4821;20,6178;21,8798;23,0831;23,135;0,396992;0,491349;-0,995224;-0,903917;
Q86NE3(5);21,4891;20,9782;21,3755;19,8833;20,8885;21,8353;20,7152;21,0142;0,15774;0,757584;-0,181782;-0,410867;
Q22422(194);21,8079;20,7728;20,2852;21,4306;19,4639;20,6129;21,3319;20,9181;0,415323;0,475732;0,49242;0,938304;
Q22436(343);21,6594;21,2005;21,2208;21,4999;20,918;20,0144;21,521;20,8692;0,862418;0,201825;0,564503;1,71446;
Q22436(384);24,6714;25,755;23,2071;23,0332;23,5853;22,1558;23,2139;23,0053;0,82528;0,216059;1,17659;1,65247;
Q22436(264);25,3812;23,6437;24,1455;24,7455;22,3638;24,439;24,8053;24,9114;0,194926;0,713683;0,349119;0,494744;
Q22436(395);20,5354;20,3493;21,258;18,8437;20,0818;21,04;19,4816;20,4784;0,0133175;0,978609;-0,0238376;-0,0394642;
Q22436(406);26,7865;24,6043;26,1636;26,5653;24,1252;26,3051;25,7728;25,7025;0,349486;0,539923;0,553514;0,813108;
Q22436(137);19,2927;20,332;20,438;19,5682;21,5271;19,6588;21,3877;21,1772;1,03136;0,145912;-1,02994;-1,99528;
Q22436(260);21,2806;21,1446;20,4223;20,8139;24,8009;24,7542;25,5217;25,3722;5,31219;0;-4,1969;-15,3269;+
Q22436(472);26,4059;26,098;25,067;24,0725;25,7038;27,1921;26,7034;26,0821;0,804273;0,226276;-1,00948;-1,61731;
Q22436(479);26,4938;24,77;25,6356;22,9996;25,6775;25,711;24,2288;26,0758;0,209735;0,694143;-0,448565;-0,527198;
Q22436(413);22,9948;21,2059;24,3482;22,0192;24,2547;23,9918;24,9059;23,3881;1,03556;0,144762;-1,49307;-2,00225;
Q22436(110);21,7967;21,2414;21,8404;20,8564;23,7506;23,9657;24,1748;23,5522;3,9614;0,00259016;-2,42712;-8,9403;+
Q22436(111);21,8044;20,7698;19,1506;21,1738;24,2266;23,0727;24,1748;25,0525;2,56206;0,012575;-3,40699;-4,889;+
Q22436(42);22,1901;20,8552;22,1903;23,7611;23,0407;23,7449;24,0547;23,3577;1,06466;0,136231;-1,30033;-2,05062;
Q22436(366);25,2939;24,6894;23,2799;24,1184;22,8308;23,9193;24,0711;23,8659;0,623582;0,320185;0,673663;1,31063;
Q22436(367);25,2939;24,072;24,8961;23,3912;22,8308;21,7139;22,287;23,3402;1,83634;0,0348434;1,87032;3,39548;+
Q22436(380);23,921;23,3949;23,0399;22,1774;23,4824;24,2961;24,234;23,9158;1,0732;0,134695;-0,848758;-2,06483;
Q22436(162);21,1752;20,4024;21,5814;20,996;21,0591;19,7909;21,7936;20,6672;0,168878;0,745899;0,211055;0,436372;
Q22436(412);23,8964;22,9745;23,9801;19,6019;21,5478;20,4188;20,651;21,3625;0,74625;0,252729;1,61822;1,5198;
Q22494(358);24,8255;23,3259;24,9287;23,8894;22,5324;21,8367;21,8341;21,042;2,59095;0,0127845;2,43107;4,95511;+
Q22494(470);20,3967;20,0091;21,5749;19,9091;21,3194;20,5841;21,4383;21,9669;0,909632;0,183255;-0,854753;-1,79305;
Q22527(32);26,8376;25,9948;26,8865;21,8638;24,5736;24,6362;25,9603;25,103;0,096842;0,841545;0,327401;0,264664;
Q22588(317);22,7653;21,2096;21,8012;24,1193;21,3265;21,131;21,3592;21,532;0,898416;0,186531;1,13664;1,7744;
Q22620(47);23,5552;22,9661;24,1289;27,1423;24,9126;24,6392;24,007;23,4058;0,0751908;0,877456;0,206957;0,209453;
Q22625(396);23,3776;22,7015;23,5596;24,6718;25,0714;24,751;24,316;27,1229;1,23446;0,0995698;-1,73771;-2,33447;
Q22629(503);24,2941;22,2347;23,9013;24,0292;20,7649;22,3156;21,6515;22,3117;1,68685;0,0453594;1,85389;3,12072;+
Q22629(512);20,3084;20,9173;19,9373;21,0779;20,3631;19,1479;20,8334;20,0593;0,467897;0,432635;0,459274;1,03519;
Q22631(108);21,7498;19,8104;20,2767;21,3334;24,0301;21,7466;21,8164;21,9872;1,18999;0,108713;-1,6025;-2,25979;
Q22631(112);23,4911;22,75;24,1733;23,5907;25,1983;22,3051;23,7455;23,0398;0,0359225;0,942847;-0,0709152;-0,103927;
Q22638(129);21,6798;20,2348;21,1125;21,3749;21,064;21,1925;19,59;21,4626;0,207485;0,697469;0,273252;0,522301;
Q22640(93);21,9862;20,9596;21,2486;21,423;20,3342;20,4359;21,8423;21,7211;0,292226;0,601223;0,320961;0,699836;
Q22666(222);27,2415;26,3687;26,6964;22,2994;21,05;21,0595;21,6459;21,9907;1,9697;0,0280441;4,21498;3,64872;+
Q22666(119);19,6582;20,7527;21,3112;19,5416;20,9455;19,637;20,5739;19,9491;0,0259493;0,95929;0,0395718;0,0758561;
Q7JLZ9(16);20,6325;21,2149;21,0154;21,5598;21,2543;19,5649;20,8108;21,5932;0,25308;0,644063;0,299845;0,619493;
Q7JLZ9(27);23,185;23,4022;22,6136;22,9762;20,8189;20,0381;20,9054;20,7687;4,03966;0,00194393;2,41147;9,23038;+
Q7JLZ9(35);21,9362;20,9092;20,9318;20,8384;23,7952;22,9898;21,9221;22,6588;1,94645;0,0294457;-1,68756;-3,60398;+
Q7JLZ9(43);23,9447;23,0579;24,2761;21,3768;24,6661;24,3227;22,6315;25,0171;0,554086;0,362035;-0,995461;-1,18944;
Q7JLZ9(46);21,2739;20,0813;20,6822;20,8638;21,1039;20,1716;21,5959;21,6138;0,418984;0,47252;-0,396022;-0,945131;
Q22751(117);20,2717;21,0694;20,5167;19,7703;21,4974;20,7091;21,1367;20,3654;0,688218;0,281922;-0,520157;-1,42146;
Q22751(45);21,6093;20,3425;20,1435;20,9683;22,5165;25,4232;25,6282;24,7928;2,54912;0,0125738;-3,82428;-4,85955;+
Q22799(36);22,2008;21,7918;21,958;23,9858;24,5511;25,0947;31,8284;25,4776;1,26626;0,0936496;-4,25384;-2,38808;
Q22824(292);21,8944;22,9657;22,283;23,6279;22,7609;23,1736;22,4561;22,9962;0,14149;0,779371;-0,153928;-0,373023;
Q22824(285);19,8273;20,2146;20,8045;20,4097;24,8914;25,5482;23,8751;24,6655;4,48786;0,00152941;-4,43101;-11,06;+
Q22850(61);20,6793;19,4306;20,8741;20,5298;20,6736;20,8246;21,2987;21,4214;0,927922;0,178276;-0,6761;-1,82346;
Q22918(243);21,9811;21,2827;20,6756;21,1362;21,0097;21,0446;21,6122;20,1066;0,337595;0,55054;0,325628;0,789953;
Q22938(519);21,4791;21,1302;19,9847;20,8745;23,5069;26,7417;23,9191;25,483;2,61038;0,0123922;-4,0456;-4,99991;+
Q22947(448);26,7368;27,3783;27,7566;27,8676;28,864;29,6866;28,9512;29,9894;2,67638;0,0112979;-1,93798;-5,15411;+
Q22947(461);26,4666;26,5114;26,7678;22,1025;27,9125;27,3612;26,0118;27,2121;0,673055;0,291834;-1,66231;-1,3956;
Q23012(452);25,1258;25,6224;24,2337;26,0191;23,1697;23,1282;23,3596;23,3946;2,64736;0,0115157;1,9872;5,08592;+
Q23030(30);23,1658;22,5416;21,6567;23,5848;20,227;18,306;20,9858;20,5022;2,0395;0,0244312;2,73198;3,78464;+
Q23050(56);23,314;22,8183;23,2289;23,65;23,0682;21,6677;21,7684;22,6888;1,32183;0,0852491;0,954538;2,48223;
Q23050(209);21,2525;21,2358;20,8923;19,8326;21,0973;21,7439;19,5477;21,177;0,0537708;0,910769;-0,0881829;-0,152825;
Q23050(165);20,9208;19,6608;20,9393;20,6142;23,4451;21,7698;20,4013;20,3298;0,56233;0,357713;-0,952732;-1,20394;
Q23050(160);26,202;22,8388;22,9265;24,7596;20,3504;21,8491;21,0363;21,184;1,92709;0,0296578;3,07676;3,56693;+
Q23050(193);21,2234;20,5572;21,1611;20,9315;23,0602;25,7562;25,7824;26,7594;2,78021;0,00985075;-4,37128;-5,40325;+
Q23050(149);21,4606;20,6552;21,8632;20,2179;20,2712;21,1172;20,3002;21,5583;0,19034;0,71787;0,23751;0,484591;
Q23050(378);21,3391;21,3513;21,34;19,4744;20,8201;21,1174;20,8184;21,3532;0,115832;0,814726;-0,15108;-0,311593;
Q23050(143);25,8622;25,4695;25,459;22,6178;25,2555;25,5756;24,395;26,1207;0,235126;0,664575;-0,48458;-0,581723;
Q23050(144);27,6911;27,0047;26,5346;23,1019;25,4545;26,0024;25,0394;25,7722;0,194948;0,713942;0,515967;0,494793;
Q23050(111);26,1999;29,3167;25,2171;24,807;26,5673;27,7769;25,0994;29,8806;0,272012;0,620557;-0,945873;-0,658674;
Q23050(116);20,8664;20,9264;21,5012;19,7295;23,8374;23,5983;23,3307;24,4962;3,32126;0,00480335;-3,05975;-6,84718;+
Q23050(181);22,4519;21,6842;23,6887;24,4857;21,4633;21,3273;19,9595;21,9485;1,34099;0,0821462;1,90299;2,51482;
Q23050(132);22,9196;22,7249;22,8478;22,511;22,6421;22,155;20,3017;22,9881;0,563105;0,357749;0,729108;1,2053;
Q23087(385);24,2661;23,5723;23,2255;22,3878;20,6365;19,3871;20,5694;21,6665;2,43386;0,0140882;2,79806;4,60247;+
Q23120(134);19,9035;19,3051;18,0923;20,8362;19,4899;20,8013;20,7097;21,5933;0,762413;0,244927;-1,11425;-1,54704;
Q23121(146);18,4242;19,5151;21,0082;20,3245;20,7645;21,5374;20,3737;21,3208;0,9853;0,159671;-1,1811;-1,91877;
Q23130(107);20,8328;20,4772;20,7444;20,0824;21,3682;21,1239;20,9435;20,6215;1,08425;0,132647;-0,480096;-2,08322;
Q2XN04(66);21,2985;21,1079;21,6215;20,6748;25,4704;23,2043;24,5058;23,0233;2,48452;0,0133053;-2,8753;-4,71438;+
Q23158(343);19,9983;20,6501;20,4868;21,1997;20,7568;21,1338;21,1718;19,8954;0,154376;0,763712;-0,155734;-0,403096;
Q23166(42);20,066;20,9535;21,6756;20,7069;21,4471;21,3724;20,4822;21,9185;0,456956;0,442271;-0,454558;-1,01522;
Q23186(3);23,9365;23,1737;22,36;24,6073;20,9974;21,3532;21,6329;19,6134;2,13244;0,0206024;2,62015;3,96945;+
Q23190(200);21,456;20,1189;20,5827;21,3267;24,1721;22,3922;24,3375;24,0359;2,69339;0,0107859;-2,86334;-5,19438;+
Q23191(470);21,5727;20,2317;21,4064;18,8454;21,0421;20,6108;20,8616;21,9313;0,37462;0,513579;-0,597426;-0,861473;
Q23191(338);21,2375;20,6851;22,9588;25,5748;24,2307;23,8172;22,5636;22,4167;0,216124;0,68873;-0,643019;-0,541046;
Q23191(352);23,9186;23,0405;23,7713;26,2888;20,9615;20,9821;20,9489;20,057;2,50114;0,0132331;3,51745;4,75146;+
Q23203(130);22,4898;22,0228;22,4334;22,5044;23,531;26,2293;25,1575;25,5579;2,48365;0,01328;-2,75632;-4,71244;+
Q23237(40);20,1325;21,0041;20,0354;20,9626;22,3858;22,2198;22,7213;22,2543;3,21505;0,00607246;-1,86169;-6,54277;+
Q23237(41);20,1953;22,878;22,9599;21,4916;24,4154;24,9865;24,4066;23,512;1,83311;0,0351234;-2,44894;-3,38945;+
Q23280(3);21,1722;20,5652;20,6206;20,8314;21,5447;21,8234;21,0586;20,8264;1,0023;0,155738;-0,515908;-1,94701;
Q23280(31);23,172;22,536;22,18;22,968;21,1394;21,1102;20,6137;20,5051;3,29499;0,00512195;1,87187;6,77086;+
Q23312(73);21,7462;21,2515;21,3608;18,639;24,7041;25,6058;24,6425;24,2534;2,73117;0,0102651;-4,05209;-5,28457;+
Q23312(49);23,8681;25,0424;24,9118;24,9917;23,9301;24,0417;24,0105;24,0562;1,31325;0,0863008;0,69386;2,46764;
Q23312(14);27,3695;27,276;27,6407;22,8151;27,0131;27,7045;26,9719;27,7823;0,410269;0,480265;-1,0926;-0,928857;
Q23312(21);19,4876;20,4193;20,7735;20,4683;27,6075;29,1861;28,0468;27,9604;5,71705;0;-7,91304;-17,9565;+
Q23312(160);20,9216;21,4614;21,812;19,7702;24,4644;25,5027;23,4624;24,8135;2,9357;0,00811111;-3,56949;-5,79216;+
Q23312(155);21,0808;20,6277;21,7174;20,3746;20,668;20,6903;20,3179;21,0475;0,350784;0,539191;0,269212;0,815624;
Q23330(473);20,7669;20,1887;21,4454;21,4726;20,45;21,1628;21,0149;21,4773;0,0543913;0,910482;-0,0578866;-0,154496;
Q23398(381);21,94;20,9818;21,7659;20,5328;18,9021;21,6771;20,4875;20,7215;0,6128;0,325164;0,858077;1,29198;
Q23424(724);28,0244;26,7627;27,8097;24,3126;27,2769;25,8221;27,3697;27,4161;0,0954588;0,84318;-0,24382;-0,261193;
Q23424(590);20,8541;20,8626;20,9086;19,9377;21,4223;20,9867;21,239;19,3483;0,0732203;0,879767;-0,108324;-0,20433;
Q23449(178);22,1767;21,0943;22,4128;23,77;20,9998;20,1421;20,9532;20,5;1,57793;0,0546767;1,71466;2,92589;
Q23449(42);20,9208;20,1901;21,3039;21,3454;20,7553;21,6024;20,5794;20,3808;0,107639;0,827845;0,110563;0,291509;
Q23451(36);27,3968;27,3197;26,3591;23,2606;24,959;26,5121;25,2834;25,963;0,149883;0,768412;0,404705;0,392665;
Q23451(46);27,1688;26,4391;27,2345;22,4242;25,0491;24,9246;25,0167;24,7517;0,326504;0,562223;0,88114;0,768192;
Q23451(52);30,7828;30,7447;30,9659;24,8213;29,15;29,9936;29,534;29,2815;0,0368063;0,941475;-0,161142;-0,106388;
Q23451(59);25,5335;25,4521;25,481;24,1096;21,0951;20,9653;21,8264;21,3967;4,1587;0,00170787;3,8232;9,68763;+
Q23451(69);21,5688;20,9841;21,4658;21,5915;19,1513;20,951;21,5805;20,8968;0,676637;0,289503;0,75763;1,40171;
Q23500(77);25,3816;23,9679;28,8998;25,6681;24,7712;22,0112;21,5664;23,1781;1,30315;0,0883063;3,09767;2,45051;
Q23593(372);27,8512;26,4623;25,683;23,6986;26,5264;27,1628;25,7544;26,6115;0,265656;0,62863;-0,589994;-0,645591;
Q23593(378);23,893;23,5737;24,2287;26,1453;24,8876;24,4013;24,1601;24,3457;0,00643027;0,988145;0,0114803;0,0192017;
Q23593(381);19,7397;21,0885;20,396;20,3586;20,6115;20,5321;20,9295;19,7471;0,0561211;0,908252;-0,059339;-0,159144;
Q23593(318);20,5505;21,3955;21,8739;21,3184;24,1328;25,275;26,8682;25,261;3,21913;0,00611679;-4,09969;-6,55425;+
Q23593(327);24,4862;24,298;24,5966;21,3392;24,9137;24,0399;23,6678;24,3281;0,280029;0,612978;-0,557386;-0,675079;
Q23594(318);26,6033;26,4818;27,302;24,367;22,998;25,7969;26,3456;24,9994;0,554761;0,362364;1,15357;1,19062;
Q23594(379);25,6629;26,1219;26,868;23,2006;26,2586;27,2078;27,2638;27,4367;0,965024;0,166198;-1,57839;-1,8851;
Q23600(510);23,9245;22,1689;24,545;22,402;22,5033;22,8263;21,8552;22,6154;0,626796;0,31854;0,810015;1,31618;
Q23647(82);22,5908;22,1947;23,6709;22,2397;21,1724;21,4748;21,1286;20,4905;2,15025;0,0202249;1,60747;4,0054;+
Q23655(13);26,8525;25,8792;26,2159;24,8316;23,2134;25,0041;25,6084;24,4617;1,07853;0,133788;1,37291;2,07371;
Q23655(20);27,5727;26,897;27,0845;25,5567;24,2286;26,9844;26,3943;25,9898;0,558917;0,359327;0,878475;1,19794;
Q23655(24);25,4022;25,3418;24,1444;25,1168;25,3494;26,7287;25,2612;25,0042;0,562242;0,357681;-0,584589;-1,20379;
Q23655(25);20,7733;20,2261;19,0502;21,1506;19,5386;20,8041;21,4926;20,836;0,24352;0,654829;-0,367785;-0,599457;
Q23672(317);19,7948;21,3799;20,7105;20,8637;20,3925;21,5087;21,4347;20,1705;0,151091;0,766555;-0,189384;-0,395477;
Q23672(323);21,2186;21,0868;21,7133;21,15;20,9623;21,5122;21,6138;21,8031;0,334859;0,55307;-0,180678;-0,784602;
Q23680(104);19,9812;19,9804;20,6783;20,3813;21,5045;20,4306;20,1459;21,5287;0,810877;0,223326;-0,647126;-1,62837;
Q23680(32);20,4488;20,6558;21,5521;21,1466;19,53;18,7968;21,1591;21,9404;0,331312;0,557;0,594272;0,777646;
Q23680(35);23,2616;23,1833;24,7738;24,1074;23,4842;24,4991;25,2164;25,742;0,713209;0,269402;-0,903894;-1,46393;
Q23680(96);21,8299;20,8171;20,2357;21,1939;20,2491;19,2913;20,2289;20,9884;0,865789;0,200478;0,829761;1,72007;
Q27245(369);21,7945;21,534;21,8585;23,4536;20,5726;21,8141;19,8302;21,357;1,06372;0,136348;1,2667;2,04907;
Q27274(314);24,3252;22,5727;23,0168;22,6854;20,9487;21,2565;20,1194;20,961;2,5846;0,012757;2,3286;4,94053;+
Q27274(324);25,958;24,2111;23,8785;24,1441;23,2881;24,6757;23,837;24,4737;0,363345;0,526294;0,479328;0,839869;
Q27371(71);24,5224;23,7499;22,8981;21,9065;20,5772;21,4337;20,5166;21,527;1,95181;0,0289482;2,25561;3,61427;+
Q27371(72);22,8601;23,8174;22,8981;23,9617;21,0836;20,9791;20,5132;21,1884;3,51389;0,00384;2,44328;7,42839;+
Q27371(204);21,5575;19,8135;20,6762;20,3719;20,8392;20,8799;21,7525;19,7146;0,130116;0,792662;-0,191805;-0,346056;
Q27371(196);21,5133;21,3552;21,665;19,9879;19,2638;20,7242;21,3786;21,3038;0,313041;0,577811;0,462721;0,741549;
Q27371(199);21,2615;21,2336;21,5028;20,37;21,5635;19,9491;21,552;21,7495;0,0825464;0,864017;-0,111547;-0,228426;
Q27371(297);21,9085;21,0049;20,6341;19,8092;18,9311;21,4046;21,079;20,9261;0,135116;0,785545;0,253984;0,357961;
Q27371(303);22,6804;24,4165;23,0138;23,7877;19,2261;21,4104;20,2845;21,0102;2,54045;0,0128421;2,9918;4,83992;+
Q27371(245);24,3577;23,0342;22,4666;20,7047;21,5669;22,4518;22,7831;22,7909;0,110871;0,822833;0,242631;0,299461;
Q27371(282);21,7981;20,6754;21,5992;19,88;21,5309;21,0278;20,9636;21,3271;0,190425;0,718295;-0,224169;-0,484778;
Q27371(182);23,9629;23,392;21,9925;22,7517;20,3834;21,5115;20,4686;19,2246;2,22826;0,0171438;2,62776;4,16489;+
Q27371(93);20,8095;20,4697;21,497;20,4348;20,7483;21,4674;20,4691;20,7829;0,070586;0,88504;-0,0641928;-0,197456;
Q27371(233);23,4301;22,7316;25,0183;23,5084;21,0554;20,3696;21,7474;21,6817;2,26727;0,016689;2,45855;4,24596;+
Q27371(327);25,4331;24,9329;25,8068;26,6037;24,1815;25,8492;25,4899;24,7003;0,581729;0,343506;0,638888;1,23793;
Q27371(367);20,1657;21,3936;21,3292;20,8326;21,3256;20,0992;21,7093;20,9935;0,0823591;0,86396;-0,101613;-0,227946;
Q27389(112);25,4401;24,7523;25,0893;24,5687;24,8044;24,6569;25,3942;24,9724;0,00758182;0,985381;0,00564575;0,0226111;
Q27389(101);24,1906;22,8906;23,5654;23,354;24,4153;22,8699;23,3555;23,8572;0,107326;0,828026;-0,124351;-0,290735;
Q27389(155);21,5776;21,2076;21,4618;21,4982;21,8491;24,011;23,2025;24,0613;1,90825;0,0304042;-1,8447;-3,53102;+
Q27389(163);21,0541;20,3408;20,3462;20,3401;21,5778;20,7771;21,2109;21,4664;1,58195;0,0546019;-0,737746;-2,933;
Q27488(29);21,1278;20,5039;19,0086;20,4665;20,3895;19,5213;21,6272;20,6639;0,169803;0,744457;-0,27375;-0,438474;
Q27488(221);20,5723;20,1879;20,6951;21,3216;18,9446;21,1764;20,7995;21,5109;0,0488392;0,920594;0,0864201;0,139478;
Q27493(1001);22,2409;20,9506;22,2298;26,0129;20,6355;21,2304;20,921;21,5384;0,793372;0,231451;1,77718;1,59905;
Q27511(131);23,5024;20,8432;22,345;25,3442;21,6026;20,2161;21,0901;18,5624;1,19961;0,106713;2,64088;2,27592;
Q27511(124);26,084;25,1032;27,4996;24,8124;25,9152;25,4368;25,121;26,7188;0,0381151;0,939481;0,0768762;0,110025;
Q27527(60);23,4583;22,7261;23,6849;24,8323;24,0079;25,2714;23,7032;24,1687;0,506299;0,400459;-0,612379;-1,10454;
Q27527(80);21,6942;20,9077;19,9586;18,8864;23,2662;23,7713;23,7695;24,7523;2,68592;0,0112279;-3,52811;-5,17668;+
Q27527(132);19,9553;20,9956;21,2962;21,3537;21,302;21,6989;18,9239;20,8336;0,112324;0,820166;0,210605;0,303022;
Q27527(5);22,9703;22,3935;22,6801;19,7854;21,3764;21,1889;19,5647;20,7353;0,722481;0,26396;1,24102;1,47964;
Q27531(241);24,3386;22,5609;23,1449;22,8776;24,2431;25,1341;25,4078;26,1615;1,95354;0,0287858;-2,00614;-3,6176;+
Q27531(343);21,7188;21,0468;20,0002;19,538;20,9668;20,2173;20,8619;21,2456;0,177986;0,733387;-0,246949;-0,456979;
Q27531(407);24,8558;24,6283;24,6615;24,9601;23,6705;25,7774;25,7185;24,9156;0,193102;0,71578;-0,24408;-0,490712;
Q27531(160);21,4434;19,6997;20,7259;20,4517;20,6746;21,1747;21,8227;20,367;0,391656;0,495627;-0,429587;-0,893841;
Q27531(436);21,1693;19,6214;21,1303;19,7266;21,2912;20,7121;21,0819;21,0388;0,673943;0,291009;-0,61909;-1,39711;
Q27531(423);24,8899;24,2651;25,7365;25,5273;24,296;25,195;24,6718;25,0642;0,324397;0,563631;0,297958;0,764039;
Q27535(322);25,1653;24,7457;23,9357;26,0432;20,7993;21,6036;21,7373;19,3887;2,97132;0,0081954;4,09026;5,88405;+
Q27874(783);25,596;26,2092;26,806;27,043;23,8398;23,3043;23,9188;24,196;3,35652;0,00469565;2,59882;6,95069;+
Q27874(793);21,1883;20,19;20,4843;19,3662;20,9279;21,6968;19,3506;20,4179;0,18361;0,728201;-0,291116;-0,469596;
Q27GU2(11);20,0658;18,4991;21,6651;20,8248;21,4075;19,8467;21,3556;21,6207;0,453686;0,445109;-0,793944;-1,00924;
Q2EEN5(29);24,8921;23,3984;23,5117;21,9746;23,4751;23,6452;23,7436;23,675;0,118526;0,810355;-0,190486;-0,318147;
Q2EEN5(64);20,7404;21,3997;20,9372;19,9772;21,8077;24,0498;25,9176;22,1538;1,46776;0,0644929;-2,71861;-2,73279;
Q2HQL4(171);21,2016;20,0125;21,6313;21,0929;20,461;20,5429;21,1635;21,1763;0,142915;0,77709;0,148642;0,376372;
Q2L6X2(16);20,7424;19,5339;21,7643;20,5947;21,1115;21,0474;21,1745;21,6211;0,572623;0,350602;-0,579814;-1,222;
Q2L6X2(10);20,8637;21,1745;21,4257;20,0875;19,2407;18,9533;20,6857;21,8209;0,437738;0,455931;0,712696;0,97991;
Q2XN01(5);23,4201;23,7323;24,238;22,1763;25,1313;26,4823;25,8346;26,5358;2,49914;0,0132077;-2,60431;-4,74698;+
Q2XN01(204);28,5443;28,7065;26,9947;26,3411;27,8522;27,3239;27,58;27,845;0,00204652;0,996722;-0,00365448;-0,00614168;
Q2XN01(205);26,2487;25,884;28,6266;24,2983;25,2653;28,3923;27,3899;26,9478;0,274464;0,617507;-0,734412;-0,663704;
Q304E5(476);21,6193;20,4193;21,5115;21,2351;26,3337;23,5953;25,3016;25,6556;3,11327;0,00665789;-4,02523;-6,26116;+
Q3LFN1(105);20,4706;20,1265;20,8832;19,7745;19,6431;20,3197;20,265;20,3719;0,225431;0,67773;0,163809;0,561062;
Q3LFN1(76);21,8508;18,7522;19,9677;18,3064;21,5328;21,1358;21,2871;21,3407;1,04276;0,142057;-1,60478;-2,01422;
Q3V5H6(2);21,4877;22,3192;22,7092;24,9098;26,0663;24,5494;24,1887;24,8254;1,30413;0,0883143;-2,05097;-2,45217;
Q3Y3Z9(65);23,1054;23,7476;25,3132;25,6225;23,0078;25,0163;23,3981;23,3584;0,446497;0,449357;0,752039;0,996044;
Q4JFH6(56);24,1692;23,7381;22,3122;23,7096;21,045;20,9637;20,1792;21,2176;2,88316;0,00863612;2,63091;5,65854;+
Q4R132(95);21,8579;20,4561;20,9376;18,9425;20,5742;21,1651;20,7664;20,2994;0,0871613;0,856122;-0,152722;-0,240214;
Q4TTB6(64);25,1899;25,2436;24,2504;26,9427;22,4074;23,0918;22,7722;23,0406;2,35457;0,0150324;2,57864;4,43065;+
Q8MXD9(132);22,4247;21,7492;21,6118;22,8311;20,9389;21,6264;21,3637;21,0807;1,49053;0,0614851;0,901752;2,77239;
Q564S3(177);24,8073;24,7385;25,3527;25,3794;24,2273;24,841;26,2333;24,4219;0,105527;0,829186;0,13861;0,286292;
Q564S3(193);21,1679;20,0501;20,9563;21,5816;24,9709;22,8714;24,9956;24,2477;2,86491;0,00877867;-3,3324;-5,61268;+
Q564X1(260);24,8854;24,6257;24,5404;23,5401;25,3398;26,2673;26,35;26,3156;2,3241;0,0155993;-1,67024;-4,36566;+
Q564Y0(207);21,3644;21,6569;21,6283;20,5416;20,135;20,498;21,7432;21,6077;0,25911;0,636722;0,301815;0,63204;
Q564Y2(49);25,1268;25,5061;25,4885;25,8052;25,1015;25,3499;25,0432;25,8798;0,236832;0,662688;0,138065;0,585338;
