ProteinAccessions;log2 N2_d10_01;log2 N2_d10_02;log2 N2_d10_03;log2 N2_d10_04;log2 N2_d5_01;log2 N2_d5_02;log2 N2_d5_03;log2 N2_d5_04; -Log Student's T-test p-value N2_d10_N2_d5;Student's T-test q-value N2_d10_N2_d5; Student's T-test Difference N2_d10_N2_d5;Student's T-test Test statistic N2_d10_N2_d5;Sign p-val: 0.05 
O02164;16,8043;16,4849;17,5419;17,3989;12,5282;12,5624;13,0401;13,2411;5,04626;0;4,21455;13,805;+
O02168;15,7906;16,518;16,1758;16,375;14,49;14,2607;12,2444;14,3602;2,27889;0,0005372;2,37605;4,27028;+
O02207;14,3059;14,1725;14,4546;15,12;13,5844;14,2598;13,7207;13,5125;1,48148;0,00529138;0,743854;2,75663;+
O02208;17,8046;17,4198;17,31;17,9864;15,4635;15,8034;15,26;15,3558;4,44767;0;2,15954;10,8835;+
O02209;16,2259;16,103;16,6868;17,2869;13,4024;12,8071;12,3484;13,7137;3,87759;0;3,50779;8,63855;+
O02215;17,1604;16,3726;17,1086;16,7794;15,9491;15,5006;15,3869;16,1424;2,31475;0,000498842;1,11048;4,34582;+
O02220;13,9628;13,478;13,9349;15,1537;15,1327;14,332;14,2054;14,1589;0,324951;0,20788;-0,324872;-0,765132;
O02225;17,8612;14,3442;18,1574;19,3221;16,1506;16,3556;16,3219;16,1125;0,505756;0,107508;1,18608;1,10356;
O02231;13,9801;13,9886;14,1169;14,695;11,6975;11,1409;11,2373;11,6188;4,83261;0;2,77151;12,6871;+
O02238;17,1758;17,169;16,9684;16,469;16,0656;15,6707;15,6388;15,8659;2,96883;0,000137192;1,1353;5,87759;+
O02252;17,99;17,74;17,2839;18,7877;15,8107;15,6647;15,6044;16,1891;3,10904;5,74E-05;2,13315;6,24965;+
O02266;17,6116;16,9874;17,2952;18,2397;15,6521;15,5258;15,6607;15,8016;3,32166;0;1,87341;6,84835;+
O02267;18,2199;17,3359;17,8459;18,8545;19,3888;18,657;18,5077;19,4834;1,23297;0,0115581;-0,945153;-2,33198;+
O02268;16,6613;19,2939;18,4336;17,5385;14,282;15,5175;16,5766;14,7799;1,92571;0,00147503;2,69282;3,56429;+
O02286;20,3354;20,3372;20,4045;20,7971;19,2605;19,4895;19,1477;19,2514;3,96163;0;1,18125;8,94114;+
O02323;17,3032;17,2999;17,5511;17,6084;16,1343;16,3719;16,4692;16,3047;4,34025;0;1,12065;10,4241;+
O02325;15,0335;15,7975;14,7216;16,0828;12,4281;13,471;12,6891;13,9979;2,48052;0,000367126;2,26233;4,70548;+
O02327;16,2883;16,5261;16,2932;16,9814;15,4796;15,2336;14,976;14,9809;3,26867;0;1,35472;6,69506;+
O02328;17,9643;17,8013;17,9785;17,8682;16,0421;16,345;16,2132;16,1314;6,28733;0;1,72016;22,4138;+
O02329;16,6231;17,2215;17,6425;16,7726;14,3178;14,2452;14,045;14,4537;4,55961;0;2,79952;11,3818;+
O02334;11,7822;13,3032;13,351;14,4748;12,5835;12,3322;13,2325;11,5999;0,572174;0,0859655;0,790788;1,22121;
O02343;14,3339;14,2908;14,2955;14,4991;13,4699;13,8206;13,8434;15,2154;0,286434;0,243219;0,267488;0,688108;
O02345;18,3374;17,3126;17,3382;18,5904;15,5262;14,8277;14,7865;16,2034;2,78575;0,000201063;2,5587;5,41679;+
O02357;14,2496;14,2957;13,6864;14,848;15,3435;15,1645;14,6246;14,6354;1,17759;0,0135547;-0,672076;-2,23901;+
O02358;16,1085;16,7213;17,889;17,4835;15,9103;16,0824;16,1005;16,3523;1,21919;0,0120943;0,939209;2,30879;+
O02360;17,1295;18,812;16,6593;18,4693;15,4104;15,5571;15,4325;15,6459;2,30803;0,000513846;2,25605;4,33162;+
O02362;15,5276;16,6266;16,9108;16,2425;15,9484;15,9402;15,6818;16,0734;0,639978;0,0681189;0,415909;1,33889;
O02365;20,8622;21,1882;20,9152;21,2889;19,0255;19,2143;18,913;19,0102;5,52814;0;2,02289;16,6796;+
O02482;14,0332;14,3828;14,2183;14,7779;14,747;14,6954;14,5955;14,6254;0,990668;0,0228807;-0,312778;-1,92768;+
O02485;17,7347;17,6303;17,9181;17,7913;14,938;15,1543;15,2232;14,8403;6,59674;0;2,72968;25,2676;+
O02495;19,1951;17,62;19,3127;19,6239;16,9621;17,1102;17,2328;16,4252;2,22387;0,000622089;2,00533;4,15583;+
O02621;15,851;14,4105;15,224;17,0762;15,7835;15,8001;15,7065;15,8207;0,0886559;0,622924;-0,137305;-0,244014;
O02626;13,4365;14,4476;14,2298;14,1869;16,2039;15,5353;16,4798;17,039;2,96051;0,000136461;-2,23932;-5,85605;+
O02628;13,8068;14,0197;14,1071;15,1235;14,7075;15,0023;13,775;15,172;0,413431;0,147977;-0,399948;-0,93477;
O02637;14,4159;14,2704;14,1205;14,7044;12,7326;13,5474;14,1025;13,9202;1,29865;0,00931189;0,802093;2,44287;+
O02639;19,1089;19,2678;19,3022;19,6272;18,6255;18,6522;18,8854;18,4965;2,55882;0,000327414;0,66167;4,88162;+
O02640;19,9378;18,948;20,141;20,2748;20,3331;20,8522;20,8363;20,3564;1,21802;0,01213;-0,769095;-2,30682;+
O02641;14,3356;14,3786;14,1263;14,8957;11,3945;11,1721;11,2015;11,6932;5,28067;0;3,06872;15,1385;+
O02642;17,9852;17,7478;18,1704;18,3672;17,0832;17,0375;16,8553;17,284;3,13344;5,83E-05;1,00263;6,31621;+
O02658;14,7831;15,6265;14,8987;15,741;11,42;11,1887;11,0227;11,528;5,20212;0;3,97244;14,6786;+
O16000;18,1211;16,6108;17,0051;17,2098;14,6743;13,4828;13,7061;14,4022;3,51658;0;3,17037;7,43678;+
O16198;14,4326;14,445;14,3073;14,7786;11,4639;10,6062;10,9161;11,5978;4,93146;0;3,3449;13,1932;+
O16202;19,6869;18,6015;19,7998;19,7828;18,2743;18,0861;18,4081;18,5474;2,00699;0,00118642;1,13878;3,72104;+
O16214;14,2346;14,0914;14,4724;14,48;12,3533;13,9775;13,5335;13,5415;1,43737;0,00607032;0,968132;2,68015;+
O16215;16,2644;16,8495;16,4817;15,6998;13,3704;14,2054;13,1244;13,8834;3,63324;0;2,67795;7,80853;+
O16216;20,4627;20,7183;19,1279;19,9117;18,9519;16,8379;16,1033;18,1064;1,89842;0,00156237;2,55525;3,51236;+
O16225;22,2054;19,5339;18,3833;23,6805;17,6746;17,0664;17,267;17,3849;1,59514;0,00354774;3,60257;2,95639;+
O16226;22,2262;21,9722;22,1903;23,6819;19,3575;19,2415;19,1017;19,8719;3,48059;0;3,12451;7,32512;+
O16228;14,5175;14,4406;14,2074;14,7035;11,4719;11,2175;11,2029;11,7032;5,9342;0;3,06836;19,5414;+
O16249;17,6039;17,5816;17,7103;17,8677;16,4912;16,6024;16,413;16,5972;5,19449;0;1,16488;14,6346;+
O16254;17,3774;17,1368;16,9734;18,1288;16,4109;16,0407;16,1316;17,3363;1,25155;0,0108177;0,924217;2,36326;+
O16259;19,667;19,0333;19,3042;20,2723;17,9455;17,5328;17,5332;17,9542;3,09926;5,71E-05;1,82777;6,22315;+
O16265;14,2816;14,431;13,8835;14,893;13,7314;14,6496;14,7149;14,2911;0,0285446;0,863007;0,0255444;0,0832154;
O16266;17,4267;17,7866;17,698;17,8404;17,1934;17,318;17,1061;17,5728;1,53523;0,00443669;0,39033;2,85059;+
O16276;14,4033;14,2823;14,3904;14,9369;12,3046;13,6188;12,6456;12,4064;2,72177;0,000194939;1,75936;5,26202;+
O16281;14,1047;14,3896;13,7391;14,3096;14,2752;15,2105;16,0199;14,7291;1,21739;0,0121408;-0,922899;-2,30577;+
O16284;17,2475;16,4339;15,9806;16,77;17,6472;16,4724;16,9692;17,8985;0,746102;0,0488132;-0,638847;-1,51955;+
O16291;14,4343;14,0039;14,1883;15,0106;15,0672;15,5577;15,6924;14,7426;1,48192;0,0052793;-0,85574;-2,75741;+
O16294;16,5395;15,3213;16,4678;16,6981;16,9817;18,087;17,2705;17,1342;1,4925;0,00501229;-1,11169;-2,77582;+
O16297;17,1668;16,9602;17,012;18,6166;16,0112;15,5922;15,6122;16,3182;1,946;0,00143196;1,55541;3,60313;+
O16298;17,1346;16,9354;15,484;21,8596;19,493;20,6805;18,0476;20,0037;0,526235;0,0997055;-1,70282;-1,14013;
O16303;18,133;18,2717;17,6635;18,5155;15,9074;15,6489;15,4595;15,7859;4,69806;0;2,44554;12,0273;+
O16305;21,3193;21,4745;21,5099;21,5692;19,9556;19,8848;19,7693;20,0074;6,12933;0;1,56395;21,0809;+
O16309;17,3195;16,2544;17,9963;16,1224;15,1852;15,7978;15,0734;15,1061;1,84525;0,00184737;1,63252;3,41215;+
O16311;15,2955;15,217;14,9905;15,699;11,1298;11,1724;11,1927;11,4868;6,4673;0;4,05509;24,0327;+
O16314;16,1251;15,1926;15,6882;15,5894;14,1151;14,4303;14,447;13,4293;2,63333;0,000285202;1,5434;5,05317;+
O16315;14,2304;13,3872;13,5195;15,0088;11,4703;11,1895;11,0673;11,7105;3,26684;0;2,67708;6,68981;+
O16319;17,6881;17,2384;17,4521;18,0185;15,5842;15,7074;15,9719;16,0274;3,97181;0;1,77655;8,97839;+
O16327;16,0797;16,1524;16,2995;16,3414;13,8921;13,6651;14,0462;13,974;6,30462;0;2,32388;22,5646;+
O16331;15,4205;15,5946;15,083;16,8096;14,3678;14,667;14,8262;14,9699;1,36905;0,00751471;1,01923;2,56274;+
O16338;13,9691;14,2811;14,4246;14,6193;12,4983;13,5081;12,8131;12,7554;2,8565;0,000144433;1,42983;5,59162;+
O16368;16,8913;16,8466;17,0504;17,0576;15,8858;16,3314;15,9256;15,6993;3,36127;0;1,00098;6,96475;+
O16369;14,3639;13,7343;14,0494;14,3638;12,9914;14,0288;13,5589;12,585;1,26462;0,0103857;0,836782;2,38531;+
O16379;14,273;13,5661;14,2964;15,1035;14,2898;13,4036;14,842;14,4337;0,0544514;0,750908;0,0675087;0,154658;
O16405;16,9474;16,7034;16,9441;17,2594;14,9829;14,3239;14,0569;15,211;3,65595;0;2,31992;7,88268;+
O16406;16,7138;16,5127;16,3061;15,5316;15,1714;14,7649;14,6498;15,0394;2,50834;0,000372093;1,35967;4,76759;+
O16420;18,165;17,5798;18,3455;17,7201;14,8191;13,8367;14,389;14,7662;4,70739;0;3,49985;12,072;+
O16424;17,6639;17,7335;17,9856;17,8476;15,2242;15,0404;15,2554;15,7194;5,34734;0;2,49778;15,5397;+
O16453;17,2234;16,3607;16,1975;16,3991;11,3311;10,9977;11,2458;11,5906;6,01318;0;5,25383;20,1509;+
O16454;19,9739;19,1597;18,929;20,6179;16,5065;15,8404;15,6852;16,2544;3,79676;0;3,5985;8,35597;+
O16458;19,7721;19,6047;19,7577;20,0879;16,7291;16,1096;16,4522;16,3611;6,09326;0;3,39258;20,7877;+
O16462;19,3366;19,0307;20,0291;19,9822;17,7186;18,0862;18,4213;17,913;2,79104;0,000182259;1,55987;5,42972;+
O16465;17,8711;17,3134;16,8422;18,7276;16,1346;16,0281;15,2283;15,612;2,27259;0,000547945;1,93779;4,25708;+
O16482;16,1365;17,0523;17,9082;16,894;14,2874;13,6688;13,8721;13,9556;3,66624;0;3,05177;7,91648;+
O16486;15,5173;15,337;15,296;16,5505;13,2239;13,6111;13,0884;13,8347;3,21211;0;2,23571;6,5345;+
O16487;16,8005;18,1276;15,8834;17,7836;15,3303;15,2846;15,5185;15,4218;1,86752;0,00174305;1,75998;3,45397;+
O16497;19,4496;20,5169;19,3208;20,5819;17,0512;18,0962;18,6798;19,403;1,48565;0,00519171;1,65976;2,76389;+
O16517;17,6006;17,8593;17,6202;18,0252;21,1595;21,1192;20,9398;21,0028;6,93879;0;-3,279;-28,8392;+
O16518;16,9424;16,9672;17,1894;17,6947;16,1299;16,1489;16,1072;16,2621;2,94929;0,000135235;1,03642;5,82709;+
O16519;14,681;14,9358;14,9169;15,1493;14,6026;13,7458;13,5108;14,27;1,81011;0,0020974;0,888449;3,34661;+
O16520;16,7616;16,6586;16,9036;16,7016;16,2027;16,539;16,3524;16,7186;1,29823;0,00932373;0,303194;2,44217;+
O16521;17,138;18,0883;17,815;16,7302;16,3479;16,782;16,524;16,232;1,57486;0,00382353;0,971417;2,92044;+
O16580;14,1576;13,8963;13,93;15,141;16,3572;15,681;15,6963;16,0404;2,60239;0,000304694;-1,66249;-4,98146;+
O16582;15,8036;16,6459;16,5928;18,1278;14,3527;14,7197;14,1342;12,0873;2,08918;0,000766501;2,96905;3,88287;+
O16583;15,5722;15,452;15,4293;16,9266;14,8125;14,5546;13,3876;14,1539;1,83395;0,00187643;1,61786;3,39102;+
O16619;14,9583;14,1616;15,2702;16,1337;14,0776;14,1568;14,2557;14,2928;1,2008;0,0127521;0,935247;2,27792;+
O16628;14,3612;14,4139;14,3101;14,8215;14,336;13,5062;12,6309;13,5732;1,40496;0,00667466;0,965099;2,6243;+
O16637;13,5595;13,0006;14,8968;14,4006;12,9035;13,3763;12,9572;13,1746;1,0165;0,0212639;0,861478;1,97059;+
O16657;17,1115;16,2832;17,0952;16,9138;16,0904;16,0865;16,3596;15,4076;1,66188;0,00293918;0,864905;3,07568;+
O16658;15,8714;15,5332;16,8288;16,3662;15,4399;15,5277;15,5544;15,8387;0,966498;0,0245236;0,559718;1,88754;+
O16689;14,1287;14,0874;14,232;14,9868;12,3718;10,025;14,0802;12,1662;1,36899;0,00751258;2,19792;2,56263;+
O16720;14,2826;14,245;13,789;14,8873;15,2587;16,079;16,3509;16,0181;2,61173;0,000305642;-1,6257;-5,00302;+
O16784;17,3804;16,3393;17,0414;16,4753;15,9047;15,4567;15,5989;15,7511;2,30068;0,000527287;1,13125;4,3161;+
O16785;18,3027;17,87;18,1303;18,7684;15,6217;16,0017;16,0084;15,6651;4,54245;0;2,44365;11,3041;+
O16786;17,2592;16,4522;16,4034;16,9728;14,2289;13,21;12,9181;14,3721;3,50152;0;3,08964;7,3899;+
O16883;14,1344;14,23;14,176;14,5897;15,2197;14,5642;14,5315;15,6083;1,31676;0,00884557;-0,698427;-2,47361;+
O16887;16,4516;16,325;16,4182;16,5022;14,6433;14,8287;14,7019;15,1161;5,144;0;1,60176;14,3469;+
O16922;14,468;14,2564;14,4458;14,288;14,2674;14,8443;13,8415;13,1517;0,415194;0,147129;0,338347;0,938063;
O16927;17,6278;17,6865;18,7499;20,0468;15,8814;15,1083;15,3199;15,6206;2,66853;0,000290278;3,04517;5,13561;+
O16928;16,0698;15,2256;15,0842;15,647;12,1639;12,8866;13,3281;11,9467;3,53899;0;2,92533;7,50702;+
O16929;13,3748;14,1477;14,4306;14,7775;10,5665;12,0511;12,163;10,9958;2,8383;0,000160555;2,73857;5,54627;+
O16997;16,7179;16,5292;16,6035;16,9785;14,4291;14,4658;14,5679;14,4199;6,1791;0;2,23661;21,4922;+
O16999;17,2391;17,3887;17,6096;18,7192;15,2842;15,2876;15,0719;15,7537;3,21677;0;2,38978;6,5476;+
O17002;14,5059;13,053;14,4284;15,1104;12,9778;13,3659;13,6621;13,3155;1,07433;0,0179045;0,944061;2,06672;+
O17003;16,1927;15,9218;16,7743;16,1173;14,6692;13,9339;13,7845;14,3224;3,58669;0;2,07404;7,65838;+
O17004;14,3078;14,2807;14,3502;14,9436;14,1987;13,8598;14,2418;14,386;0,760955;0,0465463;0,298992;1,54458;+
O17005;14,5159;14,3611;14,3998;15,0392;14,3622;12,957;14,3142;13,3546;1,13278;0,0153356;0,831995;2,1641;+
O17038;14,4896;13,8369;14,4938;14,8657;17,4067;16,7795;16,3548;18,0417;3,16109;5,92E-05;-2,7242;-6,39227;+
O17040;14,4151;13,6759;14,2124;15,0825;17,4051;16,708;17,0416;17,2108;3,81439;0;-2,74494;-8,41693;+
O17058;16,6695;15,7624;15,9957;17,0089;14,398;13,8464;14,7107;15,3058;2,27733;0,000536585;1,79392;4,26699;+
O17065;16,3514;14,9755;14,1526;16,54;13,2277;12,7628;12,4976;12,8163;2,40717;0,000387616;2,67877;4,54419;+
O17066;13,7121;15,3475;15,2076;15,9399;14,2232;13,6828;13,8695;14,6634;0,919153;0,0283992;0,942021;1,80888;+
O17071;16,7074;17,0629;17,0271;18,5667;16,679;16,5108;17,2381;16,7738;0,569391;0,0865575;0,540615;1,21634;
O17123;14,4131;14,2255;14,3645;14,3812;11,4396;11,1034;11,2765;11,6005;6,68129;0;2,9911;26,1076;+
O17157;15,3965;15,2799;15,9471;15,5372;13,566;13,7448;12,7401;13,5415;3,69769;0;2,14209;8,02053;+
O17214;19,6313;19,9893;20,4685;21,5015;19,3077;19,2911;19,254;19,5102;1,37784;0,00727613;1,0569;2,57777;+
O17218;21,4515;22,0768;21,8025;22,1099;19,9942;19,8837;19,9207;19,8423;4,79463;0;1,94997;12,4975;+
O17245;15,2808;15,2579;15,2535;15,755;13,9549;14,0076;14,4066;14,5584;3,01383;8,36E-05;1,15493;5,99513;+
O17268;13,987;14,4484;14,4157;15,1129;16,9854;15,9247;15,9832;16,7162;2,78839;0,000201355;-1,91138;-5,42324;+
O17271;18,7425;18,0553;18,1914;17,5221;17,9617;17,7954;17,9706;18,3614;0,144427;0,464572;0,10558;0,37992;
O17274;19,4374;19,6076;20,1493;21,4958;16,5854;16,8298;16,4146;16,865;3,47654;0;3,49886;7,31266;+
O17287;19,4932;19,1426;18,6605;19,3919;16,819;16,4096;15,3905;16,909;3,39807;0;2,79003;7,07429;+
O17328;16,4218;14,5937;15,8524;17,0082;16,0083;15,9329;15,8763;16,4365;0,0631744;0,716169;-0,0945001;-0,177947;
O17345;20,733;20,8459;20,9431;21,478;18,1366;17,9576;17,9324;18,3624;5,26874;0;2,90276;15,0678;+
O17352;16,8689;14,2712;16,3115;16,8644;15,1112;14,7044;14,9614;14,8083;0,972981;0,0241123;1,18271;1,89831;+
O17365;17,5072;17,2172;16,9787;18,0475;15,7467;15,5784;15,4961;16,0178;3,27477;0;1,72793;6,71257;+
O17373;18,0541;17,6792;18,466;19,093;15,6533;15,2909;15,6718;15,6598;3,89413;0;2,75415;8,69738;+
O17387;14,7859;15,0521;15,1022;16,8924;14,152;13,9043;13,3276;14,4215;1,51145;0,00484816;1,50678;2,80891;+
O17388;16,6327;15,5719;17,1977;19,6921;15,2262;15,8188;15,8891;15,8048;0,908301;0,0295839;1,58885;1,79084;+
O17389;20,5026;20,1511;20,3245;20,6994;19,0385;19,4762;19,1726;19,4711;3,37977;0;1,12979;7,01966;+
O17397;14,1656;13,9978;14,4582;14,5893;11,4292;11,1951;11,2286;11,5753;5,75448;0;2,94571;18,2205;+
O17405;14,0305;14,3577;14,0694;13,4951;14,6772;14,239;15,4229;14,6359;1,31646;0,00884064;-0,755567;-2,4731;+
O17406;19,7488;20,0439;19,6756;20,5487;19,0445;18,881;18,3289;18,943;2,48985;0,000368664;1,20489;4,72625;+
O17407;17,6099;17,3393;17,3961;18,1511;11,3473;11,191;11,1027;11,7003;6,83265;0;6,28877;27,6807;+
O17526;14,2;14,38;14,1671;14,9699;15,6905;15,2919;14,1983;14,9713;0,829207;0,0374708;-0,608771;-1,65903;+
O17528;17,7011;18,3771;18,5791;18,351;17,0621;17,1883;17,7589;16,6873;1,98769;0,00119615;1,07796;3,68353;+
O17536;17,2775;17,0976;17,3749;17,3381;12,8856;13,9543;14,1516;13,7659;4,80108;0;3,58268;12,5295;+
O17562;15,5677;15,9253;15,7824;16,5457;14,3419;14,1563;13,7005;13,9446;3,57921;0;1,91948;7,63448;+
O17570;16,6397;17,6598;19,2259;17,3347;18,0126;17,9711;18,1397;18,7576;0,382493;0,16666;-0,505225;-0,876471;
O17580;14,1711;14,3773;13,7817;14,7743;12,7204;12,6662;13,5344;12,3837;2,38492;0,000417031;1,44989;4,49594;+
O17586;16,0988;16,409;16,73;16,5686;17,5829;17,667;17,6193;17,5826;3,84796;0;-1,16138;-8,53403;+
O17591;17,7629;17,2385;17,5953;17,6855;15,1791;15,4084;14,4944;15,3127;4,34076;0;2,47189;10,4263;+
O17594;16,5244;16,1778;16,445;17,0129;14,287;14,2692;14,2428;14,4345;4,78273;0;2,23163;12,4386;+
O17606;17,1111;17,0539;17,1039;17,6828;16,2572;16,3449;16,4539;16,5061;2,75122;0,00019819;0,847463;5,33286;+
O17607;17,7744;17,4901;17,6012;17,3974;15,9695;15,7931;16,2367;15,4251;3,99677;0;1,70966;9,07039;+
O17616;17,0012;17,4709;17,5604;16,666;14,6042;14,5572;14,4799;15,1214;4,17182;0;2,48394;9,73923;+
O17620;14,1977;14,1713;14,3518;15,09;13,7176;13,5242;13,465;13,6259;2,09536;0,000769505;0,869515;3,89517;+
O17621;16,7392;16,9718;16,9673;16,9686;15,4519;15,2484;15,195;15,6123;5,02916;0;1,53481;13,7122;+
O17622;17,2489;17,279;17,1882;17,9962;15,7091;15,8115;15,6809;16,0656;3,59702;0;1,61132;7,69147;+
O17626;20,3848;18,2521;18,2369;19,9457;19,4059;19,6179;19,2647;20,1176;0,277582;0,251453;-0,39662;-0,670084;
O17636;14,5145;13,4147;14,3288;14,3771;15,1377;14,756;14,7613;14,9487;1,49451;0,00500468;-0,742151;-2,77934;+
O17642;20,409;20,263;19,9475;22,435;15,9616;18,1609;15,4929;17,7358;2,40566;0,000387304;3,92586;4,5409;+
O17643;17,4197;17,426;16,8146;18,0454;16,5506;16,2757;16,1846;16,566;2,06486;0,000795215;1,03221;3,83461;+
O17666;13,6112;13,6441;14,4243;14,9936;12,0549;12,2454;12,4997;8,92943;1,63638;0,00311507;2,73592;3,02992;+
O17680;18,9846;18,5892;19,0045;18,8469;19,3515;19,659;19,0352;19,4281;1,72537;0,00253422;-0,512177;-3,19067;+
O17685;16,0813;16,9606;16,8821;17,6191;16,7866;15,8833;15,4968;17,0042;0,58332;0,0826937;0,593057;1,24071;
O17687;18,3571;18,4845;18,4423;19,474;18,4516;18,1893;18,1956;18,569;0,565793;0,0875614;0,33812;1,21002;
O17694;19,1567;19,9444;18,9038;20,1839;18,299;17,852;17,8619;18,2367;2,39163;0,000384677;1,48482;4,51044;+
O17695;17,3356;17,5587;17,8357;18,2115;14,2597;14,8183;14,7361;14,944;4,82465;0;3,04585;12,6472;+
O17725;16,2669;16,9688;16,4211;17,539;16,712;16,5304;16,5163;16,6304;0,286973;0,242843;0,20168;0,689202;
O17726;18,4616;16,2524;16,9303;20,9454;17,048;17,5208;16,7405;17,5643;0,382726;0,166519;0,929017;0,876914;
O17729;17,8494;15,8001;17,5402;18,003;16,4026;15,9949;16,4131;16,3855;0,990061;0,0229067;0,999146;1,92667;+
O17730;15,6366;15,9523;17,3401;16,7931;15,5158;15,3483;16,0509;16,0066;0,817439;0,0389985;0,700163;1,63935;+
O17731;16,6025;15,9574;17,0615;16,7215;16,7669;16,5672;15,4674;16,785;0,190789;0,370784;0,189129;0,485586;
O17732;17,0228;18,0102;18,1716;18,1742;16,2309;16,5304;16,4688;16,361;2,6486;0,000287393;1,4469;5,08882;+
O17735;13,9339;14,0212;14,3364;14,8378;11,7402;12,3886;12,9679;12,2992;3,00402;8,31E-05;1,93337;5,96936;+
O17741;13,843;14,239;14,3072;15,1746;13,0451;13,6904;14,0834;12,945;1,29562;0,00939574;0,949965;2,43775;+
O17754;16,6214;16,4769;15,7625;17,4287;14,2076;14,2363;14,0691;14,1034;3,38311;0;2,41829;7,02959;+
O17759;20,0369;20,1567;20,2663;20,517;19,4816;19,623;19,6915;19,7138;2,76586;0,000199329;0,61673;5,36833;+
O17761;14,354;14,4221;14,4194;14,8335;11,4444;11,0734;11,2569;11,7253;5,6749;0;3,13225;17,6637;+
O17766;16,1991;16,1567;16,0329;16,3675;12,1306;12,8615;13,1724;13,9281;3,79756;0;3,1659;8,35872;+
O17772;14,2689;14,3687;14,2699;15,143;12,0007;11,1497;11,27;11,578;4,38286;0;3,01301;10,6042;+
O17805;14,2742;14,4109;14,4902;15,104;14,7074;14,9636;14,4834;14,468;0,15076;0,449617;-0,085778;-0,394707;
O17815;14,4397;13,9003;14,4209;14,6681;13,8958;14,1508;14,269;15,3865;0,0661379;0,705349;-0,0682676;-0,185777;
O17829;14,0268;14,2668;14,4078;14,4067;11,3451;10,9554;11,1808;11,7399;5,38821;0;2,9717;15,7906;+
O17836;17,9598;17,6444;17,5239;18,4297;15,6711;15,3311;15,3821;16,0587;3,89185;0;2,27869;8,68926;+
O17839;17,5317;17,649;17,1058;17,6883;16,3058;15,9117;15,6538;16,1805;3,5388;0;1,4808;7,50643;+
O17861;21,5452;21,5132;20,4268;21,6357;19,7338;19,7059;19,7551;19,7649;2,77327;0,000200289;1,5403;5,38635;+
O17890;14,511;13,746;13,8957;14,3829;15,0879;13,9597;14,6448;15,6734;0,878815;0,0325234;-0,707586;-1,74177;+
O17891;20,1323;19,8222;20,0248;20,1638;18,4843;18,0198;17,931;18,6044;4,14961;0;1,77588;9,65198;+
O17892;17,1055;16,82;16,7278;17,4776;16,4806;16,4792;15,7994;15,0649;1,53672;0,00440154;1,07673;2,85322;+
O17893;19,3908;20,5451;19,9766;21,8882;17,5396;17,0109;17,6102;17,5556;2,80781;0,000183863;3,02111;5,47088;+
O17895;14,4189;14,3514;14,4563;15,0246;14,3921;14,1205;13,4455;14,0577;1,15882;0,0141571;0,558859;2,20762;+
O17901;18,1079;18,5305;17,7768;18,7597;17,1218;16,929;16,687;17,4741;2,39364;0,000385292;1,24074;4,5148;+
O17907;15,82;15,5321;15,7091;18,1031;14,5345;13,8029;13,724;14,4067;1,83411;0,00187704;2,17407;3,39131;+
O17915;20,408;19,9243;20,3888;20,8767;19,4085;19,4613;19,357;19,5814;2,49152;0,000368973;0,947433;4,72997;+
O17919;15,9058;15,9388;16,0923;16,2694;15,1658;14,8253;15,122;15,2277;3,6667;0;0,966375;7,918;+
O17921;18,64;17,8122;17,073;17,2108;18,1691;18,5878;18,5288;19,0873;1,18552;0,0132362;-0,909261;-2,2523;+
O17939;16,8822;16,88;16,3195;16,8629;15,008;15,5352;15,1943;15,0241;3,79418;0;1,54577;8,34708;+
O17944;16,591;16,0347;16,6128;15,9801;14,2701;14,5761;14,6966;14,3608;4,04393;0;1,82878;9,24644;+
O17953;18,5748;19,6008;18,3386;19,3918;18,6723;18,7052;18,6978;18,8509;0,338293;0,197226;0,244972;0,791318;
O17954;20,7995;19,5975;19,6402;21,0829;17,8094;17,4367;17,5801;18,3062;2,93811;0,000134383;2,49693;5,79835;+
O17966;13,7907;14,4403;13,9444;14,7201;11,2854;10,0397;10,2577;11,7049;3,52979;0;3,40191;7,47813;+
O17983;18,0345;18,1099;18,4304;18,099;14,5803;14,7708;14,439;14,9649;6,46558;0;3,4797;24,0168;+
O18000;18,8796;18,8817;19,0321;19,1154;19,2799;19,2102;19,2136;19,2009;2,1865;0,00066369;-0,248952;-4,07909;+
O18002;14,1509;14,3895;13,7935;15,0512;15,0886;15,6137;14,6305;15,6927;1,33694;0,00827416;-0,910119;-2,50792;+
O18005;15,8755;15,7484;15,4158;15,3422;16,5725;13,6453;13,606;15,6356;0,433446;0,137246;0,730614;0,971978;
O18015;14,3624;14,2354;14,11;15,17;13,7002;13,0033;13,3187;13,4779;2,09892;0,000770603;1,0944;3,90227;+
O18023;13,8609;13,852;15,374;15,1624;14,394;14,4893;13,6664;13,9702;0,424797;0,142298;0,432359;0,955945;
O18030;16,2589;15,4568;15,6914;17,3429;14,0959;13,6479;13,5246;13,6965;2,85327;0,000144289;2,44632;5,58356;+
O18054;18,075;18,6156;18,1299;19,0479;16,1022;15,9229;16,0974;16,5303;3,91562;0;2,30391;8,77437;+
O18089;17,5273;18,2894;17,7765;17,6262;16,4883;16,4521;16,3645;16,4807;3,66334;0;1,35842;7,90695;+
O18092;13,2632;14,1817;14,4638;14,9434;13,7468;13,6617;13,6886;14,1256;0,504878;0,107909;0,407343;1,10199;
