Proteins,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
Q03564,21.9467,18.957,20.5149,21.1926,21.8648,20.5821,21.2409,20.6575
Q03567,24.3462,22.7439,21.996,24.6428,21.1465,21.0405,20.3297,21.1115
Q03567,28.5565,27.1956,27.4209,28.1592,27.1943,25.5514,24.498,26.5363
Q03601,20.365,18.3892,19.0156,18.0647,23.5761,24.1623,25.0362,23.5319
Q04833,21.6812,19.4431,20.6861,19.7177,23.7065,23.2247,22.3736,22.4862
Q05036,19.442,18.5543,19.9584,20.459,22.8825,23.1512,22.8564,21.3217
Q05036,21.0486,21.4707,19.9875,19.6988,24.1717,22.6449,21.2559,21.8615
Q05062,23.2186,25.8048,24.6192,24.1202,24.1441,24.5907,27.3143,24.7248
Q05062,20.4579,18.1394,20.4607,21.4794,22.6185,22.7715,23.8502,22.049
Q05062,21.6471,19.0237,20.5843,19.3854,21.8965,19.9396,20.9075,20.9753
Q05062,19.762,19.4384,21.586,19.5808,21.7039,21.1943,21.3081,20.7338
Q067X2,19.5729,18.1841,19.2905,21.359,25.4006,23.2181,23.4322,22.4652
Q07750,19.6275,21.7706,19.5052,20.7653,21.1745,20.7744,21.0914,21.097
Q07750,19.4467,19.2592,19.6899,21.0717,23.5686,21.0938,22.4124,21.758
Q09217,19.139,20.2102,21.1584,20.0389,21.3083,20.6497,21.1991,20.4889
Q09236,19.606,19.7712,18.0633,20.6413,21.0572,20.9573,20.0542,20.4983
Q09236,19.4872,20.7434,18.4042,20.7717,21.4082,20.4659,20.9685,20.2601
Q09236,18.6239,21.5802,19.7521,21.0133,20.7227,21.1478,20.9615,20.3276
Q09237,21.4806,18.9117,19.3592,19.3978,21.5997,21.0939,21.206,20.8658
Q09237,20.3995,19.818,20.1727,18.2589,21.5805,20.8707,21.1243,21.3659
Q09248,18.4489,19.3965,20.1832,20.5994,21.7075,20.4446,19.6889,21.2133
Q09250,18.3263,21.7281,19.6804,20.6362,21.7205,20.5225,20.4686,20.8785
Q09269,23.2435,24.4114,24.792,24.5468,23.6864,21.7762,22.6682,22.2965
Q09289,26.0821,24.8962,24.0096,27.0612,26.2646,24.8,24.7392,23.7369
Q09289,23.3493,23.86,23.8649,24.1672,24.651,24.3363,22.2878,24.6745
Q09289,26.6628,25.9846,24.6079,26.8781,25.4483,23.069,25.2369,24.4829
Q09289,18.9295,21.1933,19.0141,20.4199,21.4516,20.7007,21.3692,21.2323
Q09289,24.2432,24.1364,25.0218,24.6434,22.9073,23.5665,24.0676,23.6632
Q09289,20.5014,20.672,21.0986,17.4112,24.1315,20.7301,21.1025,24.3751
Q09289,23.4856,23.2087,24.4015,22.8287,25.2535,23.6595,24.0248,24.0182
Q09289,19.7545,21.5147,20.292,18.6971,20.7277,20.9463,20.9371,21.3307
Q09350,20.2681,17.4138,21.011,21.739,21.0308,20.0312,20.4782,21.1257
Q09407,22.0466,21.0142,18.961,20.9783,24.512,20.5385,20.9274,20.4961
Q09422,24.708,24.6976,25.2424,21.5455,23.3762,23.2401,24.1974,22.0695
Q09422,20.1447,19.2746,20.0261,20.6522,25.102,22.3433,24.113,23.8372
Q09422,18.3925,19.8827,20.3676,20.2555,21.6093,19.3828,21.2232,21.4038
Q09436,19.1002,19.918,19.8427,19.872,22.5424,22.4017,21.4879,22.6085
Q09444,20.8804,21.6655,20.0105,17.8677,20.7582,20.7609,20.0678,20.1739
Q09444,19.7137,20.6731,17.4009,19.6511,26.6007,27.3781,24.6505,27.5832
Q09444,21.3161,20.8469,19.9923,20.7713,25.8324,25.0599,23.0177,25.5969
Q09444,20.7579,19.9537,21.5225,18.0002,23.9468,23.5599,24.1922,25.3641
Q09489,19.3151,20.9534,18.2707,20.1468,20.417,21.0494,21.2091,19.741
Q09489,20.4352,20.4902,20.8033,20.8765,27.3108,22.2334,23.9462,21.786
Q09490,19.9092,19.5205,21.3468,19.1125,24.1488,23.7812,23.684,24.0104
Q09490,19.1122,18.4139,18.721,20.8399,25.3949,25.5426,24.3808,23.0514
Q09533,20.1012,18.9414,18.4568,18.4853,22.5697,24.2385,23.0738,23.445
Q09533,20.2558,21.1203,20.9943,19.4291,24.564,23.6382,20.4333,23.4747
Q09533,20.5575,21.6223,18.5383,20.2126,20.9469,21.1273,20.6588,20.1526
Q09533,19.0598,20.8927,20.8796,21.6057,25.0459,23.8839,24.1816,23.834
Q09560,21.3292,18.4688,21.4632,18.3341,21.6341,20.7794,20.4328,20.5805
Q09568,25.4964,24.9161,23.8969,23.4082,19.2468,22.9715,20.8018,20.8674
Q09581,21.4838,19.725,19.6504,19.6735,25.1859,24.0435,21.4341,23.1423
Q09581,20.5439,19.8449,21.0377,18.9887,26.57,23.4126,22.5922,23.7409
Q09581,19.7022,21.7267,20.3433,20.4697,24.6027,24.4919,24.2513,25.4822
Q09581,25.8132,25.6169,24.3843,25.4069,27.4836,25.8391,23.8152,25.7289
Q09581,20.457,20.4955,20.7762,19.4014,25.4812,21.9659,24.1612,23.9915
Q09614,25.9523,24.724,23.6258,25.3625,27.7261,23.9747,23.83,23.2096
Q09665,21.1571,19.7458,19.0513,19.2214,21.7746,21.0042,20.892,21.1147
Q09934,19.4314,16.5488,20.7658,20.6088,21.9311,20.9901,20.8553,21.3808
Q09934,19.802,21.4708,19.1231,20.2765,26.6142,24.4622,23.7807,25.0644
Q09934,21.666,21.0287,22.9095,22.66,21.6874,21.0482,20.2449,21.1963
Q09936,20.1985,20.2855,19.5501,19.069,21.9493,21.171,20.3008,20.4199
Q09936,20.1692,20.4218,19.9491,18.1928,21.919,21.0942,20.1581,20.6618
Q09936,18.6224,18.5542,20.5798,21.467,20.9764,20.2446,21.29,21.2483
Q09936,20.1131,21.2208,20.0718,21.0187,25.134,24.433,24.49,23.1321
Q09936,20.8108,20.8721,20.8598,19.7125,20.995,19.5567,21.1805,19.8735
Q09967,24.6558,23.494,22.9039,20.5928,25.2544,19.6185,24.085,21.4416
Q09967,26.6956,26.655,25.338,21.5907,29.1597,27.5802,26.9283,27.5818
Q09EE6,27.511,27.502,26.2555,27.5602,27.3521,23.7584,26.753,25.1764
Q09EE6,18.0445,19.5551,18.1975,19.5136,21.9728,21.0592,20.7497,20.378
Q09EE6,23.4994,23.6566,23.5587,21.6121,23.0426,23.6511,24.0411,22.5432
Q0G831,18.5944,21.4031,19.7787,20.7469,20.5117,21.0833,21.1741,20.8535
Q0KHC0,20.3158,21.1993,19.9871,18.9906,21.5333,20.7788,20.8551,20.396
Q10010,24.6404,24.8113,28.0567,23.764,21.887,22.7174,23.8121,22.5258
Q10020,20.829,20.3455,17.8878,18.6832,22.357,22.5429,24.285,22.3965
Q10020,20.4639,21.5532,21.3635,18.8138,23.1888,23.3887,23.0225,23.6675
Q10020,24.1028,23.5255,21.8359,23.0616,23.877,21.21,20.2881,22.972
Q10020,23.5843,23.7531,22.3992,23.0616,23.877,24.014,24.6509,22.2831
Q10033,20.3795,19.4346,20.0077,18.4131,20.6334,21.1567,21.147,20.7986
Q10043,20.482,19.5233,18.8516,20.895,23.6001,23.6219,21.9376,23.2882
Q10046,19.7188,19.9382,19.4028,20.2576,20.8039,21.0925,21.2373,20.8213
Q10121,20.4546,18.7546,18.5496,18.9787,21.3971,20.8389,21.1042,20.2955
Q10121,20.8267,19.8613,19.6067,21.0757,21.8446,21.2709,20.33,21.0325
Q10121,21.7492,22.4412,21.4592,24.9076,25.3064,23.9894,25.913,24.5866
Q10121,20.5542,18.9083,18.3945,20.6799,20.5506,21.1361,20.7751,20.5213
Q10130,20.022,19.4274,21.6647,20.9357,21.4815,20.9604,20.9989,20.6024
Q10130,20.7917,21.6891,21.6196,17.3884,21.9478,21.1547,21.2792,20.7494
Q10454,18.0317,20.2793,21.1104,20.1506,21.7233,19.7491,21.1373,20.4329
Q10454,21.8609,19.8273,19.7229,20.0665,21.6247,20.4108,20.8597,21.0792
Q10454,19.4226,20.4165,17.7997,20.3234,22.3452,22.0056,22.1263,20.5063
Q10454,26.2043,24.6483,23.9477,25.8478,27.918,26.5284,24.9916,26.9786
Q10454,20.1529,17.8073,18.7569,19.1232,21.6101,19.6388,21.3419,20.7477
Q10454,18.3763,19.9098,19.4263,19.9141,26.1085,25.8902,22.9565,25.8331
Q10454,19.4353,21.4814,20.3527,20.6249,22.73,22.3024,22.916,22.4061
Q10454,18.8703,19.9384,18.8168,18.6709,24.6141,23.1939,25.7196,23.3712
Q10454,19.7681,19.9292,19.3502,18.0719,24.1264,24.6757,23.32,24.0566
Q10457,18.3216,20.4712,19.53,20.9764,21.4985,21.185,20.9219,21.3234
Q10578,20.4824,20.2448,19.5945,20.2851,21.5018,20.2555,20.9095,20.7864
Q10578,20.2459,20.3879,19.265,19.0166,21.6439,20.6003,20.7027,20.6937
Q10578,20.3741,21.31,20.1154,21.5412,21.2741,21.2104,20.8054,21.3774
Q10578,18.0994,17.6938,17.9345,19.2791,23.374,22.0937,21.5551,20.6621
Q10651,17.7458,19.5248,18.9248,18.9219,25.3554,22.2051,25.2836,22.4352
Q10655,20.082,21.38,19.8341,21.5717,21.6878,20.8685,20.5714,19.9255
Q10657,24.1007,26.0132,25.0216,25.7043,23.6532,24.2493,22.6706,22.6174
Q10901,27.1903,26.5578,27.7211,26.4585,25.8126,23.9886,25.8386,26.4888
Q10943,19.7356,19.4227,19.4137,21.2046,21.3521,21.0851,21.2668,20.034
Q11080,24.3149,24.2449,24.218,24.9205,23.9463,23.403,23.3433,23.0891
Q11101,21.1977,20.2492,19.8259,17.106,21.0817,20.7676,21.2966,21.3752
Q11176,21.884,18.7645,19.3391,19.4615,21.8146,21.254,20.8178,21.3411
Q17334,21.3495,19.4091,18.8623,20.1267,21.6548,20.7333,20.5233,21.1703
Q17334,22.3682,21.5991,22.1296,24.6283,27.7585,25.3423,25.4029,25.8916
Q17334,20.3542,17.6985,21.156,18.0746,26.6781,25.3443,25.3873,24.1927
Q17339,20.1671,21.4287,21.2317,20.7797,21.5818,20.3422,21.27,20.8894
Q17348,17.3806,19.1889,20.8773,20.2,21.457,18.6791,20.4902,20.0041
Q17361,24.6636,24.601,24.5327,23.9304,25.5525,24.4405,24.1667,26.3886
Q17361,25.1529,24.2859,25.4392,20.7086,21.3828,20.6655,21.3649,20.4545
Q17361,24.9873,25.6637,25.1384,26.6926,21.8515,21.2018,20.878,20.9355
Q17361,23.4284,23.9893,22.4125,24.5472,20.9579,20.8564,20.9257,19.9597
Q17389,18.5038,17.8952,19.6524,19.2086,22.9601,21.7717,24.0648,21.1704
Q17405,26.9155,26.8573,25.5422,26.1551,28.1577,24.9963,22.9485,25.477
Q17405,20.4551,21.0873,20.652,17.3094,23.7828,21.2874,22.002,22.0406
Q17405,18.3992,20.215,20.8544,19.8642,21.9001,20.5931,21.0469,21.0239
Q17405,25.9144,24.9009,26.3973,25.0328,26.1305,25.1403,24.9825,25.4328
Q17405,27.1944,27.338,27.112,27.4506,29.3988,27.8014,26.5461,27.0751
Q17410,24.8451,24.9169,25.9909,24.1222,21.6845,19.8018,20.8694,20.6521
Q17413,19.2583,17.9331,20.8763,18.9389,23.6955,21.7774,22.4564,22.2823
Q17430,23.6434,22.6599,22.8415,22.8901,21.7824,21.8914,22.769,23.2975
Q17435,21.0686,18.749,20.6779,18.4658,22.476,23.5138,24.0379,23.6197
Q17446,19.6759,21.0054,21.1139,19.7677,21.8192,20.343,21.2975,20.6235
Q17455,25.2243,24.5027,23.8625,25.9601,24.3845,24.232,23.8634,23.957
Q17489,21.2838,21.0052,20.8134,18.8504,22.6939,20.5442,21.3272,21.2163
Q17542,28.6923,27.3321,26.4569,28.1551,28.6502,27.8187,27.2309,27.7039
Q17543,25.5296,26.0161,25.7794,25.6328,20.6928,20.5448,21.279,20.996
Q17561,19.3019,21.0881,19.9542,20.969,21.1783,20.6932,20.4785,19.6703
Q17569,25.4603,25.4088,25.3588,25.0873,24.3497,23.7866,23.8204,24.412
Q17569,24.3204,23.5499,22.1506,22.6528,21.7169,21.1492,21.195,20.7634
Q17569,20.9431,20.0236,21.3717,20.2268,26.8909,23.701,24.0806,23.1428
Q17569,24.8256,24.8452,25.6526,24.8812,23.8497,22.9027,22.3707,21.6975
Q17569,24.5951,25.0989,24.8574,26.5858,25.133,24.7589,24.2869,25.1486
Q17571,20.1287,19.9121,20.591,20.6305,24.578,25.8998,25.3769,25.1804
Q17571,19.5858,19.5384,20.2825,21.511,21.2103,20.2028,21.2016,21.1133
Q17606,21.8936,20.9889,21.0317,20.5705,20.7312,19.8166,21.0524,21.0905
Q17624,27.9825,26.7302,25.1304,24.8994,28.7183,26.8979,27.2493,27.1654
Q17624,22.3674,22.3524,21.9361,23.726,26.2672,24.4585,25.9761,25.6683
Q17624,27.6927,27.0065,26.3126,24.0815,25.4903,23.2528,24.3341,22.06
Q17624,26.4395,24.5517,25.5504,25.7174,24.7739,24.2817,25.4853,24.0814
Q17624,22.989,24.5385,23.1191,24.5969,21.7402,19.6506,21.0946,21.2
Q17624,20.4185,19.0324,19.6291,21.9538,21.6395,20.9303,20.5165,20.0453
Q17624,24.3203,25.0744,24.1845,25.6499,21.5931,21.2329,21.2681,19.7703
Q17644,21.1174,20.8486,19.3571,19.6293,24.346,23.3509,22.7539,23.4963
Q17649,17.7151,20.9012,20.8021,19.858,24.7149,24.8932,25.2503,25.4563
Q17649,24.1845,23.942,21.7326,25.1921,26.0891,23.1577,25.014,24.1247
Q17649,18.9756,20.2307,21.6895,19.2009,21.7243,20.9923,21.2057,21.289
Q17663,19.1915,19.2997,19.6569,19.8615,21.7186,19.8741,21.2521,19.1815
Q17663,23.1396,24.4309,27.0594,23.3491,25.6203,22.7818,23.4325,24.3115
Q17693,21.5695,21.3251,19.556,20.4845,23.1561,24.242,23.5087,24.9373
Q17698,23.2249,21.6715,26.999,23.4325,25.5653,26.2059,26.1802,25.167
Q17698,19.6891,19.663,19.4901,20.2445,26.575,25.3731,24.12,25.0976
Q17698,18.4588,19.9591,20.4782,20.9909,20.7092,20.6718,21.1544,20.9019
Q17698,21.8985,19.0675,20.0455,18.1099,23.8591,22.2249,22.3372,22.7181
Q17698,20.532,20.0433,19.4282,19.0891,21.7605,20.9324,20.2827,20.796
Q17698,20.1858,21.8565,21.3033,19.3282,25.2256,22.9082,23.0626,24.8084
Q17698,20.3783,19.3226,20.0064,19.0255,21.941,21.2346,21.3415,21.3062
Q17740,19.6146,20.1563,20.5977,21.0554,21.4795,20.5642,21.1431,19.6737
Q17763,23.2889,23.0766,24.6091,23.6788,20.6095,20.9184,21.1915,20.1114
Q17770,21.417,18.9107,21.1949,18.832,21.0417,21.1119,20.7651,21.2586
Q17770,18.3378,19.1267,18.5087,19.33,21.6123,20.9036,21.2307,20.3092
Q17796,25.275,25.1551,24.1064,22.0411,25.506,22.661,22.4059,23.6697
Q17796,27.241,24.3549,25.0244,25.3573,26.2823,24.4497,26.1834,24.3857
Q17796,19.5823,20.9061,20.5863,20.4493,24.6716,26.1461,25.2928,25.8544
Q17796,25.8637,25.8836,26.2681,25.9695,27,25.1546,25.5025,25.1174
Q17827,19.0251,21.1186,17.8595,18.7025,22.5613,22.141,22.8004,21.1966
Q17827,21.1829,19.645,18.5395,21.4033,21.3687,20.8108,21.3049,19.6008
Q17832,19.2169,19.1205,20.4174,18.9867,22.766,21.3968,21.397,22.1658
Q17832,21.3618,21.045,19.2681,19.5216,22.0864,22.0252,22.115,23.7359
Q17832,20.2645,21.4904,18.5707,20.9653,21.0585,19.7095,20.575,21.1195
Q86GU1,26.0166,26.6174,25.2403,26.2851,26.3904,25.4566,26.0746,24.3933
Q86GU1,18.9787,20.0837,20.0554,20.2292,24.8114,22.643,22.8519,24.2827
Q86GU1,20.8427,20.2978,20.8656,21.0174,26.1767,24.3344,24.226,23.924
Q86GU1,26.019,25.028,23.8666,23.2871,25.0681,26.1745,27.1774,26.5579
Q86GU1,24.9876,25.6214,23.0927,22.8291,23.8757,24.1824,24.1054,22.9068
Q17868,19.2388,20.3678,19.6373,20.2792,21.1158,21.176,21.1955,20.6806
Q17941,23.9937,23.9895,23.7469,24.701,22.4408,22.3549,24.7406,23.2529
Q17963,19.9215,21.8824,20.1177,19.7042,20.7261,20.9461,20.9253,21.1914
Q17967,17.7934,21.0569,20.6961,18.3401,21.1772,20.6375,20.8257,20.3262
Q18012,18.8639,21.0406,20.7972,20.2331,23.528,22.3805,22.1295,24.1254
Q18026,20.5234,20.5618,19.8297,19.5237,21.5346,20.8259,20.8744,20.2526
Q18034,20.4811,17.888,19.9277,18.6617,21.8303,21.2539,20.9319,21.3234
Q18034,28.2286,28.4698,27.709,28.4569,25.4153,25.0253,26.5991,26.483
Q18066,20.1345,19.6457,20.1118,19.2145,23.1918,22.0982,22.0717,23.1923
Q18066,19.9019,18.4002,20.467,20.2931,24.0721,22.5842,21.9976,22.9639
Q18068,23.2065,23.2456,24.1939,25.4362,23.6879,22.9044,24.4289,22.1351
Q18070,18.9001,19.7296,19.0904,19.0325,21.9205,20.8602,20.9601,21.0029
Q18091,21.0701,19.5933,21.6185,21.6213,21.4109,20.555,20.9809,20.9876
Q18099,26.9574,25.6292,25.7402,26.2789,27.4664,27.0878,25.4818,26.0631
Q18099,26.3768,26.6621,24.5304,26.4152,26.4584,24.1489,25.0211,24.868
Q18099,24.8039,24.5257,24.9748,26.4757,26.6643,25.4159,24.5745,24.5275
Q18115,20.7955,21.1295,21.0733,21.2704,29.7134,24.7282,26.6185,26.3783
Q18124,24.8864,25.9175,26.3167,25.486,20.5242,20.3233,21.554,21.0901
Q18152,20.6733,20.319,20.8444,17.742,21.4947,20.8265,20.8499,20.7556
Q18202,21.2081,20.6732,18.6135,20.213,24.2653,21.943,23.3651,23.906
Q18212,19.9834,20.1172,19.4157,19.7279,21.401,20.1284,21.2673,21.3901
Q18212,20.018,18.4905,17.4201,19.2178,21.663,20.7213,21.2624,20.4936
Q18217,19.1756,18.5212,20.3453,18.2747,21.4097,20.6661,20.9371,21.2417
Q18231,24.0589,25.111,24.544,24.9424,25.2422,22.938,23.8402,21.887
Q18231,24.3993,24.2289,24.3372,25.4877,26.1025,26.4397,25.2537,25.5018
Q18286,23.4806,23.6147,22.4578,21.5016,21.4099,20.8456,20.867,20.2907
Q18336,18.1003,20.9141,20.241,21.0328,21.8018,19.676,21.3101,20.1145
Q18445,20.1466,20.7133,20.3339,19.1793,23.3634,21.9292,21.2235,23.2288
Q18449,25.674,25.4297,24.3567,24.9919,26.0856,26.3346,25.1855,26.0225
Q18453,20.926,20.4091,18.9163,21.447,21.5594,21.0138,20.4829,21.2864
Q18476,19.3878,20.6769,18.8904,20.4943,20.9976,21.245,20.1079,20.8578
Q18544,23.8272,23.5674,24.6238,21.5681,23.4889,21.0669,21.7893,21.2475
Q18544,18.0179,19.5453,20.0073,20.6224,21.8599,21.2071,20.5875,21.1232
Q18545,23.467,22.5408,24.1536,24.5199,21.6551,19.6767,20.8093,21.7028
Q18550,19.9176,18.7547,21.3719,18.9154,25.2402,23.3979,23.1526,25.1313
Q18573,24.7263,24.2079,24.866,25.1422,26.3358,24.9397,25.152,25.6413
Q18582,21.4105,19.4382,18.7558,21.4202,26.1798,24.6709,22.367,24.0424
Q18582,19.9911,17.4156,19.2615,17.3738,23.0756,20.6413,22.3029,21.6702
Q18582,20.837,21.5172,18.1283,21.8163,20.6473,21.0626,20.8634,20.9077
Q18587,19.3247,18.4232,21.2995,20.276,25.3661,23.0839,24.2466,24.0334
Q18597,19.0178,20.6395,18.4729,21.4389,24.1629,23.5992,23.8431,25.0643
Q18597,19.5531,20.8317,18.7429,20.5571,26.6156,25.3123,24.6814,26.1734
Q18597,19.9106,20.1572,20.6362,20.4801,23.4273,23.3703,25.7332,23.9151
Q18604,23.7787,24.2127,23.9598,23.4409,20.7243,20.5062,21.4994,21.2902
Q18610,20.4164,19.6482,18.1655,17.4454,24.1309,24.5239,22.768,24.6958
Q18620,18.6966,18.7309,18.6772,19.8128,25.814,24.9976,23.6608,23.097
Q18650,20.6733,21.181,20.8474,19.4458,21.9072,20.5712,20.4089,21.2814
Q18655,21.9512,21.8451,20.3606,23.6574,23.556,23.0882,22.5041,21.4211
Q18655,23.505,23.5046,21.6324,25.3366,23.8321,23.3897,23.6183,23.3916
Q18655,19.5773,20.1477,19.2894,20.5874,25.4301,23.2435,22.8595,23.6985
Q18655,19.0336,20.589,20.5645,19.3633,25.1902,23.4039,24.586,23.6455
Q18665,24.0657,24.4698,24.9301,25.4318,22.7506,22.4869,20.1655,21.0142
Q18678,19.6601,21.5026,20.24,20.4082,21.4809,21.1272,20.7347,20.2781
Q18680,18.7123,20.2502,20.1892,18.8507,21.8319,21.065,20.8968,19.9268
Q18688,21.4785,21.686,20.1022,20.2973,24.2424,24.3226,22.8829,21.9871
Q18688,25.7803,23.4533,21.7814,23.6321,27.4599,24.7845,25.0215,25.2767
Q18688,20.0865,19.7553,19.0198,19.4223,27.4599,23.4992,23.4561,25.0923
Q18688,18.686,18.8221,18.1844,21.701,21.9134,20.9355,23.3751,23.1782
Q18688,21.047,18.7707,19.7411,21.4412,24.7852,22.866,20.6051,22.8256
Q18688,27.3235,27.0628,23.8757,26.7084,27.1534,24.3778,23.8389,25.209
Q18688,26.4218,26.3346,26.0409,24.8476,24.9475,24.5775,25.4392,24.5464
Q18688,21.1279,20.1052,21.2436,20.98,25.1964,24.2957,25.7031,27.2985
Q18688,21.0266,19.1271,17.8147,17.9345,24.8728,23.0648,22.4639,22.6965
Q18688,25.4794,24.4367,24.0379,21.3521,24.7424,26.1048,28.967,24.6
Q18688,24.7101,26.1501,25.278,26.896,23.344,21.681,23.6192,22.7626
W6RS06,18.9141,19.4669,20.6395,21.2517,23.425,23.3978,20.7063,21.4262
W6RS06,30.3458,30.9144,29.7087,27.1904,21.7051,21.0442,21.0429,21.3583
Q18739,17.2566,19.7236,19.1929,19.4514,24.6877,25.4382,24.6761,24.4051
Q18739,21.7892,18.55,21.5011,20.4132,24.8358,25.5661,23.4432,26.0346
Q18739,21.9595,20.91,21.629,19.4293,23.8086,23.5936,24.9603,25.0831
Q18742,20.5171,19.228,19.1748,19.7113,21.1015,21.2068,20.6774,20.3473
Q18742,22.0294,23.2496,21.9494,24.6712,23.0407,23.1119,22.4178,22.8877
Q18771,26.135,25.6126,26.0926,26.1385,21.6095,23.3289,23.8658,22.7243
Q18773,20.7451,18.6596,20.9227,18.8689,21.2885,20.993,20.4946,20.3598
Q18787,21.7825,19.8606,20.0448,20.4277,24.5569,23.8635,25.105,23.3078
Q18787,23.1394,23.4628,24.807,22.7509,25.4377,23.4657,25.4139,24.716
Q18787,22.4716,22.0476,21.7519,24.5895,25.2783,23.4477,22.1417,21.8359
Q18799,21.3269,19.8425,19.5493,19.9172,22.8683,21.0064,21.3911,23.1393
Q18799,20.5903,19.4638,20.7047,18.3493,22.8683,24.1379,23.9753,22.9148
Q18813,22.8121,20.887,20.884,20.1848,24.9302,24.1067,25.9642,24.5283
Q18813,19.3833,20.9317,21.4485,19.5488,28.1514,25.0905,26.0497,25.8311
Q18846,21.6425,19.9615,19.2248,20.3005,23.3798,22.5651,21.2748,22.2119
Q18885,22.4407,24.148,22.9574,25.5532,23.0221,20.3606,20.9841,20.0378
Q18885,19.9281,21.144,20.6899,20.3802,21.5942,20.7049,21.3193,21.1964
Q18885,19.6057,20.7977,20.364,20.3432,22.1832,23.9978,23.3924,23.2808
Q18885,20.6052,18.4795,19.352,19.9957,21.7422,19.9743,21.3318,21.2302
Q18885,19.5607,19.0541,20.0532,20.9182,24.846,24.6555,23.8356,26.0083
Q18885,20.6609,20.8068,19.9017,21.4962,24.5116,20.8663,23.2338,21.3028
Q18885,20.3842,21.6076,21.7019,23.5929,25.6598,25.3575,23.7297,23.8642
Q18885,18.9916,20.2838,19.6309,20.9406,21.8946,20.2638,20.8762,20.4496
Q18886,19.9175,21.4706,21.5959,20.2047,20.9547,20.7085,20.6912,21.163
Q19007,19.5741,21.607,21.6252,19.4311,21.5938,21.1884,20.7525,20.4117
Q19007,20.7871,21.4845,19.595,21.2404,20.8734,20.6219,20.3744,21.331
Q19015,23.0159,22.7717,22.2575,24.439,21.8739,20.2152,20.3373,21.0855
Q19015,23.0332,22.7717,23.099,23.2752,20.7254,20.994,21.2822,20.7113
Q19015,22.9463,24.7563,24.7602,23.1658,24.5237,24.6971,24.0231,24.0223
Q19048,20.0889,19.9322,19.6757,19.4461,21.008,21.006,21.3053,20.9691
Q19056,19.6574,19.7808,19.0627,21.1247,21.4268,20.7858,20.8531,21.0469
Q19063,20.3835,19.2685,19.1949,19.027,21.3986,20.5275,20.7346,20.4355
Q19064,21.7185,21.1874,19.7868,20.9873,21.6668,20.8448,20.5775,19.9423
Q19102,19.2816,21.352,18.9315,20.0657,21.9218,20.8548,21.3117,21.3712
Q19102,21.5436,21.0742,19.2128,20.5328,21.8516,20.8704,21.0371,21.1414
Q19107,24.6138,23.7373,24.4072,23.674,23.9692,22.5471,20.4961,21.3185
Q19107,22.0311,22.4166,23.1093,25.5207,20.5841,20.9328,21.0312,21.0603
Q19162,22.8182,22.1474,22.2293,21.3083,25.5038,23.4562,24.7811,25.2536
Q19162,25.4756,24.6327,23.1595,23.1924,22.6724,23.0343,22.381,25.0817
Q19162,24.5455,24.9269,24.2879,24.9342,25.6171,23.1558,23.907,24.4648
Q19162,22.1836,24.2985,21.7645,22.6681,25.4535,23.567,24.6181,22.9472
Q19162,24.5253,22.5202,21.9693,23.7091,25.3708,24.4837,24.5378,22.3447
Q19188,25.4046,24.8519,25.9902,25.6113,23.0383,23.7872,22.056,22.6939
Q19209,26.1867,27.1469,26.3837,26.2087,21.8537,21.0139,20.1493,20.9196
Q19240,26.4981,26.261,26.7085,26.3924,25.0702,25.892,25.7014,26.4731
Q19240,20.1416,19.9401,19.1681,19.4138,21.9301,20.1075,20.2933,21.2254
Q19257,18.8328,20.9559,20.6245,21.2853,22.6175,22.566,21.9236,20.7829
Q19257,20.5276,21.3435,20.7106,21.8732,22.1476,23.0553,22.9481,23.7901
Q19276,20.7077,20.0424,19.7693,19.8317,20.9956,20.9562,21.1808,20.0762
Q19289,29.5599,29.0007,27.7796,29.4712,29.1,27.9959,28.772,28.2587
Q19289,27.236,26.5665,26.2189,25.3657,28.389,26.6445,26.1719,26.7215
Q19289,18.4806,18.9277,18.521,20.0317,22.6709,22.2878,22.6438,22.6425
Q19289,23.7729,23.943,24.9489,23.2346,25.3948,23.1184,21.4762,22.4968
Q19289,24.3473,23.8591,24.8945,24.0578,25.0734,21.7932,21.2373,22.3775
Q19289,26.0002,26.4567,25.871,24.2267,29.4678,26.3053,26.2253,27.4649
Q19289,17.8935,19.7861,21.4079,19.7694,24.655,24.5823,25.1585,24.4723
Q19289,23.329,22.1243,23.0184,23.3896,23.5958,21.1763,21.235,22.4005
Q19289,17.7529,18.714,17.8813,18.9607,23.1414,23.7002,23.3932,21.9062
Q19289,25.7093,25.7195,25.5387,26.4976,24.6433,23.673,22,23.6745
Q19289,17.9652,19.5911,20.0552,19.5914,22.4755,23.7229,23.8923,23.1345
Q19289,20.7067,20.3442,21.3851,23.2837,22.4755,21.7026,20.5048,24.3905
Q19289,23.4989,24.57,23.5974,25.471,24.8851,24.0341,24.6762,24.1792
Q19289,17.383,20.2117,18.2936,19.3689,27.5679,26.4378,27.6384,26.0003
Q19289,19.3252,20.4126,18.9832,18.7019,23.7849,22.39,21.7826,21.8808
Q19289,18.2398,19.3484,18.7903,18.9542,21.857,20.5351,21.0096,20.1544
Q19289,18.2673,21.1147,21.0242,20.2392,25.5678,25.9008,25.0911,24.3351
