geneName;Leading.proteins,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04
unc-27;Q9GYF1,19.6283,20.7915,19.3991,17.3924,17.895,21.2918,19.758,17.0445
unc-27;Q9GYF1,19.4763,19.2486,20.4706,20.4898,19.2374,21.2002,19.2442,17.273
unc-27;Q9GYF1,18.6114,18.4409,19.1566,18.6716,17.9866,20.9533,20.1528,17.9478
unc-27;Q9GYF1,20.9247,19.5458,19.4544,18.5493,17.4415,17.7422,21.4206,17.6109
hap-1;Q9GYG4,20.0928,18.783,20.6676,18.046,17.3326,19.8614,18.6774,21.0251
snx-1;Q9GYJ9,23.3363,23.329,20.9802,25.6716,25.6498,25.7777,24.4941,24.2248
;Q9GYK1,24.2003,24.2327,21.3362,23.0849,19.1574,18.6894,19.951,16.7836
C05D9.3;Q9GYK2,19.4773,19.9955,20.0499,20.8031,17.8677,18.9152,19.9276,19.9544
;Q9GYM4,21.0507,21.3281,19.7795,21.6377,22.5444,21.8938,22.7509,21.3233
;Q9GYP5,20.4697,19.6188,20.0449,21.1359,26.0439,24.7825,25.6682,24.9112
;W6RRW5,21.6834,20.4349,19.8194,18.8868,21.2537,18.8346,18.9782,20.7934
;Q9GYR5,18.9706,19.5627,20.5077,19.9969,19.5094,18.6189,20.2126,20.2986
arrd-18;Q9GYT5,20.674,19.6377,18.8895,19.2496,24.2225,24.775,24.2155,24.8987
sid-1;Q9GZC8,22.0081,19.3235,19.6735,20.8248,19.0923,19.5843,20.8496,19.9665
;Q9GZE9,22.9484,22.7291,23.9848,24.699,23.5446,23.8815,24.4814,23.5314
;Q9GZE9,23.6311,23.8194,27.3201,24.8114,18.8505,18.2483,19.2962,19.4407
ribo-1;Q9GZH4,21.7723,21.0459,21.0877,19.1992,18.1452,19.1913,19.2022,18.2802
ribo-1;Q9GZH4,18.7144,20.5702,21.2792,21.1307,16.9559,17.192,19.8653,17.1592
pbo-1;Q9N2Y1,22.3423,23.916,22.4534,24.034,22.121,23.7801,23.5923,22.8683
pbo-1;Q9N2Y1,21.1604,21.715,21.3243,19.3142,20.3276,20.6112,21.1967,18.8204
ptr-21;Q9N2Z6,21.2787,21.5343,19.7917,18.8627,19.2294,18.7577,19.4248,20.2047
ptr-21;Q9N2Z6,23.6279,22.9319,21.567,25.9489,24.5,24.9253,26.323,24.8171
acs-13;V6CK48,20.2251,21.0572,19.6087,19.8831,21.8647,21.9307,22.0124,21.1505
acs-13;V6CK48,22.4232,22.4146,21.8489,24.1933,19.6205,20.8055,21.1321,19.812
deps-1;V6CLC9,24.2556,25.6111,24.4995,27.3209,18.7158,18.9231,21.9726,18.9784
;Q9N321,19.9862,20.3583,20.4033,16.8879,24.6358,25.487,25.3141,25.1743
cct-8;Q9N358,18.3299,20.7198,17.1178,21.8381,23.1532,22.4467,23.8569,23.8181
cct-8;Q9N358,20.6633,19.7808,20.2245,20.4385,20.2086,19.1239,19.3243,19.5179
;Q9N362,26.2939,24.7267,24.3341,25.4985,22.942,23.5157,23.1776,22.2715
;Q9N370,21.5987,20.3829,19.8891,18.736,18.9843,18.1655,21.625,17.4331
;Q9N370,25.3772,24.8701,25.1162,24.9625,24.9815,25.3697,25.669,24.1715
;Q9N370,23.084,23.5395,23.8517,26.6081,24.9624,25.2559,25.1486,25.8132
;Q9N370,24.8299,23.0446,22.2821,21.9963,24.4613,24.2739,24.1231,24.7309
;Q9N381,21.6498,20.0541,20.707,20.3266,19.1756,19.8348,19.8032,18.7392
;Q9N381,19.0918,20.0884,18.8669,19.387,18.6154,18.0663,19.1299,18.2456
;Q9N393,19.4855,19.8258,18.7426,20.9834,18.1234,20.3238,20.3787,21.2293
;Q9N393,20.0561,18.7944,19.4241,20.2167,17.6547,18.0021,20.0826,19.3667
samt-1;Q9N3A9,24.7664,24.5429,24.1381,23.7466,26.1846,26.4776,26.03,25.8105
;Q9N3D0,20.9307,20.7465,18.5808,19.5347,18.1361,19.1361,19.6905,20.5034
;Q9N3D1,22.6459,24.31,22.0593,25.5544,22.1977,24.1599,24.5426,22.8251
;Q9N3F7,20.9593,20.7107,18.8303,19.4495,23.0078,24.0699,23.9192,24.038
;Q9N3G2,19.5327,19.9536,19.2797,17.7375,22.5379,23.4009,23.007,23.3167
inx-22;Q9N3R5,21.2168,20.3884,20.7867,19.9178,21.8489,24.4403,23.4457,24.0065
;Q9N3S8,21.4249,19.5097,18.5735,20.8602,21.244,22.94,23.2633,22.519
;Q9N3S8,21.8968,19.8678,20.2814,20.842,22.8157,22.7503,23.2633,21.9963
skr-14;Q9N3U9,17.2998,19.2347,20.7208,20.8718,18.3342,17.7318,18.763,19.3395
skr-14;Q9N3U9,24.0883,20.2227,22.2211,24.437,20.3591,18.8935,19.9271,18.5513
rps-4;Q9N3X2,18.9133,19.0357,21.1599,19.7225,19.3368,19.3143,21.7501,19.1968
rps-4;Q9N3X2,20.6395,19.6147,20.5438,19.9148,18.348,19.4784,19.7697,18.7924
rps-4;Q9N3X2,24.0031,24.1995,24.1971,24.7326,21.6622,21.8277,21.5825,20.2468
rps-4;Q9N3X2,23.3814,23.5833,23.4737,24.3812,17.9853,17.8008,19.1701,18.5688
rps-4;Q9N3X2,21.9301,19.5438,18.4445,18.6964,20.2671,20.3051,20.2535,18.681
;Q9N3Y1,19.876,19.711,19.7076,20.0961,18.3471,21.6004,21.1501,19.0282
glrx-10;Q9N456,19.8349,20.9946,21.5676,21.347,18.9283,17.2009,21.2333,20.3649
glrx-10;Q9N456,21.1219,21.6035,19.9127,20.1366,19.4878,20.801,20.4484,18.3913
glrx-10;Q9N456,22.492,23.5566,22.973,30.8973,19.0839,18.9532,19.1913,19.4063
pinn-1;Q9N492,20.8495,19.7675,20.406,19.9368,23.3214,23.6972,24.1318,23.778
yop-1;Q9N4G8,25.5898,25.6389,25.7092,26.6731,22.6658,25.9431,24.8777,25.4108
yop-1;Q9N4G8,22.9086,24.1201,23.5705,26.7195,22.5252,22.8929,22.1538,22.2069
snr-7;Q9N4G9,20.2054,19.8833,21.2958,20.8618,17.5963,17.8368,19.0767,17.7606
copa-1;Q9N4H7,19.2269,17.5673,19.101,17.7108,18.3106,19.7022,19.5188,18.6467
copa-1;Q9N4H7,20.7951,18.3142,21.607,17.763,18.8763,18.4845,19.6968,18.758
copa-1;Q9N4H7,19.1754,21.7034,19.8409,19.621,18.5796,19.1413,19.6266,18.7232
;Q9N4I3,20.6335,20.6936,20.6595,21.5093,17.9418,19.9572,21.065,18.9912
;Q9N4I3,19.3766,20.6949,19.2489,19.5488,19.6958,20.4594,20.3067,19.2959
;Q9N4I3,17.9999,19.4314,19.65,20.2458,19.3598,20.5883,19.2798,17.0688
;Q9N4I3,19.255,18.9746,18.966,21.3531,17.9498,19.6007,18.775,19.8943
;Q9N4I3,19.4398,20.2773,20.0327,20.548,19.1964,20.8201,19.5757,21.4268
;Q9N4I3,20.9127,21.618,20.352,20.8914,20.7358,19.3787,18.22,21.5765
rpl-10a;rpl-1;Q9N4I4,20.1773,21.1486,18.6898,18.8743,23.2809,22.2781,22.2534,23.7716
rpl-10a;rpl-1;Q9N4I4,20.2937,19.8217,21.4997,21.9157,16.5833,19.3209,20.6079,20.6584
rpl-10a;rpl-1;Q9N4I4,19.656,20.266,18.8596,21.6498,19.2697,16.8031,20.9464,19.1279
rpl-10a;rpl-1;Q9N4I4,21.4719,18.8102,20.3704,20.3143,18.4893,19.2111,19.0428,19.4803
vit-3;Q9N4J2,22.8099,21.7981,21.6358,23.9375,18.8959,19.1418,20.4311,19.496
cct-3;Q9N4J8,19.363,16.7838,19.5047,19.4448,25.054,23.6002,24.3861,23.0016
cct-3;Q9N4J8,21.4739,19.4826,18.9686,21.2998,19.6479,20.4994,21.4904,18.0292
cct-3;Q9N4J8,20.0884,19.3293,16.9002,18.9615,18.6009,20.0576,20.6651,18.1928
anc-1;Q9N4M4,20.6521,19.5058,19.429,19.0161,21.3661,22.1938,22.4961,21.8279
anc-1;Q9N4M4,18.3049,19.6717,19.2261,20.536,20.6907,18.5245,20.0799,16.3806
anc-1;Q9N4M4,22.1732,22.3398,22.1582,19.8042,20.7083,21.104,18.6826,19.3562
anc-1;Q9N4M4,21.0956,19.6558,20.9706,19.2949,20.3378,20.8484,20.8132,18.5485
anc-1;Q9N4M4,18.0163,20.4885,17.9406,19.471,18.5769,21.0492,20.4287,20.9149
anc-1;Q9N4M4,19.7616,19.193,20.4178,21.1209,18.5064,16.7042,19.9519,20.861
;Q9N4P0,19.7691,17.5474,20.6078,18.6184,20.0473,21.4427,19.8634,19.909
aakg-3;Q9N501,19.684,20.7135,19.065,20.7855,18.6108,20.8752,22.0401,17.2437
szy-2;Q9N537,18.6912,21.6741,19.4969,18.2012,18.5261,21.2619,18.8689,17.7664
szy-2;Q9N537,19.0127,20.8811,21.1411,18.6791,20.0111,21.2728,19.2023,18.6348
dhs-9;Q9N538,26.0807,25.2889,27.2352,26.5311,17.0336,20.4608,20.1885,15.9259
tyms-1;Q9N588,20.799,20.63,18.7941,18.5977,19.0594,19.9228,20.0969,18.2074
pas-3;Q9N599,22.0042,19.1769,20.597,20.1896,17.8523,19.4726,20.1894,17.8389
rme-1;Q9N5B7,25.0157,24.0279,25.0412,25.4324,25.238,25.0403,24.705,24.3159
rme-1;Q9N5B7,21.1907,20.5497,20.1055,20.1429,23.2113,24.0814,23.4106,22.518
pme-4;Q9N5L4,23.634,25.0247,22.4881,24.6218,23.1511,24.2938,23.6966,23.2824
pdf-2;Q9N5M2,19.0349,19.4046,19.4124,19.643,17.6003,19.1916,20.0148,19.7981
;Q9N5M3,19.1256,19.8799,21.4965,21.3021,17.9251,20.2768,18.5262,20.2426
odd-2;Q9N5X6,19.8932,20.0617,18.6997,18.815,19.7794,17.9357,19.9707,19.8166
ccg-1;Q9NA39,19.8379,19.5776,20.1531,19.5207,19.4756,19.5067,19.6937,20.383
ccg-1;Q9NA39,22.7058,21.5827,21.9161,23.7497,18.7758,19.1835,18.5593,17.948
;Q9NA82,25.7507,26.0691,23.9189,26.3317,20.7288,20.0822,19.2952,19.6868
aat-9;Q9NA91,25.6794,25.7694,25.2309,24.8412,21.4533,20.2602,19.3356,17.1022
arp-1;Q9NA98,19.441,19.7664,20.2482,19.0218,16.3796,21.4466,20.5277,19.581
arp-1;Q9NA98,23.1917,23.4973,23.3687,24.9642,20.0082,17.6083,20.6029,21.5477
pinn-4;Q9NAF9,18.6266,20.8352,19.3269,19.9423,19.6847,18.2592,19.1693,17.1057
;Q9NEI8,19.1436,17.7933,21.3031,20.8565,17.8071,18.3867,20.9637,19.4644
rps-6;Q9NEN6,19.8918,20.6721,18.7814,20.2604,18.9348,18.4078,19.0424,17.0008
rps-6;Q9NEN6,19.6554,19.2087,20.463,20.0782,18.4533,20.5061,19.8196,19.7716
rps-6;Q9NEN6,17.886,20.7436,18.6643,20.3784,19.068,21.0313,20.9436,19.3148
rps-6;Q9NEN6,25.6835,25.573,21.315,26.8095,28.7579,28.505,28.9424,28.3188
rps-6;Q9NEN6,20.9129,20.1786,20.9486,21.7555,17.9568,18.4754,19.0499,17.9936
fat-1;Q9NEQ0,26.1078,25.78,24.3919,26.431,27.681,28.7249,28.722,28.9103
fat-1;Q9NEQ0,23.9058,22.8737,23.3693,23.8888,24.5118,24.6092,24.5141,24.6609
rsp-3;Q9NEW6,23.1696,22.8768,19.5928,22.6227,18.6439,17.1079,20.8219,19.1134
rsp-3;Q9NEW6,18.8993,20.4912,19.7013,21.8507,17.5725,20.7056,19.123,19.6974
rsp-3;Q9NEW6,19.8388,20.1658,19.5332,21.1769,20.8779,18.6169,17.7194,19.7616
rsp-3;Q9NEW6,20.7295,18.8605,19.9893,19.5961,19.8109,20.49,21.3031,18.2761
ech-7;Q9NEZ8,20.7183,17.9797,19.1754,20.617,20.5859,20.5496,20.8918,19.0464
clc-5;Q9NGJ7,19.813,19.0425,17.1008,19.854,19.6307,20.8742,19.1911,19.8686
mdf-2;Q9NGT3,21.6617,19.9051,18.9909,17.6188,19.0275,19.6228,20.342,20.1299
hrp-2;Q9NLD1,21.1734,19.8535,19.8234,18.8578,21.8109,24.3235,23.8303,23.6368
png-1;Q9TW67,25.087,23.8258,22.9373,23.0436,25.8027,26.2779,26.4368,25.6146
png-1;Q9TW67,24.6745,24.7134,24.2584,26.1543,21.8033,21.5125,22.3396,21.7274
png-1;Q9TW67,18.9712,19.1757,20.1425,20.2434,21.3717,23.3611,23.0419,23.8386
png-1;Q9TW67,18.9786,19.4897,20.1255,20.0593,19.5551,17.2737,19.9196,20.6993
ubxn-1;Q9TXH9,18.4639,19.4174,20.2965,18.2322,19.9248,20.8088,18.2999,19.7629
ubxn-1;Q9TXH9,20.0823,19.4651,19.3803,20.6526,20.4744,17.8769,21.0551,17.9613
ubxn-1;Q9TXH9,21.8988,21.5365,18.8156,18.8965,19.5533,20.5559,18.9847,21.0962
ubxn-1;Q9TXH9,18.6659,19.4998,21.2291,19.6865,20.1317,21.027,19.8939,20.2286
ubxn-1;Q9TXH9,20.8093,20.1206,19.2696,20.0379,18.4082,18.9354,19.4343,21.2906
ubxn-1;Q9TXH9,22.6371,22.7121,21.6687,23.3365,19.6979,19.0313,19.5107,18.7008
ubxn-1;Q9TXH9,21.7508,18.7543,20.6609,20.5461,18.7363,17.9511,19.7389,17.8213
ubxn-1;Q9TXH9,25.9709,24.9283,23.8444,23.7045,16.9913,20.3651,19.2099,18.4699
did-2;Q9TXI3,21.1119,20.3081,19.661,20.6309,20.6698,19.3491,19.3012,20.4703
atg-9;Q9TXN6,20.1069,19.1347,20.2996,19.9889,19.0349,20.368,21.2948,18.2051
atg-9;Q9TXN6,24.8649,22.9441,24.9835,22.4902,25.2878,24.1862,24.9822,23.2642
pme-5;Q9TXQ1,20.6847,17.559,20.9671,20.7671,21.317,19.9908,17.5299,18.222
;Q9TXQ6,19.6219,18.6735,20.998,19.6966,20.2174,18.96,20.0334,20.1032
;Q9TXU1,20.3869,19.232,19.4873,19.6316,17.6763,19.3648,21.5818,19.6309
abt-4;Q9TXV8,22.2997,20.3788,21.5667,20.8638,23.0901,23.2973,23.0525,23.6276
abt-4;Q9TXV8,20.2961,18.1194,20.1954,20.0845,18.5079,18.8978,18.566,16.9428
ykt-6;Q9TXZ9,21.0486,21.3716,21.3748,19.0202,24.4031,21.7565,22.8295,22.2967
Y66H1A.4;Q9TYK1,21.1351,20.3606,19.1583,18.2955,17.0331,18.4628,20.5177,20.2117
;Q9TYP8,18.9341,19.8219,19.9926,19.9567,15.2471,19.369,18.8402,17.9141
mca-2;Q9TYP9,25.4613,26.7216,24.9281,26.0675,20.5508,16.9117,21.558,19.2189
mca-2;Q9TYP9,19.4538,20.4754,20.3366,18.6842,18.9507,21.165,20.5818,18.764
mca-2;Q9TYP9,19.1047,21.6594,20.3192,18.8886,19.1834,21.7956,17.5686,21.3924
ftn-2;Q9TYS3,28.1463,27.5016,25.8468,23.4852,27.2042,28.1173,28.1864,26.9517
;Q9TYT8,24.3524,24.7494,23.9728,23.4496,18.5956,18.1648,20.7836,19.3276
fbxa-60;fbxa-59;Q9TZ26,21.4806,21.0767,20.0866,22.6051,17.508,21.0284,19.091,19.2932
;Q9TZ58,21.8869,19.6665,19.0851,21.898,18.6837,21.2317,18.6988,19.1193
ubc-20;Q9TZ69,19.4591,20.7821,21.2192,18.7319,20.2171,20.1994,18.2465,20.5888
ubc-20;Q9TZ69,23.4366,22.1303,22.9332,25.3228,18.4647,19.9653,19.7887,17.1347
ubc-20;Q9TZ69,24.4816,23.9907,23.1914,26.0999,19.4978,19.0253,19.4033,16.7878
ubc-20;Q9TZ69,24.6256,24.8507,24.3513,22.3385,18.9779,20.2567,20.0289,20.285
T10B11.2;Q9TZI1,23.1071,23.5612,23.2668,25.3965,18.8867,19.3621,19.5796,17.9912
acs-16;Q9TZI7,19.7168,20.3891,19.4728,20.0099,18.756,17.8423,21.3648,21.0444
pfk-1;Q9TZL8,19.3138,19.0819,21.0263,20.5998,18.8979,21.3368,19.7914,16.6044
fard-1;Q9TZL9,19.2604,21.7083,20.0496,21.2424,17.9956,20.4122,21.9523,19.3608
fard-1;Q9TZL9,19.8368,19.1443,19.567,20.0882,19.3613,19.5527,20.7189,18.7336
ins-24;Q9U1P6,19.2269,19.6427,19.7789,19.4154,17.9628,21.1058,20.3163,19.484
ubc-14;Q9U1Q1,19.7864,20.0617,20.5854,20.4326,17.979,17.9452,20.8541,18.2149
vrs-2;Q9U1Q4,16.8609,19.0543,18.4723,20.1758,17.3025,19.5544,20.3569,18.5922
;Q9U1S8,20.9418,19.1555,17.8444,19.199,18.1222,19.846,21.5023,18.9298
dnj-29;Q9U1W0,18.5345,19.3709,19.018,20.0078,19.0837,18.311,20.001,19.6642
tfg-1;Q9U1W1,21.6857,18.5916,20.7491,18.8028,18.7102,20.2834,21.8499,21.5443
tfg-1;Q9U1W1,20.37,18.1957,18.7591,20.8406,17.5393,18.7135,20.6344,21.0011
lsm-3;Q9U1W8,20.9769,21.5071,19.5284,21.4059,20.007,21.1841,19.8918,19.1558
lsm-3;Q9U1W8,20.0533,18.0877,21.3145,21.2508,20.4771,17.8232,18.6885,16.9021
;Q9U1X8,21.0248,19.9756,16.8612,20.1223,20.4656,17.5472,20.1073,21.6344
rla-2;Q9U1X9,20.7246,19.6701,21.5466,17.9858,18.2867,19.6774,18.638,17.6437
rla-2;Q9U1X9,19.8106,19.569,21.3363,21.1783,19.0661,18.7817,19.5512,19.4018
;Q9U222,21.3969,20.2447,20.1973,21.1938,17.4606,19.4174,20.7566,17.5403
mif-1;Q9U228,20.8804,19.9146,19.651,18.8792,21.1484,19.8438,19.2936,20.0122
haf-7;Q9U275,27.1748,26.7114,25.2789,25.2205,19.4545,20.1284,20.4531,18.9718
haf-7;Q9U275,23.511,23.5263,23.4462,23.6389,18.8467,21.2414,19.7338,21.586
haf-7;Q9U275,26.5049,26.8835,25.6231,26.5093,26.7359,27.4586,26.5872,27.4409
tat-1;Q9U280,24.8882,24.6001,24.0065,24.6398,17.9571,18.7316,19.391,19.587
rab-35;Q9U2C3,18.219,20.2394,19.7796,21.1073,18.4934,17.8791,18.2602,18.7157
rab-35;Q9U2C3,18.9633,21.7535,20.3297,19.8142,22.8731,22.871,23.6349,23.4615
vps-2;Q9U2F6,18.8391,19.4479,20.0774,20.6003,18.6366,17.6672,20.3587,20.1553
mrp-7;Q9U2G5,24.7596,25.068,23.2652,24.5203,18.036,21.2437,21.3756,19.732
mrp-7;Q9U2G5,24.6593,25.5738,26.279,24.5203,19.8974,19.8661,19.4037,18.2188
eef-1B.2;Q9U2H9,20.4496,20.1879,20.182,20.118,20.1713,18.7477,20.2858,20.139
eef-1B.2;Q9U2H9,21.2512,20.8036,20.4082,20.2027,20.2875,17.1678,20.8465,19.1852
;Q9U2K5,21.1801,18.8786,21.2182,19.2599,18.0243,17.8732,17.8459,18.5985
fkb-2;Q9U2Q8,19.6985,18.6773,20.9169,19.2216,22.3497,22.9168,24.6001,22.8431
fkb-2;Q9U2Q8,19.9889,19.0784,19.4652,18.8876,18.5545,19.8136,18.257,20.6233
fkb-2;Q9U2Q8,21.7169,19.1678,21.6384,18.7632,17.7204,18.1028,20.8111,20.9491
gsk-3;Q9U2Q9,21.0428,19.9265,20.7876,20.54,19.4872,20.7499,17.9206,18.4172
arf-6;Q9U2S4,20.0731,20.8454,20.0211,18.9167,19.5523,17.491,20.716,18.9721
arf-6;Q9U2S4,21.5894,19.115,20.4325,17.704,17.3852,17.3439,20.1601,17.2858
arf-6;Q9U2S4,20.4835,21.4392,20.0318,18.8365,19.6579,18.5595,21.5859,20.0501
map-2;Q9U2V9,19.4598,19.0022,20.9219,19.5968,20.372,18.2263,19.2576,19.731
map-2;Q9U2V9,16.7318,21.6949,20.385,21.5484,20.4837,19.1042,19.8818,19.0551
map-2;T27A8.3;Q9U2V9,18.1436,18.7998,20.6883,20.3193,18.4575,18.1944,19.6182,18.6216
prmt-1;Q9U2X0,21.937,20.2401,19.3688,20.4668,18.7256,19.5741,19.6638,17.8464
pab-1;Q9U302,21.6629,19.0277,20.6741,20.1996,20.0931,16.7414,21.464,19.0816
pab-1;Q9U302,25.4505,24.1547,23.8695,19.4247,18.2281,20.8389,21.1699,19.6216
pab-1;Q9U302,18.8089,20.8057,19.4499,18.0089,19.8888,19.1988,21.1789,19.9325
pab-1;Q9U302,21.2203,19.7129,19.0873,19.9422,17.3102,17.9556,21.9665,19.0549
pab-1;Q9U302,20.7813,20.5315,18.5292,20.3724,17.9274,16.7581,21.819,20.8276
pab-1;Q9U302,18.4304,19.8168,18.3575,21.3126,18.1704,19.2357,19.4566,21.071
pab-1;Q9U302,23.6051,23.4254,23.4637,24.489,23.8127,23.9422,25.0075,24.2701
pab-1;Q9U302,23.8381,23.971,25.7236,23.9824,23.9204,24.8538,23.1913,23.8622
pab-1;Q9U302,23.5939,22.6571,23.0586,24.2774,21.2031,22.6204,23.8015,22.9419
pab-1;Q9U302,24.3527,24.557,24.6936,25.2149,24.9508,25.4614,26.3981,25.1568
;Q9U330,21.5152,20.3849,19.2518,18.7227,19.6966,20.3423,19.8419,20.2145
rpl-31;Q9U332,19.684,20.6827,20.5495,20.5169,18.1085,17.5751,19.5799,21.4482
rpl-31;Q9U332,19.0896,20.0649,21.0499,21.313,21.4288,18.2399,20.1233,21.3771
;Q9U3C0,20.1872,18.1245,20.8761,20.6399,19.8854,17.2159,19.2789,20.0087
dcn-1;Q9U3C8,23.6724,23.4546,23.3768,23.982,19.15,21.5599,19.5404,19.2614
inx-2;Q9U3K5,21.0594,21.3417,18.9799,19.1726,23.8406,23.5652,24.7721,23.1483
inx-2;Q9U3K5,21.9694,21.3426,20.4404,21.2447,17.5549,20.6197,18.3567,20.2863
inx-2;Q9U3K5,20.8585,20.9652,20.574,20.5738,19.9638,20.0042,18.4825,18.6108
;Q9U3S8,20.4549,21.1052,18.0999,19.326,18.1989,20.3065,19.5607,19.7806
;Q9U5C1,23.2335,23.389,22.5392,24.3751,28.5879,27.6242,29.1544,27.7519
;Q9U5C1,27.9827,28.3495,27.5276,27.9899,17.3556,20.0505,18.5546,19.2348
;Q9U5C1,20.4895,19.5226,20.1177,18.9455,20.2683,20.936,21.8802,18.972
;Q9U5C1,20.3236,21.0479,21.1856,20.1039,20.2324,19.0997,20.3787,17.2514
;Q9U5C1,23.1056,23.2161,25.5596,21.9207,19.1795,19.4542,18.3978,20.2827
rab-1;Q9UAQ6,24.7391,26.8478,27.2869,26.7795,25.0934,24.9488,26.1916,25.5395
rab-1;Q9UAQ6,25.7057,26.3676,23.9071,24.5482,22.9361,23.1354,23.7834,25.1694
rab-1;Q9UAQ6,26.1138,26.1751,26.8261,25.3754,17.5327,18.9939,19.6269,20.1269
mct-2;Q9UAT3,26.6953,25.7945,26.0325,27.0917,27.1367,27.2849,28.0641,27.7726
mct-2;Q9UAT3,27.2105,26.029,27.2162,26.7228,26.254,26.9326,27.9953,27.8228
mct-2;Q9UAT3,27.5254,27.8794,26.1865,27.9953,27.0828,28.2969,28.0549,28.0709
;Q9UAW9,18.9447,18.1708,21.1147,19.2877,17.7747,19.2054,20.0155,18.2979
;Q9UAZ6,18.5053,17.2714,18.5415,20.4223,19.7083,16.8099,19.2749,17.4357
lem-2;Q9XTB5,19.7808,18.5508,19.9113,20.2421,19.1622,19.857,20.3492,19.4845
rpt-6;Q9XTT9,19.724,18.6843,18.6978,19.3579,20.1178,20.5035,18.3952,20.466
rpt-6;Q9XTT9,19.4438,19.4268,18.3577,21.1918,20.1905,17.6981,19.0403,17.393
snr-6;Q9XTU6,23.7937,23.6753,23.9285,24.0562,19.5646,18.9656,16.9285,19.4269
snr-6;Q9XTU6,20.2469,20.0658,18.7256,19.8064,19.2888,20.599,17.1433,20.0459
mbf-1;Q9XTV4,17.7697,20.6949,18.7175,17.8238,18.0601,19.7104,19.4112,19.593
mbf-1;Q9XTV4,21.9678,21.5169,18.6844,18.6243,19.641,20.182,20.8349,19.5747
mbf-1;Q9XTV4,21.2215,21.1476,21.0869,19.3092,18.9283,20.7776,17.8052,20.8939
;Q9XTZ4,24.7926,25.3858,23.6236,24.453,25.0597,23.9076,24.6892,24.6025
sca-1;Q9XU13,20.265,19.7149,18.5199,18.6254,17.4344,20.3963,20.3082,18.0513
;Q9XU15,18.5616,21.3745,21.1219,20.4416,19.4506,20.6503,18.4915,18.9067
mex-5;Q9XUB2,19.4407,20.192,20.1288,19.5789,19.7062,20.4998,18.5241,17.9515
far-6;Q9XUB7,19.3686,19.5094,21.0771,18.3644,19.6268,18.8263,20.1719,19.6163
far-6;Q9XUB7,21.7185,20.6331,19.7272,21.8177,14.241,17.5462,20.0147,17.4389
;Q9XUR4,21.603,21.2222,19.4466,20.6882,22.5652,22.9369,23.1666,23.4996
;Q9XUR4,20.2039,18.8995,20.1503,18.6851,17.786,19.7407,18.9272,18.8137
;Q9XUR4,20.8047,20.0317,18.8107,21.1231,18.8521,20.4483,20.4851,19.303
cyk-4;Q9XUS9,24.5518,24.1584,23.3554,27.3376,19.2528,16.902,18.9131,18.884
;Q9XUU8,20.4393,21.291,18.7503,20.865,20.0878,20.5428,21.4411,17.4174
;Q9XUU8,19.1662,18.8829,17.961,18.3846,18.5159,20.8341,20.8793,19.0496
;Q9XUU8,24.6731,24.6434,26.2343,24.7779,20.2539,18.5378,17.9009,17.3488
pbs-5;Q9XUV0,20.5969,20.4879,20.3637,20.5247,18.9173,19.4391,18.3203,20.0881
ddx-17;Q9XUW5,21.1839,21.4266,18.082,21.048,19.1025,21.7912,19.8914,18.3463
ddx-17;Q9XUW5,19.3182,20.4932,20.3898,19.2679,20.4581,20.6169,20.2209,18.4799
ddx-17;Q9XUW5,20.535,20.8274,20.2603,19.5048,20.2145,17.6197,20.2641,21.5428
;Q9XUY1,19.6453,19.643,17.5221,18.1789,19.4574,18.3966,19.0536,19.097
F08G2.4;Q9XVA4,21.3897,20.6298,20.2163,17.8153,17.607,18.261,19.5016,20.0293
F08G2.4;Q9XVA4,22.3645,22.6575,21.2945,22.2991,18.1168,18.628,21.4572,18.9338
F08G2.4;Q9XVA4,20.7191,19.278,20.5118,18.0473,23.8509,24.6538,25.5742,24.5711
F08G2.4;Q9XVA4,19.9985,19.9009,19.9817,18.8615,17.9012,20.6897,20.6142,20.318
F08G2.4;Q9XVA4,21.3879,21.739,23.326,23.2251,22.7739,22.5232,21.1348,21.1213
F08G2.4;Q9XVA4,21.1151,21.4425,20.3752,18.0268,24.1923,25.4921,25.4717,25.2554
F08G2.4;Q9XVA4,21.9167,21.6826,24.1406,23.8764,24.983,24.9922,25.3305,24.1398
rpl-14;Q9XVE9,28.7725,27.9773,27.4559,28.572,26.4773,26.7062,28.4524,26.0805
rpl-14;Q9XVE9,23.1812,24.3536,22.6728,23.7996,19.274,19.2229,20.7479,17.6295
rpl-8;Q9XVF7,25.7389,23.2944,23.7192,25.0695,23.659,24.9724,25.2057,24.1038
rpl-8;Q9XVF7,22.7561,23.6665,24.6687,21.9511,19.4127,17.3879,21.9576,17.2856
rpb-11;Q9XVH6,20.5301,20.9486,21.5976,21.1149,17.2562,18.3263,19.0846,18.8527
rpb-11;Q9XVH6,21.3092,21.5557,19.6076,19.9966,20.856,20.8486,20.7082,17.7321
mlc-5;Q9XVI9,21.3915,19.3418,17.8786,21.7554,20.4326,16.7417,21.2606,17.0389
T03F6.3;Q9XVJ2,20.0993,19.1957,17.8605,20.9471,16.6711,20.9275,18.9539,18.1821
T03F6.3;Q9XVJ2,21.7561,20.9463,19.6693,21.8734,23.0033,24.1828,23.8716,23.3338
