geneName;Leading.proteins,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04
lea-1;F5GUH5,22.9064,23.1693,22.4244,24.8091,21.7432,19.9116,20.8119,19.822
lea-1;F5GUH5;H2FLK8;H2FLK9,23.9142,23.4099,25.5335,23.8677,22.7463,23.971,23.5518,25.4282
lea-1;F5GUH5;H2FLK8,19.4086,16.8476,19.7166,18.4745,22.6564,21.6212,22.3422,22.6022
lea-1;F5GUH5;H2FLK8,19.7795,19.5408,19.0852,20.9042,18.8293,20.5273,20.3828,20.4852
lea-1;F5GUH5;H2FLK8;H2FLK9,19.8735,18.7766,20.2799,21.6999,20.8449,21.7055,20.883,20.4
lea-1;F5GUH5;H2FLK8;H2FLK9,25.1151,23.4373,23.6979,24.8075,22.636,22.6672,22.4652,22.7947
lea-1;F5GUH5;H2FLK8;H2FLK9,22.9875,22.7485,23.0157,20.5351,21.2805,19.3518,20.9873,19.7246
lea-1;F5GUH5,21.1496,19.856,19.5691,20.6817,20.8338,21.472,20.5808,19.9363
lea-1;F5GUH5;H2FLK8;H2FLK9,21.5696,22.6895,22.4031,24.5136,21.4858,19.618,21.8693,21.2958
lea-1;F5GUH5;H2FLK8;H2FLK9,24.0999,24.049,22.7398,25.3301,21.9971,21.28,22.9369,23.0593
lea-1;F5GUH5;H2FLK8;H2FLK9,19.4223,21.2714,19.7145,17.8999,21.728,20.1696,21.0936,21.0676
lea-1;F5GUH5;H2FLK8;H2FLK9,19.9479,16.966,19.2046,18.7799,19.9818,21.1377,19.8185,21.5478
lea-1;F5GUH5;H2FLK8;H2FLK9,20.5371,18.7632,17.6052,19.7872,21.5028,20.3416,21.886,19.6792
lea-1;F5GUH5;H2FLK8;H2FLK9,23.8755,23.73,23.2011,22.9798,23.1614,22.9686,23.1971,20.5149
lea-1;F5GUH5;H2FLK8;H2FLK9,16.2083,21.4374,19.2534,19.1642,22.7409,23.0439,22.9925,24.1969
lea-1;F5GUH5;H2FLK8;H2FLK9,21.6371,21.0727,19.9531,19.8066,20.9946,20.4929,21.1237,21.4663
lea-1;F5GUH5;H2FLK8;H2FLK9,23.6251,24.0908,24.8442,23.4624,23.2797,23.0881,23.6956,22.2436
lea-1;F5GUH5;H2FLK8;H2FLK9,21.7504,22.4571,22.5126,21.3182,22.2295,22.3028,23.9641,23.6982
lea-1;F5GUH5;H2FLK8,18.4423,17.849,20.7101,19.9441,20.5506,20.8002,21.3018,21.3421
lea-1;F5GUH5;H2FLK8;H2FLK9,26.6019,24.4589,25.344,26.9106,25.6856,23.1551,24.5563,22.5573
lea-1;F5GUH5,23.9062,25.2241,24.8943,24.5963,21.0718,21.3705,20.1624,18.6527
lea-1;F5GUH5;H2FLK8;H2FLK9,19.021,21.4618,19.9245,19.4482,20.5097,19.2598,19.985,20.7464
lea-1;F5GUH5;H2FLK8;H2FLK9,18.4688,20.1936,19.6363,18.7366,21.2945,18.797,20.3489,20.9265
lea-1;F5GUH5;H2FLK8,19.1603,17.9764,20.055,20.1121,21.0259,19.9321,19.4678,20.2406
lea-1;F5GUH5;H2FLK8,21.2752,21.6962,20.8321,22.6022,20.8603,20.0565,21.0867,20.8103
lea-1;F5GUH5;H2FLK8;H2FLK9,21.8849,21.7895,23.7679,23.4255,22.583,21.1796,23.3115,22.0721
lea-1;F5GUH5;H2FLK8;H2FLK9,20.2073,18.349,19.8639,20.6244,19.3095,21.2785,21.7548,20.4126
iff-1;G1K0V8,18.9837,19.3131,19.3069,17.8307,19.2475,21.4985,19.9723,19.1706
iff-1;G1K0V8,20.2815,19.9366,19.379,19.3312,21.87,19.9593,21.692,19.529
pgp-6;pgp-7;Q1ZXU6,24.9926,24.8569,24.3006,25.4364,27.4105,27.5245,27.7932,26.6016
gsp-1;gsp-2;G3MU14;P48727,19.383,19.616,19.1157,18.5437,24.3851,23.2318,24.0868,21.6718
math-33;usp-7;G3MU81,19.3363,20.5608,17.4277,18.6416,21.0256,20.0924,21.1434,20.4903
sec-61;G3MU88,19.6873,18.1776,19.1534,16.6644,20.2315,20.8807,21.0706,18.3942
sec-61;G3MU88,20.397,18.7045,21.274,19.117,21.0555,20.1265,21.3889,20.8569
;G4RTI0,20.118,19.5876,17.9983,18.0685,21.9839,21.1742,20.5383,21.2901
spc-1;G4S034,23.2707,22.3261,22.6091,22.3997,24.6493,23.8398,22.2937,21.6693
spc-1;G4S034,20.0532,18.9522,17.5169,20.5245,23.6352,22.1954,24.1979,21.9873
spc-1;G4S034,21.0008,19.1017,19.1657,21.6497,25.6433,23.4892,24.7416,23.5449
spc-1;G4S034,20.5386,19.7518,19.5038,19.1545,23.2801,22.0795,22.2808,21.0165
;G4S1A4,18.8014,18.9725,19.8516,19.5107,20.7735,20.9602,20.7048,21.3156
;G4S1A4,25.5171,24.8915,25.3217,24.0163,27.42,26.3162,27.3741,28.1204
;G4S1A4,19.7816,20.208,20.2512,21.2761,21.1023,21.2539,20.8424,19.8816
;G4S1A4,17.2266,20.3134,18.5415,20.184,19.8132,21.4034,20.9491,19.9845
;G4S1A4,21.046,19.5934,18.0272,21.1281,21.4401,20.0601,21.1771,20.7819
;G4S1A4,20.5729,21.5684,20.9063,17.8807,20.6017,20.9969,20.0707,19.232
str-176;G4S3P8,19.0727,20.7407,20.8637,18.895,24.4314,23.938,24.1683,23.3203
;Q20314,19.2786,20.0463,20.2142,21.0034,20.7303,20.8137,20.6333,21.0189
gei-15;G4SI07,18.883,16.8459,19.464,21.2776,21.3425,19.9169,21.572,21.0847
gei-15;G4SI07,19.808,21.0125,21.1213,18.7006,21.7031,20.217,22.6431,26.2076
pqn-52;G4SL51,25.6637,27.4767,26.6456,27.0232,23.0649,24.0659,22.4,25.6043
ttn-1;G4SLH0,20.7389,20.2464,21.2247,20.4517,22.9139,22.476,22.9992,22.4683
ttn-1;G4SLH0,21.1135,19.6667,19.2528,19.6496,21.4225,20.883,20.3487,21.2938
ttn-1;G4SLH0,18.6135,18.5262,19.4155,20.7981,21.4188,21.3908,21.5906,18.9543
ttn-1;G4SLH0,20.1106,19.8625,18.7349,21.6625,20.0305,20.8962,21.5652,21.4413
ttn-1;G4SLH0,23.1634,22.3226,24.881,23.4738,24.0232,24.2058,25.7332,25.5777
ttn-1;G4SLH0,19.4341,21.4325,18.7751,19.5136,21.5074,20.5347,20.928,20.6755
;G4SPY1,19.5784,19.2609,18.1925,18.86,25.1092,23.3021,23.3497,25.9035
;G4SRU7,22.1183,23.6321,23.6702,22.4972,24.294,23.215,23.2031,27.3128
glo-1;G5EBF0,21.2772,21.5322,19.3979,20.3233,21.5645,21.0207,21.5325,21.173
pud-2.1;G5EBF3,19.1567,17.5539,19.1525,19.3951,20.953,21.259,21.0832,20.9878
pud-2.1;G5EBF3,19.5532,20.9696,19.1154,20.0803,20.3221,21.0121,18.2571,19.2428
pud-2.1;G5EBF3,16.0262,20.0881,18.9935,18.5251,20.21,20.4909,19.9259,19.3377
pud-2.1;G5EBF3,19.4914,19.4105,18.7551,20.4124,21.2582,19.808,21.634,20.3556
pud-2.1;G5EBF3,19.6968,20.5307,21.1939,19.7079,21.8744,21.3014,21.0512,20.5618
pud-2.1;G5EBF3,18.7072,19.0971,20.1016,19.167,24.7662,24.3367,24.7177,21.1204
pud-2.1;G5EBF3,19.1679,18.1934,19.8085,17.4337,21.9906,21.4411,20.2696,21.5749
pud-2.1;G5EBF3,19.3663,20.4149,19.651,19.1508,25.103,23.9145,24.4421,23.7156
pud-2.1;G5EBF3,23.5307,24.891,24.4479,21.6852,20.5829,20.2487,21.2415,20.9796
pud-2.1;G5EBF3,19.0698,18.9359,18.9797,20.861,22.5338,21.9166,21.2323,22.9916
pud-2.1;G5EBF3,20.3518,17.7038,21.0571,20.0677,24.6522,23.1314,25.3758,23.7184
;G5EBF4,21.2266,18.0654,21.5392,19.1241,24.0524,23.6398,23.246,20.9329
tat-5;G5EGE0,19.9349,19.4775,18.7068,20.2126,21.2036,21.5314,20.9069,20.7849
4D656;G5EBI0,20.4936,18.7133,19.9118,18.7953,23.8344,22.8864,23.8078,25.7474
fmo-2;G5EBJ9,21.2169,20.8376,20.3907,21.9402,20.8847,21.3552,21.0372,21.0042
fmo-2;G5EBJ9,21.582,18.7845,20.7744,18.806,21.0161,21.6608,22.294,22.0256
fmo-2;G5EBJ9,19.474,18.8055,21.4646,20.142,20.4075,19.4298,19.0337,21.4297
fmo-2;G5EBJ9,18.1482,19.5514,19.5007,18.9211,20.7013,20.3685,21.2592,21.3963
fmo-2;G5EBJ9,19.2397,20.8066,20.0456,20.4606,20.5891,19.1029,20.2003,21.2874
erm-1;G5EBK3,18.2886,19.6568,18.8652,19.866,21.0461,19.3552,21.1366,20.9448
erm-1;G5EBK3,21.3314,22.3795,21.9224,22.8625,22.9729,22.9496,24.2634,22.7268
erm-1;G5EBK3,19.8091,19.8724,19.6748,21.7472,21.047,19.458,21.4837,20.2791
erm-1;G5EBK3,19.9409,18.5251,18.4834,19.599,19.8521,19.5987,21.6138,20.7857
erm-1;G5EBK3,20.2795,19.1609,18.0215,20.2591,19.4302,21.2923,21.2722,19.5308
erm-1;G5EBK3,19.4155,20.8177,20.086,20.0761,25.6878,23.4731,24.7889,22.7708
erm-1;G5EBK3,19.5109,17.9211,18.3397,18.229,23.893,22.6305,24.309,24.8158
snf-3;G5EBN9,20.8184,21.5817,22.8748,21.071,24.3889,23.3178,24.1556,24.3386
snf-3;G5EBN9,19.7159,20.4045,21.5003,19.8994,24.7458,23.9173,24.9731,24.5981
snf-3;G5EBN9,23.3611,23.7678,24.1698,24.5002,25.6538,24.9197,26.5419,22.5275
snf-3;G5EBN9,19.1535,18.8729,19.1713,19.0133,23.5808,22.0858,22.5695,23.3721
;G5EBP5,24.3868,26.3051,26.4118,25.6002,23.3129,24.0671,23.5841,20.8862
;G5EBP5,19.8556,18.9731,20.9229,19.6429,22.9349,22.8058,23.294,22.6956
;G5EBP5,24.3082,25.1113,24.4111,24.9267,20.8087,20.9487,21.3205,20.8401
;G5EBP5,18.832,18.7296,18.5765,18.1391,21.0811,19.8883,19.9362,20.8305
;G5EBP5,27.3107,25.4336,26.7182,26.9311,25.3888,25.3318,25.2015,22.6762
;G5EBP5,18.697,19.2191,19.641,20.5055,21.6863,20.3734,20.1358,19.6781
;G5EBP5,19.8991,19.931,19.3042,20.0455,21.5438,21.5422,21.3494,20.1724
;G5EBP5,23.663,24.6378,24.1106,25.1182,21.705,21.0318,21.6449,21.1821
;G5EBP5,19.8311,19.8219,19.9683,20.21,21.3027,19.9972,20.9164,20.9111
;G5EBP5,26.8566,26.247,26.5214,25.8623,23.4071,24.8626,25.2299,23.0314
;G5EBP5,25.6911,25.5124,25.7176,25.8623,24.8628,24.0739,24.5408,21.2488
;G5EBP5,24.1436,24.4023,25.6035,24.1682,20.8864,20.1457,19.2162,21.5231
glc-1;G5EBR3,20.6917,19.667,20.9969,18.6023,21.4963,19.738,21.6086,19.8313
glc-1;G5EBR3,20.3992,18.2401,18.8722,20.5967,21.8245,20.3763,20.308,20.7154
;G5EBT8,19.8701,19.2024,18.3329,19.0631,24.6082,24.4383,24.1686,20.6416
lec-10;G5EBV4,19.223,20.1598,18.6574,19.4504,21.6065,19.5048,20.6125,21.5497
pgl-3;Q965J2,23.5279,23.7883,22.6931,22.7008,27.0677,25.1913,26.4964,20.9211
;G5EBY4,21.6231,16.6072,20.0456,18.3364,24.4757,23.6561,23.9576,25.6188
phf-5;G5EBY6,19.5209,19.937,20.3657,20.9115,21.8873,20.5915,21.6154,18.3148
let-418;G5EBZ4,19.6348,19.6605,19.6713,19.2814,20.6994,21.2662,21.3937,21.4434
;G5EC03,20.8589,20.7572,18.7835,18.4423,21.0583,21.9525,21.4757,24.3628
evl-14;G5EC05,19.6124,20.7033,20.5792,19.2461,34.4153,34.8092,34.2996,34.2517
lec-9;G5EC10,20.8439,20.9584,20.1496,20.7502,21.4433,21.163,21.8903,18.8083
lec-9;G5EC10,20.1117,19.0319,20.6431,17.8842,20.0657,21.2359,21.7458,18.0869
zen-4;G5EC43,19.5896,20.0715,19.9934,18.3074,25.3832,23.9072,24.3774,23.6902
nrfl-1;I2HAI6;X5LQ26,23.9327,25.7069,24.505,25.53,22.3683,22.9319,23.4946,23.7558
nrfl-1;I2HAI6;X5LQ26,18.382,20.4063,20.8599,19.542,21.3436,21.4698,21.0432,20.3718
nrfl-1;I2HAI6,19.5728,19.6978,19.8276,19.531,21.7048,21.0634,21.199,20.4517
ubql-1;G5EC78,24.4604,23.0939,24.1475,24.2623,26.6775,26.0341,25.9795,25.2036
ubql-1;G5EC78,19.3767,21.3885,21.7038,18.5183,25.8113,26.0341,26.206,27.4773
ubql-1;G5EC78,21.8606,19.688,20.0177,20.0858,21.4715,20.6103,21.4574,20.4987
oma-1;G5EC86,18.4443,21.1569,19.3142,21.1493,19.1103,20.9752,21.0936,18.4913
dpy-11;G5EC91,23.2611,22.3121,24.1285,23.3096,27.0115,26.4194,26.5894,23.9489
dpy-11;G5EC91,17.2043,18.7445,18.8579,19.8602,21.2945,21.3099,21.5682,20.2852
cyp-29a2;G5EC97,17.8614,19.6313,19.8448,17.9777,24.7823,24.2241,24.5014,25.196
cyp-29a2;G5EC97,20.9128,19.9934,20.3753,19.4851,25.1875,24.3978,25.2708,23.493
cyp-29a2;G5EC97,18.8195,20.1626,19.2275,19.561,21.0722,20.9022,21.3118,21.5347
ctps-1;G5EC98,19.4373,18.5839,19.527,18.0875,21.8578,21.0123,20.2639,21.4795
usp-48;G5ECC7,20.5345,17.3388,21.4347,19.0084,23.5901,23.214,23.3201,23.2283
;G5ECF6,18.1192,18.9183,21.7935,19.5475,21.4525,21.776,22.0523,23.5054
tac-1;G5ECG0,19.5346,15.2912,17.7061,21.0617,20.7561,21.3177,21.2904,20.8336
vab-10;G5EFK7,18.7121,18.8374,18.1602,20.3858,21.9911,21.2059,21.8396,21.2019
;G5ECL1,21.2298,19.4129,18.6531,18.1429,21.1503,21.1118,21.9516,23.6419
dcp-66;G5ECM2,18.5547,19.0447,19.7004,18.4782,20.3772,20.9327,21.5547,20.6329
elb-1;G5ECR7,19.667,19.827,20.678,16.6047,21.4856,20.031,20.2976,21.5413
gpc-2;G5ECT6,24.8318,25.4372,22.4819,24.7494,21.885,21.1145,21.8105,21.5066
gpc-2;G5ECT6,21.8982,23.178,22.4205,23.317,24.6957,23.8915,23.825,26.226
skr-1;G5ECU1,20.8308,21.4667,20.5588,21.3985,22.6953,21.9539,23.2936,26.8153
dlg-1;G5ECY0,21.5287,20.1564,20.3951,17.5098,19.993,21.2897,20.4625,19.6121
dlg-1;G5ECY0,20.739,16.4695,21.9826,19.0841,19.8621,19.9665,19.9764,20.5398
skr-8;G5ECY4,26.8597,23.9555,26.392,25.8049,26.4659,25.2101,26.0936,25.7107
skr-8;G5ECY4,19.3683,19.4202,18.7295,21.2714,21.8235,20.9859,20.444,20.2743
chn-1;G5ECY6,18.7425,21.1253,20.2898,19.5097,23.6548,22.8556,23.6571,26.2457
chn-1;G5ECY6,19.9313,20.3037,19.213,17.159,21.9759,19.1286,19.5333,18.7519
unc-44;G5ECZ1;Q17490,21.6686,20.2698,20.8903,17.976,21.1303,19.6006,21.5162,20.6864
unc-44;G5ECZ1;Q17490,20.1943,20.8904,19.7916,21.0533,21.6557,20.7201,21.5661,19.441
unc-44;G5ECZ1;Q17490,20.8583,20.8895,20.0191,20.9527,20.6615,20.3904,21.4673,21.0461
unc-44;G5ECZ1;Q17490,19.812,18.6072,19.6119,19.2459,23.1666,23.3769,22.121,20.7089
;H9G337,23.3192,23.6009,24.3172,22.579,25.266,24.8143,25.3294,23.9036
vab-9;G5ED30,24.0644,25.6438,23.9442,21.951,25.4063,25.1264,25.5574,24.5483
fat-5;G5ED44,19.2194,21.3965,19.5801,21.735,21.7125,20.9593,20.8012,21.2061
eea-1;Q5FC45,21.6003,22.9858,21.6215,21.3334,23.6523,22.7987,23.072,22.0753
eea-1;Q5FC45,20.3933,20.6756,18.6287,19.05,23.623,21.7816,25.2729,24.7083
eea-1;Q5FC45,24.8682,26.5419,25.3724,25.9323,27.2826,26.2944,27.3539,26.1053
;G5ED91,25.2055,24.0143,23.6708,25.1456,21.2377,20.2472,21.5471,21.0468
unc-25;G5EDB7,32.6133,31.2048,26.1458,30.2693,31.7257,32.7008,32.3778,28.7382
tba-4;tba-1;tba-2;mec-12;tba-9;G5EDD4;O18688;P34690;P91910,20.3842,19.2414,20.1496,20.3465,26.6035,26.4235,26.9844,26.2328
tba-4;tba-1;tba-2;mec-12;G5EDD4;O18688;P34690;P91910,26.9035,26.7952,28.6948,25.7684,27.3576,28.1131,28.7483,27.3227
skr-2;G5EDD8,21.0128,21.6426,19.4914,20.0439,21.0917,20.7865,20.8687,21.5662
skr-2;G5EDD8,20.7306,21.4222,19.0277,20.166,20.7684,21.1544,21.4472,21.3658
skr-2;G5EDD8,23.1564,23.8634,23.1028,21.4523,22.7318,22.9267,23.119,26.2618
tpxl-1;Q8WSN6,22.2251,21.9899,23.1992,22.3149,20.0409,21.2286,20.4907,20.8257
kri-1;G5EF18,20.0677,19.0576,19.5975,19.8044,21.4381,21.291,21.471,19.9698
dcar-1;G5EDI0,18.6186,20.1197,20.6298,18.6269,21.3227,20.3783,19.943,20.5072
ent-1;G5EDJ3,24.4236,25.6644,24.6543,25.7417,26.6972,28.0684,27.4813,24.6061
ent-1;G5EDJ3,20.6033,19.8764,21.5876,20.3132,25.1169,24.0011,25.268,27.7969
ent-1;G5EDJ3,19.7211,21.0309,18.7496,19.5811,20.0449,20.9773,20.4324,20.918
dnj-25;G5EDJ6,19.1985,21.0487,19.6189,18.1849,20.2928,19.6108,20.8382,20.6251
nrfl-1;X5LQ26,18.5137,20.5982,20.4996,21.2598,22.4753,21.6621,22.4289,22.6321
nrfl-1;X5LQ26,20.2536,19.5489,20.6824,18.4294,20.6267,19.2565,21.76,20.1122
;G5EDM5,21.4897,19.9986,18.8337,19.8565,20.2962,19.68,21.879,20.7752
cnb-1;H9G2Y1,19.5874,18.6141,18.7402,20.6971,21.4044,19.9295,20.3675,18.8177
clh-1;G5EDQ0,17.5472,16.6755,18.9686,20.185,23.7188,22.8757,23.4166,23.6727
cle-1;G5EDQ4,18.3167,21.0693,18.9227,20.6613,21.5325,19.4631,21.5489,20.7611
cle-1;G5EDQ4,25.0039,23.3076,24.3981,23.2672,25.2683,25.4966,24.7689,22.6176
;G5EDQ7,20.0563,21.0517,18.3018,19.8617,20.708,20.2154,21.7626,20.1451
;G5EDQ7,24.3156,24.3391,22.9217,26.8561,19.8339,20.039,21.4677,19.4743
sur-6;G5EDR3,24.7764,24.9238,23.9449,23.0006,20.6505,21.3908,21.8294,20.819
sur-6;G5EDR3,23.4039,23.3319,22.8544,23.1399,22.9518,23.6005,24.1519,26.4065
sur-6;G5EDR3,18.8962,17.3717,21.0674,21.3076,21.1456,19.3976,21.645,20.7109
ubr-5;G5EDT9,24.0207,22.3244,25.2438,23.8362,21.889,19.7207,21.5907,19.3075
pmr-1;G5EFK9,19.3826,19.5819,19.0242,19.913,25.6336,25.5106,25.7879,21.8847
cey-4;G5EDV3,23.6252,23.3756,23.5691,24.6276,23.7017,22.1372,23.1877,23.1691
cey-4;G5EDV3,18.4484,17.53,18.8892,18.6803,21.0756,19.9199,21.8154,20.6252
cey-4;G5EDV3,24.108,24.1439,24.7913,20.8271,26.212,25.3608,25.6434,23.0777
cey-4;G5EDV3,19.776,19.8066,21.0117,20.0398,21.8112,20.0979,21.6142,20.0425
cey-4;G5EDV3,20.469,18.6915,20.2992,20.9719,19.8179,21.5573,20.6125,21.5822
cey-4;G5EDV3,21.6896,19.5512,18.1667,19.7489,19.9554,21.4788,21.4688,20.6166
skr-7;G5EDY3,18.5656,20.256,18.5207,17.64,26.8096,25.1864,26.7012,22.9099
skr-7;G5EDY3,18.2349,18.5877,21.5995,18.5761,21.6885,21.0837,20.688,21.5398
;Q564W1,20.6303,19.4986,18.4186,18.1862,21.6953,21.4051,21.2765,21.0148
drp-1;G5EDY8,21.4416,19.6841,19.2805,20.8647,21.1015,20.4918,21.1336,20.6123
cpi-1;G5EDZ9,19.8931,20.7809,20.3016,18.2323,21.1477,20.7115,21.4066,21.1099
hip-1;G5EE04,19.245,17.6186,21.4615,19.4842,20.7487,19.2171,20.5949,21.085
hip-1;G5EE04,20.3884,19.1918,19.6317,18.2782,22.3536,20.7533,22.0995,24.375
ccr-4;Q8I4B4,20.7455,17.7049,19.4181,18.6754,20.6401,21.4576,19.7424,20.6509
ptr-23;G5EE13,21.552,19.9544,20.3039,18.6646,21.7387,20.9848,20.1559,20.6799
cuc-1;G5EE41,16.3597,19.966,19.9717,20.9472,21.4048,21.4322,21.6035,21.3965
;G5EE62,19.5577,17.8373,20.1643,19.7481,21.0222,20.888,20.4107,20.924
skr-3;G5EE67,19.5667,17.4207,19.3926,18.5578,21.0006,20.3493,20.5245,21.1649
skr-3;G5EE67,20.1485,17.6838,19.6389,20.4493,21.1787,20.7215,21.7941,20.3806
skr-3;skr-4;G5EE67;Q9U1Y9,23.8518,23.1039,23.4732,21.7524,25.3583,25.2565,26.0691,25.7105
skr-15;G5EE88,20.5371,21.562,20.0449,19.5737,21.7765,20.1432,21.1487,20.0507
nex-1;G5EEA8,19.8648,21.139,20.2304,20.5815,20.4905,21.4558,21.4977,21.4035
nex-1;G5EEA8,18.9028,18.3477,20.5571,20.9941,23.5118,23.1666,22.9618,21.9793
nex-1;G5EEA8,21.0707,21.3764,19.6402,19.7606,21.5403,18.9046,20.8041,20.0368
dpy-14;G5EEB6,20.886,17.9191,20.1202,20.5206,21.5273,20.9237,19.1191,20.2487
scm-1;G5EED5,27.4813,27.3593,26.6296,25.7731,20.1805,20.7476,21.6728,20.3979
scm-1;G5EED5,26.0469,26.2761,26.6813,27.2461,29.2269,28.4627,28.9486,23.551
mce-1;G5EEG4,20.5776,18.3568,18.7254,21.5372,21.5496,20.6768,21.4673,21.01
frm-1;G5EEP9,20.2493,19.0164,21.7582,20.6041,20.8511,20.9366,21.5605,20.8224
frm-1;G5EEP9,19.0657,19.7549,19.9984,19.1281,21.0263,20.0501,20.7569,21.3899
frm-1;G5EEP9,21.5397,19.4596,18.4501,21.1922,21.434,21.5611,21.6123,20.6623
frm-1;G5EEP9,18.0453,18.3095,20.5441,20.599,23.0406,23.2766,23.2086,23.0795
frm-1;G5EEP9,20.4792,17.8593,18.8184,19.8411,21.8652,20.1813,21.333,20.9999
;G5EEI9,21.5095,19.4178,20.0505,17.8705,21.584,20.1916,19.8286,20.4227
msd-2;ssp-16;ssp-10;ssp-19;ssp-9;G5EEJ7;Q21289;Q23058,17.5194,20.161,19.4384,19.5139,21.6948,19.5245,21.3082,20.7961
vglu-2;vglu-3;G5EEK1;Q10046,19.8048,19.6106,19.6031,19.8349,22.1654,22.726,21.7607,23.072
vglu-2;G5EEK1,18.0014,18.8621,20.5339,19.8142,24.9502,25.6443,25.2507,24.6246
vglu-2;G5EEK1,20.9543,18.4968,19.5961,19.8097,24.3491,25.5413,25.7226,22.7119
vha-5;G5EEK9,25.9238,27.5417,26.8373,23.8596,26.3683,28.3159,28.1839,23.2094
vha-5;G5EEK9,19.3678,20.3166,19.373,21.1313,21.8379,20.0993,21.1032,18.1309
vha-5;G5EEK9,17.8539,18.3154,21.7054,19.0322,26.7507,25.0172,26.8499,23.8099
vha-5;G5EEK9,25.4167,23.3612,24.9165,22.1043,23.1428,23.2734,23.0561,21.9014
hmg-11;G5EEL9,22.4324,22.7825,22.8199,22.7897,21.4546,21.174,21.5292,20.2088
hmg-11;G5EEL9,21.645,21.3139,19.4843,19.772,21.8955,19.3875,21.6489,20.7534
hmg-11;G5EEL9,19.1145,20.0203,20.2835,17.8573,20.578,19.6338,21.417,21.1858
hmg-11;G5EEL9,19.2534,21.0509,21.0387,19.6367,20.4273,20.5498,20.8531,19.5517
hmg-11;G5EEL9,20.042,19.2251,21.2652,16.2355,20.3315,21.443,20.2963,21.3627
;G5EEN7,21.1694,17.9833,19.4922,19.2541,20.6352,20.879,20.1442,20.8617
;G5EEN7,16.974,20.8804,19.8596,20.4046,19.861,21.4557,21.7422,20.5176
alg-1;alg-2;G5EGR6;Q86B39,24.7476,24.4338,25.1228,23.9448,25.0386,23.9371,25.0782,25.2647
pud-1.2;G5EET8,20.6295,19.9992,18.9528,18.7844,21.558,21.7296,22.0458,20.098
pud-1.2;G5EET8,19.6876,18.6341,18.8553,19.0869,21.2426,20.9493,21.4677,21.5912
pud-1.2;G5EET8,24.3873,22.4185,24.6278,25.0212,25.8596,24.1947,25.2737,23.688
pud-1.2;G5EET8,17.7687,19.2221,18.9976,18.9057,20.8349,20.4418,20.6003,19.0829
pud-1.2;G5EET8,19.2429,20.1262,21.813,19.885,21.6253,21.531,21.6609,20.9647
pud-1.2;G5EET8,19.1594,18.9887,20.5922,20.3237,21.6426,20.902,21.1412,20.0154
pud-1.2;G5EET8,25.7843,24.92,25.7409,24.1841,24.5257,25.5021,24.1495,25.1638
pud-1.2;G5EET8,19.6089,20.6676,18.8427,21.1883,21.5413,20.6311,21.8017,21.3941
nbet-1;G5EEU1,19.8502,19.2196,19.839,18.3675,20.5949,19.5216,21.6889,19.5707
nbet-1;G5EEU1,17.1271,17.9492,19.5628,20.3679,19.8039,20.5242,19.3247,20.9412
pud-3;G5EEV5,20.0257,21.7335,19.3128,18.7638,19.3369,20.9962,21.0885,21.3221
sid-2;G5EEV9,21.2032,20.8139,19.4802,20.7673,20.2213,20.3164,21.4982,21.4744
cnk-1;G5EEW9,24.5042,24.2257,23.6354,23.9577,25.9007,22.4206,23.6438,26.5035
skr-12;skr-13;G5EGD5,24.0548,23.6769,23.735,24.2548,23.5845,23.7196,23.7948,21.5432
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,20.3447,21.2102,19.0365,19.2409,21.5616,20.4694,21.0669,20.1645
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,19.7381,19.9625,20.0479,21.1679,21.6173,19.9939,20.726,21.0593
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,20.0217,19.9877,19.1698,20.2685,20.0209,19.0672,21.0992,20.8907
;G5EF05,28.1097,28.0685,27.9954,27.7754,30.6519,30.3726,29.9428,29.597
npa-1;G5EF32,19.8869,18.9745,20.5262,19.1735,20.5585,20.8405,21.6786,20.6117
npa-1;G5EF32,18.0502,19.8769,22.0475,19.7142,19.907,20.2651,21.1355,20.4407
pat-10;G5EF37,23.4726,22.5353,24.1907,22.9329,22.4155,24.7871,24.6968,26.7714
pat-10;G5EF37,25.7697,25.6284,25.8472,23.6725,26.3513,25.2625,25.9477,23.9184
;G5EF82,17.8381,21.1508,18.9091,21.0483,20.185,20.8326,18.1855,21.352
swsn-1;G5EF87,19.5704,19.9991,19.023,19.347,20.8203,20.0936,21.0702,20.9003
;G5EFC4,20.0616,21.0435,18.2682,19.2934,21.5789,21.1615,21.1538,20.8103
;G5EFD7,19.7222,19.772,21.9168,20.1827,20.9232,21.3418,20.0248,20.3803
;G5EFD7,21.7185,20.9729,21.6134,21.238,25.0194,24.2844,25.5092,24.0595
;G5EFE3,20.5079,19.5967,19.53,19.6163,21.6388,20.6893,20.948,21.1887
;G5EFF2,22.9967,23.6941,22.4705,21.7362,23.4636,22.5831,22.968,22.1262
;G5EFF2,16.785,17.9594,18.4379,20.3794,20.7423,20.5855,17.901,21.1814
lec-5;G5EFI4,23.9866,23.4199,24.9997,24.7815,22.1945,21.7453,22.265,22.826
lec-5;G5EFI4,21.0525,18.4413,19.9426,19.8178,21.2053,20.8103,20.5892,20.7782
