geneName;Leading.proteins,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
ttr-41;Q86NH9,20.8469,21.5625,21.5253,20.6428,21.3677,20.9137,19.6176,21.2678
Y65B4BR.5;Q86S66,20.5008,21.0973,21.5779,20.4905,21.2582,21.2474,21.0707,20.8497
Y65B4BR.5;icd-2;Q86S66;V6CKR1,21.0599,24.4464,24.0597,23.2,25.6478,24.1986,23.8307,24.6429
Y65B4BR.5;icd-2;Q86S66;V6CKR1,20.6521,20.8019,20.757,20.3924,21.3214,19.9877,21.1427,19.8981
Y65B4BR.5;icd-2;Q86S66;V6CKR1,23.0628,23.5595,23.0735,22.3354,23.3983,22.0952,23.3123,23.9468
Y65B4BR.5;icd-2;Q86S66;V6CKR1,20.8066,21.6343,21.6987,20.7808,21.2657,20.0472,21.2783,21.1798
Y65B4BR.5;icd-2;Q86S66;V6CKR1,19.3548,23.0289,24.1078,22.4964,24.6138,24.2274,24.7508,23.3415
Y65B4BR.5;Q86S66,22.9501,25.6961,25.19,24.7848,27.4066,25.8997,26.1923,25.9802
Y65B4BR.5;Q86S66,22.9501,25.9024,25.0551,24.5148,21.4372,20.0347,20.1827,21.3927
;Q8I4C0,26.1441,28.4378,27.6225,28.0354,29.924,28.0456,28.1084,27.4552
;Q8I4E4,24.2354,27.2151,26.6556,25.1313,27.6419,25.6081,25.8267,25.8366
;Q8I4J8,26.9868,22.5573,23.1222,22.2272,25.3696,23.5982,23.9075,24.7623
;Q8I4J8,19.2172,22.5573,23.1222,21.1481,25.3696,23.6047,21.1554,24.3827
gls-1;Q8I4M5,22.2537,23.441,23.1193,22.3555,20.713,21.0663,20.1921,20.8759
gars-1;grs-1;Q8I711,20.0688,21.6356,21.1942,20.7459,21.7074,21.1278,19.6519,20.6028
gars-1;grs-1;Q8I711,28.4616,28.8786,28.815,28.3161,24.0969,23.312,23.2475,22.9831
;Q8I7G0,21.1046,21.91,20.847,21.3066,21.8172,22.3323,20.789,21.6181
hum-2;Q8I7K2,26.6717,28.1244,26.6469,30.338,21.8494,20.9376,20.0871,21.1274
hum-2;Q8I7K2,26.704,28.1244,26.6469,30.338,21.863,21.1475,21.1081,20.7804
hum-2;Q8I7K2,25.4346,28.1244,26.6469,30.338,20.9877,19.7649,21.1177,21.3383
prdx-2;Q8IG31,24.5903,25.8635,25.9246,25.9711,25.107,25.948,25.2452,23.9067
prdx-2;Q8IG31,21.5128,23.1723,23.6642,22.0993,24.2507,23.2962,25.0115,24.5772
prdx-2;Q8IG31,20.1099,19.1737,21.63,20.5052,21.9636,20.6124,20.9556,20.8185
prdx-2;Q8IG31,20.8445,20.5231,19.7917,20.9823,20.2089,20.0986,20.2128,20.7821
prdx-2;Q8IG31,20.1173,20.8998,20.3931,19.7056,23.8048,23.4436,23.2891,24.8477
prdx-2;Q8IG31,20.8845,21.3206,20.4584,21.3279,21.7439,20.3143,20.978,20.47
prdx-2;Q8IG31,26.3402,26.2152,26.5484,25.4179,26.2378,25.0792,22.9998,20.285
prdx-2;Q8IG31,20.812,21.0043,21.7378,19.3359,25.9413,25.968,27.5028,25.4321
prdx-2;Q8IG31,20.9302,20.4014,20.4506,20.5877,20.9264,20.2619,21.1596,20.7083
cebp-2;Q8IG69,23.8249,22.4212,24.3116,22.8106,23.5589,23.1356,22.5623,22.5804
;Q8MPY2,24.2556,25.9819,25.7311,26.0283,27.5744,26.7085,27.7466,26.5243
;Q8MQ73,20.4988,21.6276,20.7013,21.307,24.221,22.5275,20.7761,21.4655
;Q8MQ73,20.2708,21.0869,21.5304,19.8241,21.0195,20.7575,21.3543,21.0823
;Q8MQ73,25.9733,25.9204,27.7682,24.7683,21.9606,21.0199,21.1066,19.9465
;Q8MQH0,24.2113,26.2389,27.6751,25.555,27.0593,22.6879,22.2601,21.9095
pst-1;Q8MXJ9,21.039,21.1088,21.1726,20.1959,21.5515,19.8789,20.6052,20.7386
sqd-1;Q8MXR6,23.996,24.5788,24.2609,23.6904,21.7443,19.979,21.0292,20.6925
mca-3;Q8MXS0;Q95XP5,25.2815,25.3937,24.6286,24.4811,24.8098,24.6871,24.4507,22.7648
mca-3;Q8MXS0;Q95XP5,23.5007,24.1116,22.6561,23.1066,23.6129,23.8776,23.9643,23.8047
mca-3;Q8MXS0;Q95XP5,22.5248,24.4883,24.1603,24.2868,25.318,22.3162,22.5544,23.2935
mca-3;Q8MXS0;Q95XP5,20.9295,20.5435,21.2974,19.521,21.3151,20.7304,20.9225,21.1042
mca-3;Q8MXS0,19.6878,21.385,21.1045,18.3775,24.0561,21.6978,23.8235,21.9481
mca-3;Q8MXS0;Q95XP5,20.4669,21.8474,21.8584,21.4137,21.9603,19.7869,20.5945,21.071
mca-3;Q8MXS0,20.4478,23.1681,21.3401,21.8592,22.8598,22.9317,21.9925,22.3832
nape-2;Q965X9,21.3625,22.405,21.7065,20.7397,21.8039,20.8258,21.0868,20.9538
;Q8T3D2,20.1963,21.0392,21.0608,20.9228,21.5954,20.9007,19.2031,20.9536
;Q8T3D2,21.074,21.9187,21.5311,20.3044,20.696,21.0804,21.1763,20.6709
nhx-2;Q8T5S1,20.3067,21.715,21.6686,20.711,21.9041,20.9608,21.0034,20.8488
nhx-2;Q8T5S1,20.9447,23.4672,22.339,23.1949,21.1442,20.5579,20.7356,20.3214
rps-20;Q8WQA8,31.9303,34.4279,33.9907,33.3461,33.9468,33.9457,32.845,33.5875
rps-20;Q8WQA8,31.9303,34.2601,35.4152,32.9063,25.1753,34.3997,33.29,34.3543
rps-20;Q8WQA8,28.2006,28.888,28.8599,29.2123,27.7953,28.5146,27.5762,27.3853
rps-20;Q8WQA8,24.5466,26.2986,25.1972,26.2035,25.034,21.4561,23.745,23.2588
rps-20;Q8WQA8,29.3113,31.6035,31.4056,29.8108,31.9867,30.2908,30.4826,31.3078
;Q8WQF7,24.0012,25.9786,24.1796,26.0312,21.1767,21.0873,20.9648,20.4251
;Q8WQF7,23.0108,22.3649,22.6127,20.6501,21.0484,21.1002,19.9045,21.1894
;Q8WQF7,22.7137,24.3145,23.7821,23.8765,21.149,20.5547,21.2614,20.8325
;Q8WQF7,21.1007,21.7032,21.7406,19.0183,23.3335,21.4209,22.2846,21.4805
;Q8WQF7,24.0613,23.1051,24.2016,23.8219,21.8753,21.176,20.9735,21.1903
;Q8WQF7,22.334,24.818,24.1771,23.8925,24.3895,22.3675,22.4793,22.5446
;Q8WQF7,24.9535,25.5352,25.5602,24.1194,24.9846,24.0339,24.0458,26.6443
;Q8WQF7,20.9556,21.2364,20.8241,20.6788,23.0025,22.9204,24.5605,24.69
;Q93168,19.8912,21.9022,20.3588,21.2622,21.6207,20.7804,20.6099,20.7472
;Q93168,23.944,23.3978,23.6892,22.0654,24.6472,23.9207,25.338,24.4201
;Q93168,20.9872,20.1554,21.8284,20.0457,21.5523,19.7818,19.9908,21.3783
;Q93211,24.5911,26.4118,25.8722,25.5258,25.7349,25.7872,25.3448,25.1458
;Q93211;Q93213,23.0406,24.1729,23.8275,23.9124,25.8178,24.3355,24.0318,25.1581
;Q93213,21.3725,23.0052,22.8628,20.7634,21.8684,20.8726,21.1894,21.1512
nkb-1;Q93235,22.5863,23.4777,22.972,22.5303,24.5983,23.2788,23.261,26.2358
cysl-1;Q93244,19.9752,21.7611,20.8738,20.989,21.8956,21.1171,20.2515,20.5069
cab-1;Q93249,24.1997,25.0271,25.2759,24.722,25.3099,24.6342,25.9524,23.4594
cab-1;Q93249,19.8973,19.7596,21.599,20.9835,21.6725,20.6785,20.972,20.2023
cab-1;Q93249,21.4397,22.4799,23.6622,20.6045,22.2554,21.5965,22.1648,21.2221
;Q93289,19.8544,19.8716,21.632,20.006,21.5577,20.9422,20.5312,21.2892
;Q93291,24.1476,21.7769,22.7734,20.7576,22.5931,21.1704,22.474,21.0202
cytb-5.1;Q93315,26.7989,26.1201,24.452,26.2459,24.5608,23.4374,24.3816,23.3013
cytb-5.1;Q93315,23.7008,23.7919,23.287,21.039,23.9377,23.143,25.1942,24.9387
;Q93321,20.7829,21.4686,21.2547,20.5869,21.7305,21.1084,21.3671,20.9709
;Q93333,20.1923,20.1701,20.3636,20.5649,20.5901,21.1875,20.3363,21.0823
rpb-3;Q93338,19.7194,20.5311,21.3871,21.3533,21.5511,20.11,20.0384,20.9586
gsr-1;Q93379,19.9196,21.8885,20.6782,20.4061,21.7218,20.986,20.3721,21.1509
drh-3;Q93413,19.2335,20.8912,19.514,19.9814,21.3077,20.913,19.7773,20.2144
npp-17;Q93454,22.4727,22.6765,23.8918,23.4118,21.2579,20.9945,20.0138,21.3394
;Q93513,20.2689,21.4409,21.7234,20.9667,21.5285,20.4379,20.3607,20.3987
;Q93513,20.2408,21.3805,21.4607,20.6579,20.3796,19.8117,21.1811,21.0838
;Q93513,20.1978,21.8044,21.1962,20.6546,21.4162,19.6946,20.6348,21.2668
;Q93513,20.733,20.4035,21.6013,21.092,21.8225,20.3536,20.9528,20.6516
;Q93535,28.0777,28.1127,28.4495,28.6424,28.0194,24.4024,26.0783,26.7536
;Q93553,24.8726,24.1054,24.1509,24.3286,20.8491,21.1697,19.5752,21.0746
rpa-0;Q93572,19.4999,21.625,20.5295,19.756,21.8345,20.8664,20.9893,20.1758
rpa-0;Q93572,20.9618,21.0131,19.8591,21.4149,21.6072,21.2527,21.1932,21.167
rpa-0;Q93572,19.6978,20.9644,20.7893,21.2318,20.5932,20.789,21.142,20.771
rpa-0;Q93572,20.2399,21.7296,20.2259,20.1427,25.0519,24.6689,23.2921,24.7852
rpa-0;Q93572,26.6111,26.2695,26.7752,25.1346,27.3399,25.4829,25.5761,26.4481
rpa-0;Q93572,20.141,20.2363,20.7745,20.192,24.2172,24.5253,23.3049,24.4272
rpa-0;Q93572,19.6899,20.4972,20.6185,20.2133,20.9741,21.1788,20.4484,21.3927
rpa-0;Q93572,24.5637,22.5432,22.4693,22.2119,21.8445,19.958,20.9058,21.4079
rpa-0;Q93572,19.7083,21.1912,21.2568,20.3216,21.97,20.8982,20.374,21.3184
rpa-0;Q93572,23.8294,23.5812,22.0794,21.6901,24.7518,22.8022,23.8363,24.9321
tct-1;Q93573,20.1684,21.5384,20.5147,20.92,20.9328,20.326,19.8252,21.095
tct-1;Q93573,23.026,21.7485,21.5862,21.8185,21.4781,20.7364,21.2944,21.3614
tct-1;Q93573,19.9765,20.4998,20.2615,21.0916,20.9822,20.7922,21.186,20.4609
tct-1;Q93573,18.4109,21.5569,21.1246,21.2884,21.3186,21.0693,21.0735,20.5108
tct-1;Q93573,24.3433,23.7247,24.5487,24.239,24.566,22.4053,22.8878,23.2614
tct-1;Q93573,21.0702,21.2772,21.6954,20.9289,21.786,20.7609,20.7967,20.4133
tct-1;Q93573,18.4649,20.8753,19.8606,20.3149,21.6235,20.8409,20.6302,21.4181
tct-1;Q93573,23.0481,23.885,23.6726,22.6964,24.5799,21.1764,20.8993,22.9684
ndk-1;Q93576,23.0453,25.3668,24.0178,24.8661,26.1302,23.4036,24.1341,23.8233
ndk-1;Q93576,20.3363,21.3823,20.8912,20.6996,25.0561,22.5203,22.5713,22.7673
ndk-1;Q93576,25.5255,28.2108,28.2502,26.4518,27.7308,26.0882,25.8557,25.4711
F27D4.4;Q93618,20.8385,21.1472,21.7477,19.8639,21.4163,21.2404,20.1028,20.129
gst-24;Q93694,19.9212,21.6983,21.5266,21.3107,21.2509,20.9854,21.2504,21.3486
gst-24;Q93694,21.4293,22.5279,22.912,22.6003,21.3796,20.2273,21.3082,20.8056
gst-24;Q93694,20.5622,21.7473,20.7051,20.25,21.9245,20.5716,21.2123,20.87
gst-24;Q93694,27.8716,31.3424,31.3804,30.4511,31.7344,28.3575,29.0278,29.4737
ned-8;Q93725,23.4805,22.6076,22.6776,23.9694,23.5834,22.0481,22.8007,22.6553
ned-8;Q93725,20.59,20.2059,21.6223,19.8655,24.5496,22.8679,23.7159,22.4362
ned-8;Q93725,21.5196,22.5635,22.5892,22.1262,17.8846,20.6198,20.849,21.0713
;Q93838,22.5953,22.2761,23.5165,21.7599,19.9949,20.9946,20.1622,21.2114
ent-2;Q93871,19.8478,20.4081,20.1467,19.8547,20.2245,21.0574,21.1595,20.537
ent-2;Q93871,25.2049,26.4529,26.1785,25.3311,27.5142,25.8095,26.4211,24.9902
ent-2;Q93871,25.2049,26.7249,26.5904,25.5352,22.1051,22.0947,24.8311,22.306
;Q93892,25.0552,24.2787,23.7169,24.0636,21.6887,20.9235,21.0623,20.4296
mct-3;Q93896,20.6242,23.3398,23.5033,21.9098,24.9327,21.8096,21.6827,21.9795
mct-3;Q93896,18.678,21.5268,20.7693,20.2336,23.8821,22.3883,21.5226,21.5164
mct-3;Q93896,23.6183,24.7629,23.5904,24.9612,24.8364,25.1747,24.7764,24.5235
mct-3;Q93896,23.3566,24.3771,26.3723,24.5758,26.6732,24.5954,24.0961,24.8398
mct-3;Q93896,21.2005,23.2504,24.0766,23.5621,24.3439,24.3865,23.7729,24.472
mct-3;Q93896,20.0997,21.3678,21.1441,21.4278,21.4342,20.8688,21.0574,20.8861
mct-3;Q93896,27.1852,26.5286,26.7028,25.8931,26.2848,24.9107,25.4762,24.1673
sdz-27;Q93932,23.0562,22.8827,22.9687,22.8785,24.4081,23.1304,23.5406,23.6705
sdz-27;Q93932,20.6191,21.7772,20.149,21.1567,21.9935,22.0109,20.9516,20.1666
;Q93934,26.553,24.1341,23.5711,24.4104,23.8317,21.1439,23.1287,22.001
cav-1;Q94051,26.8849,26.6674,26.1748,25.1582,29.3461,26.3811,27.0771,27.6057
cav-1;Q94051,20.6681,21.556,21.8116,20.3496,23.7116,23.7947,23.9987,25.6471
cav-1;Q94051,24.3216,23.4905,23.9362,22.1273,25.9931,24.6081,23.3715,24.7293
cav-1;Q94051,19.6027,21.564,20.8855,20.8105,25.1103,24.6578,24.7813,23.819
cav-1;Q94051,19.7214,18.8077,21.3755,19.8381,25.101,25.7795,24.8099,24.1624
cav-1;Q94051,19.9376,21.1835,21.7356,21.2623,21.7081,20.7524,20.6555,20.603
snb-6;Q94057,23.1924,25.7478,26.3748,25.9738,26.246,23.8026,23.6349,24.2223
rab-10;Q94148,22.2361,24.8349,24.8112,23.9004,24.2513,22.8126,22.0135,24.0668
dnj-11;Q94216,22.3011,24.031,25.1586,23.0794,21.4256,20.5625,20.928,21.046
dnj-11;Q94216,20.0679,21.4117,21.3111,20.6169,24.6226,23.2435,23.9422,22.8098
dnj-11;Q94216,22.8437,22.9378,22.7881,20.8662,24.4713,23.4499,22.9451,24.5203
plp-1;Q94230,20.0111,21.6948,21.1448,19.792,24.2071,21.9584,22.8293,24.1627
plp-1;Q94230,20.0668,21.9122,20.9996,21.3124,21.9435,21.1422,20.7833,20.1514
plp-1;Q94230,19.8794,19.8037,21.8291,20.7545,24.9755,22.1704,22.7413,23.4241
plp-1;plp-2;Q94230,19.7316,20.9368,21.2251,21.0743,23.4275,22.8823,22.533,22.7376
fah-1;Q94272,20.5197,21.662,20.8533,21.2674,21.449,21.0969,20.5664,21.1541
rpl-11.1;Q94300,27.0129,25.2619,25.0309,24.9193,23.7482,24.5618,24.2787,23.9576
pas-4;Q95005,20.9453,21.315,21.3464,20.4594,21.8797,20.945,21.227,20.5784
pas-5;Q95008,20.077,21.9077,21.7166,19.9822,21.8775,20.5892,20.9362,21.2608
pas-5;Q95008,21.5572,21.5149,23.1257,22.0925,21.9522,20.6326,20.0896,20.8796
ubc-9;Q95017,19.842,20.5101,21.4269,21.0117,19.7733,21.1465,21.1682,21.164
;Q95PZ7,22.8658,25.0114,25.1612,24.9273,24.9612,25.7897,24.0953,24.7909
;Q95PZ7,20.8761,21.2874,20.5501,19.683,23.4221,23.6021,23.0467,24.1706
Y53F4B.39;Q95Q18,20.5425,21.2726,21.7474,20.9826,21.8548,20.9126,20.3206,20.5754
Y53F4B.39;Q95Q18,20.8695,21.3439,20.4361,19.6621,21.8889,21.2699,20.9549,20.8986
;Q95Q93,21.9401,22.0394,22.6166,21.6139,25.0533,23.7901,25.1438,23.2683
;Q95Q93,19.0942,20.5385,20.5161,21.1542,21.7275,20.9618,21.3708,20.8186
;Q95Q93,20.5584,20.4656,19.8773,21.3928,20.5553,21.0773,21.0066,20.8367
pat-12;Q95QA6,20.8308,21.5398,20.9892,20.267,22.9389,20.3953,23.0779,22.6609
pat-12;Q95QA6,20.8164,21.6462,21.6691,21.0713,21.761,20.7298,21.1255,20.3384
pat-12;Q95QA6,20.9749,21.483,20.3289,19.5106,21.8264,21.0625,20.8247,20.9755
pat-12;Q95QA6,20.6081,20.9111,18.4763,20.6012,23.3273,24.2218,23.2401,23.4677
pat-12;Q95QA6,22.1366,24.0994,23.9401,22.3699,21.5302,21.0621,21.0436,20.677
pat-12;Q95QA6,20.4741,20.0457,19.6156,21.3364,21.9435,20.2826,20.2713,20.0515
pat-12;Q95QA6,19.7135,21.3027,21.7501,20.9662,20.7936,20.3571,20.9743,21.3439
pat-12;Q95QA6,20.6544,19.7093,20.5436,21.1141,21.948,20.932,21.1953,20.4858
pat-12;Q95QA6,20.3046,21.4207,21.633,18.9583,25.1913,22.4668,23.3298,22.8665
pat-12;Q95QA6,23.3002,22.8599,22.6673,21.1346,21.7774,20.9448,21.321,21.3058
;Q95QC9,20.1679,21.8733,20.3871,20.2027,21.359,20.5619,21.3796,20.3744
tmem-135;Q95QD1,23.1272,23.4782,22.4378,23.2799,21.2211,21.1984,21.3466,20.5398
;Q95QF1,20.5414,21.8472,20.0001,19.9125,24.3366,23.6822,23.9672,24.0022
;Q95QF1,24.3101,29.0333,27.1231,27.0839,26.7019,24.1612,22.517,24.3801
;Q95QF1,28.0622,27.1652,29.5871,28.9732,28.4626,27.8481,27.362,27.4021
otpl-3;Q95QL0,19.244,20.9911,21.5778,19.3006,21.84,21.2501,21.1579,21.2327
;Q95QN5,21.0554,21.4856,21.2804,21.0269,21.5202,20.8968,21.3719,20.6464
brap-2;Q95QN6,25.135,27.4635,28.0771,27.7976,27.4143,28.6373,27.6974,28.4472
brap-2;Q95QN6,22.9321,28.6579,27.7357,27.6308,30.0746,29.2091,29.5888,28.162
brap-2;Q95QN6,22.9084,27.9642,27.702,27.2077,29.6407,28.3009,27.8236,29.3947
brap-2;Q95QN6,25.4358,24.9359,25.2159,24.9125,26.9388,26.2761,26.3178,27.0121
brap-2;Q95QN6,24.0154,24.9852,24.8672,24.7018,24.5872,23.9428,24.0853,25.3851
brap-2;Q95QN6,24.0441,32.5727,31.8238,30.8362,32.3131,31.1873,22.1178,30.8326
;Q95X11,18.9826,21.0316,21.8022,20.3401,21.1525,21.0014,21.3665,21.0758
vha-8;Q95X44,24.0056,25.8675,25.5241,24.7488,26.396,24.9846,25.0596,24.9247
vha-8;Q95X44,24.1933,24.4454,24.9825,24.1391,24.275,23.2968,20.6172,23.2358
vha-8;Q95X44,20.2415,24.526,24.3579,22.8347,24.1915,25.9124,23.9893,23.6384
;Q95XC1,22.7522,24.4212,24.2979,23.4923,26.5604,26.1678,24.7141,27.3932
vamp-7;Q95XH1,20.5844,24.604,24.7289,24.4572,25.4888,24.1162,25.9649,23.2237
mppa-1;Q95XN2,23.323,22.7222,22.89,21.3738,21.7077,21.1623,20.9692,20.8546
ubc-3;Q95XN7,20.4767,21.2656,20.8999,21.1588,21.8333,20.3261,19.8106,20.3829
ubc-3;Q95XN7,19.8107,21.0985,20.4169,20.0187,22.9823,23.3346,24.4897,24.7639
tbca-1;Q95XR1,19.2038,20.9583,21.0248,21.259,22.3688,19.3721,20.7201,19.783
tbca-1;Q95XR1,19.2045,21.7901,21.3521,20.5807,19.556,20.9781,19.4597,20.8226
tbca-1;Q95XR1,21.0754,20.2403,20.8031,19.4354,21.4224,20.9527,21.2482,20.9666
epg-2;Q95XR4,23.8903,24.7774,24.5988,24.5473,25.7509,25.2665,22.1556,23.4848
wwp-1;Q95XU3,22.5276,25.334,24.2549,25.7303,25.5501,23.4212,24.6943,25.1884
wwp-1;Q95XU3,25.4124,24.661,25.6964,24.6628,26.9278,24.7143,22.3208,25.0556
wwp-1;Q95XU3,24.7155,25.5143,25.9306,26.7115,27.6397,24.9755,24.9619,25.023
wwp-1;Q95XU3,21.7071,22.7558,23.5192,22.8697,22.8754,22.6316,21.7923,22.9029
wwp-1;Q95XU3,23.5462,22.7346,23.4283,21.3068,21.1581,20.9887,21.3273,21.0067
wwp-1;Q95XU3,23.9244,24.7345,23.1626,24.3766,25.8143,22.9745,23.9029,24.4676
sut-2;Q95XU6,20.7285,20.8686,20.9837,20.3582,21.9535,20.361,21.0706,21.2307
;Q95XV3,20.7618,20.4243,21.2599,19.9063,21.589,20.488,19.8977,20.8717
ubc-13;Q95XX0,26.0444,27.5131,27.0275,26.9918,27.9652,27.5934,27.4767,27.2831
ubc-13;Q95XX0,24.2491,28.4046,28.3241,27.2748,29.0423,28.8401,28.2993,28.9702
ubc-13;Q95XX0,27.976,29.7554,29.2308,28.0814,30.0175,29.5892,29.4891,29.6174
ubc-13;Q95XX0,22.9833,26.2581,27.1691,24.7492,29.1199,27.5854,28.0086,27.1893
ubc-13;Q95XX0,19.813,20.9033,20.673,20.6951,21.6658,20.8457,20.9288,20.1313
ubc-13;Q95XX0,24.4675,24.4155,24.5524,24.1969,25.6102,23.9789,24.0968,23.8311
ubc-13;Q95XX0,20.8696,20.7014,21.2572,21.1781,24.782,23.9094,23.9472,23.1663
rps-28;Q95Y04,25.538,23.1056,23.2048,21.6845,22.2779,20.2721,20.269,21.2304
;U4PC73,24.141,24.3478,23.692,24.364,21.8277,20.4309,21.2511,21.1636
;Q95Y68,20.1909,21.7733,21.1945,20.3229,21.1599,20.107,20.7856,20.4309
dss-1;Q95Y72,20.1492,21.647,21.874,20.3721,21.0806,20.7914,19.952,20.9902
;Q95Y88,19.8835,21.8014,19.9558,20.4887,23.3484,20.9506,23.5172,22.9372
rpl-9;Q95Y90,25.7233,23.4349,23.3986,22.9242,23.9812,22.0595,22.0352,23.2545
rpl-9;Q95Y90,24.0105,25.2361,25.7895,24.4805,25.7722,25.4117,27.5995,25.9292
rpl-9;Q95Y90,25.3643,26.7439,26.7978,26.3766,28.0345,28.3524,26.7023,26.7031
rpl-9;Q95Y90,26.7082,23.9327,23.7281,23.3443,23.8521,22.6967,20.18,21.6822
rpa-2;Q95Y97,24.2864,24.9326,24.968,26.187,25.9877,24.1238,24.7014,24.1857
;Q95YC6,19.4715,21.0867,20.4115,21.0319,20.8536,20.4272,21.2933,20.9533
gln-1;Q95YD1,20.6195,22.6229,23.2219,22.5439,21.0712,21.1134,20.515,21.4131
;Q95YD9,23.4251,24.196,23.7035,23.4254,23.6295,22.5541,23.2907,22.8878
cgh-1;Q95YF3,21.1838,23.2827,22.9013,24.1138,21.6815,20.9949,20.0226,21.3908
cgh-1;Q95YF3,22.7051,24.7191,23.8279,24.2495,24.2016,23.9139,23.75,23.041
cgh-1;Q95YF3,23.1678,23.9215,23.2251,23.2714,20.4306,21.173,21.2944,21.1891
cgh-1;Q95YF3,20.9343,21.5846,21.0935,20.6347,21.358,20.9783,20.4077,21.2154
ZK353.9;Q95ZI6,20.4966,21.8147,20.7839,20.8925,23.535,22.1774,23.3547,22.5648
;Q95ZJ9,22.8761,25.244,24.646,25.036,25.297,25.7791,25.6353,25.0891
act-4;Q95ZL1,25.0594,26.4971,26.9004,27.6085,26.5562,26.5539,25.3271,24.7089
act-4;Q95ZL1,23.5076,24.6197,22.8596,22.9701,24.9287,24.9208,24.9761,23.564
gos-28;Q95ZW1,19.7951,21.2491,21.7406,19.2642,20.9051,19.8493,20.1686,20.5858
;Q95ZW2,21.7918,23.024,23.5792,22.4069,22.3121,21.7574,21.1492,21.4692
gad-3;Q960A1,20.1725,21.6499,20.419,19.7787,20.281,20.8543,20.6274,21.4064
;Q965K0,21.9188,23.2364,23.8769,24.3204,25.1266,24.6689,24.2174,25.3248
;Q965K0,22.7767,23.0744,23.0387,23.6643,24.6958,24.8324,25.1469,24.0505
;Q965Q1,22.7822,23.6352,23.4749,23.1519,21.3705,19.6507,21.2885,21.0599
;Q965Q1,20.225,21.1447,20.5484,21.3832,20.9787,19.8825,20.2406,21.3645
;Q965R9,21.0706,21.5977,21.6546,21.1335,25.75,24.8699,26.353,25.6833
;Q965R9,20.4729,21.1887,21.4434,20.3568,21.5979,21.1907,20.9549,20.7585
eif-3.I;Q965S8,20.8879,21.1067,21.8129,20.6525,24.6582,25.3693,24.9492,24.2347
eif-3.I;Q965S8,24.4403,25.0806,24.8935,22.8832,24.7734,24.124,25.7828,24.9615
xpo-2;Q965V4,20.1701,19.7756,21.0076,19.9987,21.7912,20.1808,21.3553,20.8545
ubh-3;Q965V9,25.7055,28.3249,27.9835,29.6327,27.6332,25.1113,25.5021,25.9867
;Q965W8,21.1016,20.8116,21.5197,20.1541,21.0525,20.6599,20.2288,20.8513
nape-1;Q965X7,19.7332,19.2724,19.8237,20.6636,19.6001,20.5183,21.3361,20.7091
;Q966A5,20.6535,21.52,21.4069,21.3604,21.9506,20.8535,20.1612,20.1731
;Q966A5,20.8369,21.0115,19.9433,21.1193,20.6197,21.0657,21.1181,21.1557
;Q966A5,19.9862,21.5888,21.8104,20.9723,21.9448,21.1386,19.6865,20.9747
;Q966A5,23.0306,24.2657,22.3827,22.555,24.6598,22.587,23.6861,23.5772
rpl-7A;Q966C6,20.2287,21.605,21.354,20.6053,23.9499,25.4359,27.008,24.034
rpl-7A;Q966C6,21.0864,24.5775,23.5002,23.7803,24.5173,24.8234,23.0486,24.8336
rpl-7A;Q966C6,24.8045,24.4527,24.6419,24.5242,26.346,24.2603,25.6919,25.7088
;Q966C7,22.5277,23.0783,21.1366,20.7528,19.9904,20.6416,21.2461,20.9865
;Q966C7,22.938,23.4019,23.3281,21.8077,22.5351,21.3459,22.2983,21.7377
;Q966C7,23.4206,25.2963,25.7318,25.1705,24.6118,23.5218,24.201,21.2448
pbs-1;Q966I8,22.5202,23.4714,22.9753,23.8012,23.6949,21.9515,23.1226,21.2599
col-165;Q966K5,20.2323,19.7427,21.2672,20.5462,21.5208,20.7726,21.3017,21.3695
E01A2.2;Q966L5,20.3847,20.8911,21.8276,18.4831,21.5059,20.521,20.7764,21.3842
uri-1;Q966M4,21.0202,21.7404,22.3247,21.5584,21.183,21.261,20.608,20.3286
dbr-1;Q966M6,20.7027,20.5828,21.2565,20.9174,23.2055,23.2105,23.3881,22.9129
;Q9BI62,27.7906,25.2456,25.3492,25.4943,21.3926,20.2824,20.917,21.1782
epn-1;Q9BI71,24.3777,26.6533,26.8566,25.327,27.8474,25.9743,25.2674,25.4123
epn-1;Q9BI71,20.7323,20.3649,19.9984,19.1905,26.9126,24.2829,24.062,22.6488
epn-1;Q9BI71,24.349,27.128,28.1928,27.0185,28.7489,23.6551,25.7772,26.1803
epn-1;Q9BI71,21.6354,21.1557,22.5754,22.5688,21.5512,20.8138,20.8123,21.029
epn-1;Q9BI71,25.2126,26.4371,25.9249,24.4144,26.6128,24.7598,24.9446,25.4819
epn-1;Q9BI71,19.2433,21.0108,21.5501,20.0578,25.1214,23.5187,24.5952,24.8486
;Q9BKR9,25.0453,23.717,23.8508,23.6776,24.1804,24.6658,23.5737,23.2992
;Q9BKR9,21.069,22.0602,21.8208,21.5942,21.6682,20.3026,21.0783,21.3603
;Q9BKU3,22.1227,23.7043,23.6013,24.0579,21.676,22.7245,22.1491,22.6373
;Q9BKU5,20.724,24.0098,24.7696,23.7952,24.3446,23.774,24.2239,23.764
moag-4;Q9BKU8,20.6431,21.6116,21.2266,19.2786,20.9195,20.9961,21.3821,21.3525
