geneName;Leading.proteins,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04
lea-1;F5GUH5;H2FLK8;H2FLK9,26.761,25.4641,26.1456,26.293,19.388,19.3537,19.3861,21.0336
lea-1;F5GUH5;H2FLK8;H2FLK9,21.7264,21.281,20.3229,20.8425,18.3745,19.6509,20.3413,18.3072
lea-1;F5GUH5;H2FLK8;H2FLK9,26.333,24.2896,25.0401,24.7787,21.36,18.7137,20.6125,21.4307
lea-1;F5GUH5,21.3451,20.6661,20.8898,20.8606,23.5736,24.1937,23.8737,27.0151
lea-1;F5GUH5;H2FLK8;H2FLK9,20.9158,20.159,21.4155,20.014,19.3578,21.7353,19.9574,18.787
lea-1;F5GUH5;H2FLK8;H2FLK9,27.0649,24.9231,24.3599,24.0368,20.6793,19.4896,20.0397,20.6349
lea-1;F5GUH5;H2FLK8;H2FLK9,24.4286,23.9994,24.3944,22.7156,20.3573,20.4227,19.8166,19.3413
lea-1;F5GUH5;H2FLK8;H2FLK9,24.732,24.358,25.4216,23.9287,19.4498,21.7505,18.9672,18.4686
lea-1;F5GUH5;H2FLK8;H2FLK9,21.5297,21.0369,19.7435,19.9986,19.3317,19.9094,21.0387,21.478
lea-1;F5GUH5;H2FLK8;H2FLK9,26.5965,25.0261,25.2502,25.5303,19.7478,20.2371,19.9606,21.8212
lea-1;F5GUH5;H2FLK8;H2FLK9,24.3152,23.0867,22.4724,22.8281,17.1606,19.2172,19.7994,19.4629
lea-1;F5GUH5;H2FLK8;H2FLK9,25.9723,27.2508,26.7559,26.2842,21.9835,17.8418,20.3553,21.1664
lea-1;F5GUH5;H2FLK8;H2FLK9,20.1419,20.5963,21.7582,21.4694,24.6384,22.5866,22.2145,24.7368
lea-1;F5GUH5;H2FLK8;H2FLK9,23.9597,24.7906,24.6239,23.1529,20.1652,18.7826,20.4322,19.1907
lea-1;F5GUH5;H2FLK8,23.0337,22.7188,24.1464,23.4974,20.6266,18.0197,20.7001,19.9462
lea-1;F5GUH5;H2FLK8;H2FLK9,26.6691,24.6571,24.7509,23.2271,30.3155,30.4575,27.9955,30.4557
lea-1;F5GUH5,26.1573,22.5932,23.1238,22.2627,21.2619,20.3575,20.1667,21.0832
lea-1;F5GUH5;H2FLK8;H2FLK9,24.5338,23.5819,25.6041,23.5794,21.8388,19.8537,18.5224,19.157
lea-1;F5GUH5;H2FLK8;H2FLK9,24.8574,23.4775,25.0688,22.9989,22.9495,21.7835,21.0992,22.6169
lea-1;F5GUH5;H2FLK8,20.4629,19.7544,21.6315,19.6563,20.132,19.4976,20.1909,19.7235
lea-1;F5GUH5;H2FLK8,22.4641,23.5171,24.6332,22.697,20.9535,18.3628,20.4228,21.8979
lea-1;F5GUH5;H2FLK8;H2FLK9,25.5136,23.8297,22.6928,25.011,18.5039,20.0466,19.8599,19.085
lea-1;F5GUH5;H2FLK8;H2FLK9,21.4835,20.3747,20.4082,21.4701,19.5146,20.557,19.3573,19.4604
iff-1;G1K0V8,21.8438,20.0385,19.2465,20.5168,21.4704,17.7626,17.6638,17.1825
iff-1;G1K0V8,21.0412,19.3657,20.5122,21.4351,21.0907,20.1917,19.918,20.7064
pgp-6;pgp-7;Q1ZXU6,26.617,28.0607,27.7717,27.6807,27.7863,27.1907,25.4251,27.1543
gsp-1;gsp-2;G3MU14;P48727,20.5402,21.5489,20.6184,20.6828,23.9174,22.9295,22.9544,19.6968
math-33;usp-7;G3MU81,21.0378,19.7004,21.3837,20.2623,24.5105,24.4297,23.8688,23.8909
sec-61;G3MU88,25.6764,26.2766,25.2539,27.2704,21.0901,20.9394,19.8595,19.3134
sec-61;G3MU88,22.9032,25.4098,25.2602,26.7061,19.3226,19.5512,19.4274,17.0984
;G4RTI0,21.1913,20.4608,21.2906,20.8532,20.6539,17.3072,19.706,17.1653
spc-1;G4S034,21.9251,20.0503,21.4131,19.8407,20.3312,19.4854,18.7793,20.0732
spc-1;G4S034,24.1975,20.5258,22.0918,23.4809,18.8935,20.8898,20.9171,21.3071
spc-1;G4S034,21.2161,17.4424,21.0169,20.5315,24.1211,23.4561,25.2415,23.6366
spc-1;G4S034,21.2868,20.4063,21.3809,20.4732,20.5526,19.6342,21.1369,21.7295
;G4S1A4,20.9749,21.1936,18.246,21.6419,23.2458,23.8072,24.1225,23.0268
;G4S1A4,20.4105,20.225,20.922,19.8277,26.5684,25.2574,24.7388,26.3982
;G4S1A4,20.7575,21.045,20.0703,19.6645,21.1853,20.6856,20.357,21.3737
;G4S1A4,21.3058,21.1954,20.0281,19.7989,22.4073,21.8101,23.2043,21.6621
;G4S1A4,21.0707,20.0703,21.6791,21.6224,20.0327,20.1123,20.5357,19.1896
;G4S1A4,20.8517,21.3959,21.2816,20.3051,25.905,24.3068,23.9566,20.0154
str-176;G4S3P8,21.3145,20.3924,20.6135,21.2163,25.3189,26.5279,25.6915,26.0265
;Q20314,21.7567,21.5087,20.7334,21.5691,23.4777,24.0789,24.4995,23.3749
gei-15;G4SI07,21.4758,20.5714,21.023,20.5831,17.3815,18.1687,17.9217,19.6917
gei-15;G4SI07,21.5975,20.3775,21.3099,21.6495,19.8415,20.2842,21.4449,21.2217
pqn-52;G4SL51,20.6406,21.4308,21.3943,20.668,22.4158,23.1109,23.9931,23.6942
ttn-1;G4SLH0,19.6536,20.1357,20.188,20.6883,21.0937,20.1407,19.0024,21.2089
ttn-1;G4SLH0,20.4811,21.1149,18.6789,21.4028,20.7891,19.4975,18.3821,21.4322
ttn-1;G4SLH0,20.4948,21.1327,20.4976,20.7944,21.9105,18.8955,19.4174,19.6534
ttn-1;G4SLH0,21.0621,21.344,21.2815,21.2308,20.834,21.0116,19.9613,18.7106
ttn-1;G4SLH0,25.8015,26.1338,27.8057,28.1513,20.1276,20.231,20.2956,17.3595
ttn-1;G4SLH0,22.0813,20.3171,20.6802,20.4823,19.526,18.0778,19.0989,21.8904
;G4SPY1,22.3323,24.7163,25.4314,23.9657,23.8993,23.0619,24.0711,24.1859
;G4SRU7,21.9204,20.5561,19.6473,21.6818,20.4092,18.0831,21.4657,20.9197
glo-1;G5EBF0,21.7004,22.5378,23.341,23.3482,18.84,20.65,17.4539,19.2496
pud-2.1;G5EBF3,27.3892,23.0048,22.2044,22.5566,19.8464,20.2186,19.9733,17.6009
pud-2.1;G5EBF3,27.9958,29.1259,27.9943,29.1184,18.4318,19.844,21.4777,20.4537
pud-2.1;G5EBF3,27.4315,27.0833,26.0691,27.699,18.2787,20.4461,21.2092,19.072
pud-2.1;G5EBF3,26.8293,24.4629,24.8163,24.2459,20.7327,21.6355,18.9978,20.3324
pud-2.1;G5EBF3,22.3019,26.8085,25.9655,24.327,18.9164,19.8234,19.4216,20.4987
pud-2.1;G5EBF3,27.4312,25.4729,25.7257,25.2647,18.9492,19.684,21.4813,21.0635
pud-2.1;G5EBF3,22.9062,20.7042,19.3883,20.0104,20.4647,20.069,17.7992,18.0776
pud-2.1;G5EBF3,21.4219,19.8419,21.0735,19.0517,20.8016,19.8737,21.1281,21.3161
pud-2.1;G5EBF3,24.4716,23.2671,22.2498,23.0638,19.1335,21.2522,18.9884,19.3179
pud-2.1;G5EBF3,26.2201,25.1668,24.6933,24.2404,19.483,18.9951,20.6263,19.4154
pud-2.1;G5EBF3,23.3287,25.3207,25.8379,24.261,20.403,21.1487,20.2297,20.6373
;G5EBF4,21.3204,21.101,21.485,19.6857,20.7393,18.3722,18.8534,20.2221
tat-5;G5EGE0,21.8123,20.4366,21.4944,20.6818,20.0921,21.0957,20.3984,17.8809
4D656;G5EBI0,24.3373,25.4892,24.8489,24.4332,24.9342,23.6184,23.9278,26.5276
fmo-2;G5EBJ9,21.3136,19.6528,21.2419,20.4213,18.8404,19.6749,20.508,21.8597
fmo-2;G5EBJ9,20.8737,21.1848,20.5911,21.5465,19.6938,19.0997,19.0914,21.8779
fmo-2;G5EBJ9,21.2497,21.4922,21.5901,21.3153,20.4306,17.6989,20.4288,18.9032
fmo-2;G5EBJ9,21.1165,21.4996,20.9996,21.6522,19.5247,19.7062,20.8678,20.5808
fmo-2;G5EBJ9,21.1237,21.0945,20.1543,19.9623,21.9906,20.0712,21.4309,20.8944
erm-1;G5EBK3,21.4374,20.2198,21.2326,20.7635,20.4479,21.6142,20.6203,21.4779
erm-1;G5EBK3,21.965,20.403,20.8863,21.0408,18.8732,18.403,19.5413,19.3917
erm-1;G5EBK3,21.7143,20.2563,21.8184,21.1028,20.7056,17.2417,21.3314,19.6897
erm-1;G5EBK3,21.3216,20.878,21.239,19.7854,20.7719,19.8037,18.3326,19.4403
erm-1;G5EBK3,20.2376,21.104,20.7594,19.987,20.1364,20.4175,19.3653,21.0582
erm-1;G5EBK3,24.0923,25.419,26.5799,26.2978,24.3715,24.243,24.0145,22.0918
erm-1;G5EBK3,21.3342,20.8368,21.0467,20.956,19.9267,19.791,20.0202,18.9135
snf-3;G5EBN9,23.7749,21.1172,22.3107,25.0444,24.5384,24.4112,23.6539,24.6609
snf-3;G5EBN9,21.6838,18.9917,21.5184,20.2111,26.1708,23.3685,23.7665,23.8778
snf-3;G5EBN9,23.2847,24.937,24.6071,24.4251,21.1614,21.112,19.9778,19.9686
snf-3;G5EBN9,25.3754,24.7487,24.4507,24.0757,23.9321,23.7038,23.6946,19.8164
;G5EBP5,27.2846,24.4488,23.2448,23.7091,24.9753,24.1424,24.1169,21.6935
;G5EBP5,25.4307,26.8448,25.3751,26.1326,18.5561,19.3563,21.2686,19.406
;G5EBP5,27.3309,22.6377,21.8839,23.3326,24.0705,23.7277,23.6244,20.7242
;G5EBP5,27.5481,26.0941,26.3443,25.7894,20.5859,20.5746,20.1095,20.8127
;G5EBP5,25.7257,21.989,22.2642,24.1613,23.117,24.6623,22.7271,26.432
;G5EBP5,22.0959,17.7578,21.2498,20.5691,17.7295,19.5617,18.8673,20.3713
;G5EBP5,21.9839,20.3525,19.5676,21.2729,22.8857,23.4533,25.3079,24.5965
;G5EBP5,21.1162,18.3432,21.2886,20.091,20.9025,17.1138,17.6776,19.0682
;G5EBP5,21.107,21.346,20.4688,20.1948,21.8229,20.6663,18.7706,21.3223
;G5EBP5,22.0151,20.7755,20.3926,20.6856,25.1599,24.7137,24.3574,21.7608
;G5EBP5,21.2955,20.4363,21.0173,20.4881,22.3202,24.9183,24.3574,21.6681
;G5EBP5,19.9326,20.7086,20.9762,21.029,21.5098,20.2862,19.9587,21.6619
glc-1;G5EBR3,21.1143,20.7373,21.3124,20.511,19.3841,20.7528,20.2398,20.9472
glc-1;G5EBR3,20.1474,20.7623,20.6718,20.8006,19.6998,21.5165,19.8713,18.596
;G5EBT8,20.8646,20.8451,20.6565,20.5712,19.8348,19.9084,21.2581,19.1209
lec-10;G5EBV4,21.5519,21.1707,21.0758,20.7535,21.1196,20.609,18.8315,19.545
pgl-3;Q965J2,22.2302,21.3886,22.6796,22.4806,25.4417,25.3699,25.5377,25.8971
;G5EBY4,25.8533,22.8064,22.0831,22.7842,19.898,19.4056,19.1515,18.8752
phf-5;G5EBY6,24.4914,23.8983,24.7535,23.1924,19.9684,17.8388,19.9714,18.7165
let-418;G5EBZ4,21.7151,21.1406,20.8314,20.9986,21.5264,20.3428,19.6379,19.8619
;G5EC03,20.9716,19.9314,21.1705,20.989,19.653,20.4847,20.6261,20.139
evl-14;G5EC05,21.2653,21.3987,21.0794,21.3992,19.5488,19.2049,20.2526,20.0838
lec-9;G5EC10,22.4996,24.1121,25.2431,24.8058,21.4962,18.8116,20.6911,20.2831
lec-9;G5EC10,22.4996,21.7245,22.9067,22.3941,19.9357,21.354,19.8882,18.3009
zen-4;G5EC43,19.5951,21.5739,20.798,21.3091,24.081,24.1122,22.3582,23.7767
nrfl-1;I2HAI6;X5LQ26,21.8264,21.1061,21.6041,21.0867,23.1235,23.8276,20.9846,22.8769
nrfl-1;I2HAI6;X5LQ26,21.3399,21.5393,21.7578,20.0374,17.2123,19.4656,18.3833,20.1275
nrfl-1;I2HAI6,20.7476,20.1316,21.7535,18.4977,21.3666,19.0989,20.8765,20.9251
ubql-1;G5EC78,19.9986,20.7351,21.304,20.4753,21.3932,21.3369,18.8898,18.8477
ubql-1;G5EC78,26.2739,24.0925,20.8693,22.3082,19.8604,20.1552,21.3141,19.7023
ubql-1;G5EC78,22.0602,20.2713,20.0203,21.6036,20.8576,20.0159,20.019,21.3414
oma-1;G5EC86,20.774,20.6381,21.7103,20.8804,20.8734,20.1885,21.2472,19.0985
dpy-11;G5EC91,20.6306,20.4353,20.9478,20.6904,27.0865,26.373,25.1141,20.333
dpy-11;G5EC91,20.05,21.2343,21.8171,21.037,21.0856,20.7797,20.3832,19.6905
cyp-29a2;G5EC97,20.5483,18.9962,21.8433,20.8971,24.862,23.8965,22.398,25.172
cyp-29a2;G5EC97,21.4547,20.8483,21.4792,20.9937,20.3394,20.2399,18.1657,19.7275
cyp-29a2;G5EC97,21.0905,19.9551,21.2834,19.9658,20.3227,21.5447,20.2103,19.3182
ctps-1;G5EC98,19.9316,20.14,21.7791,21.2895,21.4668,20.3878,20.4505,21.3727
usp-48;G5ECC7,21.8819,21.2084,21.6142,20.2336,19.9846,18.3819,20.546,19.2479
;G5ECF6,20.161,19.3868,20.7175,20.4464,20.3165,21.1472,20.436,18.754
tac-1;G5ECG0,21.5714,21.2455,19.4916,21.5625,19.7136,18.2525,20.4024,21.4398
vab-10;G5EFK7,20.7284,21.3211,21.0364,20.1078,21.554,19.9841,20.5894,20.7562
;G5ECL1,20.3621,20.5309,21.6159,20.0065,17.6774,19.6674,19.5374,18.7976
dcp-66;G5ECM2,21.8392,19.7432,20.0423,21.3742,21.6076,20.1513,20.4018,21.5554
elb-1;G5ECR7,23.8603,22.1273,23.1282,24.2594,18.4285,21.8567,20.0061,20.3392
gpc-2;G5ECT6,23.4216,22.6745,23.1698,23.2674,20.9616,21.1637,18.116,17.7464
gpc-2;G5ECT6,27.0314,26.678,27.4069,27.2013,23.3811,24.2726,22.6513,23.8807
skr-1;G5ECU1,23.4596,25.8796,24.9506,24.4124,20.9126,20.628,20.5334,19.945
dlg-1;G5ECY0,21.6115,21.3538,20.8142,20.4348,21.2491,18.7055,19.5855,19.976
dlg-1;G5ECY0,22.0737,20.5593,21.1928,20.7223,19.9647,21.4026,18.8748,19.8467
skr-8;G5ECY4,28.8191,26.0162,25.1391,27.4833,23.9676,23.5404,22.9013,24.5534
skr-8;G5ECY4,20.9796,20.7898,19.8403,21.2406,20.8547,20.2328,19.1819,21.1627
chn-1;G5ECY6,23.7152,21.6081,22.5733,23.2496,21.9381,20.3203,18.9094,20.2739
chn-1;G5ECY6,21.1554,19.4335,21.7414,20.8522,20.8531,21.0808,20.2746,20.5384
unc-44;G5ECZ1;Q17490,21.2976,18.5488,20.363,21.5579,21.0637,19.2917,20.5778,20.8327
unc-44;G5ECZ1;Q17490,19.8721,21.0709,21.2361,20.5676,18.2635,19.3915,20.5172,17.6822
unc-44;G5ECZ1;Q17490,21.2404,20.3838,19.4098,21.5654,18.9637,21.093,20.0196,18.9784
unc-44;G5ECZ1;Q17490,21.1267,20.6697,21.0621,20.3352,19.409,20.0851,19.4475,19.6396
;H9G337,21.3203,21.3492,21.7101,20.1205,25.5486,25.2253,25.6018,23.4347
vab-9;G5ED30,22.587,23.77,24.5403,23.3046,25.3752,23.6189,23.664,25.5825
fat-5;G5ED44,20.2105,21.407,20.4742,20.2423,19.2386,19.4727,19.6624,20.9432
eea-1;Q5FC45,24.4164,26.3372,24.9953,25.871,23.7466,24.5133,23.7632,27.0303
eea-1;Q5FC45,21.3633,20.9981,21.7381,21.6579,23.8528,22.6226,20.566,26.3162
eea-1;Q5FC45,26.8443,26.2936,27.4612,26.5911,27.3849,27.6257,25.0824,27.0263
;G5ED91,20.3969,20.6913,21.4218,21.1602,22.6873,22.9863,20.3541,22.7635
unc-25;G5EDB7,32.136,31.557,31.917,31.5749,19.9549,20.2938,20.7154,17.9126
tba-4;tba-1;tba-2;mec-12;tba-9;G5EDD4;O18688;P34690;P91910,25.1752,25.1372,24.8543,25.265,19.7242,20.2373,19.0999,21.19
tba-4;tba-1;tba-2;mec-12;G5EDD4;O18688;P34690;P91910,25.9112,25.2973,26.3021,25.4983,26.7538,26.0746,25.2387,24.6448
skr-2;G5EDD8,22.3419,22.5791,24.3008,22.8139,18.4665,21.3688,19.8916,21.0021
skr-2;G5EDD8,24.7448,22.689,22.7862,21.9656,19.8081,21.3227,20.17,19.9492
skr-2;G5EDD8,24.2218,24.7027,25.0843,24.4415,19.5576,17.2595,20.8652,18.773
tpxl-1;Q8WSN6,20.9332,20.1896,21.2204,21.4307,20.8995,20.9025,19.846,19.3019
kri-1;G5EF18,19.7567,21.005,21.7606,20.9923,21.5191,17.4997,17.929,20.3054
dcar-1;G5EDI0,21.6522,20.9467,21.3559,19.6043,19.6643,19.278,20.0929,20.0827
ent-1;G5EDJ3,27.5816,27.0637,27.5065,26.9568,27.9999,26.3873,24.7685,24.3968
ent-1;G5EDJ3,21.9186,20.5561,20.067,20.4791,25.9568,24.639,24.8379,21.7028
ent-1;G5EDJ3,24.6803,26.5458,25.4917,27.4958,26.8654,25.6967,24.4499,25.0401
dnj-25;G5EDJ6,21.3651,20.1008,21.2721,20.3523,19.4701,20.4504,17.8391,21.1974
nrfl-1;X5LQ26,23.9939,22.6359,23.8923,22.1413,20.7773,21.3659,21.1179,20.9731
nrfl-1;X5LQ26,25.9118,23.311,24.3764,23.5937,19.1044,17.466,20.1345,20.4114
;G5EDM5,19.7601,20.0746,21.7373,20.072,19.8436,19.3354,19.9114,18.5109
cnb-1;H9G2Y1,25.1137,26.3285,26.2509,25.0685,20.2894,20.6482,18.5601,18.5829
clh-1;G5EDQ0,21.2752,20.5742,21.0077,21.5408,19.894,19.2789,20.384,18.5004
cle-1;G5EDQ4,21.2083,21.3199,20.2003,19.6697,24.0854,25.1522,23.3947,24.3976
cle-1;G5EDQ4,20.0917,19.9974,20.0178,20.2764,23.125,22.3067,21.0438,20.0738
;G5EDQ7,19.8701,21.5173,20.4969,21.1859,21.1849,18.2496,18.5953,20.7359
;G5EDQ7,21.3083,20.4124,20.7416,21.5691,18.8238,20.0304,18.4705,19.891
sur-6;G5EDR3,22.3302,23.3121,25.9369,23.5548,21.9309,18.5667,20.2627,20.2426
sur-6;G5EDR3,25.5811,23.3811,24.2671,23.3609,18.1558,19.4946,20.868,21.1685
sur-6;G5EDR3,20.6566,19.6781,21.2577,21.6699,24.123,23.7546,24.0464,21.4992
ubr-5;G5EDT9,21.2147,21.1266,20.1313,19.9578,20.666,20.5826,20.056,20.2455
pmr-1;G5EFK9,20.7034,20.8656,21.7493,20.5499,26.3132,25.5618,25.0799,24.5885
cey-4;G5EDV3,23.5016,24.6406,24.0328,24.4247,24.9571,23.2222,22.7097,23.8054
cey-4;G5EDV3,24.0388,24.2654,24.173,25.2956,20.8567,17.6835,21.1891,20.952
cey-4;G5EDV3,24.3555,26.766,25.4959,23.9662,25.2285,25.1107,23.5339,25.5397
cey-4;G5EDV3,24.0339,22.3044,23.4457,24.311,24.6119,24.9317,25.7624,24.2355
cey-4;G5EDV3,24.6611,25.4635,25.6306,24.2425,23.5353,24.1975,23.618,25.7539
cey-4;G5EDV3,18.8783,21.3922,19.9393,20.1592,19.8334,18.9669,20.7983,20.2598
skr-7;G5EDY3,29.6761,25.181,26.9501,24.2399,26.3892,23.8204,24.8467,25.3694
skr-7;G5EDY3,20.8373,20.1951,20.7379,20.8713,18.2904,20.3712,19.0035,20.2585
;Q564W1,21.515,18.8268,21.5936,20.6312,20.0835,21.7752,18.9258,20.0911
drp-1;G5EDY8,21.1605,19.7509,20.3892,20.5514,18.8504,18.3587,18.3285,18.8172
cpi-1;G5EDZ9,22.0646,20.7352,20.8451,20.7744,21.0599,19.0577,19.4136,21.1366
hip-1;G5EE04,20.7332,21.3741,21.4032,21.1839,24.4762,23.8823,24.9458,22.6013
hip-1;G5EE04,22.732,23.4562,24.8735,22.9606,18.548,19.7767,20.4998,21.2019
ccr-4;Q8I4B4,23.2659,21.0678,21.9884,23.0736,19.224,18.913,19.9304,21.8962
ptr-23;G5EE13,21.0173,21.3063,20.5359,20.4581,19.5703,20.9412,18.9354,19.9456
cuc-1;G5EE41,27.211,22.5627,23.409,23.3017,21.1299,19.0899,20.5811,21.1557
;G5EE62,21.3312,20.9654,18.8024,21.2164,21.6804,20.8526,18.4009,21.7287
skr-3;G5EE67,20.9741,19.3171,21.8287,21.0659,19.3501,19.8978,19.6137,19.4652
skr-3;G5EE67,22.6772,23.2697,23.1588,22.4544,19.0326,20.5919,20.6005,21.4396
skr-3;skr-4;G5EE67;Q9U1Y9,26.7145,25.6483,26.1159,26.1219,24.2528,24.115,25.3114,23.3547
skr-15;G5EE88,20.8857,20.5233,21.8006,20.7137,21.3549,19.4851,20.2953,18.9099
nex-1;G5EEA8,21.6954,20.7466,20.3081,21.5003,24.3906,23.6886,26.2636,25.865
nex-1;G5EEA8,24.3549,22.8091,22.1606,22.7513,20.0505,18.6495,20.4531,20.1603
nex-1;G5EEA8,23.5475,25.1945,26.2772,24.9097,20.3781,17.891,20.322,20.1247
dpy-14;G5EEB6,21.9409,20.3778,21.6845,23.0962,20.7003,19.7526,19.3638,20.5391
scm-1;G5EED5,20.9093,19.7475,21.1702,20.5701,24.373,24.9332,24.408,22.865
scm-1;G5EED5,27.3211,25.3396,26.4781,23.8763,27.5915,27.0327,24.96,27.4432
mce-1;G5EEG4,22.0072,21.8591,20.8458,23.1041,20.0967,21.1699,18.7249,20.9878
frm-1;G5EEP9,20.7626,20.6457,19.9032,20.6315,19.7571,19.4768,20.0813,19.0943
frm-1;G5EEP9,20.8798,20.1272,20.9283,20.221,20.1937,19.841,20.6827,20.8482
frm-1;G5EEP9,21.471,19.9481,21.088,20.026,22.9146,22.3737,21.1718,24.6288
frm-1;G5EEP9,21.8146,21.2388,20.9724,21.3259,20.9239,18.7279,15.6546,18.9918
frm-1;G5EEP9,21.0795,19.6003,21.8091,21.4043,20.7717,19.9644,19.9385,19.2021
;G5EEI9,23.3591,22.6305,24.0799,22.6389,20.3545,20.8278,20.3045,18.7727
msd-2;ssp-16;ssp-10;ssp-19;ssp-9;G5EEJ7;Q21289;Q23058,21.027,19.6231,21.4569,21.6169,21.524,20.8152,20.2314,19.7807
vglu-2;vglu-3;G5EEK1;Q10046,22.0499,19.3988,20.4566,20.5235,20.5104,19.266,20.0357,18.6688
vglu-2;G5EEK1,27.9887,25.7134,26.4828,25.036,25.5057,25.7369,23.8624,24.8032
vglu-2;G5EEK1,20.3974,21.4708,20.8213,20.1629,21.7561,23.8029,22.0726,23.6957
vha-5;G5EEK9,21.1586,20.9841,21.2493,20.4703,25.5888,27.1978,23.654,26.1912
vha-5;G5EEK9,20.2529,20.0524,20.9054,21.5152,22.2854,22.1754,24.4694,21.5734
vha-5;G5EEK9,19.3321,20.7649,19.4047,21.0282,23.1665,23.6616,23.231,25.4663
vha-5;G5EEK9,25.2337,23.983,23.0612,21.7464,17.0484,20.4871,19.3379,19.1358
hmg-11;G5EEL9,21.2652,19.5208,20.824,20.5645,21.2045,21.4815,18.0793,19.0917
hmg-11;G5EEL9,21.8935,20.1091,20.2289,21.2605,20.2689,18.9103,19.9141,19.7134
hmg-11;G5EEL9,24.3521,22.5496,23.1028,22.7338,19.5618,21.074,18.6279,17.8286
hmg-11;G5EEL9,19.8797,20.5578,20.7649,19.2291,19.7475,19.7368,20.6334,19.717
hmg-11;G5EEL9,21.82,24.775,24.6825,23.7144,22.0253,21.4282,17.4844,20.1834
;G5EEN7,22.9213,26.8065,24.3199,24.044,22.3762,22.2038,22.3282,25.9089
;G5EEN7,22.9213,24.381,24.0622,24.161,22.3762,21.3755,22.0122,22.4982
alg-1;alg-2;G5EGR6;Q86B39,23.4918,21.8749,22.3954,21.7508,23.9225,22.8459,23.7845,22.8508
pud-1.2;G5EET8,26.1264,25.5955,25.5161,24.4426,19.319,19.9449,21.2461,20.6499
pud-1.2;G5EET8,24.1627,21.3034,22.2358,21.6715,21.4023,18.3641,20.1238,21.1607
pud-1.2;G5EET8,29.2511,25.7131,24.0417,26.8683,20.4458,20.1538,20.1193,21.1081
pud-1.2;G5EET8,24.4484,22.4011,23.1308,20.9243,19.1467,19.7885,18.7145,20.5933
pud-1.2;G5EET8,25.5712,24.7655,24.0417,26.2201,18.4818,20.3804,20.8506,20.4796
pud-1.2;G5EET8,22.6537,23.0196,22.8404,22.1093,21.1177,18.7076,20.0428,20.0473
pud-1.2;G5EET8,29.994,29.6898,29.377,29.1619,21.8979,17.8915,20.0381,21.4649
pud-1.2;G5EET8,21.3366,20.2422,21.8211,21.5865,18.4359,20.6382,19.3106,20.0491
nbet-1;G5EEU1,23.3101,22.7888,22.6884,21.7325,19.966,20.2809,20.756,20.478
nbet-1;G5EEU1,21.3747,21.5557,21.5981,20.4083,20.1644,20.0242,21.251,19.2844
pud-3;G5EEV5,23.8651,25.7587,25.0435,24.8756,17.24,21.7671,20.721,20.2371
sid-2;G5EEV9,21.9801,20.712,21.7539,20.6049,24.711,24.765,25.1397,25.1769
cnk-1;G5EEW9,20.469,19.9339,19.9429,20.1218,24.8839,25.509,27.5581,23.2316
skr-12;skr-13;G5EGD5,27.1544,24.8993,23.1705,23.9559,20.8027,19.9213,23.3646,20.2147
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,19.5954,20.0473,21.3357,19.8098,21.3048,19.7008,17.9247,20.4153
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,21.5653,21.0632,20.7895,21.3483,19.0889,21.5723,21.4641,19.4503
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,20.608,20.1865,21.2413,20.0883,21.9992,20.2648,20.4936,18.3661
;G5EF05,27.4525,27.7307,27.6218,27.7048,28.8038,28.4197,27.7514,28.1462
npa-1;G5EF32,21.1788,26.7884,24.8455,24.7047,20.8678,19.3918,19.6785,20.3006
npa-1;G5EF32,24.2847,26.1284,26.1787,26.744,20.4011,21.2416,19.3364,21.8011
pat-10;G5EF37,25.3059,26.4994,26.3974,25.8525,21.7191,20.3103,19.044,20.447
pat-10;G5EF37,24.9782,23.4346,23.763,23.3288,24.2387,25.0747,22.4155,22.3113
;G5EF82,21.3748,20.7695,20.9788,19.6762,20.5859,20.9879,20.6605,20.4035
swsn-1;G5EF87,20.946,20.474,21.6214,20.9422,19.2885,18.3703,18.9291,19.6688
;G5EFC4,20.8111,21.1922,21.713,19.779,19.3558,20.1239,18.3539,21.5987
;G5EFD7,21.4953,21.1597,20.9428,20.5695,22.6523,21.9387,22.1637,22.516
;G5EFD7,21.3471,21.1061,21.3183,20.7799,23.5465,23.1949,22.4404,25.0434
;G5EFE3,21.0919,20.0021,19.7006,21.5603,20.3979,20.1453,20.4897,18.8039
;G5EFF2,26.5156,23.3479,24.4133,23.8853,23.5035,23.8085,22.9057,23.5567
;G5EFF2,19.9676,20.6062,21.4853,19.1711,16.4248,18.5635,19.1525,18.5369
lec-5;G5EFI4,21.8925,20.8906,21.8407,20.1708,18.3836,19.2112,20.1204,18.4737
lec-5;G5EFI4,20.3764,19.5309,20.3216,21.6001,18.7919,18.8433,21.1323,18.2927
arf-3;arf-1.2;G5EFK4;Q10943,24.3322,23.8606,23.7071,21.7428,21.7669,20.9112,19.9839,19.7805
arf-3;G5EFK4,21.7281,22.4665,23.3104,22.5309,19.8716,18.9969,20.2208,19.9476
mdf-1;G5EFM0,22.0083,19.9867,20.499,20.5103,22.318,23.0995,22.731,24.1027
;G5EFP2,22.206,24.2909,26.6257,24.7921,20.3145,19.7492,18.7402,20.6072
