geneName,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04
magi-1,12.8485,13.2515,10.5774,12.3824,15.402,15.4287,16.7742,14.5838
"CELE_F55D12,2",13.1255,12.7998,12.8736,12.853,11.4504,11.2232,11.275,11.6811
"C39B5,5",14.4407,14.9412,15.0758,15.0352,15.1944,14.6267,14.9421,15.2778
"CELE_Y32H12A,2",13.1346,13.3788,13.0612,12.7915,13.974,12.5789,15.5809,13.8949
smg-3,12.8526,12.8634,12.8045,12.7234,16.5958,14.0011,14.102,14.8185
"CELE_F56B3,4",15.4044,15.551,15.5999,15.2472,14.1506,15.4177,14.5521,15.6718
"CELE_Y34B4A,8",12.9187,13.3826,12.2587,12.6921,11.303,11.2284,10.7509,11.281
csn-6,15.3776,15.8474,15.1804,15.5119,14.5852,15.0057,14.3809,14.3183
marg-1,15.0083,15.2012,15.0727,15.337,15.7532,15.2481,15.6792,15.9284
grsp-2,18.7493,18.997,18.667,18.5994,16.8976,16.7446,15.7425,16.9328
"CELE_T28C6,7",16.4694,16.678,16.3024,16.8309,15.6556,14.9138,14.965,15.3995
"CELE_T20D3,3",16.0832,16.5455,16.0015,16.5609,15.2274,14.4608,14.129,15.0165
"CELE_R102,4;R102,4",17.1781,17.3517,17.5161,18.0551,17.451,17.1979,17.5262,17.7424
sao-1,16.274,16.2693,16.5374,17.2164,15.9227,15.543,15.4522,16.4398
"CELE_D1086,11",19.0839,19.5251,18.991,18.9998,18.622,18.5574,17.7402,18.7787
sqrd-1,16.3531,16.7601,16.6129,17.3137,13.7139,13.885,14.0756,15.123
nid-1,16.039,16.8296,16.1745,16.7707,16.0706,15.871,15.8757,16.5361
"C41G7,9",17.3209,16.8221,16.6729,16.1274,15.5969,16.8779,15.6894,15.1826
pqn-41,14.9064,15.7148,15.383,15.5565,14.9177,14.6776,14.2293,14.4
"CELE_Y47D3A,29",13.0899,14.8145,10.4943,12.9052,14.7239,14.0621,13.7241,14.0542
"CELE_ZK1058,9",16.2088,16.7961,16.8032,16.6248,16.1507,15.927,15.8313,16.3313
"CELE_Y54G2A,57",14.2159,15.2861,15.1905,14.0392,11.478,10.925,11.1753,11.6939
fln-1,19.8581,20.2871,19.884,20.1437,19.2338,19.137,19.3141,19.076
laf-1,15.8008,16.2931,16.4454,16.2388,15.8389,16.0583,16.2254,15.9582
glb-17,12.9327,12.3314,12.7307,12.9685,12.1685,12.4048,12.3153,12.6833
tdp-1,15.1423,15.7507,15.462,13.563,14.3051,14.4932,13.4939,14.7354
crh-1,14.4975,14.5049,14.2116,14.193,15.2881,15.2682,15.0522,14.6471
sql-1,14.78,14.4262,14.5244,13.4814,13.0455,13.5098,13.5693,13.815
"CELE_T27D12,1",21.4307,21.5149,21.6157,21.4657,20.7017,21.0667,19.6593,19.9031
ech-2,15.8042,11.4291,14.8964,14.5788,14.0483,14.2745,14.2729,14.7051
"CELE_Y25C1A,14",12.8033,13.26,12.9586,12.3833,11.4472,8.57458,8.44721,11.657
bca-2,18.8992,20.2001,18.4066,18.6339,16.5522,15.7694,16.5891,16.6749
hum-4,14.4695,15.6898,14.2436,15.1055,14.4182,13.9485,14.4049,14.3594
pyk-2,16.2788,16.3666,16.8286,16.8093,15.8335,16.423,16.2058,16.3756
"C39E9,8",18.3014,18.5139,17.9593,18.1738,11.3992,11.1208,11.2757,11.6722
"sir-2,1",12.6263,13.3843,12.9814,12.2794,11.4546,10.9697,11.1414,11.7052
mars-1,18.4796,18.8639,18.6107,18.9226,18.2404,18.0832,18.0581,17.9692
rsd-2,13.0968,13.1563,12.7964,12.7786,12.9762,13.6454,13.1947,13.4631
asd-2,16.7619,18.4023,17.0039,16.218,15.139,15.5275,15.078,15.6824
dct-16,23.1707,23.0356,22.8893,22.9523,22.2245,22.2696,21.8571,21.7496
larp-1,16.8206,17.8471,18.2283,17.9045,17.8739,18.0205,18.4294,18.1395
sup-26,16.3422,16.6106,15.5595,16.0398,16.0074,15.752,15.4459,16.6378
sup-26,17.5504,18.044,18.1564,18.343,17.1103,16.6926,17.1907,17.4872
mdt-9,13.117,13.3195,12.9063,12.9561,12.6737,13.1473,13.0397,12.9526
nstp-10,14.1436,13.958,15.9795,15.9722,14.2619,14.4534,13.7646,14.6272
rbc-1,12.5173,12.8,12.5406,12.3662,14.4517,12.2413,12.957,11.7867
"CELE_Y58A7A,1",15.7061,15.8559,15.2563,16.2809,14.7465,14.5619,14.6254,15.0062
"C02D5,4",19.3524,19.5481,19.1876,19.1427,17.199,17.7476,17.6889,16.9416
dnj-25,15.2475,15.3246,14.0845,14.5675,14.1008,14.2334,13.9228,11.523
cup-5,13.5916,13.9201,14.2068,14.1535,12.9228,13.1718,12.9047,12.7746
ehs-1,15.4861,15.7546,15.5061,15.8812,14.9538,14.9274,14.8788,15.1906
snx-6,15.9283,16.0396,16.0854,15.8815,15.5828,15.681,15.758,15.7353
unc-70,16.1132,16.5254,15.4501,15.0113,14.7754,14.6742,14.4177,14.4488
"CELE_Y111B2A,12",15.3814,15.6861,15.4156,15.2742,15.0969,15.182,15.1448,15.0893
"CELE_ZK1127,13",13.0218,13.3723,12.7896,13.0173,15.2776,15.1875,14.7827,15.5512
"CELE_F45F2,9",14.4008,14.4748,14.6187,14.2311,13.8423,13.8078,14.1318,13.1162
"CELE_F54C8,7;F54C8,7",16.0461,16.075,15.8225,16.313,14.4545,14.5505,14.228,15.1196
"CELE_F17C11,11",12.6423,13.3723,12.9372,12.5116,11.3955,10.8505,9.79134,11.5305
try-10,15.4153,16.863,17.3312,17.6561,16.0468,16.563,16.7836,16.9033
gut-2,18.5897,18.6997,18.896,18.8439,17.2615,16.3085,17.5594,16.4692
"CELE_Y49E10,21",12.9774,13.3073,12.6428,12.8252,11.9838,12.2407,9.71898,11.395
lgg-2,13.1466,13.4038,12.9034,12.8666,8.99125,11.3343,11.246,8.4966
dnc-1,15.2134,15.0783,15.1872,15.1872,15.143,15.1846,14.8973,14.6152
iars-2,15.8231,16.0277,15.9894,16.6741,15.3895,14.4923,14.6568,14.7051
"CELE_Y60C6A,2",13.0136,12.987,12.3408,12.9394,11.3285,10.7864,11.1817,11.3155
ttr-44,16.371,16.7513,16.7677,17.2313,16.0422,16.1523,16.1839,16.7064
"CELE_H01G02,1",20.6255,20.1288,19.2372,20.864,16.4356,15.4201,16.5513,16.6728
"CELE_Y48G1C,13",17.6623,17.2705,17.6486,17.674,17.5052,17.3089,17.5841,18.3997
dnj-14,14.4185,17.3427,15.8758,15.3112,14.2649,14.4406,14.7252,15.0153
"CELE_T05G5,5;CELE_T05G5,5;T05G5,5",14.627,14.0582,14.4504,14.8244,13.6677,13.9152,13.6895,13.6931
nhr-49,13.1452,13.23,12.9051,12.4648,12.24,12.1624,12.0843,11.5713
"CELE_T23B5,4",12.9462,13.1956,12.8658,11.6963,13.3427,13.1531,12.736,13.6003
"CELE_Y116A8C,30",16.2584,16.3652,16.2088,16.2435,17.28,16.7078,15.4271,16.71
"CELE_H19N07,3",14.7711,14.7652,14.3975,15.1003,15.7701,14.8125,14.7101,13.8731
"CELE_Y95B8A,8",15.518,15.3463,14.9814,15.6781,14.7139,14.5311,13.9125,14.3626
nceh-1,13.0624,12.9645,12.9456,12.8581,11.4719,11.1808,11.25,11.3425
fkb-1,17.3617,17.7755,17.44,17.6916,12.7132,13.6823,13.592,14.85
ttr-25,19.3944,19.5328,19.0322,19.4053,17.1695,17.4927,17.3626,17.5887
"CELE_T21F4,1",14.393,13.8938,13.4442,13.8858,14.5827,12.9216,12.9766,13.3856
otub-3,15.4539,15.9219,15.6491,15.6553,14.9136,14.9733,14.751,15.0276
mca-1,13.141,13.368,12.8241,12.5981,14.1062,13.1305,13.7054,13.7182
"CELE_F32B4,4",17.63,17.8836,16.1311,17.313,13.7633,13.1825,12.758,16.0353
"CELE_T04C12,11",12.372,13.3385,12.7993,12.9871,14.7108,14.2057,15.4577,13.9329
"CELE_W05B5,1",15.5713,15.695,15.6156,14.8624,16.079,15.0214,15.4537,15.7983
lea-1,17.0196,17.263,16.2798,15.4684,14.4229,14.676,13.3475,13.9377
strl-1,16.4433,16.5868,16.61,17.0078,15.2421,15.1017,15.2964,15.3818
iff-1,19.4838,19.2749,19.3544,19.2692,19.416,19.2736,19.218,19.2227
iff-1,13.0039,13.4285,13.0449,13.0242,11.109,11.2243,11.161,11.3042
pgp-6,15.8299,16.0452,15.8659,16.0375,15.975,16.0513,16.0002,16.041
atgp-2,13.0571,13.338,12.7649,13.0544,19.1703,13.7847,13.1926,13.654
pqn-87,15.0643,15.9009,15.0265,15.2577,14.8517,14.4944,14.5082,14.4787
"CELE_Y66D12A,8",14.4967,14.8278,14.2864,14.3625,14.4004,13.6484,13.8426,14.4554
lin-52,13.1111,13.0225,12.911,12.9614,14.7361,14.1295,14.2223,15.4589
trx-2,13.0259,13.07,12.7145,12.9663,14.6713,14.1471,14.0788,14.3723
"CELE_F55A11,6",12.5933,13.2616,12.9549,12.8103,10.1875,8.29641,8.06384,11.7372
gsp-1,15.9302,16.4716,15.6506,16.3692,16.2487,16.2224,15.8207,16.0352
"CELE_ZC434,9",15.4123,15.2809,15.2708,15.7041,14.1388,14.3798,14.4177,14.1367
mif-2,12.6922,13.8728,13.8784,12.8061,14.4141,15.2407,14.8559,14.8845
math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;usp-7,16.2668,16.5566,16.269,15.875,15.6582,15.5276,15.8196,16.0396
sec-61,17.48,17.5205,17.8947,17.6366,18.0994,18.0653,17.964,18.2927
cdc-26,15.6083,15.6497,16.2214,16.0655,13.2428,16.3252,15.7753,16.3899
"CELE_F38A1,8",15.0679,15.295,15.5506,15.3173,14.7487,14.8742,14.496,15.1576
spc-1,17.0532,17.2754,17.1757,17.1399,16.7934,16.7175,16.6821,16.8247
"CELE_K10B3,1",12.9102,13.2224,12.6855,12.9208,11.4717,10.7661,11.261,11.7419
anat-1,12.899,13.0569,12.8904,12.776,11.0499,11.5806,11.3095,11.7299
"CELE_F13H8,5",12.9796,13.253,12.758,13.0661,11.398,10.9548,10.8909,11.6289
wrb-1,12.9958,12.8886,12.6083,12.5,13.0851,13.0319,13.2873,12.4883
"CELE_F47G3,4",17.7507,17.8604,17.6532,17.9201,16.5225,16.3479,16.6669,17.0714
"CELE_Y39G10AR,9",14.1966,14.9341,13.9208,13.5019,15.2247,15.6816,15.6471,15.6346
"CELE_F25E2,2",19.4383,19.6243,19.3342,19.236,17.4752,17.1391,17.2152,17.7272
ipla-1,14.2685,14.9023,15.326,15.8706,14.4227,13.7152,13.8063,14.3433
gei-15,18.2579,18.2364,18.3248,18.3418,17.7721,17.7729,17.6556,17.851
"CELE_Y14H12B,1",15.7646,16.6361,16.2257,17.0769,15.0062,15.6518,15.8709,15.4368
pqn-52,16.3992,16.7042,16.5578,16.5423,16.1725,16.057,15.9164,16.2398
ttn-1,19.6223,20.1837,19.0434,19.603,17.794,17.5707,17.3016,17.8415
"CELE_ZC449,8",13.0037,13.4092,12.822,12.9244,13.1714,11.8787,12.7776,14.1131
"CELE_T10F2,5",13.1317,13.0269,12.958,12.8313,11.3732,10.7254,11.1468,11.6911
"CELE_Y48A5A,3",16.1292,16.2961,15.8966,15.6386,15.9819,14.4755,14.2605,15.1635
"CELE_Y71G10AL,1",15.0215,16.8664,14.8672,15.3048,14.9725,14.6203,14.6959,14.7922
"slc-36,2",13.4656,12.4088,14.3164,13.5648,14.2288,14.0264,13.9949,14.9961
abtm-1,15.8866,15.9632,15.0559,16.2738,14.7561,14.8831,15.0128,14.717
"CELE_Y39A3CL,4",17.9341,17.2139,18.0519,18.6143,15.5965,13.8687,15.1256,14.1692
glo-1,14.2242,14.0191,13.9383,13.7782,13.2487,13.2233,13.5266,13.2698
"pud-2,1",22.1885,21.9741,22.3904,22.2052,20.1058,20.1621,19.8921,20.069
"CELE_T28H10,3",18.2431,18.3447,18.3551,18.5751,17.1998,17.2118,17.2098,17.5844
rde-4,15.3874,15.9321,14.5803,15.6549,15.1263,14.8349,15.2597,15.6552
him-3,12.9746,13.1309,12.8574,12.9687,12.675,12.688,14.0613,13.6288
"CELE_Y57G11A,2",14.2978,14.5675,16.7822,16.1375,12.8703,12.2248,13.4342,12.5317
"CELE_Y43F4B,9",12.5102,12.8857,13.0433,13.0007,15.9871,15.4022,15.5875,15.8632
clec-209,15.3209,16.2426,15.5757,15.8709,16.2533,16.4524,16.0381,15.9946
tat-5,15.0902,13.1856,14.2028,14.3464,12.3326,12.1927,13.0231,12.1728
sma-1,15.0167,15.3408,14.5251,14.4702,13.8871,14.3522,15.5647,13.7998
calu-1,20.5181,20.7714,20.3753,20.7005,19.5287,19.3401,19.2794,19.7994
4D656,17.6034,18.3873,17.8806,17.9587,17.1016,17.3109,16.9202,17.562
ceeh-1,13.0296,13.0667,13.0103,12.7902,11.0737,11.2308,11.2775,11.4888
"CELE_F42H11,1;CELE_K07A1,5;C36F7,5",13.1153,12.854,12.7392,12.3685,11.4642,11.0558,11.216,11.3693
fbp-1,17.9655,17.8339,17.9442,17.8452,18.4482,18.4181,18.2181,18.3567
"CELE_Y59E9AR,1",20.7897,20.9856,20.4695,21.0727,20.9296,20.4249,20.3224,20.8604
fmo-2,13.1001,13.258,12.8618,12.9436,13.6573,13.3563,13.2342,13.8753
pbo-4,12.9134,12.8439,12.9798,13.0414,12.6599,11.9989,11.886,12.7222
erm-1,17.4109,17.1738,17.5663,17.4455,17.9196,17.8169,17.7903,17.787
atg-7,13.0125,13.0193,13.0742,12.8535,15.5834,14.0823,14.6093,14.0354
ras-1,13.1056,13.3688,12.9045,12.857,11.1511,10.6516,10.8481,11.5344
sas-7,13.035,12.4263,12.9832,13.0048,12.1645,11.6781,12.0226,11.1789
ego-2,12.8352,13.1968,13.0217,13.0327,14.0371,14.4256,14.2744,14.8749
snf-3,16.1909,16.7438,16.2314,17.5348,14.7896,15.3327,15.4601,15.5918
"CELE_K08C7,6",13.0801,13.0866,13.0262,13.1133,14.9645,14.4321,14.1571,15.1802
"CELE_ZC247,1",20.0136,19.926,20.1602,19.8605,20.5167,20.7262,20.3227,20.0504
gdi-1,18.1651,18.009,18.162,18.2611,18.0221,17.9318,18.071,18.2662
srp-7,16.6434,16.4347,17.7701,17.1599,16.1958,16.3498,16.1813,16.7844
"CELE_F17C11,12",12.214,12.9226,13.3468,11.9704,13.4716,11.7612,12.0291,13.6032
"CELE_H27A22,1",17.9531,18.3416,16.5577,18.2826,15.2802,15.2294,14.7764,15.2723
zmp-3,12.7549,13.3083,12.8564,12.9529,13.8332,13.6376,13.7834,14.7521
"CELE_T12D8,9",14.8853,14.7943,14.1792,14.5746,14.5477,14.3921,14.2647,14.8534
ipla-3,13.1391,13.333,12.9278,12.9918,9.47099,10.5266,11.2278,7.54469
lec-10,16.2692,16.4436,16.2732,17.3291,15.7935,15.8866,15.4959,16.3102
flp-12,14.456,14.6107,13.5525,13.9958,14.6655,14.0766,13.8191,14.5376
pgl-3,15.1001,15.6127,15.5719,16.4905,15.1213,15.0385,15.1535,15.7994
usp-50,12.9906,13.0911,12.9394,12.924,11.0619,11.2386,11.25,11.484
"CELE_T19A6,1",12.7545,13.3818,12.99,12.7616,11.2063,11.1793,11.2589,11.4506
fecl-1,13.2857,13.9378,13.4159,14.2615,12.7515,12.7529,13.0611,13.616
klp-18,14.2833,14.4602,14.9472,14.7329,14.0079,13.8878,14.515,12.8421
rtfo-1,14.078,13.3242,14.5996,14.6123,13.7545,13.1704,13.6224,14.0934
nmy-2,16.5616,16.9261,16.4091,16.6192,15.9203,15.7595,15.7325,16.3714
let-418,15.7632,16.1989,15.0648,16.0755,14.4021,14.4355,14.5644,14.7954
evl-14,11.4672,14.3918,13.8886,13.9515,13.2697,12.785,12.2493,12.0684
lec-9,17.6292,17.7566,18.61,18.2955,17.2261,17.2879,17.5165,17.7692
smn-1,16.2376,16.372,15.7016,16.4005,14.245,13.9532,14.5571,15.0212
obr-3,12.7789,12.6499,12.8354,12.9511,12.2163,12.8509,12.259,11.934
"CELE_F55G11,4",19.0679,19.9345,19.2307,20.135,18.1959,18.6618,18.7476,18.4377
hcf-1,16.1556,16.6992,16.5658,16.9473,15.0091,14.9726,14.9878,15.1624
ptp-2,14.4544,13.0022,14.1073,13.3425,13.2962,13.6399,14.1201,14.4575
alh-6,17.5423,18.0356,17.6807,17.9379,17.2226,17.1865,17.0655,17.4217
sorb-1,12.558,13.3627,12.576,12.798,12.8168,13.9788,14.2816,13.4232
tre-1,13.1054,12.8154,12.6733,12.7196,11.6405,13.1294,13.9083,12.4495
zen-4,13.0456,13.0766,12.9924,12.938,11.4506,11.2359,10.9611,11.5416
"CELE_F53F4,14",12.6985,12.8058,12.8893,12.6961,13.9599,15.2058,15.8899,14.9124
nspc-15,12.9805,13.2719,12.574,12.876,12.3301,12.3171,12.4277,12.306
mboa-3,12.8961,13.1522,12.4613,12.9531,12.7164,13.1209,10.9677,12.5751
mpz-1,21.1247,20.6679,21.4654,21.2115,18.2742,21.1626,16.9616,15.3067
2O16,15.7937,16.1017,14.5872,14.9984,14.857,14.1625,15.0104,15.5984
gst-20,17.5515,17.6694,17.7442,18.2009,16.8185,16.9616,17.1661,17.1652
alp-1,16.1635,15.3447,15.6937,15.774,14.3947,14.832,13.9383,14.6548
clh-6,12.9711,13.3787,13.0661,12.9425,13.5906,12.7272,13.8288,13.6776
ubql-1,19.3858,19.5033,18.793,19.3848,18.4127,18.0664,18.0979,18.1815
"CELE_ZK1307,8",18.5406,18.5235,18.6614,18.9102,17.8117,18.1005,17.6852,17.9889
dpy-11,16.8311,16.8927,16.2153,17.1834,16.8035,16.4918,15.9491,16.9081
"CELE_F02D8,4",14.8675,16.1302,14.6782,14.7114,14.9366,14.6642,14.7591,15.041
cyp-29a2,12.6084,12.5292,12.9567,13.0096,10.976,11.5141,11.6694,11.3168
ctps-1,15.5159,15.438,15.6625,15.6991,15.8366,15.8931,15.862,15.9464
mpst-6,12.4744,13.2593,13.0407,13.0292,10.9784,6.97844,11.2516,11.5467
"CELE_F29C6,1",12.9766,12.8377,12.9041,13.0147,11.775,13.7527,12.383,10.8501
"CELE_T02D1,8",16.199,15.6992,15.4887,16.8103,16.8754,16.3428,17.0222,17.5763
srap-1,17.4639,17.8962,17.1551,17.4876,16.5525,16.3441,16.2536,16.6442
"CELE_T04A11,2",14.3713,14.7712,14.6265,15.3993,12.9626,13.1522,13.9105,15.2982
nhx-4,12.6424,13.2968,13.0075,13.007,9.85735,10.8851,9.8236,11.6893
mex-1,12.8956,13.2538,11.7562,12.8792,10.9328,14.2727,13.6767,13.5641
klp-16,16.9923,18.4478,18.5658,17.3341,18.318,17.8441,16.9746,16.154
"CELE_F13G3,10",16.6714,17.0653,16.3629,16.4137,16.1373,16.1181,16.09,16.8072
usp-48,14.4679,14.0002,15.0239,15.4484,12.6617,12.474,12.8684,12.3892
"CELE_K11B4,1",12.2644,15.3459,14.9791,14.8782,14.3686,13.9228,13.8483,14.5504
cyp-35c1,12.9409,13.4069,12.8117,12.939,11.4495,10.1689,11.2224,11.2583
mel-11,15.4126,15.9293,15.4143,14.7437,14.1558,14.2522,13.4444,12.92
lam-3,13.1458,13.2378,12.6572,12.8476,11.4654,10.9769,11.1012,11.6991
"C34E7,4",17.8858,17.8776,18.1137,18.1766,17.5614,17.7381,17.7689,17.9843
bmk-1,15.1004,15.8112,14.2006,15.2354,14.8177,14.7378,14.4482,14.8275
"CELE_F07B7,2",13.3612,13.8627,13.7504,14.2355,13.354,13.9671,14.3501,13.7684
"CELE_Y59E9AL,2",16.1715,15.421,15.9853,16.1521,14.2401,14.7402,14.5517,14.944
tac-1,16.2779,16.404,16.5534,16.6136,15.5349,15.7725,15.9301,15.7884
dsc-4,16.3238,17.0184,16.4875,16.8346,15.5311,15.5893,15.6372,16.0723
hda-3,13.1046,12.3711,12.7987,12.6348,14.503,12.9108,13.1806,14.2476
ppfr-1,13.6187,13.5155,13.9576,13.8311,13.0555,11.8617,11.5404,12.9638
"CELE_K08D8,6",16.1424,15.466,15.6552,15.7109,15.5268,15.6327,15.1937,15.9946
"CELE_Y37A1B,17",14.5819,14.3011,14.3252,13.8223,14.3335,14.378,13.9575,13.9864
dli-1,16.313,16.6525,15.937,16.2903,15.3947,15.2855,15.241,15.2486
"CELE_M05D6,2",14.7943,15.5382,14.6128,15.2621,13.3156,13.4393,13.7624,13.5123
prp-21,16.3798,20.701,16.1635,16.2029,18.7135,18.4917,18.4999,18.6969
bam-2,13.0744,13.3588,13.063,12.8498,11.4043,11.1302,11.1895,11.7302
"CELE_F26D2,15",16.347,16.0936,15.4122,15.0162,16.5876,15.7888,15.8532,15.4855
dcp-66,16.3499,16.6875,16.7366,16.0949,15.0922,15.9913,15.0896,15.3318
tufm-1,17.1616,16.5797,17.3804,17.3919,17.6232,17.7223,17.751,17.7967
cpi-2,20.0488,20.1618,19.9214,20.0499,17.9137,18.44,18.4864,18.9486
egl-3,15.6025,15.1995,14.7244,14.9277,15.672,14.2144,15.0341,14.9178
sth-1,13.8227,13.2613,12.1103,12.7222,12.9172,13.3274,14.1613,13.3776
"CELE_T25C12,3",18.3473,18.6789,18.5192,18.9708,18.4169,18.1971,18.0769,18.6987
mbd-2,16.3788,16.6042,18.0136,18.2926,15.1013,15.5301,14.3795,14.532
sod-4,16.146,16.854,16.5478,16.2826,14.9121,16.3721,16.0699,15.3965
"C01B4,6",15.7705,16.0429,15.3006,16.6082,16.1906,15.9539,16.1446,16.3725
elb-1,17.5331,17.4265,17.1859,17.4183,16.5178,16.0685,16.1372,16.3795
gba-3,13.04,12.8403,13.0454,12.7432,14.5185,14.353,14.0671,14.8799
cpt-2,16.2404,16.1765,15.9185,16.402,15.1861,15.2039,15.2153,15.2782
"CELE_F15E6,3",14.765,15.384,13.5648,14.3189,11.3487,10.0084,11.3253,11.554
gpc-2,18.8586,18.9836,18.4911,18.9104,18.0662,18.3372,18.0374,18.3847
skr-1,18.7751,19.5778,18.5066,19.1343,17.7918,17.323,17.5107,17.9643
"CELE_F01G4,6;F01G4,6",20.9296,21.1316,21.1082,21.307,20.9573,21.1892,21.0929,21.0479
"CELE_F44E5,4",17.9715,18.3313,16.961,17.6521,19.7987,16.7445,19.5996,19.698
alh-3,16.0322,15.6445,16.133,16.7813,16.1599,16.3417,16.207,15.9899
ncx-3,13.7994,12.122,13.6655,14.2072,12.9361,12.8385,13.3289,14.4285
ehbp-1,13.7979,13.6967,9.12042,12.7566,11.9314,13.1494,13.0877,13.1559
dpt-1,16.9083,17.0544,16.7584,16.9638,17.5465,17.5927,17.3306,17.6427
cdr-2,17.0491,17.3638,16.7463,16.2738,14.638,14.7059,15.2026,14.5859
dlg-1,17.3793,17.4786,17.6188,17.9208,16.6962,16.738,16.5669,17.0311
skr-8,18.2051,18.4538,15.338,15.5836,17.0391,16.2637,15.5445,14.4079
chn-1,14.2804,13.4925,13.7456,13.8613,13.6616,15.1896,13.5235,11.789
hum-5,11.6973,13.082,12.8927,13.3311,13.1533,12.3488,12.5517,13.1105
unc-44,16.9816,17.2641,16.5716,17.1429,15.9557,16.4093,16.2197,16.1517
ret-1,18.2169,18.4935,18.4199,18.4933,18.1753,17.8699,17.6707,17.9459
inos-1,17.0111,16.8624,16.9912,17.3361,17.4156,17.4102,17.2917,17.7079
pdi-3,20.3011,20.6115,20.5876,20.8564,19.813,19.8827,19.8554,20.1259
unc-1,12.7893,13.4011,12.9633,12.817,13.4967,13.0239,13.3251,13.061
"C27A7,6",15.082,15.4835,15.9399,15.8908,13.4281,12.8245,13.8745,14.3363
hpo-11,12.9163,13.5457,14.1705,13.4156,13.8011,12.7771,13.4841,13.9515
rpoa-1,12.5535,12.6633,12.3464,12.964,13.333,12.6102,13.6109,15.3095
him-4,16.1037,16.6229,16.5077,16.7377,16.2776,16.5824,16.3497,16.8029
atx-2,18.1688,18.5418,18.1031,17.7547,17.3669,17.2032,17.1141,17.6407
"ucr-2,1",18.316,18.6432,18.5429,18.6171,17.5658,17.8718,18.0551,18.1463
eps-8,16.4642,16.6893,16.5021,16.7367,16.5514,16.8121,16.7081,16.9043
rme-8,17.2818,15.1227,15.8513,15.161,16.411,13.9962,14.5649,13.8468
cand-1,15.9684,15.8839,16.1056,16.1898,15.5691,15.6169,15.9312,15.5193
fat-5,12.4144,12.8247,12.9304,12.3578,11.381,11.2237,11.2675,11.6115
"CELE_K01A12,4",14.3409,15.1292,13.8898,14.6773,12.4494,12.104,12.7365,13.2145
"CELE_D1086,9",14.9239,14.8237,15.1179,15.04,11.3709,11.1078,11.2323,11.7359
klp-7,14.844,14.6154,13.6163,15.0627,13.5762,13.8834,13.8499,13.7167
eea-1,14.6241,15.2764,15.0931,15.5181,13.8797,13.819,13.5846,13.6308
"C09G4,4",13.0908,13.3995,12.9268,12.086,14.4802,15.1303,15.0319,15.0811
3A339,14.1758,14.4722,13.9136,14.4563,13.27,12.2811,12.3881,12.929
yars-1,15.5118,15.6955,15.8929,16.0745,15.8733,15.9605,15.9027,15.9933
hcp-4,14.6153,15.0178,14.2295,15.4105,14.2141,14.1198,13.8809,14.4869
"C06H5,6",13.0003,13.205,12.2862,13.0224,14.4202,14.1622,13.2174,14.3459
"CELE_Y45F10B,13",15.5618,15.8722,15.8717,15.9778,14.8463,14.9971,14.9771,15.0205
madd-3,13.045,12.6667,12.9406,12.9735,12.5831,12.9885,12.85,12.4871
ppgn-1,13.7616,13.6925,13.4422,13.024,13.188,11.2418,11.9524,13.5235
unc-25,14.9858,15.5692,15.2189,15.3506,14.8753,12.9384,13.949,13.4642
vha-4,16.3484,16.2716,16.2475,16.108,16.5868,16.2325,15.8023,16.3026
arl-8,16.2694,15.7277,16.4597,16.3334,16.313,15.8166,15.5656,15.8674
tba-4,16.3201,15.8741,16.442,16.4659,16.5746,16.7285,16.6732,16.7697
skr-2,17.4834,17.4839,17.3245,17.4621,16.0802,15.7407,15.3859,15.8624
hpl-2,15.2619,13.4679,15.5943,15.4147,15.006,15.4427,15.1368,14.6686
"CELE_W08E3,2",15.9327,16.4178,15.7564,16.0851,14.7306,15.0438,15.1897,15.1992
tpxl-1,16.9572,16.9869,16.9592,16.913,16.8422,16.6214,16.4834,16.7412
ile-1,16.497,16.5024,16.0975,16.7063,16.0338,16.0471,16.1516,16.225
tufm-2,13.1197,13.0429,12.8719,1.77213,14.0893,13.4901,14.1495,14.3703
sek-1,13.4026,13.0109,12.9115,13.6664,13.1439,12.9439,12.7103,13.6117
"M03C11,8",15.6793,15.7614,14.7712,15.242,14.6128,13.9402,14.1802,14.3989
col-117,18.4606,17.818,17.2267,18.2057,16.9244,16.4628,19.7901,17.3895
fmo-4,15.7467,15.8761,15.6922,17.0241,16.7311,13.2837,13.2786,16.0242
hex-3,13.1031,13.8061,13.3196,12.9169,14.9693,13.8169,13.4899,14.0171
vha-7,13.3638,13.5487,14.7341,13.8401,11.6808,14.3582,11.9684,12.581
"CELE_T11F9,12",20.6042,21.51,20.2466,20.7099,18.4373,19.4133,18.8585,18.6234
"C14H10,2",13.1519,13.712,13.4322,14.0576,12.6943,12.0221,11.7048,13.2761
"CELE_Y20C6A,1",12.9875,13.3546,13.0673,12.851,11.4491,11.1682,11.043,11.3391
ent-1,13.9395,14.4274,11.9245,12.1414,15.0948,14.8922,14.801,15.9048
asc-1,14.616,15.2329,14.7427,15.5021,14.087,13.4553,13.8978,14.8793
air-1,14.5989,14.162,15.2586,14.953,14.6245,14.7177,14.0845,15.3711
rilp-1,14.5403,12.3998,13.1635,12.7177,14.6056,12.9835,13.1747,13.7356
