geneName;Leading.proteins,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04
;O01806,20.336,18.5681,17.6955,17.3145,23.2339,24.1185,24.5,24.3121
;O01806,21.8232,22.5833,21.1648,22.0518,21.0991,21.6786,20.3986,18.5124
lbp-6;O01812,21.273,18.2799,18.3099,21.7116,20.5155,19.1895,21.217,20.392
lbp-6;O01812,18.2828,19.9972,20.1165,19.2056,19.4555,21.5012,18.5997,21.0656
rpl-24.1;O01868,17.7357,20.4923,20.5543,18.8973,21.2817,19.7868,18.8508,18.764
rps-10;O01869,25.0166,25.3452,26.3344,26.8382,19.7179,20.4934,20.3317,20.1147
rps-10;O01869,25.4435,26.5007,27.0656,27.1184,19.3285,17.6252,18.089,17.3841
rps-10;O01869,20.6495,19.9982,18.4563,19.9221,21.3837,20.9284,19.5891,18.9416
rps-10;O01869,31.2045,31.0391,30.468,30.86,32.1226,32.8921,31.1602,31.5662
rps-10;O01869,17.988,20.8327,19.5635,19.9386,19.8212,21.6752,19.3859,20.5037
rps-10;O01869,23.277,23.7029,22.7957,24.4168,21.7916,22.633,22.6194,25.6585
rps-10;O01869,19.9217,21.8108,19.4954,17.3375,20.337,21.2567,18.9528,20.8105
rps-10;O01869,19.5115,18.6339,21.0897,18.8151,20.5391,21.7822,19.5822,18.7018
;O01893,18.4188,19.7263,21.3769,19.6599,21.9587,21.3258,18.2802,21.2618
;O01893,17.7688,18.3709,19.4028,21.842,26.7005,27.1477,24.3772,27.4659
spin-1;O01927,18.513,20.0026,18.0474,19.3819,19.4656,20.4579,18.7049,19.71
spin-1;O01927,24.8975,24.7119,23.0178,24.493,24.6812,25.5357,23.5526,24.6081
spin-1;O01927,22.2401,22.3172,20.623,23.4141,26.0303,25.6468,28.248,26.566
;O01963,18.011,21.1803,20.4145,18.3026,19.3832,19.3067,19.2075,19.5534
cuti-1;O02051,21.2319,19.7869,19.9359,20.8425,20.4997,21.1998,19.262,18.6115
rpl-4;O02056,16.1419,21.0412,18.9726,20.3598,20.8893,18.2295,19.8292,20.9472
rpl-4;O02056,20.0194,19.1184,20.3276,20.6165,24.4284,23.827,25.1142,24.888
rpl-4;O02056,18.9397,21.1918,19.9178,19.5308,19.5941,20.652,20.7292,19.7634
rpl-4;O02056,19.7023,19.294,20.4795,19.2941,26.4536,25.0903,26.2331,25.0941
;O02082,26.4457,26.063,26.5776,26.5183,19.5923,21.2607,19.476,18.7521
rpb-4;O02092,17.4809,20.6184,19.8565,21.7045,25.4053,24.6607,24.5783,26.8859
pcn-1;O02115,21.3046,18.434,18.8145,18.8499,20.5915,17.0136,20.598,21.2782
pcn-1;O02115,16.5055,18.1895,21.1607,19.2483,19.3394,21.9027,20.6111,18.6538
;O02155,19.3298,19.9097,20.687,18.6188,21.5234,19.1148,19.4094,19.9193
;O02155,19.4448,21.4821,19.0648,20.0372,23.578,22.2241,26.3856,20.7507
pck-2;O02286,18.9854,19.4063,20.6988,19.7169,20.0558,20.1763,20.6637,18.8526
pck-2;O02286,20.9422,20.2468,20.0049,17.4381,18.8259,21.0724,19.6632,19.2548
eif-3.C;O02328,21.0759,20.3383,20.3416,20.9675,20.212,20.9862,19.9634,20.94
nstp-5;O02345,21.6313,20.273,21.0123,20.4078,19.91,21.607,21.2078,20.2468
nstp-5;O02345,23.0711,22.1331,23.7743,23.1756,24.9278,24.2864,23.6834,25.3625
ifa-2;O02365,20.1227,19.1248,18.2637,20.4548,20.1973,19.1211,20.1837,18.1519
ifa-2;ifa-3;O02365;Q21065,18.9846,20.1474,17.6082,20.2869,19.4053,19.5653,21.4673,18.809
ifa-2;O02365,24.6447,24.4468,25.4168,24.3801,21.4243,19.7876,21.1868,21.0561
snb-1;O02495,30.1509,30.3425,30.3851,30.4032,31.0916,30.4218,29.6174,25.4694
snb-1;O02495,27.5434,28.188,26.6856,27.888,28.9333,24.754,24.2458,26.4958
snb-1;O02495,26.8872,26.8917,26.962,27.208,29.2261,29.3639,27.9258,28.7814
snb-1;O02495,20.0518,18.7707,18.497,20.4744,18.1586,18.4276,19.6974,19.6164
snb-1;O02495,26.6339,26.6955,27.1692,25.2477,27.9521,26.2252,21.4373,27.2355
snb-1;O02495,21.024,19.0183,18.7798,19.5156,23.6272,22.9994,21.3042,23.9709
gpx-1;gpx-2;O02621;O62327,20.8918,20.5611,19.992,19.4997,18.7184,21.3883,20.4797,21.2022
cyp-35a2;O02628,20.601,19.0638,18.5208,21.6843,20.461,20.432,18.1474,20.2548
rpl-19;O02639,20.1684,19.503,19.1164,19.041,17.5223,19.9015,18.4229,21.1385
rpl-19;O02639,18.0606,19.1621,17.0019,18.5929,20.3466,17.967,19.6035,19.3988
mdh-2;O02640,20.5835,19.1099,18.9996,20.728,20.3846,20.393,17.173,20.4787
mdh-2;O02640,17.2661,20.391,21.0737,19.1763,20.5279,20.5131,19.1103,21.1345
cyp-33c8;O02641,21.2041,21.1754,21.0257,21.1463,20.1289,18.5365,18.547,21.0011
cyp-33c8;O02641,20.3555,18.3014,21.0968,18.7483,22.2157,21.957,22.8195,24.409
unc-64;O16000,17.9311,18.8428,19.7398,19.062,24.2375,23.6042,22.9906,22.7636
unc-64;O16000,20.3374,20.2511,18.7517,19.0895,26.0831,24.7078,23.7266,23.9876
;Q8MXK1,19.5592,18.3263,19.7226,20.7995,26.087,26.9884,26.0239,25.2199
mcm-7;O16297,20.7331,20.8693,19.5239,19.8586,18.7999,21.3993,20.975,19.8225
dnj-19;O16303,20.0727,19.1938,21.3769,20.9016,21.217,19.1828,20.5235,18.2094
dnj-19;O16303,20.7189,19.7314,20.5248,20.4122,20.794,20.8118,17.7254,21.0586
dnj-19;O16303,19.6917,20.4397,18.9699,20.4635,19.6713,21.7707,19.51,18.0151
cmd-1;O16305,19.2604,21.7612,20.4468,19.8345,20.0744,21.8199,21.6038,18.5979
cmd-1;O16305,18.1409,18.4287,20.1475,17.9699,22.853,23.5669,24.7921,22.644
cmd-1;O16305,20.7742,21.5929,20.6371,22.3642,25.0526,25.5773,25.365,25.9714
cmd-1;O16305,23.0076,23.6194,24.8754,22.3642,27.2462,26.9792,24.8107,27.5299
cmd-1;O16305,26.069,26.1057,25.6222,25.7723,26.4104,25.9604,24.2928,22.1947
catp-3;O16331,20.1826,19.8139,21.2378,21.3608,24.7014,24.1996,23.3236,24.9619
catp-3;O16331,23.9941,24.6384,26.6628,25.3999,20.5219,20.4928,19.0659,18.8694
rpt-2;O16368,18.6988,19.9742,20.2998,20.6077,19.4495,19.7203,19.7762,20.3766
rpt-2;O16368,20.552,19.9884,18.5712,20.8496,19.7616,20.2938,20.1048,20.9491
C36C5.12;O16406,20.052,19.7597,20.0601,18.4711,19.5559,21.4662,17.9519,19.181
tag-196;O16454,20.372,19.9354,20.1566,21.4638,19.4564,20.6654,19.9305,19.6958
atp-4;O16517,20.7653,20.9529,19.6796,19.5867,21.142,18.0773,20.2776,19.9308
atp-4;O16517,18.1953,21.6506,19.291,18.0314,20.1687,19.5282,19.847,20.0452
atp-4;O16517,19.5266,20.195,19.3141,19.5231,21.1297,20.5022,20.2393,18.7707
alh-4;Q8MXJ7,20.2434,20.3291,21.3678,20.7513,19.4091,20.1077,19.6068,20.6782
fbxc-50;O16541,18.74,20.8107,20.5319,20.5845,20.8839,20.9498,20.4404,21.3799
;O16547,22.9734,25.2993,25.7272,25.6892,27.206,26.5465,26.5877,26.6924
;O16547,20.1665,19.2523,19.2767,20.0407,18.1725,20.965,19.0021,20.4229
;O16547,21.0721,20.5746,18.9649,19.7862,20.3203,19.6044,19.8265,19.6373
;O16680,19.9632,21.3322,19.9363,18.9967,19.1538,19.9355,17.4077,18.7056
;O16682,17.6601,19.1729,18.2727,20.1703,19.2909,20.0096,19.7421,19.908
;O16682,19.7243,19.2145,20.9942,19.2672,21.7465,18.4869,18.2668,20.2581
;O16682,19.6737,19.9926,20.1142,18.5669,19.5658,21.0862,20.3273,20.7241
;O16682,19.0954,21.3648,21.152,21.2765,18.6034,18.931,20.2098,19.3462
;O16682,23.6871,23.0869,24.0422,22.9936,18.4883,20.311,21.2098,18.5695
;O16682,19.7406,20.1115,20.6334,20.2159,19.818,19.01,20.1603,20.4822
;O16682,24.4818,24.83,25.9184,25.2657,23.3429,22.4996,22.3061,22.2644
;O16682,19.1985,21.1084,19.1959,17.6604,21.2574,19.3827,21.4582,19.6089
;O16682,21.2644,18.2671,19.0252,21.1201,19.8977,20.1971,20.6555,20.9081
;O16682,18.3094,19.8276,20.9413,19.8167,19.8252,19.9806,19.7858,19.1331
;O16682,18.7886,19.3907,20.8622,20.6913,20.2159,21.0755,19.6479,20.3184
;O16684,22.9146,24.3858,24.1628,23.3656,21.076,20.6654,20.0946,20.3118
;O16697,18.5621,18.6458,20.7551,20.551,22.0309,20.1691,19.9683,17.7881
;O16697,19.5499,20.2424,19.7155,19.1271,19.2957,19.1222,20.1965,20.2602
pat-6;O16785,17.9645,18.8586,21.5763,18.6214,18.5082,20.5128,20.9438,20.2368
ugt-41;O16922,19.672,20.321,18.8882,18.246,20.6661,21.6399,20.3582,20.6675
ugt-41;O16922,19.3431,20.2273,21.2573,21.2756,20.9838,17.5158,21.0114,18.8668
;O16997,19.532,19.7761,19.8558,20.9475,18.4754,20.9127,19.935,20.5431
;O16997,19.3651,21.003,20.7189,17.6583,20.2772,20.8307,20.9459,18.717
;O17069,23.8701,25.6519,24.9418,25.6689,22.0414,19.4862,18.9737,20.2982
;O17069,18.7696,18.5919,20.2701,21.6089,23.943,24.8364,21.3239,22.4681
rpt-4;O17071,17.0351,19.6563,18.6349,20.754,19.7193,17.408,19.7879,20.622
rpt-4;O17071,23.3937,24.0351,24.1524,24.067,20.5893,21.6832,20.1291,21.0953
;O17167,18.395,19.4551,18.3706,17.534,24.1437,23.4881,22.752,24.8611
;O17168,20.2159,19.8119,18.8674,18.2378,19.4957,19.038,19.5383,21.0954
fbxa-165;O17199,20.6523,19.444,20.2985,18.9213,19.9463,21.5365,20.3617,20.0519
rps-22;O17218,24.4165,24.016,22.3976,23.4096,24.2622,23.7334,23.5202,23.4177
rps-22;O17218,22.0239,23.2006,23.3106,22.1742,19.5766,19.724,18.0352,18.9107
rps-22;O17218,24.1803,25.6246,24.2003,25.5247,19.5053,18.5867,21.1158,20.8525
mct-6;O17328,18.3111,20.5212,18.8645,20.3424,21.3836,19.7411,19.3269,21.7088
mct-6;O17328,21.9797,22.7403,23.0006,22.3851,21.6174,17.4062,20.022,20.2327
mct-6;O17328,17.9252,19.5828,20.2805,19.6283,19.472,20.8017,19.0725,18.1165
mct-6;O17328,19.364,20.924,20.957,19.1381,21.7847,23.401,25.3113,23.5108
mct-6;O17328,18.8608,18.2022,17.1171,19.925,21.4743,21.224,19.9284,20.3635
mct-6;O17328,21.0113,20.2682,20.3045,20.1584,24.119,22.4391,26.0589,24.2064
tth-1;O17389,20.4476,19.2368,21.2798,18.5942,20.8302,18.8137,20.2594,20.1488
tth-1;O17389,18.1728,21.0345,19.8289,19.0566,20.8447,21.2105,19.0956,19.4427
tth-1;O17389,18.2296,19.3044,18.6079,19.9035,21.1585,19.868,21.5911,20.8839
tth-1;O17389,21.2377,21.0443,20.7342,18.1033,19.867,20.5688,19.4982,20.5307
tth-1;O17389,22.4271,21.8926,21.7501,22.083,18.889,19.6983,18.773,18.8732
;O17390,18.5503,20.1222,18.5587,20.3535,19.3038,18.7301,20.2216,19.6572
F52H2.6;O17397,20.059,19.2754,19.8653,19.5728,20.7963,20.5078,20.5956,20.584
F52H2.6;O17397,24.9729,25.2637,24.634,25.2861,26.2371,24.178,27.9395,25.7428
F52H2.6;O17397,21.0613,20.3341,20.2758,20.5469,18.0492,18.5292,20.8818,20.5412
attf-2;O17406,20.1524,20.844,18.2617,20.5151,19.6308,19.6214,18.7924,21.4546
attf-2;O17406,19.455,18.6323,20.8041,18.295,19.0642,19.2397,18.4486,17.8087
attf-2;O17406,17.6511,18.9517,17.1408,20.0588,18.7172,20.6659,19.218,20.8219
attf-2;O17406,18.1156,20.3902,19.8922,19.3309,19.5209,19.5041,18.5106,21.4166
attf-2;O17406,20.0536,21.8363,19.6356,18.9483,20.8598,18.4308,18.3828,20.0228
attf-2;O17406,20.5102,18.9101,20.766,20.1203,20.3207,19.6363,21.5245,17.7702
attf-2;O17406,19.6074,18.4481,19.0182,19.4654,21.3976,19.9522,20.2804,17.5458
attf-2;O17406,18.8816,20.6832,18.5153,20.7429,20.058,18.9306,20.3899,20.9242
;O17524,17.4187,21.1043,19.1673,19.998,19.7253,21.0808,20.2477,19.7687
rap-2;O17599,20.0853,21.3847,18.4939,19.7027,21.3847,19.0972,18.9496,20.3983
ruvb-1;O17607,17.8791,20.4497,20.2563,17.9344,20.5515,19.6692,20.2971,17.6988
sams-1;O17680,19.2335,18.3784,19.2882,19.571,19.3649,21.4559,20.9493,19.4162
;O17682,20.8612,17.6995,18.207,19.5117,19.4036,20.2589,18.0909,19.703
nasp-2;O17687,19.5383,19.6743,20.3749,20.9576,25.957,25.213,23.1155,27.5752
nasp-2;O17687,20.0689,21.5999,19.6384,19.1014,18.798,19.4988,18.6233,19.8831
nasp-2;O17687,17.4704,19.6041,20.32,20.1005,22.5761,23.203,23.092,25.94
nasp-2;O17687,20.4616,18.9629,20.5025,19.4768,20.2235,20.9513,20.0714,20.3864
nasp-2;O17687,19.3051,17.7958,20.0277,21.279,25.1192,25.8877,26.5021,24.1321
nasp-2;O17687,16.9687,20.7141,19.4099,20.5822,21.308,18.9397,19.553,18.4806
nasp-2;O17687,25.317,26.4297,25.5968,26.0606,26.0914,25.0945,24.7728,24.5459
nasp-2;O17687,19.7607,21.1362,21.1552,18.356,21.1346,20.9902,20.5151,21.0782
nasp-2;O17687,24.9043,24.8479,23.0489,25.7089,18.4573,21.891,20.4596,19.5396
nasp-2;O17687,25.5884,24.8332,25.4655,24.77,26.1345,25.8957,25.5317,24.9739
nasp-2;O17687,19.0321,18.5487,19.3749,19.0137,23.9251,22.3842,23.0472,24.5851
nasp-2;O17687,19.3271,20.315,20.5129,21.2949,20.1172,18.9014,20.5317,20.8503
nasp-2;O17687,17.5015,20.4363,21.1629,17.654,24.9447,25.7303,23.2472,25.6075
nasp-2;O17687,20.4848,18.9536,19.9839,19.7864,20.1602,19.8843,19.3038,20.2848
nasp-2;O17687,16.9044,18.5097,18.5503,17.3984,20.2981,19.2472,17.6725,19.5244
hda-1;O17695,19.8364,19.9961,19.2897,19.002,18.9515,21.4583,19.9653,19.8
;O17742,21.2753,19.9312,17.8177,17.2843,24.1924,24.0344,22.9275,24.6422
tkt-1;O17759,22.263,24.2461,23.0439,23.5301,20.2981,18.7067,20.4929,19.7633
tkt-1;O17759,20.372,19.8083,19.1343,19.2318,20.4932,19.5976,20.0482,19.3565
;O17773,18.298,18.7706,20.3628,19.3535,20.9147,20.4768,19.0245,19.2711
;O17785,19.9502,19.3995,19.739,19.7076,19.354,20.7517,20.851,21.0948
;O17785,19.4482,20.189,21.6151,17.692,21.1574,20.5489,21.273,20.4512
;O17893,26.0863,27.3865,27.2396,25.2319,19.682,19.2375,20.6036,20.6827
ctg-1;O17907,26.0292,24.3302,25.7031,25.7475,19.8679,21.6479,19.224,19.2738
ctg-1;O17907,17.237,20.64,18.0202,18.4397,19.3034,21.4265,21.1726,18.908
ctg-1;O17907,20.6088,20.6435,20.1975,21.6811,21.4277,21.1965,19.2713,19.7905
ctg-1;O17907,23.1311,23.4397,23.0538,22.9784,22.5326,23.2459,22.804,23.1691
enu-3.6;enu-3.4;enu-3.5;enu-3.2;enu-3.3;O17914,25.8665,25.0273,24.2854,24.533,22.7356,23.6659,21.9872,23.7528
ran-1;O17915,19.3978,19.9691,20.7532,19.1459,21.695,23.2445,22.7373,23.6123
ran-1;O17915,21.2959,19.2299,18.7127,19.5089,21.3621,20.0093,20.3176,19.3051
ran-1;O17915,19.9873,20.4934,17.9266,19.8932,20.1585,18.6686,20.0386,20.4014
K01G5.5;O17919,18.1891,20.1248,18.772,19.2444,23.9638,23.6215,24.2487,22.4649
tbb-1;O17921,19.8653,20.3722,18.9424,20.2796,19.4225,16.5213,18.9031,20.5173
tbb-1;tbb-2;O17921;P52275,26.1359,25.4624,24.2012,24.4587,24.6055,23.7469,23.7333,24.3036
tbb-1;ben-1;O17921;Q18817,21.2667,19.126,19.4894,21.5036,19.7148,21.1218,20.2741,21.7768
arrd-11;O17981,24.0569,23.7229,22.4682,25.049,22.4873,24.3433,21.3338,25.249
;O18131,20.2682,19.1247,21.5809,20.8164,21.6385,20.0222,18.1187,19.8865
ogt-1;O18158,19.4257,20.7299,20.1119,20.332,17.589,20.4532,19.8673,19.4402
ogt-1;O18158,22.6379,21.911,23.5312,21.0888,23.2509,23.1057,22.4984,26.1914
maea-1;O18188,19.6528,19.6938,19.6933,20.9264,21.6345,20.2048,20.8261,21.3706
;O18224,23.8729,24.9399,23.8468,23.2824,24.7978,23.685,23.293,23.4559
;O18224,19.4108,19.4155,21.7869,18.7717,19.0361,19.6752,21.8507,19.2332
Y57G11C.3;O18229,19.4306,18.5574,21.8223,19.0847,19.7544,21.6149,21.3065,20.9192
rps-18;O18240,21.3947,19.894,18.5849,20.0041,20.2792,18.5157,21.6023,19.2335
rps-18;O18240,19.4202,18.6748,21.6287,19.867,20.4847,17.6073,20.4783,21.029
;O18307,23.5711,24.1843,22.8174,24.784,23.7919,22.8823,23.7464,22.3862
;O18307,25.7723,24.9985,24.322,24.784,24.5568,24.0337,23.8379,22.3862
;O18307,19.8392,21.6552,17.555,19.6341,19.6377,20.1265,20.4631,18.6359
;O18307,17.2441,18.7726,20.2111,18.741,22.3605,21.8718,23.0069,20.8313
;O18307,19.0729,20.9299,17.9902,21.0474,18.0129,20.5562,20.3738,20.7127
rps-19;O18650,20.329,19.489,21.2008,20.3988,17.9675,20.4512,19.5924,18.8438
rps-19;O18650,24.1212,23.497,22.4732,25.3725,20.8027,21.021,21.2308,20.681
rps-19;O18650,19.3381,19.4267,19.802,18.1266,19.6171,18.6347,17.814,19.5187
rps-19;O18650,19.9786,20.7955,19.3079,19.4816,21.7253,18.6511,19.5233,20.2021
rps-19;O18650,20.5108,19.1407,18.7421,19.9776,20.9354,18.7271,20.4008,20.0393
rps-19;O18650,18.5338,21.6754,20.585,19.7135,21.6997,20.8566,18.8344,20.5098
;U4PF18,22.7826,22.2481,23.9553,23.5698,25.6247,25.1035,24.6418,24.0196
perm-4;O44144,23.3958,25.8512,25.3735,26.2425,24.6346,23.8388,24.6662,24.9076
perm-2;O44145,22.7731,23.9386,22.0715,23.1402,26.8976,26.728,25.5861,22.5144
;O44154,20.0295,19.9393,17.8312,20.1871,19.0885,21.7206,18.6817,20.8497
rfc-2;O44175,21.0125,19.248,20.5785,20.8313,21.7986,21.6141,18.3001,20.9103
rme-2;V6CIR8,20.1793,21.5411,19.4126,19.2752,21.3716,18.2416,19.2249,20.1995
F37C4.5;O44400,26.8723,24.6287,24.7833,24.8967,25.8269,25.6286,23.8178,26.1482
F37C4.5;O44400,25.0145,24.5895,24.7076,24.2571,25.0967,24.5857,24.3964,25.084
F37C4.5;O44400,19.7887,21.8219,19.9191,20.5794,18.3241,20.3796,19.1965,19.9219
otub-4;U4PEY4,28.1065,27.6859,28.7975,28.3981,28.2624,27.4997,25.3112,28.2989
May-02;O44441,18.2394,20.2356,19.3877,19.9831,21.1178,20.5546,20.1813,21.652
May-02;O44441,17.7939,20.6166,18.0707,18.9046,19.9923,18.6174,19.5624,21.9276
;O44444,21.4653,18.1609,20.1025,20.3116,20.5171,19.5365,21.089,20.7706
snpn-1;O44445,21.5285,19.9223,19.6782,19.1678,20.3458,20.353,19.2984,20.4325
snpn-1;O44445,22.5691,23.651,23.4846,23.7325,23.4493,23.3724,21.2478,24.7368
rpl-20;O44480,19.7493,20.6843,19.1705,19.7894,21.9405,20.5388,21.6558,19.917
rpl-20;O44480,24.4342,23.4559,22.6057,24.0969,18.0239,18.8821,20.2263,21.0756
rpl-20;O44480,18.4393,21.5484,19.0062,19.8835,21.8729,23.504,22.759,21.0835
rpl-20;O44480,22.6538,22.9915,23.6272,22.7961,25.7608,26.1542,25.5513,27.1887
rpl-20;O44480,16.5724,18.593,17.7688,19.5004,20.0647,20.9971,21.1859,19.5182
rpl-20;O44480,21.0119,22.4572,22.6852,24.5461,23.0107,24.6565,21.104,24.5881
rpl-20;O44480,19.6131,16.3233,21.2299,19.8133,20.1674,20.65,20.2923,21.1639
rpl-20;O44480,17.2642,19.0605,19.1835,19.9614,21.3187,17.7962,20.2485,19.1947
fnta-1;O44501,19.1609,21.0839,21.2565,18.9178,20.9867,21.2774,19.9808,20.2373
;O44557,24.8394,25.6717,24.4984,24.753,21.7898,21.0094,20.8782,18.6724
acs-3;O44560,16.1723,17.5304,19.7091,18.6565,21.0575,20.6624,18.9115,20.1755
tni-4;tni-3;O44572;Q9XUN9,22.023,21.6766,22.2011,21.872,19.802,19.43,18.5516,21.0683
hacd-1;O44608,19.8334,19.5625,19.0602,19.6204,22.6618,22.4656,23.0536,23.2811
;O44735,23.7959,25.2882,24.9757,25.6348,25.8202,25.4663,22.8061,26.5856
;O44735,23.0161,22.3151,21.8448,23.7187,23.7903,24.255,24.0501,22.6006
;O44735,25.7338,24.9609,25.124,25.6424,27.114,26.987,26.3027,24.9089
bag-1;O44739,19.9223,18.6092,17.1508,17.9674,21.3326,20.4111,20.3504,20.6952
snf-1;O44752,25.3206,26.0109,23.9152,25.5264,27.4507,28.2822,27.0747,27.0306
;Q9BL61,19.0788,20.902,19.9107,18.6934,21.8661,21.6201,20.2329,23.0958
;Q9BL61,18.5117,17.1642,17.4564,20.0711,19.7707,19.0562,18.1596,21.0495
;Q9BL61,20.1383,19.095,18.1576,19.9174,19.3576,19.3112,20.3475,21.3091
vpr-1;O44782,17.4075,19.4989,20.2152,20.2485,20.7843,19.329,20.5402,19.7318
fgt-1;O44827,24.3039,23.4042,22.6434,23.8852,26.12,25.2232,23.8304,21.8378
arrd-1;O44847,18.6472,19.3083,19.7923,20.4429,20.7335,21.1931,18.4827,21.6721
arrd-1;O44847,19.4997,20.4854,21.1624,18.6851,21.461,21.6962,19.8868,19.5147
arrd-1;O44847,19.9411,19.8336,19.5166,18.1267,19.5923,18.9462,17.7602,20.1187
arrd-1;O44847,19.2477,19.6728,20.9433,18.5816,21.9548,19.5508,20.9046,20.482
arrd-1;O44847,21.255,19.9831,21.0868,19.5952,21.7287,19.4487,17.5742,19.0504
;O44885,17.8366,20.3802,19.8063,19.3265,21.7695,21.1589,20.268,19.7027
inx-13;O44887,24.4377,25.5516,24.4117,25.922,21.9019,22.5397,22.6201,24.2703
haf-9;O44897,19.225,18.1565,20.4071,19.2727,21.2966,20.9801,19.041,19.0933
haf-9;O44897,24.5657,24.9216,24.7376,23.8189,26.3662,27.7004,27.218,24.7812
haf-9;O44897,23.3432,24.942,24.0552,24.7616,24.4867,23.2336,24.6207,23.0022
;O44951,20.3313,20.5716,20.0011,19.7376,19.4057,18.4254,19.4207,20.4562
;O44990,20.6752,21.4729,16.9252,20.3483,25.596,22.4879,23.2949,24.0256
;O44990,19.3426,19.3237,19.084,17.7698,23.7578,22.9026,23.2643,23.8755
;O44995,23.0998,23.1453,22.8239,22.9106,25.7162,24.9328,25.1568,26.099
nol-5;O45012,21.0354,20.0038,19.5092,18.8869,21.3864,19.4287,19.802,19.5897
;O45060,16.947,18.1697,19.0108,20.7135,20.7038,21.7232,18.7968,19.4142
;O45060,26.3109,26.5399,25.8671,25.7485,25.5161,25.6414,24.8545,25.9254
;O45083,25.3231,25.9954,26.4401,26.7373,19.6261,19.7451,19.281,20.3801
swt-1;O45102,18.6571,21.0956,18.4501,19.0371,24.1808,23.2642,20.7194,24.9306
swt-1;O45102,22.7027,21.7223,21.0962,22.7804,18.7971,20.8873,20.7288,20.8552
folt-2;O45166,21.5988,21.6483,21.7773,21.3711,23.5268,22.8358,24.2104,24.0997
folt-2;O45166,20.604,19.2441,20.2424,18.8784,19.919,19.0578,21.051,20.9597
tin-13;O45319,20.8296,20.6589,20.4394,20.3973,20.1205,20.3161,19.8081,21.5392
fkb-6;O45418,18.7474,21.4151,17.2954,20.6122,21.6095,22.2153,22.409,20.4879
clec-66;O45445,29.0681,29.1954,26.8604,29.2642,29.1065,30.1553,30.2875,26.5236
gst-38;O45451,20.2949,20.9444,19.4377,19.6327,20.5335,20.365,18.8299,18.4309
oac-20;O45470,20.0649,19.2227,19.1368,19.3631,23.8558,24.7358,23.306,25.2742
oac-20;O45470,24.2529,24.0907,24.4703,24.0386,26.4962,26.1352,25.4502,26.4839
oac-20;O45470,19.1969,20.4693,19.8988,19.2056,23.7299,23.2726,21.045,23.1141
oac-20;O45470,16.7229,18.7262,18.6752,19.6399,20.0289,21.6979,20.1912,19.3496
uev-1;O45495,21.1436,20.8975,21.0304,18.9644,20.8041,19.5065,20.7893,19.4431
rps-26;O45499,21.3375,21.2059,20.8033,17.7089,22.8899,22.717,22.7777,23.1468
dnj-12;O45502,18.3322,20.4998,20.9043,20.9665,20.6662,19.4729,20.153,19.7018
;O45562,19.5236,19.0837,19.7943,20.7545,21.0948,20.638,17.0549,18.7336
cpf-2;O45577,18.29,20.4548,19.8077,18.7484,19.1973,17.4213,21.4462,17.8413
cpf-2;O45577,18.1456,18.9543,19.9901,20.3878,20.2218,18.5537,21.4626,21.8715
btb-20;O45593,20.9225,20.8375,18.2688,17.2217,17.4136,20.16,19.6866,20.5415
btb-20;O45593,19.465,19.2542,19.1275,19.1043,19.8232,19.0993,20.8061,19.0414
;O45665,19.4462,18.2709,19.9296,17.8779,20.1044,19.1628,20.3844,21.7851
;O45719,18.4843,19.2069,19.9914,19.6486,23.9123,23.7008,24.1389,24.5943
;Q6BEV8,20.8074,20.7105,18.7056,20.2476,23.0444,22.6535,21.276,23.3995
;O45723,20.2872,21.6438,18.2171,19.3654,19.0938,20.3239,20.5575,21.6237
;O45723,15.555,19.2165,20.849,18.0769,20.2765,20.2612,19.7127,21.1304
cpl-1;O45734,19.1435,21.1236,19.6206,20.7082,21.7665,21.28,20.606,19.6233
;O45783,22.1991,23.6271,22.8346,24.3326,26.0412,27.8348,25.9257,24.0734
act-5;act-2;act-4;act-3;act-1;O45815;P10984;Q6A8K1,24.8023,25.7806,25.0406,25.9602,25.8029,25.6465,24.0742,27.5683
act-5;O45815,19.1086,18.6835,20.0968,17.3018,19.936,18.0916,21.4199,20.1869
act-5;O45815,23.3584,23.5075,24.8353,23.8483,25.6082,25.8625,26.0808,26.0397
act-5;act-2;act-4;act-3;act-1;O45815;P10984;Q6A8K1,24.9716,25.2153,24.5608,25.601,24.6034,24.7801,23.9084,25.5411
act-5;O45815,19.5389,19.444,19.7028,20.7417,18.5897,20.3544,20.2054,21.4753
;O45841,19.0722,20.6519,17.9992,18.0068,25.274,24.9293,26.0424,20.7456
ant-1.1;O45865,20.9334,20.0932,18.7631,18.6209,24.2719,23.0993,21.6543,23.7786
;O45871,18.7325,19.3895,18.7705,20.566,20.3402,19.1455,20.7214,19.9164
lec-1;O45904;P36573,19.4769,19.1844,19.4301,20.7874,22.0275,20.4124,19.2724,19.3627
lec-1;O45904;P36573,20.447,21.6849,18.7555,19.5963,21.296,18.8839,18.6103,20.4951
lec-1;O45904;P36573,19.4952,18.9422,19.4656,20.5182,23.3954,23.2289,24.6118,25.3234
lec-1;O45904;P36573,19.0188,20.2651,20.1554,20.3575,20.3703,20.045,18.1331,19.5434
lec-1;O45904;P36573,23.8705,25.9498,25.631,25.2195,23.9404,23.8105,23.549,24.0649
