geneName;Leading.proteins,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d5_01,log2 N2_d5_02,log2  N2_d5_03,log2 N2_d5_04
;O44885,21.7695,21.1589,20.268,19.7027,20.5371,21.0144,21.0649,21.7772
inx-13;O44887,21.9019,22.5397,22.6201,24.2703,22.4208,22.3687,23.2427,22.2193
haf-9;O44897,21.2966,20.9801,19.041,19.0933,21.9166,20.5853,21.3709,18.6099
haf-9;O44897,26.3662,27.7004,27.218,24.7812,25.5014,25.3002,25.4315,24.8737
haf-9;O44897,24.4867,23.2336,24.6207,23.0022,23.1394,23.0349,22.2992,23.754
;O44951,19.4057,18.4254,19.4207,20.4562,21.6965,20.6915,20.174,20.7242
;O44990,25.596,22.4879,23.2949,24.0256,24.514,24.8563,23.9864,23.6312
;O44990,23.7578,22.9026,23.2643,23.8755,20.8779,21.2504,21.3352,21.8832
;O44995,25.7162,24.9328,25.1568,26.099,25.6293,24.6027,23.9475,24.7844
nol-5;O45012,21.3864,19.4287,19.802,19.5897,23.4655,22.8263,22.3238,22.4992
;O45060,20.7038,21.7232,18.7968,19.4142,24.593,23.9464,23.4905,24.2576
;O45060,25.5161,25.6414,24.8545,25.9254,26.1064,26.9567,26.8522,27.1033
;O45083,19.6261,19.7451,19.281,20.3801,26.9242,24.9423,26.1206,24.4571
swt-1;O45102,24.1808,23.2642,20.7194,24.9306,23.651,24.6785,23.5575,24.4568
swt-1;O45102,18.7971,20.8873,20.7288,20.8552,25.8475,24.7967,23.4136,25.9129
folt-2;O45166,23.5268,22.8358,24.2104,24.0997,25.8793,24.6091,24.8826,24.9846
folt-2;O45166,19.919,19.0578,21.051,20.9597,21.4478,21.0316,21.078,21.8579
tin-13;O45319,20.1205,20.3161,19.8081,21.5392,21.3542,21.6325,20.7752,21.1124
fkb-6;O45418,21.6095,22.2153,22.409,20.4879,21.1054,21.1269,21.3463,21.2871
clec-66;O45445,29.1065,30.1553,30.2875,26.5236,25.9275,23.7736,23.5753,26.1445
gst-38;O45451,20.5335,20.365,18.8299,18.4309,25.3709,23.7294,23.762,24.0007
oac-20;O45470,23.8558,24.7358,23.306,25.2742,24.8614,25.3914,22.9328,25.028
oac-20;O45470,26.4962,26.1352,25.4502,26.4839,27.9332,27.3367,26.8525,27.8313
oac-20;O45470,23.7299,23.2726,21.045,23.1141,24.7619,24.3726,25.2717,25.5734
oac-20;O45470,20.0289,21.6979,20.1912,19.3496,22.0681,21.9413,20.8772,22.2959
uev-1;O45495,20.8041,19.5065,20.7893,19.4431,21.932,21.5997,21.2713,20.6337
rps-26;O45499,22.8899,22.717,22.7777,23.1468,20.4918,21.6733,20.5674,21.3068
dnj-12;O45502,20.6662,19.4729,20.153,19.7018,23.6286,22.8762,23.0984,22.3362
;O45562,21.0948,20.638,17.0549,18.7336,21.6632,20.3616,20.1092,21.4116
cpf-2;O45577,19.1973,17.4213,21.4462,17.8413,21.3851,19.3944,21.3077,20.71
cpf-2;O45577,20.2218,18.5537,21.4626,21.8715,21.7272,21.7318,20.0403,20.6355
btb-20;O45593,17.4136,20.16,19.6866,20.5415,21.2924,20.4226,21.277,21.0995
btb-20;O45593,19.8232,19.0993,20.8061,19.0414,22.181,22.2162,23.3568,22.2291
;O45665,20.1044,19.1628,20.3844,21.7851,20.0225,21.4744,20.8926,21.4238
;O45719,23.9123,23.7008,24.1389,24.5943,21.5534,21.771,21.4391,21.4322
;Q6BEV8,23.0444,22.6535,21.276,23.3995,22.5468,22.5033,24.0525,21.5177
;O45723,19.0938,20.3239,20.5575,21.6237,24.1005,23.4335,23.6585,22.5119
;O45723,20.2765,20.2612,19.7127,21.1304,21.6757,20.8714,20.7517,20.7245
cpl-1;O45734,21.7665,21.28,20.606,19.6233,20.9041,21.41,20.4623,21.4374
;O45783,26.0412,27.8348,25.9257,24.0734,20.6361,21.7782,20.8629,21.5736
act-5;act-2;act-4;act-3;act-1;O45815;P10984;Q6A8K1,25.8029,25.6465,24.0742,27.5683,26.5845,26.3459,26.1541,26.7557
act-5;O45815,19.936,18.0916,21.4199,20.1869,21.6935,21.2683,20.2436,21.68
act-5;O45815,25.6082,25.8625,26.0808,26.0397,26.5482,25.9486,24.8694,25.0702
act-5;act-2;act-4;act-3;act-1;O45815;P10984;Q6A8K1,24.6034,24.7801,23.9084,25.5411,25.3004,27.2355,24.1853,25.6038
act-5;O45815,18.5897,20.3544,20.2054,21.4753,21.4828,21.6554,21.3005,21.3019
;O45841,25.274,24.9293,26.0424,20.7456,27.6715,26.3265,25.7643,26.1912
ant-1.1;O45865,24.2719,23.0993,21.6543,23.7786,21.6073,21.4053,22.4052,22.5095
;O45871,20.3402,19.1455,20.7214,19.9164,20.8533,19.8861,21.1555,21.4724
lec-1;O45904;P36573,22.0275,20.4124,19.2724,19.3627,26.0458,24.0898,23.9738,24.1204
lec-1;O45904;P36573,21.296,18.8839,18.6103,20.4951,21.8389,21.7363,20.9881,21.898
lec-1;O45904;P36573,23.3954,23.2289,24.6118,25.3234,21.7558,20.7616,20.5314,21.7628
lec-1;O45904;P36573,20.3703,20.045,18.1331,19.5434,21.1974,20.9631,20.379,21.8794
lec-1;O45904;P36573,23.9404,23.8105,23.549,24.0649,25.5504,23.8042,25.0326,25.6495
lec-1;O45904;P36573,19.6511,20.2619,21.2058,18.4673,21.0176,20.3588,20.855,21.9283
rpl-18;O45946,23.4384,21.912,22.6023,23.6156,27.3319,27.5465,25.5453,27.1565
rpl-18;O45946,20.5838,20.9115,19.1602,20.0755,20.9425,19.1311,21.2348,21.6231
rpl-18;O45946,25.0059,21.0266,23.7934,25.7485,27.3585,26.4847,25.6795,26.0863
rpl-18;O45946,23.6607,22.1592,22.2509,22.5116,25.049,25.0513,25.1362,24.1785
rpl-18;O45946,26.0172,27.0579,25.8011,27.1743,27.7999,28.6281,28.2812,28.4885
rpl-18;O45946,19.9783,20.0013,19.6498,19.9436,23.5632,24.7198,23.312,24.0615
;O45951,21.797,20.684,19.8413,19.5236,20.7236,21.3563,21.3194,21.0747
lgc-30;O61216,19.8322,19.2395,18.3243,18.6328,21.7211,20.6123,21.2481,21.5347
;O61217,20.1411,20.6117,19.972,19.2624,20.4009,20.6652,21.2158,21.308
pqn-59;O61708,20.8089,20.3439,20.6185,21.0248,21.6405,20.693,21.0729,21.7464
pqn-59;O61708,19.8131,20.0083,20.1434,19.3897,21.8417,20.0049,21.3647,21.8847
rpn-10;O61742,33.6938,32.7527,29.5238,30.0916,25.0297,25.2025,25.2668,24.3481
inx-15;O61786,20.5385,20.3955,19.1662,20.3549,25.1071,24.8668,23.3801,24.1184
rpn-8;O61792,19.4096,19.2828,20.2677,20.0052,21.8604,21.431,20.4805,21.3228
eif-3.E;O61820,26.3304,26.4066,23.7584,26.1024,21.3602,21.1698,20.8575,21.8775
arx-7;O61861,20.0933,17.8974,19.4018,19.1465,21.8113,21.6682,20.8313,20.2975
;O61865,19.9651,18.6353,18.6334,20.7511,20.1361,21.3425,20.4144,21.1747
;O61974,19.9788,20.0179,16.7778,20.8365,23.2363,22.9456,24.5155,23.4765
C08F11.11;O62053,20.0336,19.2429,19.3747,21.7945,21.3832,21.0715,20.9234,21.015
;O62071,22.0576,23.1067,22.3419,21.229,24.8413,24.3107,23.8793,25.399
inx-14;O62136,20.6428,19.276,18.9926,19.0052,20.192,21.4843,21.536,21.4209
scrm-4;O62149,19.4599,20.5128,20.6954,19.0371,20.8408,21.2549,20.9616,20.9918
scrm-4;O62149,25.1798,25.2818,26.4531,24.6729,24.1125,25.116,23.0653,24.0684
cey-1;O62213,20.0192,20.3834,19.3329,18.8824,23.5571,21.0759,25.16,24.6857
cey-1;O62213,20.3441,19.2442,18.4215,20.7764,21.5547,19.7437,20.4798,21.7599
F33H2.3;O62220,20.3486,19.8555,21.1341,17.3709,20.5462,21.3763,20.7713,20.2798
F33H2.3;O62220,19.7911,20.1573,19.0902,18.1062,21.0828,21.1883,20.9659,20.8767
F33H2.3;O62220,21.9258,20.7734,19.0673,18.5451,20.7418,21.2228,18.1553,21.9199
syx-7;O62236,18.9718,20.3151,19.7531,19.28,21.7739,23.4937,23.146,22.4981
syx-7;O62236,23.7895,24.7935,23.9062,24.9612,20.9703,19.3881,20.841,20.8615
syx-7;O62236,21.0916,20.8736,18.1431,18.1318,26.2286,25.4928,23.0298,23.7161
syx-7;O62236,22.0486,20.8286,20.2787,20.0227,20.8792,21.3908,21.0759,20.7697
tim-16;O62250,20.0114,20.5933,21.5565,21.6647,23.8735,24.3544,23.86,24.5506
;O62261,25.4639,25.1266,24.9608,25.0869,26.8956,25.8167,24.7447,25.9617
dct-18;O62277,21.8901,18.5816,21.0668,19.4387,21.7459,21.2208,20.9735,20.4536
;O62317,19.4847,19.0289,19.7168,18.3937,24.5943,24.2529,23.4822,24.1033
;O62317,21.7168,19.8036,19.7552,19.1972,21.414,21.434,20.8931,21.0606
;O62317,19.4055,19.7449,18.9679,19.016,25.5755,24.709,24.3772,25.5541
;O62317,21.3434,17.9332,21.2861,21.2283,24.286,23.6986,24.7937,23.7299
;O62317,20.4142,21.2025,19.2817,18.7507,26.5567,26.1774,26.5259,25.8717
;O62317,19.6441,18.0867,18.7687,19.5253,24.6347,24.9884,23.1167,25.169
;O62317,20.8583,20.8498,18.9191,18.7827,24.2102,23.8946,24.0818,24.1545
;O62317,20.7695,21.1572,20.0821,19.8561,24.5511,24.4965,23.7524,23.0686
gpx-2;O62327,19.5477,20.7836,20.2354,21.3568,21.7023,21.6479,20.5634,21.63
gpx-2;O62327,19.1152,18.9174,18.6009,19.061,20.1868,21.7247,21.337,21.5729
cdh-7;O62328,19.743,18.488,18.8852,20.2015,21.5439,21.0598,20.2427,21.2785
;O62344,19.9286,19.817,18.7064,18.5315,25.2927,25.2039,22.9572,23.3141
;O62344,20.0014,21.6828,17.4184,19.7849,21.1888,21.0478,21.0499,21.2108
;O62347,18.7373,20.5834,19.1028,21.8981,21.9182,20.9664,21.4547,20.9766
;O62347,21.8238,18.5051,20.2719,19.2671,19.6952,20.7513,20.4333,21.6566
lys-1;O62415,19.0155,20.2367,18.7879,20.579,24.1451,22.8982,22.9315,24.9552
;O62421,20.8911,17.3696,18.3538,18.1922,21.6942,21.3416,21.3688,19.6023
dpy-4;col-119;O62432;Q18799,26.9477,26.2695,26.1769,25.344,29.6538,22.825,24.1027,27.8214
dpy-4;col-119;O62432;Q18799,20.3502,19.925,20.2121,19.2178,24.4764,26.276,26.5393,24.2456
tsg-101;O76258,23.2977,22.9952,22.7255,22.1031,26.0287,26.3215,25.0757,26.7977
egl-4;O76360,21.8233,20.0587,19.1677,20.9382,20.6225,20.4978,20.6881,21.4173
rpt-5;O76371,20.7091,19.1408,21.0885,20.2336,21.0935,20.3564,21.2418,21.6547
rpt-5;O76371,19.3344,19.3804,20.2673,21.5826,22.0661,20.8153,21.2723,21.1294
rpt-5;O76371,22.3124,22.8371,22.7026,24.2582,21.3009,20.9637,21.3548,21.7567
rpt-5;O76371,18.6938,19.5326,20.7146,19.669,21.4203,21.6783,19.7783,21.6756
rpt-5;O76371,20.3025,17.9866,20.772,19.4331,21.6314,21.1061,19.1909,21.5535
rpt-5;O76371,25.0865,24.3896,25.7023,23.7799,24.644,23.6757,23.8057,24.4339
C24G6.8;O76387,23.6066,22.3523,22.19,24.9647,25.4948,24.8193,24.2607,24.5454
C24G6.8;O76387,18.6434,19.9436,19.7735,17.8359,21.6339,21.6954,21.4373,20.1361
F13C5.5;O76565,23.2427,22.365,21,23.9386,26.8471,25.1113,22.0666,23.5376
;O76651,24.4905,23.6598,22.6467,23.5842,26.1283,25.0053,25.2238,25.7513
;O76651,18.8695,20.2804,20.4576,17.8018,24.6576,24.6056,23.5118,24.301
glh-4;O76743,21.2208,21.6973,19.2297,21.2572,20.9359,20.6094,20.3958,21.6139
;O76837,19.9445,18.7192,20.5392,20.2656,21.8895,23.5768,22.3451,22.8228
hsp-16.48;P02513,21.3139,20.2009,19.7154,20.6723,20.2504,20.5851,20.2474,21.0069
hsp-16.48;P02513,24.9163,24.7532,23.9951,23.5107,21.068,21.4712,20.7192,21.9062
hsp-16.48;hsp-16.41;P02513;P06581,21.881,21.4225,20.7723,21.997,20.9462,21.9172,21.297,22.5344
unc-54;P02566,19.9196,20.4501,20.3269,21.1193,18.5588,21.0373,20.4098,21.9138
unc-54;P02566,24.1019,23.5465,23.3429,24.2046,24.9719,24.4888,25.0195,24.8443
unc-54;P02566,19.8479,19.6401,21.6494,19.971,21.3535,21.7248,21.5195,21.3706
unc-54;P02566,21.4696,21.8797,21.6343,21.257,20.1914,21.019,20.5103,20.4656
unc-54;P02566,19.076,18.9016,21.6339,21.3066,20.4799,20.7307,21.4431,21.6515
unc-54;P02566,20.7237,21.0442,21.2615,20.0627,22.7301,22.0053,23.4632,24.0406
unc-54;P02566,24.6957,24.0243,24.8057,24.8919,25.5501,25.1086,24.4851,25.7686
unc-54;P02566,18.8487,21.326,19.4615,21.4833,21.9435,20.9983,20.9958,21.3409
unc-54;P02566,20.8622,19.2283,19.9743,20.4132,20.9806,21.0617,21.1269,20.4819
unc-54;P02566,27.9673,27.9377,27.6313,21.7315,25.684,25.6834,26.0187,26.6082
unc-54;P02566,19.4319,18.7536,19.6246,20.5953,20.3158,20.4067,19.4499,21.6901
unc-54;P02566,26.8197,27.303,26.2618,26.7161,25.3567,25.6941,24.621,24.9742
unc-54;P02566,17.8429,17.674,21.1577,20.1761,20.7025,21.2733,21.1532,20.9118
unc-54;P02566,20.6697,18.9345,21.0483,19.6428,21.1823,21.1509,20.0801,21.5476
unc-54;P02566,29.0496,28.796,28.8929,28.7641,29.9533,29.7979,28.2971,30.3989
unc-54;P02566,24.3047,24.963,23.781,25.0697,25.5024,26.0676,23.6639,24.7416
unc-54;P02566,19.945,20.2332,21.2551,21.2366,21.6945,20.299,21.427,21.6514
unc-54;P02566,20.1501,19.815,20.1531,18.3572,21.7919,21.7017,21.3589,21.6126
unc-54;P02566,17.6558,19.771,19.8536,21.9327,23.4057,23.1127,22.2316,22.853
unc-54;P02566,27.9991,26.8897,26.5415,25.758,29.572,27.6347,29.1881,29.0563
unc-54;P02566,21.179,18.063,21.5084,21.4901,25.3492,23.4991,24.0033,23.2703
unc-54;P02566,18.5993,21.5636,17.6403,21.1601,20.8463,21.6165,21.2672,21.8289
unc-54;P02566,19.4993,20.3108,20.4254,19.6682,21.4113,21.5157,19.2222,21.5699
unc-54;P02566,20.1782,21.1466,20.2932,17.8743,20.8019,20.9173,21.4709,21.6403
unc-54;P02566,22.5809,22.7697,22.4818,26.0589,21.9111,21.6529,20.5667,21.5417
unc-54;P02566,22.7977,22.8276,24.555,24.0624,24.5824,24.5775,24.1016,24.3428
unc-54;P02566,20.1713,20.3001,18.9328,21.4845,21.1979,21.6081,20.6212,21.0726
unc-54;P02566,19.4452,21.79,19.4036,18.4222,21.0987,20.7668,21.3797,20.1483
unc-54;P02566,24.9956,22.8033,21.1838,24.7389,26.9094,26.9262,26.3771,27.5105
unc-54;P02566,24.9956,22.8033,22.901,23.6458,26.1835,27.0514,26.3771,27.2187
unc-54;P02566,21.0381,20.4007,19.7531,20.4881,20.6599,20.837,20.4415,21.8513
unc-54;P02566,20.6217,21.8597,24.5089,22.2297,24.5922,25.899,24.531,25.5574
unc-54;P02566,19.2895,20.8999,18.0403,21.377,20.9392,20.7264,20.8338,21.4548
unc-54;P02566,23.4215,22.44,22.2517,25.3364,25.6451,23.8383,25.3324,25.7595
unc-54;P02566,26.2621,27.1782,25.5136,26.9686,26.2395,27.9256,26.8531,27.6561
unc-54;P02566,23.6486,22.4541,25.1982,24.8211,25.0208,23.9599,24.4244,27.0411
unc-54;P02566,24.3385,22.595,25.5155,24.1474,24.5737,22.2131,24.6297,25.2085
unc-54;P02566,21.8624,21.595,18.3251,19.914,21.7068,21.2357,21.4808,21.2752
unc-54;P02566,25.3112,24.4163,23.1031,22.1125,27.0511,26.8463,25.355,26.0776
unc-54;P02566,19.6733,20.0537,19.4402,19.0176,29.0617,27.3174,27.9117,21.8584
unc-54;P02566,20.4334,20.9499,21.1335,20.4747,24.4912,23.0654,22.944,23.4457
unc-54;P02566,20.8216,20.0852,19.7483,19.2667,24.133,23.8229,23.3761,24.0498
unc-54;P02566,21.5267,22.1875,21.7571,21.5828,23.4722,24.3346,22.6146,23.461
unc-54;P02566,18.7324,19.7066,18.595,19.9514,24.069,24.1975,22.2538,23.7493
unc-54;P02566,20.6229,19.863,21.6505,19.0365,21.42,24.3504,22.0124,23.176
unc-54;P02566,19.4291,20.2001,20.102,20.0425,23.2338,21.1796,21.9224,21.041
unc-54;P02566,22.528,22.3897,26.3688,22.2627,23.9893,23.5864,23.3401,24.4807
unc-54;P02566,25.6901,22.8024,23.4921,23.2129,26.4793,23.4829,26.4152,26.8232
unc-54;P02566,19.2176,18.6432,19.1141,19.2714,21.9017,21.6252,20.6882,20.8343
unc-54;P02566,21.6435,19.8424,17.5842,19.0752,20.9915,20.5097,20.8586,21.2806
unc-54;P02566,20.01,19.616,20.3564,19.283,20.0221,21.5479,21.5329,20.7363
unc-54;P02566,20.1941,21.0928,19.9443,21.4807,23.609,24.1958,23.576,23.3084
unc-54;P02566,25.4724,25.8339,26.046,26.0123,24.7247,25.2242,24.8046,25.2642
unc-54;P02566,17.4441,20.9254,19.1671,20.4661,24.8783,24.4983,24.8834,23.9712
unc-54;P02566,19.5613,21.3427,19.1524,19.8793,21.9417,20.6947,20.9372,19.4969
unc-54;P02566,22.285,22.4342,21.0026,23.4931,21.4101,23.4449,22.1412,23.172
unc-54;P02566,21.0192,19.6465,18.4375,18.2034,20.6452,21.0562,21.1323,21.5362
unc-54;P02566,20.4437,19.2492,20.6988,20.2347,21.8864,21.1559,20.9174,21.522
unc-54;P02566,21.1167,20.1104,19.0316,19.565,25.8094,26.8317,24.7401,25.6149
unc-54;P02566,23.4271,22.1038,22.6966,24.6002,25.8003,25.2226,24.6081,24.4976
unc-54;P02566,19.5232,19.7984,18.5998,20.9501,21.8284,21.4291,21.0126,20.3853
unc-54;myo-1;P02566;P02567,19.7718,20.6632,19.924,20.9803,21.7501,20.7294,20.8146,20.7441
myo-1;P02567,23.4413,23.4122,23.1252,22.5957,24.8338,26.3434,25.913,26.3211
myo-1;P02567,20.5211,18.7554,17.6037,19.5299,22.9105,21.8541,22.2802,22.2144
myo-1;P02567,21.5906,19.0328,17.8343,20.374,21.7109,21.6704,21.1671,21.6617
myo-1;P02567,18.6234,20.2763,20.8405,18.5831,22.7816,22.12,20.3282,21.9182
myo-1;P02567,22.1959,22.2094,23.0221,23.6361,23.0742,24.4706,22.2744,22.7975
myo-1;P02567,25.077,24.1519,25.7835,25.9913,26.7327,25.2686,25.681,26.0415
his-11;his-4;his-48;his-41;his-39;P04255,33.7859,34.5,30.76,31.743,23.5089,33.5983,33.141,34.2077
his-11;his-4;his-48;his-41;P04255,21.656,20.4103,20.4522,24.9383,26.7847,25.5079,27.5832,26.3353
his-11;his-4;his-48;his-41;P04255,21.0043,20.0413,20.687,19.3813,25.1443,23.5586,22.86,24.2988
his-11;his-4;his-48;his-41;his-39;P04255,21.5453,21.5486,20.9069,19.5493,21.8634,20.4076,20.7386,20.9181
his-11;his-4;his-48;his-41;P04255,25.7528,24.9703,23.1474,21.9829,24.2122,26.5457,25.4612,26.2943
his-11;his-4;his-48;his-41;his-39;P04255,27.5868,27.7593,27.0347,26.497,27.6831,28.3509,27.3611,28.9591
gpd-4;gpd-1;gpd-2;gpd-3;P17331;P17329;P17330,19.127,20.1902,20.8359,19.8167,23.7743,25.2097,24.9534,25.1714
gpd-4;gpd-1;P17331,18.021,20.0399,19.3467,18.1047,20.9207,21.6942,20.268,21.7157
gpd-4;gpd-1;gpd-2;gpd-3;P17331;P17329;P17330,20.9741,20.2914,21.2995,18.0665,23.2974,23.6452,22.4127,23.0747
gpd-4;gpd-1;gpd-2;gpd-3;P17331;P17329;P17330,21.4613,19.5298,18.8016,21.1977,21.5454,21.5025,21.5031,21.3465
msp-10;msp-49;msp-19;msp-152;msp-33;msp-32;msp-55;msp-3;msp-78;msp-77;P05634;Q18461;Q17856;Q19832;Q94053;Q9TVW5,18.2865,19.5436,19.7065,20.9078,22.5085,22.2546,20.6255,23.057
msp-10;msp-49;msp-19;msp-152;msp-33;msp-32;msp-63;msp-38;msp-74;msp-58;msp-55;msp-77;P05634;Q18461;Q17856;Q9TVW5,20.2903,21.7476,20.1953,19.2559,20.9131,21.2623,21.0704,21.5404
vit-2;P05690,19.9944,19.3746,20.1173,19.4443,21.3286,21.2546,19.7278,21.5204
vit-2;P05690,20.5585,20.8301,19.0226,20.6695,21.1091,20.3368,20.7228,21.1359
vit-2;vit-1;P05690;P55155,21.6433,17.7341,20.6296,20.1112,21.8313,21.2049,21.1421,21.3374
vit-2;vit-1;P05690;P55155,21.2171,20.8848,19.2112,19.4651,21.0377,20.2928,21.1366,21.1783
vit-2;vit-1;P05690;P55155,17.4575,19.1066,18.944,17.7514,21.9185,21.1985,20.429,21.6369
vit-2;P05690,20.8002,19.6905,19.8422,19.5851,21.3071,21.5304,20.2436,21.2959
vit-2;P05690,18.6322,19.4631,20.0128,20.0946,24.3281,23.7877,22.7471,22.337
vit-2;P05690,21.7713,19.8737,21.5436,20.251,21.902,21.2336,19.8992,20.8508
vit-2;vit-1;P05690;P55155,24.0283,23.5243,22.5584,26.2692,23.987,22.6861,24.5271,24.3313
vit-2;vit-1;P05690;P55155,23.9543,22.7991,22.6107,21.3995,24.4694,24.1744,23.7738,24.3259
vit-2;P05690,24.5079,23.1705,22.5411,25.2936,23.779,23.8702,23.5289,23.8123
vit-2;P05690,19.6683,20.0454,21.577,21.8886,21.7409,21.7871,21.1229,21.5203
vit-2;vit-1;P05690;P55155,17.9155,19.8566,19.6934,19.9594,24.6091,24.9312,24.8289,26.6128
vit-2;vit-1;P05690;P55155,18.3876,20.324,21.0919,19.1352,21.6658,21.6414,20.7109,21.3212
vit-2;vit-1;P05690;P55155,22.0843,22.2734,22.7486,22.7901,21.0938,21.4885,21.0439,21.6413
vit-2;vit-1;P05690;P55155,20.3216,21.7347,19.0393,21.5248,22.0025,23.3327,22.5084,24.5332
vit-2;P05690,18.9438,20.8614,20.0729,20.8552,21.1355,20.843,20.0441,21.4827
vit-2;vit-1;P05690;P55155,25.6898,23.1468,22.7638,26.8501,26.0428,24.1163,24.1245,24.9142
vit-2;P05690,21.1061,21.3278,22.1814,22.1192,21.8976,21.7409,21.2728,21.3794
vit-2;vit-1;P05690;P55155,24.1132,23.2178,24.2044,25.512,23.1387,22.4813,22.7886,23.9066
vit-2;P05690,19.4222,21.0576,18.3143,21.3426,21.8891,20.8735,19.7725,20.8814
vit-2;vit-1;P05690;P55155,24.5471,24.4133,24.0579,24.5153,23.8298,22.9224,21.8295,23.5984
vit-2;P05690,24.7744,24.3027,24.4332,25.2678,27.2119,25.442,25.4707,26.77
vit-2;P05690,20.4836,21.4529,20.9855,19.8027,23.8183,22.347,21.7961,22.25
vit-2;vit-1;P05690;P55155,18.7639,21.2748,19.9567,18.0609,21.6249,21.0275,21.1927,21.0735
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,23.4689,23.2362,23.0484,25.5157,21.4153,21.3835,20.7095,20.9382
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,21.3928,23.1776,24.2013,23.2721,22.8467,22.6887,21.8766,22.3234
vit-5;vit-4;P06125;P18947,23.9215,25.7572,22.513,26.0549,26.4665,27.2661,23.6037,24.8408
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,19.7646,20.9095,17.5243,19.453,22.2438,20.4064,21.7162,23.2119
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,19.955,19.0332,19.4177,22.2445,25.1442,23.9514,23.7685,24.764
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,21.3482,19.9224,18.4974,21.0536,24.0495,24.1763,23.19,23.9271
vit-5;P06125,22.0181,20.9075,20.8087,20.735,21.8637,21.1813,20.8503,21.9122
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,25.9373,24.5787,23.0494,23.5608,23.6577,24.4998,25.6055,26.5321
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,24.7528,23.3574,21.6553,23.4031,25.2161,24.3502,24.7922,24.8573
vit-5;vit-3;P06125;Q9N4J2,18.7515,19.5086,21.376,21.7502,21.9585,21.7555,20.0773,21.8399
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,21.5833,19.7146,20.1646,20.9571,20.9268,21.3483,21.2175,21.2583
vit-5;vit-3;P06125;Q9N4J2,21.9437,22.8426,21.8334,26.6658,23.7607,24.1744,23.2958,22.1527
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,19.3602,19.1795,19.2496,17.054,21.6146,21.9473,22.2883,22.6215
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,21.6505,19.2093,20.9902,20.1038,23.4932,23.1926,23.3846,24.1983
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,20.0518,20.4268,20.0104,21.0847,25.1536,26.3739,25.0372,26.6404
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,23.1123,23.1552,22.1143,24.4081,24.9005,24.7127,25.1095,24.7565
hsp-16.41;P06581,24.9163,27.1205,25.3543,23.5107,20.9714,21.3138,21.03,21.6587
hsp-16.2;P06582,23.7005,25.1006,25.4261,27.4025,21.517,19.9665,20.0399,19.9713
hsp-16.2;P06582,19.8147,19.9654,21.09,19.5681,21.8058,21.5941,20.9597,20.6709
hsp-1;P09446,23.644,22.5264,20.6841,23.2823,25.1838,22.794,22.4698,23.2459
hsp-1;P09446,23.4769,23.8494,23.6434,25.3088,25.6723,25.2797,24.0369,25.7281
hsp-1;P09446,21.8927,18.3375,20.4236,21.8767,21.5679,20.9483,20.0323,21.8896
hsp-1;P09446,24.2169,25.6313,24.4741,25.5864,26.4417,26.5251,26.1898,27.9963
hsp-1;P09446,24.0441,23.2767,22.249,24.0214,25.8682,25.6187,26.8855,27.0071
hsp-1;P09446,19.8254,20.2475,19.2607,20.7976,24.3454,23.4346,24.6943,25.0212
hsp-1;hsp-4;hsp-3;P09446;P20163;P27420,19.161,21.3013,20.9241,19.0803,23.9457,24.5391,23.868,25.7121
hsp-1;hsp-4;hsp-3;P09446;P20163;P27420,19.9652,21.3036,21.6655,21.0864,23.9457,24.5391,23.868,23.6495
hsp-1;P09446,27.0695,26.5827,26.5217,23.3202,29.8252,27.7712,28.896,29.2241
hsp-1;P09446,18.9387,20.6483,20.8956,21.8263,22.003,20.1781,21.4325,21.0528
hsp-1;P09446,19.3484,18.4412,19.1801,20.9271,23.5398,23.8899,24.1903,24.6973
hsp-1;P09446,26.7714,25.6348,23.7796,24.9038,21.2506,23.6433,25.6677,25.6008
hsp-1;P09446,26.4887,27.6718,26.2734,26.9652,28.9838,29.1211,29.3763,28.671
hsp-1;P09446,26.9694,26.551,23.3441,25.753,29.184,29.0256,28.1309,27.9198
hsp-1;P09446,19.6658,18.5838,18.9204,20.0943,22.6222,22.1398,24.0448,23.3035
hsp-1;P09446,19.6455,18.7411,20.46,20.7969,28.4054,29.0487,26.965,27.1679
hsp-1;P09446,24.4084,25.7033,25.6231,24.7343,24.6321,27.9188,26.54,25.2217
hsp-1;P09446,20.3029,18.8118,19.7584,21.4691,25.0249,24.8543,24.7154,25.1049
hsp-1;P09446,19.1385,19.0367,19.0416,19.7267,24.7398,26.6598,24.7504,26.4227
hsp-1;P09446,22.3091,23.0621,22.6647,23.011,26.6146,25.4251,26.4672,25.4906
hsp-1;P09446,18.2292,21.2506,19.5201,18.7981,21.8633,21.6192,21.4723,21.7349
